trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
22,12,9,1,54.55,4.94,20.0,29.82,2,52399.91,False,,69.86,7.37,USDCAD
21,10,10,1,47.62,1.05,20.0,12.38,1,52399.91,False,,89.13,2.17,EURUSD
20,8,10,2,40.0,-1.47,20.0,7.44,1,52399.91,False,,67.49,7.44,GBPUSD
21,3,10,8,14.29,-4.56,20.0,4.13,1,52399.91,False,,90.07,1.99,NZDUSD
21,5,11,5,23.81,-4.38,20.0,3.92,1,52399.91,False,,85.58,3.92,USDCHF
20,3,8,9,15.0,-6.08,20.0,3.08,1,52399.91,False,,86.7,3.08,USDJPY
22,5,13,4,22.73,-6.08,20.0,2.55,1,52399.91,False,,89.61,2.08,AUDUSD
21,1,8,12,4.76,-8.14,20.0,2.07,1,52399.91,False,,92.09,1.62,EURGBP
