kind,fast,slow,signal,sl,tp,is_gross_log_return,is_gross_return_pct,is_gross_profit_factor,is_gross_win_rate_pct,is_gross_max_drawdown_pct,is_gross_trades,is_gross_sharpe,is_gross_expected_trade_pct,is_gross_average_win_pct,is_gross_average_loss_pct,is_gross_max_win_streak,is_gross_max_loss_streak,is_gross_long_win_rate_pct,is_gross_short_win_rate_pct,is_net_log_return,is_net_return_pct,is_net_profit_factor,is_net_win_rate_pct,is_net_max_drawdown_pct,is_net_trades,is_net_sharpe,is_net_expected_trade_pct,is_net_average_win_pct,is_net_average_loss_pct,is_net_max_win_streak,is_net_max_loss_streak,is_net_long_win_rate_pct,is_net_short_win_rate_pct,oos_gross_log_return,oos_gross_return_pct,oos_gross_profit_factor,oos_gross_win_rate_pct,oos_gross_max_drawdown_pct,oos_gross_trades,oos_gross_sharpe,oos_gross_expected_trade_pct,oos_gross_average_win_pct,oos_gross_average_loss_pct,oos_gross_max_win_streak,oos_gross_max_loss_streak,oos_gross_long_win_rate_pct,oos_gross_short_win_rate_pct,oos_net_log_return,oos_net_return_pct,oos_net_profit_factor,oos_net_win_rate_pct,oos_net_max_drawdown_pct,oos_net_trades,oos_net_sharpe,oos_net_expected_trade_pct,oos_net_average_win_pct,oos_net_average_loss_pct,oos_net_max_win_streak,oos_net_max_loss_streak,oos_net_long_win_rate_pct,oos_net_short_win_rate_pct
atr,16,26,18,2.0,1.0,-0.029586590544907827,-2.9153192152691356,0.8619124719008534,62.06896551724138,7.9393808136634885,29,-0.24971973980014453,-0.0923348635607157,0.9285384970047507,-1.7628549081223879,5,3,64.28571428571429,60.0,-0.032799031786896804,-3.2266976375648606,0.8463103495659798,62.06896551724138,8.061356835327677,29,-0.2796781201610412,-0.10340129170400159,0.9173530008665517,-1.773726497728543,5,3,64.28571428571429,60.0,0.02095851350059226,2.1179685588303836,1.17858693165964,65.38461538461539,4.554398190655687,26,0.26228509728849536,0.08766475504054216,0.8848331721309629,-1.418097810574697,4,3,69.23076923076923,61.53846153846154,0.01837979867267687,1.8549746779586465,1.157344904034343,65.38461538461539,4.574439662607468,26,0.23268468126525285,0.07773290808453329,0.8744590242270586,-1.4271942001846813,4,3,69.23076923076923,61.53846153846154
atr,16,26,18,2.0,1.5,-0.022663485392396283,-2.2408597785644013,0.9125469890729027,51.724137931034484,7.553204799811231,29,-0.1575558237162447,-0.06585522341047609,1.3285485701218185,-1.559859287909363,3,3,57.142857142857146,46.666666666666664,-0.02587515796150778,-2.5543264819406826,0.8985631948711947,51.724137931034484,7.727512294657391,29,-0.18404888321396973,-0.07692162769231913,1.3173715135171544,-1.5708071361310405,3,3,57.142857142857146,46.666666666666664,0.013092099698275437,1.317817646722477,1.093836537167432,53.84615384615385,6.760109371215223,26,0.14674373454027784,0.061289295916311805,1.3268150765833717,-1.415157448195258,4,5,61.53846153846154,46.15384615384615,0.010512341634425573,1.0567790426295596,1.078130226421407,53.84615384615385,6.792737622658216,26,0.12302133583659605,0.051350788215227684,1.3159656877559318,-1.4240332612489268,4,5,61.53846153846154,46.15384615384615
atr,16,26,18,2.0,2.0,0.01844161238507459,1.8612709066642974,1.1046266814809569,51.724137931034484,6.787206820964078,29,0.16918902243210293,0.07878760731713347,1.6081913761951967,-1.559859287909363,3,3,57.142857142857146,46.666666666666664,0.015229633769248973,1.5346195621311887,1.0892814587122395,51.724137931034484,6.828016447611117,29,0.1454027526037481,0.06770397705418085,1.5969810160270543,-1.5708071361310405,3,3,57.142857142857146,46.666666666666664,0.07389422198697496,7.66929090358995,1.4582166484024919,53.84615384615385,6.760109371215233,26,0.6172727526563647,0.29928401671100957,1.7688052723449532,-1.415157448195258,4,5,61.53846153846154,46.15384615384615,0.07131341060882153,7.391775034639229,1.440194044259717,53.84615384615385,6.792737622658208,26,0.5970337933039728,0.2893158278905475,1.7579007614386684,-1.4240332612489268,4,5,61.53846153846154,46.15384615384615
atr,16,26,18,2.0,2.5,0.075427969950496,7.8345551637112205,1.3715823623765564,51.724137931034484,6.787206820964102,29,0.5308072317283399,0.2798147168437668,1.996843787946688,-1.559859287909363,3,3,57.142857142857146,46.666666666666664,0.07221506968909537,7.488649471040397,1.354342951047795,51.724137931034484,6.828016447611134,29,0.5097867398248379,0.26870558986243165,1.985584134123006,-1.5708071361310405,3,3,57.142857142857146,46.666666666666664,0.037390628311975344,3.8098452292582596,1.2168591241618874,46.15384615384615,6.8497850418053225,26,0.3079207220994604,0.16088296912021804,1.9559816582051452,-1.3777730500954337,3,5,46.15384615384615,46.15384615384615,0.03480875338137678,3.5421668969963265,1.2020958262498054,46.15384615384615,6.926546388995799,26,0.2889847778876217,0.15092651157349762,1.9450885659829802,-1.3869266779203444,3,5,46.15384615384615,46.15384615384615
atr,16,26,18,2.0,3.0,0.08977286264466867,9.392578407498078,1.4115811454403293,48.275862068965516,6.908154668101782,29,0.5666616040605248,0.33420358519498977,2.3742773205161463,-1.5698652344380897,3,3,50.0,46.666666666666664,0.08655903186937938,9.041573509714082,1.3951345505683825,48.275862068965516,6.97996109222907,29,0.5478691837453443,0.32308507773802386,2.362968597520099,-1.5808062073919136,3,3,50.0,46.666666666666664,0.04937578246631866,5.061507929499719,1.2664503144262673,42.30769230769231,6.760109371215217,26,0.3606060082815271,0.21135398684398948,2.3744499865078894,-1.374916412909537,3,5,46.15384615384615,38.46153846153846,0.04679413333668621,4.790625790764959,1.252195893339129,42.30769230769231,6.792737622658218,26,0.343734183501634,0.2013931396509052,2.3635217327014497,-1.3841678285861607,3,5,46.15384615384615,38.46153846153846
atr,16,26,18,2.0,3.5,0.05647733314313805,5.810263066753004,1.2531542141211827,41.37931034482759,6.956293328689755,29,0.35390125290965485,0.22220815532047333,2.658251719984145,-1.4973520079715301,3,4,42.857142857142854,40.0,0.053264619376843604,5.470870455561148,1.238761641113251,41.37931034482759,7.0394609864233075,29,0.33625714920222394,0.21110563491378243,2.6469136347681843,-1.5082882473363841,3,4,42.857142857142854,40.0,0.09187876998207066,9.623191780993535,1.4794025978584244,42.30769230769231,6.760109371215231,26,0.5827998724011131,0.3802722116463567,2.773711245131666,-1.374916412909537,3,5,46.15384615384615,38.46153846153846,0.08929617125830819,9.340444334558436,1.4636975860271877,42.30769230769231,6.792737622658231,26,0.5676906113597889,0.3702895850607095,2.7627315127609875,-1.3841678285861607,3,5,46.15384615384615,38.46153846153846
atr,16,26,18,2.5,1.0,-0.018287164197237474,-1.812096863388222,0.9216799761463401,65.51724137931035,8.474233608017736,29,-0.12924270600284685,-0.05170787590984204,0.9287705501604164,-1.9146168854433332,6,3,71.42857142857143,60.0,-0.02149927464838656,-2.1269812607589333,0.9054510651425591,65.51724137931035,8.585665030078765,29,-0.15692465191738025,-0.06277731606273912,0.9176043938815456,-1.92550256495688,6,3,71.42857142857143,60.0,0.036284152761842554,3.6950456967992413,1.3173030664473995,69.23076923076923,3.655746854718464,26,0.42831655227082777,0.14708306118346642,0.8820128990921364,-1.5065090741110412,4,2,76.92307692307692,61.53846153846154,0.033705277981154406,3.4279736792304663,1.2940396963213956,69.23076923076923,3.6702165604471744,26,0.3995124421195216,0.13714684863232204,0.871822973975098,-1.515874433388924,4,2,76.92307692307692,61.53846153846154
atr,16,26,18,2.5,1.5,-0.007958853245781822,-0.7927265429768977,0.9822984762683922,55.172413793103445,8.15101569296431,29,-0.029539321517867968,-0.013252938561330595,1.3329781132669305,-1.670152694657652,3,3,64.28571428571429,46.666666666666664,-0.011170142832349178,-1.110798842669111,0.9677238350024986,55.172413793103445,8.191228228493433,29,-0.054218615808049354,-0.024323435421510765,1.3218203704701752,-1.681115811903586,3,3,64.28571428571429,46.666666666666664,0.027695270714923576,2.808234988326521,1.1839763135067247,57.69230769230769,5.374676181894326,26,0.27194278338627653,0.11849278291948646,1.3217675638876896,-1.5223364638553358,4,3,69.23076923076923,46.15384615384615,0.025115352698300886,2.5433400211999433,1.1675443685639462,57.69230769230769,5.394545413553802,26,0.24923445214814016,0.10855079748951792,1.311168979041571,-1.5313830864450995,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,2.5,2.0,0.037736054352069004,3.8457100469829073,1.1969778728331717,55.172413793103445,8.151015692964313,29,0.2974696824840437,0.14747519401045864,1.6242978535532984,-1.670152694657652,3,3,64.28571428571429,46.666666666666664,0.0345244587187874,3.5127345955159157,1.1809780897184234,55.172413793103445,8.191228228493431,29,0.2751258963661977,0.13638574713926616,1.6131057638615838,-1.681115811903586,3,3,64.28571428571429,46.666666666666664,0.09260774466986688,9.703133447182777,1.57839974367461,57.69230769230769,5.374676181894333,26,0.743380936396806,0.37252727789557005,1.7620940218462344,-1.5223364638553358,4,3,69.23076923076923,46.15384615384615,0.09002677333894062,9.420357879633006,1.5595902035505498,57.69230769230769,5.394545413553803,26,0.723772425501615,0.3625544886013274,1.7514420436353741,-1.5313830864450995,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,2.5,2.5,0.08424306223637659,8.78932874508564,1.4165741759791535,55.172413793103445,8.151015692964304,29,0.5698146016447648,0.3118845611369953,1.9222898314701462,-1.670152694657652,3,3,64.28571428571429,46.666666666666664,0.08103054495751995,8.4404019135593,1.3991137069426263,55.172413793103445,8.191228228493433,29,0.5495682564154273,0.3007735422535567,1.9110586425062353,-1.681115811903586,3,3,64.28571428571429,46.666666666666664,0.061741174531024505,6.3686999809863085,1.3522029469098371,50.0,5.465684325629475,26,0.4726434069632207,0.25602760396701846,1.9659192724647667,-1.45386406453073,3,3,53.84615384615385,46.15384615384615,0.05915913964765321,6.094406557121542,1.3363413611665778,50.0,5.530361430934162,26,0.4543839782015787,0.2460647928219419,1.9553144402718288,-1.4631848546279442,3,3,53.84615384615385,46.15384615384615
atr,16,26,18,2.5,3.0,0.0942292284737594,9.8811595955561,1.4274503137203831,51.724137931034484,9.122482203362761,29,0.5747459589741786,0.3515324942654577,2.2695908647698713,-1.7035300455606996,3,3,57.142857142857146,46.666666666666664,0.09101578068101412,9.528628948564014,1.4112863134419096,51.724137931034484,9.192562181174658,29,0.5566243030094273,0.3404137213304346,2.2583157755690713,-1.7144813367823901,3,3,57.142857142857146,46.666666666666664,0.07521188023170128,7.811255742482895,1.3968015398558355,46.15384615384615,5.588593085813392,26,0.51335977331863,0.31271768732830846,2.3850962186569196,-1.463606768096216,3,3,53.84615384615385,38.46153846153846,0.07263016857577546,7.533277151576019,1.3817004032795155,46.15384615384615,5.660637169262232,26,0.4971204062940898,0.3027507896252198,2.374480744066891,-1.4730177427533548,3,3,53.84615384615385,38.46153846153846
atr,16,26,18,2.5,3.5,0.05623384805092865,5.78450298131915,1.2474218360846439,44.827586206896555,8.562212224208025,29,0.3426618211350411,0.22367337698932033,2.5156154710870586,-1.6385295744650918,3,3,50.0,40.0,0.053021693704924204,5.445251985305842,1.23358307821523,44.827586206896555,8.63274820581854,29,0.32569183749563374,0.21257289250200395,2.504318452728683,-1.6494703751821735,3,3,50.0,40.0,0.12177515175861264,12.950010711353038,1.63149123532022,46.15384615384615,5.374676181894337,26,0.7367852821801993,0.49767568631206144,2.7858385497883846,-1.463606768096216,3,3,53.84615384615385,38.46153846153846,0.1191924905085568,12.658675467555103,1.6148618134748476,46.15384615384615,5.394545413553782,26,0.7221654638768644,0.48768588647151395,2.7751734539005275,-1.4730177427533548,3,3,53.84615384615385,38.46153846153846
atr,16,26,18,3.0,1.0,-0.02038309170782909,-2.017676075958323,0.9121159194298647,65.51724137931035,8.375047891996346,29,-0.1447056967757121,-0.05863058360091447,0.9287705501604164,-1.9346927377474434,6,3,71.42857142857143,60.0,-0.023595096654896314,-2.3318908852210893,0.8961096046047944,65.51724137931035,8.486601967364821,29,-0.17203809384309893,-0.06969880859902788,0.9176043938815456,-1.9455748933121169,6,3,71.42857142857143,60.0,0.028998989412933638,2.942355415247551,1.2446649385694277,69.23076923076923,4.281499700572172,26,0.3285702078307804,0.12003098651634857,0.8820128990921364,-1.5944283167791742,4,2,76.92307692307692,61.53846153846154,0.026420114632245376,2.6772219908945516,1.2231081978841942,69.23076923076923,4.302835993164133,26,0.3014661879545358,0.11009766733933049,0.871822973975098,-1.6037842725911466,4,2,76.92307692307692,61.53846153846154
atr,16,26,18,3.0,1.5,-0.010054780756373437,-1.0004400444063495,0.9732989280922875,55.172413793103445,8.066956429912594,29,-0.04451437949540482,-0.020175646252403017,1.3329781132669305,-1.6855956579685059,3,3,64.28571428571429,46.666666666666664,-0.013265964838858934,-1.317835974388712,0.958916639794608,55.172413793103445,8.1072057675482,29,-0.06894244389883723,-0.031244927957799564,1.3218203704701752,-1.6965560644845377,3,3,64.28571428571429,46.666666666666664,0.015536687626463305,1.5658009456455846,1.1061634427352474,57.69230769230769,5.44053882928777,26,0.1585280361251346,0.07318611493123191,1.3217675638876896,-1.6294249518275739,4,3,69.23076923076923,46.15384615384615,0.012956769609840553,1.3041072252375174,1.0912428237786647,57.69230769230769,5.460394231243457,26,0.13705615195664142,0.06324903348653732,1.311168979041571,-1.6384599831794175,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,3.0,2.0,0.03564012684147739,3.628284899706476,1.1860114911349982,55.172413793103445,8.066956429912592,29,0.2810615382867285,0.14055248631938624,1.6242978535532984,-1.6855956579685059,3,3,64.28571428571429,46.666666666666664,0.03242863671227764,3.2960175079442244,1.1702300806313422,55.172413793103445,8.107205767548201,29,0.2589111336682564,0.12946425460297734,1.6131057638615838,-1.6965560644845377,3,3,64.28571428571429,46.666666666666664,0.0804491615814066,8.377374789823994,1.474664716310325,57.69230769230769,5.440538829287768,26,0.6225821932944174,0.3272206099073155,1.7620940218462344,-1.6294249518275739,4,3,69.23076923076923,46.15384615384615,0.07786819025048028,8.098016555444099,1.4576676171658758,57.69230769230769,5.46039423124344,26,0.6038374661549766,0.3172527245983468,1.7514420436353741,-1.6384599831794175,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,3.0,2.5,0.08214713472578498,8.561552982237059,1.4035959134146223,55.172413793103445,8.066956429912574,29,0.5530683868475809,0.3049618534459229,1.9222898314701462,-1.6855956579685059,3,3,64.28571428571429,46.666666666666664,0.07893472295101019,8.213368127140248,1.3863804589958633,55.172413793103445,8.107205767548193,29,0.532971111911081,0.29385204971726786,1.9110586425062353,-1.6965560644845377,3,3,64.28571428571429,46.666666666666664,0.04958259144256424,5.083237839290186,1.27287020957323,50.0,5.53148362806367,26,0.3738510755183447,0.2107209359787639,1.9659192724647667,-1.544477400507239,3,3,53.84615384615385,46.15384615384615,0.04700055655919287,4.812259242175738,1.2584174667062933,50.0,5.596115715764093,26,0.3562795638455409,0.20076302881896135,1.9553144402718288,-1.5537883826339054,3,3,53.84615384615385,46.15384615384615
atr,16,26,18,3.0,3.0,0.09710923782671335,10.19807450280023,1.444862570569607,51.724137931034484,9.037076391209027,29,0.5916670233271831,0.3614432862199194,2.2695908647698713,-1.6830005479407433,3,3,57.142857142857146,46.666666666666664,0.09389589553805003,9.844538689865047,1.4283889832735828,51.724137931034484,9.10720397027678,29,0.5735230770451798,0.3503238711349575,2.2583157755690713,-1.6939531693301642,3,3,57.142857142857146,46.666666666666664,0.06305329714324101,6.508360363198825,1.3208665450646158,46.15384615384615,6.208614106846207,26,0.4250755526334445,0.2674110193400539,2.3850962186569196,-1.5477477229315457,3,3,53.84615384615385,38.46153846153846,0.06047158548731513,6.233741134161333,1.3070479689463685,46.15384615384615,6.280185060536282,26,0.4093339058351414,0.2574490256222392,2.374480744066891,-1.5571495901874617,3,3,53.84615384615385,38.46153846153846
atr,16,26,18,3.0,3.5,0.05443599179385902,5.594488511266917,1.2394630561357793,44.827586206896555,8.47627987574747,29,0.3316137478319348,0.21786855134232658,2.5156154710870586,-1.6490508209502681,3,3,50.0,40.0,0.05122411774286396,5.2558763945223514,1.2257666500545301,44.827586206896555,8.546863774596432,29,0.3147547841167527,0.2067696991025535,2.504318452728683,-1.6599886632186773,3,3,50.0,40.0,0.10961656867015238,11.585013652071789,1.5427976915912032,46.15384615384615,5.833388318014278,26,0.6513934724024811,0.45236901832380694,2.7858385497883846,-1.5477477229315457,3,3,53.84615384615385,38.46153846153846,0.10703390742009647,11.297199184841679,1.5276118096379814,46.15384615384615,5.9052602480577825,26,0.6371566566577069,0.44238412246853326,2.7751734539005275,-1.5571495901874617,3,3,53.84615384615385,38.46153846153846
atr,16,26,18,3.5,1.0,-0.01808161879825745,-1.7919127173548832,0.9223202171504048,65.51724137931035,7.8724464299560575,29,-0.1294750521671295,-0.051249580356600634,0.9287705501604164,-1.9132878283389332,6,3,71.42857142857143,60.0,-0.021293365587842082,-2.1068262444386585,0.9060780579792801,65.51724137931035,7.984600212864967,29,-0.15745195539298415,-0.06231786097051058,0.9176043938815456,-1.924170145189417,6,3,71.42857142857143,60.0,0.018765194468406295,1.894236722201085,1.1552263399038578,69.23076923076923,4.914260179823286,26,0.20819955599179335,0.082048836805243,0.8820128990921364,-1.7178703033402674,4,2,76.92307692307692,61.53846153846154,0.016186319687718026,1.6318027824003352,1.1357025082959382,69.23076923076923,4.935455425881048,26,0.18305211911725533,0.07211917608082664,0.871822973975098,-1.727214369181284,4,2,76.92307692307692,61.53846153846154
atr,16,26,18,3.5,1.5,-0.007753307846801798,-0.7723328485292235,0.9829001395486241,55.172413793103445,7.5118473901116785,29,-0.028761133416926484,-0.012794643008089213,1.3329781132669305,-1.6691303430388826,3,3,64.28571428571429,46.666666666666664,-0.010964233771804702,-1.0904345636379809,0.9683141942628894,55.172413793103445,7.583067637674529,29,-0.0536483469916557,-0.023863980329282237,1.3218203704701752,-1.6800908736209221,3,3,64.28571428571429,46.666666666666664,0.0004056063631006296,0.04056886324841426,1.0227322572297175,57.69230769230769,5.780454752480576,26,0.03432822310380239,0.01694937189899008,1.3217675638876896,-1.7623481626310544,4,3,69.23076923076923,46.15384615384615,-0.0021743116535220823,-0.21719495502318187,1.00936445025089,57.69230769230769,5.800238779586995,26,0.014218679026220296,0.007017959518044867,1.311168979041571,-1.7713697943776725,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,3.5,2.0,0.03794159975104903,3.86705724872127,1.1977110284378405,55.172413793103445,7.258504481182072,29,0.3004807139473816,0.14793348956370003,1.6242978535532984,-1.6691303430388826,3,3,64.28571428571429,46.666666666666664,0.034730367779331875,3.5340509999959635,1.181698544590326,55.172413793103445,7.299107768324661,29,0.27798340783709546,0.1368452022314947,1.6131057638615838,-1.6800908736209221,3,3,64.28571428571429,46.666666666666664,0.06531808031804393,6.749852065675098,1.3634397193960188,57.69230769230769,5.780454752480564,26,0.487346407232368,0.27098386687507375,1.7620940218462344,-1.7623481626310544,4,3,69.23076923076923,46.15384615384615,0.06273710898711765,6.474689004646776,1.3482955772890235,57.69230769230769,5.800238779586995,26,0.469587448625821,0.26102165062985433,1.7514420436353741,-1.7713697943776725,4,3,69.23076923076923,46.15384615384615
atr,16,26,18,3.5,2.5,0.08444860763535662,8.81169218934012,1.4174418355408882,55.172413793103445,7.258504481182053,29,0.573929988501075,0.3123428566902367,1.9222898314701462,-1.6691303430388826,3,3,64.28571428571429,46.666666666666664,0.08123645401806442,8.462733073857605,1.399967235297884,55.172413793103445,7.299107768324671,29,0.5535700984679602,0.3012329973457853,1.9110586425062353,-1.6800908736209221,3,3,64.28571428571429,46.666666666666664,0.03445151017920156,3.505183768112901,1.1864680410246247,50.0,5.87107262907594,26,0.26127846352868334,0.15448419294652208,1.9659192724647667,-1.6569508865717226,3,3,53.84615384615385,46.15384615384615,0.03186947529583024,3.238274505815038,1.1734816610092234,50.0,5.93547238174097,26,0.24450760144143469,0.1445319548504689,1.9553144402718288,-1.6662505305708903,3,3,53.84615384615385,46.15384615384615
atr,16,26,18,3.5,3.0,0.09941071073628499,10.451984457320911,1.458108761806704,51.724137931034484,8.53810643438606,29,0.6102669021798544,0.3688242894642332,2.2695908647698713,-1.6677113269346646,3,3,57.142857142857146,46.666666666666664,0.09619762660510425,10.097662476802428,1.4413986084666532,51.724137931034484,8.608606562036664,29,0.5919295338605468,0.3577048187634749,2.2583157755690713,-1.6786640635282353,3,3,57.142857142857146,46.666666666666664,0.047922215879878334,4.908904968204133,1.2373706527311663,46.15384615384615,6.828635127878992,26,0.3227305344189158,0.21117427630781208,2.3850962186569196,-1.6521873885628517,3,3,53.84615384615385,38.46153846153846,0.04534050422395249,4.63840974601414,1.2249008581085947,46.15384615384615,6.89973295181029,26,0.3075817791103324,0.20121795165374678,2.374480744066891,-1.6615787275575191,3,3,53.84615384615385,38.46153846153846
atr,16,26,18,3.5,3.5,0.05424750666575733,5.5745873961640715,1.2381644242188963,44.827586206896555,7.974233713785035,29,0.3317156276058073,0.2169142978107958,2.5156154710870586,-1.6507804054761674,3,3,50.0,40.0,0.05103598347795295,5.236076020212139,1.2244923557089114,44.827586206896555,8.045192589538965,29,0.3147797251130975,0.20581659402191932,2.504318452728683,-1.6617161661773268,3,3,50.0,40.0,0.09448548740678969,9.90932123245559,1.4452728731826243,46.15384615384615,6.455889821390885,26,0.5512775805108949,0.3961322752915651,2.7858385497883846,-1.6521873885628517,3,3,53.84615384615385,38.46153846153846,0.09190282615673384,9.625828927361853,1.431602405526683,46.15384615384615,6.527286632029494,26,0.5375041245499528,0.3861530485000408,2.7751734539005275,-1.6615787275575191,3,3,53.84615384615385,38.46153846153846
atr,16,26,19,1.0,1.0,0.011275654620307963,1.1339464420765106,1.1000563531546754,55.172413793103445,4.330785876533243,29,0.16823882665345652,0.04359129679085655,0.8686564886240866,-0.9718735546961957,4,3,64.28571428571429,46.666666666666664,0.008069106288717352,0.8101749267684994,1.0738350061313873,55.172413793103445,4.467324992449615,29,0.12556215787096023,0.03253001915387905,0.8575068074811525,-0.9828260280181498,4,3,64.28571428571429,46.666666666666664,-0.01245823506983928,-1.238095252692006,0.904809763032223,50.0,6.187718201126038,26,-0.16903866004319504,-0.04372323452748822,0.8312030883001347,-0.9186495573551112,4,4,53.84615384615385,46.15384615384615,-0.015036739511335835,-1.4924252263369637,0.8844031338585456,50.0,6.258463453085712,26,-0.20748202243308136,-0.053639202376543765,0.8207606358711826,-0.9280390406242702,4,4,53.84615384615385,46.15384615384615
atr,16,26,19,1.0,1.5,-0.015244858623195934,-1.5129244021012327,0.9177438255698104,41.37931034482759,8.302437396023,29,-0.14912531045529662,-0.0459300142520116,1.238415262970973,-0.9525266805270595,3,4,50.0,33.333333333333336,-0.018450575286063385,-1.8281405446558947,0.8991179552299086,41.37931034482759,8.382352542339616,29,-0.1850202258214,-0.056978657894840815,1.2272463849177448,-0.9634904528213719,3,4,50.0,33.333333333333336,-0.000162212415260282,-0.016219925953779985,1.0108804579932509,42.30769230769231,7.078718567304961,26,0.017846135907989138,0.005676453331431954,1.246551882469893,-0.9042988613701061,4,5,46.15384615384615,38.46153846153846,-0.002741596193626744,-0.27378414508955495,0.9919373579846212,42.30769230769231,7.195953471220806,26,-0.013367893266770655,-0.0042497592488722966,1.2358104406072852,-0.9136272391433877,4,5,46.15384615384615,38.46153846153846
atr,16,26,19,1.0,2.0,0.031070940054988366,3.1558680120420473,1.2087147364431317,41.37931034482759,8.302437396022995,29,0.31810830081385005,0.11654165642694335,1.6310551337784474,-0.9525266805270595,3,4,50.0,33.333333333333336,0.02786431226837146,2.8256153210340162,1.1867404075409314,41.37931034482759,8.382352542339618,29,0.28792696969142095,0.10547186886097279,1.619835157910961,-0.9634904528213719,3,4,50.0,33.333333333333336,0.044665249405535803,4.567776006212156,1.3470254892203142,42.30769230769231,6.007058025579645,26,0.47260870766632496,0.18104697390480817,1.661064022006964,-0.9042988613701061,4,5,46.15384615384615,38.46153846153846,0.04208497759739055,4.298310518347667,1.3246083389617314,42.30769230769231,6.125672092974834,26,0.4468493516039555,0.17109866568953513,1.650270354098066,-0.9136272391433877,4,5,46.15384615384615,38.46153846153846
atr,16,26,19,1.0,2.5,0.05151188573356264,5.286170025141187,1.338161717330108,41.37931034482759,8.30243739602301,29,0.47369634125945975,0.18882196508711088,1.8057325463738523,-0.9525266805270595,3,4,50.0,33.333333333333336,0.04830532716375577,4.949104453423185,1.3147002752128525,41.37931034482759,8.38235254233962,29,0.44596276206617863,0.17774420970183819,1.7944933149430524,-0.9634904528213719,3,4,50.0,33.333333333333336,0.0661881622889818,6.842773606174149,1.4880717813527393,38.46153846153846,5.539925637079159,26,0.5991258876025688,0.26719429668274686,2.118071975023772,-0.8896042522803939,3,5,38.46153846153846,38.46153846153846,0.0636069936160188,6.5673499963220845,1.4649569268303317,38.46153846153846,5.6177663867442655,26,0.5770199515112292,0.25723341636952135,2.107234495888498,-0.8990172583298386,3,5,38.46153846153846,38.46153846153846
atr,16,26,19,1.0,3.0,0.06193851513770475,6.389692916083492,1.3966995279021923,37.93103448275862,8.302437396022997,29,0.5158013030230307,0.2272439490327546,2.109302868533018,-0.9229031684396285,2,4,42.857142857142854,33.333333333333336,0.05873128502224238,6.0490232839598495,1.3729147918303677,37.93103448275862,8.382352542339628,29,0.49070214492242137,0.21615969432105578,2.0980411608371314,-0.9338789796609901,2,4,42.857142857142854,33.333333333333336,0.08048879783568393,8.381670548142399,1.5684893213618676,34.61538461538461,5.11360516067071,26,0.6422926442665456,0.3259108778885356,2.597699732793636,-0.8768008688259292,3,5,38.46153846153846,30.76923076923077,0.07790777010815769,8.102295144226982,1.5452039866106175,34.61538461538461,5.1917972239009,26,0.6228625393183095,0.3159444478819112,2.5868328272037124,-0.8862905764649252,3,5,38.46153846153846,30.76923076923077
atr,16,26,19,1.0,3.5,0.05019252413483924,5.147351091855246,1.3107554670513692,34.48275862068966,8.302437396023008,29,0.4040257521880565,0.1882042378373007,2.3021323950430372,-0.9243895291130869,2,4,42.857142857142854,26.666666666666668,0.04698631527974487,4.810766592130941,1.2890387508673744,34.48275862068966,8.382352542339632,29,0.38029664487225856,0.17712754293918637,2.2908359914618455,-0.9353505878622126,2,4,42.857142857142854,26.666666666666668,0.11859296281896692,12.591153714742475,1.8327893646681086,34.61538461538461,4.687284684262279,26,0.8309959041249957,0.4774322097819173,3.035428024930072,-0.8768008688259292,3,5,38.46153846153846,30.76923076923077,0.1160111550452777,12.300839927292534,1.8066409769529166,34.61538461538461,4.765828061057531,26,0.8138725097441408,0.4674465784571201,3.0245056488654276,-0.8862905764649252,3,5,38.46153846153846,30.76923076923077
atr,16,26,19,1.5,1.0,0.031683889691627075,3.219116746021183,1.2447379998455022,65.51724137931035,4.275556510976613,29,0.3781055485301452,0.11591911387186975,0.8998621630260674,-1.3735726795211056,5,3,71.42857142857143,60.0,0.028477038513082625,2.8886385802004937,1.2196239862326068,65.51724137931035,4.296229432541792,29,0.3420360670402775,0.10484870433914355,0.8886968732808478,-1.3844628166500945,5,3,71.42857142857143,60.0,0.019426885483951068,1.9616815345283298,1.1753732945166688,61.53846153846154,4.8173987346875204,26,0.26682111415603593,0.08044400452189786,0.8761115492490146,-1.192624067041489,4,4,69.23076923076923,53.84615384615385,0.01684794782106444,1.6990674920222486,1.1525783370855405,61.53846153846154,4.844046132232069,26,0.23404700189302816,0.07051015347031214,0.8655309469453534,-1.2015231160897537,4,4,69.23076923076923,53.84615384615385
