starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,430.37,130.37,43.46,81,32,49,39.51,11.51,0.1421,0.0431,32.96,US30
