bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Grid,BTCUSD,M15,2026-05,2026-05-29 02:30:00,2026-05-29 05:45:00,BUY,73242.77,73011.025143,73567.2128,73567.2128,win,1.1396,82,0.0604,1400.0,171.662857,Range grid buy at lower Bollinger band.,179.1,8.95,10.2,189.3
Grid,US30,M15,2026-05,2026-05-29 03:15:00,2026-05-29 07:00:00,SELL,50761.3,50792.321071,50717.8705,50792.321071,loss,-1.0741,81,0.0741,23.0,22.978571,Range grid sell at upper Bollinger band.,189.3,9.47,-10.17,179.13
NewsPulse,US30,M1,2026-05,2026-05-29 12:30:00,2026-05-29 12:33:00,BUY,50882.3,50869.8,50907.3,50869.8,loss,-1.168,75,0.168,21.0,7.207143,News straddle buy pulse around 08:30 NY.,179.13,8.96,-10.46,168.67
NewsPulse,US30,M1,2026-05,2026-05-29 14:00:00,2026-05-29 14:12:00,SELL,50880.8,50922.8,50796.8,50922.8,loss,-1.05,87,0.05,21.0,29.642857,News straddle sell pulse around 10:00 NY.,168.67,8.43,-8.86,159.82
NewsPulse,XAGUSD,M1,2026-05,2026-05-29 14:00:00,2026-05-29 14:02:00,SELL,75.435,75.602,75.101,75.602,loss,-1.1796,74,0.1796,30.0,0.098571,News straddle sell pulse around 10:00 NY.,159.82,7.99,-9.43,150.39
NewsPulse,BTCUSD,M1,2026-05,2026-05-29 18:00:00,2026-05-29 18:16:00,BUY,73852.15,73774.36,74007.73,73852.15,trail_stop,0.32,74,0.18,1400.0,59.524286,News straddle buy pulse around 14:00 NY.,150.39,7.52,2.41,152.8
NewsPulse,US30,M1,2026-06,2026-06-01 12:30:00,2026-06-01 12:30:00,SELL,51187.6,51202.6,51157.6,51202.6,loss,-1.1533,77,0.1533,23.0,14.707143,News straddle sell pulse around 08:30 NY.,152.8,7.64,-8.81,143.99
NewsPulse,US30,M1,2026-06,2026-06-01 14:00:00,2026-06-01 14:05:00,BUY,51012.9,50978.8,51081.1,51012.9,trail_stop,0.4326,85,0.0674,23.0,28.7,News straddle buy pulse around 10:00 NY.,143.99,7.2,3.11,147.1
NewsPulse,XAGUSD,M1,2026-06,2026-06-01 14:00:00,2026-06-01 14:08:00,SELL,73.91,74.12,73.49,74.12,loss,-1.1429,78,0.1429,30.0,0.153714,News straddle sell pulse around 10:00 NY.,147.1,7.36,-8.41,138.7
NewsPulse,US30,M1,2026-06,2026-06-01 18:00:00,2026-06-01 18:03:00,BUY,51053.3,51039.4,51081.1,51053.3,trail_stop,0.3489,77,0.1511,21.0,11.335714,News straddle buy pulse around 14:00 NY.,138.7,6.93,2.42,141.12
Grid,XAGUSD,M15,2026-06,2026-06-02 05:30:00,2026-06-02 05:30:00,SELL,76.661,77.065807,76.09427,76.09427,win,1.3259,81,0.0741,30.0,0.299857,Range grid sell at upper Bollinger band.,141.12,7.06,9.36,150.47
NewsPulse,BTCUSD,M1,2026-06,2026-06-02 12:30:00,2026-06-02 12:41:00,SELL,69130.06,69234.1,68921.98,69130.06,trail_stop,0.3654,79,0.1346,1400.0,61.818571,News straddle sell pulse around 08:30 NY.,150.47,7.52,2.75,153.22
NewsPulse,BTCUSD,M1,2026-06,2026-06-02 14:00:00,2026-06-02 14:08:00,SELL,68625.57,68722.11,68432.49,68432.49,win,1.355,77,0.145,1400.0,63.520714,News straddle sell pulse around 10:00 NY.,153.22,7.66,10.38,163.6
NewsPulse,US30,M1,2026-06,2026-06-02 14:00:00,2026-06-02 14:02:00,SELL,50955.3,51007.1,50851.7,51007.1,loss,-1.0444,88,0.0444,23.0,38.221429,News straddle sell pulse around 10:00 NY.,163.6,8.18,-8.54,155.06
Grid,US30,M15,2026-06,2026-06-03 05:15:00,2026-06-03 05:30:00,BUY,51352.7,51335.988929,51376.0955,51352.7,trail_stop,0.3743,75,0.1257,21.0,12.378571,Range grid buy at lower Bollinger band.,155.06,7.75,2.9,157.96
Grid,US30,M15,2026-06,2026-06-03 05:30:00,2026-06-03 06:00:00,BUY,51341.2,51324.382857,51364.744,51324.382857,loss,-1.1249,76,0.1249,21.0,12.457143,Range grid buy at lower Bollinger band.,157.96,7.9,-8.88,149.07
NewsPulse,US30,M1,2026-06,2026-06-03 12:30:00,2026-06-03 12:30:00,SELL,51165.3,51182.3,51131.3,51182.3,loss,-1.1235,80,0.1235,21.0,9.721429,News straddle sell pulse around 08:30 NY.,149.07,7.45,-8.37,140.7
NewsPulse,BTCUSD,M1,2026-06,2026-06-03 14:00:00,2026-06-03 14:20:00,BUY,66741.73,66583.71,67057.77,66583.71,loss,-1.0886,83,0.0886,1400.0,119.152143,News straddle buy pulse around 10:00 NY.,140.7,7.03,-7.66,133.04
NewsPulse,US30,M1,2026-06,2026-06-03 14:00:00,2026-06-03 14:05:00,BUY,51088.8,51046.1,51174.2,51046.1,loss,-1.0539,87,0.0539,23.0,34.721429,News straddle buy pulse around 10:00 NY.,133.04,6.65,-7.01,126.03
NewsPulse,BTCUSD,M1,2026-06,2026-06-03 18:00:00,2026-06-03 18:11:00,BUY,65921.41,65808.75,66146.73,65808.75,loss,-1.1243,80,0.1243,1400.0,73.231429,News straddle buy pulse around 14:00 NY.,126.03,6.3,-7.08,118.95
NewsPulse,US30,M1,2026-06,2026-06-03 18:00:00,2026-06-03 18:30:00,SELL,50934.7,50960.2,50883.7,50960.2,loss,-1.0824,84,0.0824,21.0,10.55,News straddle sell pulse around 14:00 NY.,118.95,5.95,-6.44,112.51
Grid,XAGUSD,M15,2026-06,2026-06-04 04:30:00,2026-06-04 05:30:00,SELL,73.862,74.315407,73.22723,73.22723,win,1.3338,81,0.0662,30.0,0.335857,Range grid sell at upper Bollinger band.,112.51,5.63,7.5,120.01
NewsPulse,US30,M1,2026-06,2026-06-04 12:30:00,2026-06-04 12:30:00,BUY,51257.5,51241.2,51290.1,51241.2,loss,-1.1411,78,0.1411,23.0,18.292857,News straddle buy pulse around 08:30 NY.,120.01,6.0,-6.85,113.16
NewsPulse,BTCUSD,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:30:00,BUY,64113.41,63779.51,64781.21,63961.13,timeout,-0.4863,89,0.0302,1008.0,146.255,News straddle buy pulse around 10:00 NY.,113.16,5.66,-2.75,110.41
NewsPulse,US30,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:12:00,BUY,51543.7,51504.2,51622.7,51504.2,loss,-1.0532,87,0.0532,21.0,34.171429,News straddle buy pulse around 10:00 NY.,110.41,5.52,-5.81,104.6
NewsPulse,XAGUSD,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:30:00,SELL,74.334,74.606,73.79,73.927,timeout,1.1379,81,0.1103,30.0,0.118143,News straddle sell pulse around 10:00 NY.,104.6,5.23,5.95,110.55
NewsPulse,US30,M1,2026-06,2026-06-04 18:00:00,2026-06-04 18:19:00,SELL,51590.6,51611.1,51549.6,51590.6,trail_stop,0.3976,82,0.1024,21.0,11.414286,News straddle sell pulse around 14:00 NY.,110.55,5.53,2.2,112.75
Grid,BTCUSD,M15,2026-06,2026-06-05 02:15:00,2026-06-05 02:30:00,BUY,62640.43,62214.863714,63236.2228,62640.43,trail_stop,0.4763,86,0.0237,1008.0,315.234286,Range grid buy at lower Bollinger band.,112.75,5.64,2.69,115.43
Grid,BTCUSD,M15,2026-06,2026-06-05 02:30:00,2026-06-05 04:45:00,BUY,62668.12,62229.745107,63281.84485,63281.84485,win,1.177,86,0.023,1008.0,324.722143,Range grid buy at lower Bollinger band.,115.43,5.77,6.79,122.23
NewsPulse,EURUSD,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:02:00,SELL,1.15712,1.15769,1.15598,1.15769,loss,-1.1404,78,0.1404,8.0,0.000311,News straddle sell pulse around 10:00 NY.,122.23,6.11,-6.97,115.26
NewsPulse,US30,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:02:00,SELL,51446.4,51487.0,51365.2,51487.0,loss,-1.0517,87,0.0517,21.0,40.342857,News straddle sell pulse around 10:00 NY.,115.26,5.76,-6.06,109.2
NewsPulse,XAGUSD,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:30:00,SELL,69.657,70.189,68.593,69.339,timeout,0.7425,86,0.0564,30.0,0.2015,News straddle sell pulse around 10:00 NY.,109.2,5.46,4.05,113.25
NewsPulse,BTCUSD,M1,2026-06,2026-06-05 18:00:00,2026-06-05 18:00:00,BUY,60866.2,60788.506286,61021.587429,60788.506286,loss,-1.1297,79,0.1297,1008.0,97.117143,News straddle buy pulse around 14:00 NY.,113.25,5.66,-6.4,106.85
NewsPulse,US30,M1,2026-06,2026-06-05 18:00:00,2026-06-05 18:02:00,BUY,51249.7,51224.2,51300.7,51224.2,loss,-1.0824,84,0.0824,21.0,16.592857,News straddle buy pulse around 14:00 NY.,106.85,5.34,-5.78,101.07
NewsPulse,BTCUSD,M1,2026-06,2026-06-06 12:30:00,2026-06-06 12:34:00,SELL,60617.83,60797.28,60258.93,60797.28,loss,-1.0562,86,0.0562,1008.0,65.149286,News straddle sell pulse around 08:30 NY.,101.07,5.05,-5.34,95.73
NewsPulse,BTCUSD,M1,2026-06,2026-06-06 18:00:00,2026-06-06 18:08:00,BUY,60567.84,60444.78,60813.96,60444.78,loss,-1.0819,84,0.0819,1008.0,56.424286,News straddle buy pulse around 14:00 NY.,95.73,4.79,-5.18,90.55
Grid,BTCUSD,M15,2026-06,2026-06-07 01:00:00,2026-06-07 01:00:00,SELL,61277.95,61573.475607,60864.21415,60864.21415,win,1.3659,85,0.0341,1008.0,218.907857,Range grid sell at upper Bollinger band.,90.55,4.53,6.18,96.74
NewsPulse,BTCUSD,M1,2026-06,2026-06-07 12:30:00,2026-06-07 12:34:00,SELL,61872.52,61980.48,61656.6,61656.6,win,1.9066,83,0.0934,1008.0,110.978571,News straddle sell pulse around 08:30 NY.,96.74,4.84,9.22,105.96
NewsPulse,BTCUSD,M1,2026-06,2026-06-07 14:00:00,2026-06-07 14:17:00,SELL,61714.14,61799.57,61543.28,61799.57,loss,-1.118,80,0.118,1008.0,51.470714,News straddle sell pulse around 10:00 NY.,105.96,5.3,-5.92,100.04
NewsPulse,BTCUSD,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:30:00,BUY,63194.02,63079.26,63423.54,63079.26,loss,-1.0878,83,0.0878,1008.0,83.843571,News straddle buy pulse around 08:30 NY.,100.04,5.0,-5.44,94.6
NewsPulse,US30,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:47:00,BUY,51119.3,51087.6,51182.7,51087.6,loss,-1.0662,85,0.0662,21.0,14.757143,News straddle buy pulse around 08:30 NY.,94.6,4.73,-5.04,89.55
NewsPulse,XAGUSD,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:49:00,BUY,68.637,68.427,69.057,68.637,trail_stop,0.3571,78,0.1429,30.0,0.109286,News straddle buy pulse around 08:30 NY.,89.55,4.48,1.6,91.15
NewsPulse,US30,M1,2026-06,2026-06-08 14:00:00,2026-06-08 14:01:00,SELL,51083.1,51133.7,50981.9,51133.7,loss,-1.0415,88,0.0415,21.0,39.821429,News straddle sell pulse around 10:00 NY.,91.15,4.56,-4.75,86.41
NewsPulse,BTCUSD,M1,2026-06,2026-06-08 18:00:00,2026-06-08 18:08:00,BUY,63552.08,63486.03,63684.18,63486.03,loss,-1.1514,77,0.1514,1000.0,44.07,News straddle buy pulse around 14:00 NY.,86.41,4.32,-4.97,81.43
NewsPulse,US30,M1,2026-06,2026-06-08 18:00:00,2026-06-08 18:05:00,BUY,50914.8,50897.3,50949.8,50949.8,win,1.38,80,0.12,21.0,17.628571,News straddle buy pulse around 14:00 NY.,81.43,4.07,5.62,87.05
Grid,BTCUSD,M15,2026-06,2026-06-09 00:15:00,2026-06-09 00:30:00,BUY,62717.27,62363.920036,63211.95995,62717.27,trail_stop,0.4717,85,0.0283,1000.0,261.740714,Range grid buy at lower Bollinger band.,87.05,4.35,2.05,89.1
Grid,XAGUSD,M15,2026-06,2026-06-09 05:30:00,2026-06-09 05:30:00,SELL,68.488,68.844496,67.988905,67.988905,win,1.3158,80,0.0842,30.0,0.264071,Range grid sell at upper Bollinger band.,89.1,4.46,5.86,94.96
NewsPulse,BTCUSD,M1,2026-06,2026-06-09 12:30:00,2026-06-09 12:59:00,SELL,62586.9,62691.18,62378.34,62586.9,trail_stop,0.4041,82,0.0959,1000.0,45.873571,News straddle sell pulse around 08:30 NY.,94.96,4.75,1.92,96.88
NewsPulse,US30,M1,2026-06,2026-06-09 12:30:00,2026-06-09 12:35:00,BUY,51023.5,50998.0,51074.5,51074.5,win,1.4176,84,0.0824,21.0,11.507143,News straddle buy pulse around 08:30 NY.,96.88,4.84,6.87,103.75
NewsPulse,US30,M1,2026-06,2026-06-09 14:00:00,2026-06-09 14:01:00,SELL,51251.1,51300.4,51152.5,51300.4,loss,-1.0467,87,0.0467,23.0,33.721429,News straddle sell pulse around 10:00 NY.,103.75,5.19,-5.43,98.32
NewsPulse,BTCUSD,M1,2026-06,2026-06-09 18:00:00,2026-06-09 18:03:00,BUY,61669.51,61603.16,61802.21,61603.16,loss,-1.1507,77,0.1507,1000.0,70.016429,News straddle buy pulse around 14:00 NY.,98.32,4.92,-5.66,92.66
NewsPulse,US30,M1,2026-06,2026-06-09 18:00:00,2026-06-09 18:10:00,SELL,50797.2,50830.6,50730.4,50830.6,loss,-1.0629,86,0.0629,21.0,28.985714,News straddle sell pulse around 14:00 NY.,92.66,4.63,-4.92,87.74
Grid,EURUSD,M15,2026-06,2026-06-10 03:45:00,2026-06-10 06:00:00,SELL,1.15498,1.155631,1.154069,1.155631,loss,-1.1229,76,0.1229,8.0,0.000482,Range grid sell at upper Bollinger band.,87.74,4.39,-4.93,82.81
NewsPulse,BTCUSD,M1,2026-06,2026-06-10 12:30:00,2026-06-10 12:30:00,BUY,61463.34,61375.2,61639.62,61375.2,loss,-1.1135,81,0.1135,1000.0,92.192143,News straddle buy pulse around 08:30 NY.,82.81,4.14,-4.61,78.2
NewsPulse,XAGUSD,M1,2026-06,2026-06-10 12:30:00,2026-06-10 12:30:00,BUY,64.931,64.502,65.789,64.502,loss,-1.0466,87,0.0466,20.0,0.211357,News straddle buy pulse around 08:30 NY.,78.2,3.91,-4.09,74.11
NewsPulse,US30,M1,2026-06,2026-06-10 14:00:00,2026-06-10 14:03:00,SELL,50732.1,50784.4,50627.5,50784.4,loss,-1.0402,88,0.0402,21.0,47.592857,News straddle sell pulse around 10:00 NY.,74.11,3.71,-3.85,70.26
NewsPulse,XAGUSD,M1,2026-06,2026-06-10 14:00:00,2026-06-10 14:00:00,SELL,65.398,65.601,64.992,65.601,loss,-1.1478,77,0.1478,30.0,0.151143,News straddle sell pulse around 10:00 NY.,70.26,3.51,-4.03,66.22
NewsPulse,BTCUSD,M1,2026-06,2026-06-10 18:00:00,2026-06-10 18:07:00,BUY,61941.93,61844.87,62136.05,61941.93,trail_stop,0.397,82,0.103,1000.0,84.699286,News straddle buy pulse around 14:00 NY.,66.22,3.31,1.31,67.54
NewsPulse,US30,M1,2026-06,2026-06-10 18:00:00,2026-06-10 18:08:00,BUY,50333.3,50285.4,50429.1,50333.3,trail_stop,0.4562,88,0.0438,21.0,43.964286,News straddle buy pulse around 14:00 NY.,67.54,3.38,1.54,69.08
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 12:30:00,2026-06-11 12:30:00,SELL,62571.28,62707.87,62298.1,62707.87,loss,-1.0732,85,0.0732,1000.0,116.543571,News straddle sell pulse around 08:30 NY.,69.08,3.45,-3.71,65.37
NewsPulse,EURUSD,M1,2026-06,2026-06-11 12:30:00,2026-06-11 12:32:00,BUY,1.15307,1.1524,1.15441,1.1524,loss,-1.1194,80,0.1194,8.0,0.000419,News straddle buy pulse around 08:30 NY.,65.37,3.27,-3.66,61.71
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 14:00:00,2026-06-11 14:05:00,BUY,62993.28,62891.74,63196.36,62891.74,loss,-1.0985,82,0.0985,1000.0,83.705714,News straddle buy pulse around 10:00 NY.,61.71,3.09,-3.39,58.32
NewsPulse,US30,M1,2026-06,2026-06-11 14:00:00,2026-06-11 14:16:00,SELL,50374.2,50455.8,50211.0,50211.0,win,1.4743,89,0.0257,21.0,42.7,News straddle sell pulse around 10:00 NY.,58.32,2.92,4.3,62.62
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 18:00:00,2026-06-11 18:08:00,BUY,63589.43,63298.2,64171.89,63298.2,loss,-1.0343,89,0.0343,1000.0,115.472143,News straddle buy pulse around 14:00 NY.,62.62,3.13,-3.24,59.38
NewsPulse,XAGUSD,M1,2026-06,2026-06-11 18:00:00,2026-06-11 18:03:00,BUY,65.932,65.736,66.324,65.736,loss,-1.1531,77,0.1531,30.0,0.147714,News straddle buy pulse around 14:00 NY.,59.38,2.97,-3.42,55.96
NewsPulse,BTCUSD,M1,2026-06,2026-06-12 12:30:00,2026-06-12 12:48:00,SELL,63438.07,63519.45,63275.31,63438.07,trail_stop,0.3771,80,0.1229,1000.0,44.555,News straddle sell pulse around 08:30 NY.,55.96,2.8,1.06,57.02
NewsPulse,US30,M1,2026-06,2026-06-12 12:30:00,2026-06-12 12:33:00,BUY,51217.2,51203.8,51244.0,51203.8,loss,-1.1567,76,0.1567,21.0,13.257143,News straddle buy pulse around 08:30 NY.,57.02,2.85,-3.3,53.72
NewsPulse,BTCUSD,M1,2026-06,2026-06-12 14:00:00,2026-06-12 14:00:00,BUY,63365.68,63248.41,63600.22,63248.41,loss,-1.0853,83,0.0853,1000.0,78.566429,News straddle buy pulse around 10:00 NY.,53.72,2.69,-2.92,50.8
NewsPulse,XAGUSD,M1,2026-06,2026-06-12 14:00:00,2026-06-12 14:00:00,BUY,66.497,66.281,66.929,66.281,loss,-1.1389,78,0.1389,30.0,0.144643,News straddle buy pulse around 10:00 NY.,50.8,2.54,-2.89,47.91
NewsPulse,US30,M1,2026-06,2026-06-12 18:00:00,2026-06-12 18:01:00,BUY,51273.1,51251.6,51316.1,51273.1,trail_stop,0.4023,82,0.0977,21.0,18.714286,News straddle buy pulse around 14:00 NY.,47.91,2.4,0.96,48.87
NewsPulse,BTCUSD,M1,2026-06,2026-06-14 18:00:00,2026-06-14 18:09:00,BUY,63716.13,63651.65,63845.09,63651.65,loss,-1.1551,76,0.1551,1000.0,41.747857,News straddle buy pulse around 14:00 NY.,48.87,2.44,-2.82,46.05
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 12:30:00,2026-06-15 12:31:00,BUY,66236.91,66179.15,66352.43,66179.15,loss,-1.1731,75,0.1731,1000.0,47.8,News straddle buy pulse around 08:30 NY.,46.05,2.3,-2.7,43.35
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:15:00,SELL,66340.47,66438.33,66144.75,66438.33,loss,-1.1022,82,0.1022,1000.0,69.309286,News straddle sell pulse around 10:00 NY.,43.35,2.17,-2.39,40.96
NewsPulse,XAGUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:05:00,SELL,70.99,71.194,70.582,71.194,loss,-1.1471,77,0.1471,30.0,0.082357,News straddle sell pulse around 10:00 NY.,40.96,2.05,-2.35,38.61
NewsPulse,US30,M1,2026-06,2026-06-15 18:00:00,2026-06-15 18:01:00,BUY,51933.1,51918.1,51963.1,51933.1,trail_stop,0.36,78,0.14,21.0,13.35,News straddle buy pulse around 14:00 NY.,38.61,1.93,0.7,39.31
NewsPulse,XAGUSD,M1,2026-06,2026-06-16 12:30:00,2026-06-16 12:51:00,BUY,70.601,70.401,71.001,71.001,win,1.35,77,0.15,30.0,0.071143,News straddle buy pulse around 08:30 NY.,39.31,1.97,2.65,41.96
NewsPulse,BTCUSD,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:00:00,BUY,66085.5,66006.32,66243.86,66006.32,loss,-1.1263,79,0.1263,1000.0,72.726429,News straddle buy pulse around 10:00 NY.,41.96,2.1,-2.36,39.6
NewsPulse,US30,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:13:00,BUY,52055.1,52005.6,52154.1,52154.1,win,1.4576,88,0.0424,21.0,32.671429,News straddle buy pulse around 10:00 NY.,39.6,1.98,2.89,42.48
NewsPulse,US30,M1,2026-06,2026-06-16 18:00:00,2026-06-16 18:22:00,SELL,52230.3,52258.4,52174.1,52230.3,trail_stop,0.4253,85,0.0747,21.0,11.921429,News straddle sell pulse around 14:00 NY.,42.48,2.12,0.9,43.39
Grid,XAGUSD,M15,2026-06,2026-06-17 01:00:00,2026-06-17 01:15:00,SELL,70.367,70.619161,70.013975,70.367,trail_stop,0.381,76,0.119,30.0,0.186786,Range grid sell at upper Bollinger band.,43.39,2.17,0.83,44.21
Grid,BTCUSD,M15,2026-06,2026-06-17 01:15:00,2026-06-17 01:30:00,BUY,65529.49,65336.373464,65799.85315,65529.49,trail_stop,0.4482,83,0.0518,1000.0,143.049286,Range grid buy at lower Bollinger band.,44.21,2.21,0.99,45.2
Grid,BTCUSD,M15,2026-06,2026-06-17 01:45:00,2026-06-17 04:30:00,SELL,65871.6,66077.476929,65583.3723,65871.6,trail_stop,0.4514,83,0.0486,1000.0,152.501429,Range grid sell at upper Bollinger band.,45.2,2.26,1.02,46.22
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 12:30:00,2026-06-17 12:31:00,SELL,64615.51,64682.73,64481.07,64615.51,trail_stop,0.3512,77,0.1488,1000.0,61.625714,News straddle sell pulse around 08:30 NY.,46.22,2.31,0.81,47.04
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:00:00,SELL,65150.84,65224.21,65004.1,65224.21,loss,-1.1363,78,0.1363,1000.0,67.082857,News straddle sell pulse around 10:00 NY.,47.04,2.35,-2.67,44.36
NewsPulse,US30,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:01:00,SELL,52313.9,52343.5,52254.7,52313.9,trail_stop,0.4595,88,0.0405,12.0,26.521429,News straddle sell pulse around 10:00 NY.,44.36,2.22,1.02,45.38
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:49:00,BUY,64137.47,64061.65,64289.11,64289.11,win,1.3681,79,0.1319,1000.0,46.595714,News straddle buy pulse around 08:30 NY.,45.38,2.27,3.1,48.49
NewsPulse,EURUSD,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:51:00,SELL,1.147,1.14753,1.14594,1.147,trail_stop,0.3491,77,0.1509,8.0,0.000365,News straddle sell pulse around 08:30 NY.,48.49,2.42,0.85,49.33
NewsPulse,US30,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:39:00,BUY,51859.2,51838.4,51900.8,51838.4,loss,-1.1106,81,0.1106,23.0,15.342857,News straddle buy pulse around 08:30 NY.,49.33,2.47,-2.74,46.59
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:05:00,BUY,63904.67,63778.53,64156.95,63778.53,loss,-1.0793,84,0.0793,1000.0,100.640714,News straddle buy pulse around 10:00 NY.,46.59,2.33,-2.51,44.08
NewsPulse,US30,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:07:00,SELL,51849.3,51900.8,51746.3,51849.3,trail_stop,0.4553,88,0.0447,23.0,36.664286,News straddle sell pulse around 10:00 NY.,44.08,2.2,1.0,45.08
NewsPulse,XAGUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:01:00,BUY,66.807,66.607,67.207,66.607,loss,-1.15,77,0.15,30.0,0.153857,News straddle buy pulse around 10:00 NY.,45.08,2.25,-2.59,42.49
