business_date,symbol,group,leg,usd_direction,quote_direction,entry_utc,exit_utc,entry_bid,exit_bid,entry_spread_price,exit_spread_price,cost_mode,return_pct
2022-02-01,NZDUSD,Europe,ECB pre-fix,long USD,short,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,0.65835,0.66107,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.41672654116972074
2022-02-01,NZDUSD,Europe,ECB pre-fix,long USD,short,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,0.65835,0.66107,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.421998366457943
2022-02-01,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,0.92588,0.92126,6.000000000000001e-05,6.000000000000001e-05,gross,-0.49898474964359396
2022-02-01,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,0.92588,0.92126,6.000000000000001e-05,6.000000000000001e-05,half_spread,-0.5022086379885771
2022-02-01,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,0.92588,0.92126,6.000000000000001e-05,6.000000000000001e-05,full_spread,-0.5054323174287778
2022-02-01,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,1.2701,1.26978,7.000000000000001e-05,7.000000000000001e-05,gross,-0.025194866545952266
2022-02-01,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,1.2701,1.26978,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.027949784865399785
2022-02-01,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-01T07:00:00+00:00,2022-02-01T13:15:00+00:00,1.2701,1.26978,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.03070455135927297
2022-02-01,EURUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.12469,1.12725,5e-05,6.000000000000001e-05,gross,0.22761827703634552
2022-02-01,EURUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.12469,1.12725,5e-05,6.000000000000001e-05,half_spread,0.2253904322428557
2022-02-01,EURUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.12469,1.12725,5e-05,6.000000000000001e-05,full_spread,0.22316268648754356
2022-02-01,GBPUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.35052,1.35195,5e-05,0.0005200000000000001,gross,0.1058851405384642
2022-02-01,GBPUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.35052,1.35195,5e-05,0.0005200000000000001,half_spread,0.10403207593971953
2022-02-01,GBPUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.35052,1.35195,5e-05,0.0005200000000000001,full_spread,0.10217907994400921
2022-02-01,USDJPY,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,114.792,114.664,0.005,0.027,gross,0.11163050303495403
2022-02-01,USDJPY,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,114.792,114.664,0.005,0.027,half_spread,0.09984521811166047
2022-02-01,USDJPY,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,114.792,114.664,0.005,0.027,full_spread,0.08806270762309332
2022-02-01,AUDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.71103,0.71279,7.000000000000001e-05,9e-05,gross,0.24752823368914267
2022-02-01,AUDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.71103,0.71279,7.000000000000001e-05,9e-05,half_spread,0.24259385569531666
2022-02-01,AUDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.71103,0.71279,7.000000000000001e-05,9e-05,full_spread,0.2376599634369203
2022-02-01,NZDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.66205,0.66372,7.000000000000001e-05,0.00021,gross,0.25224680915338915
2022-02-01,NZDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.66205,0.66372,7.000000000000001e-05,0.00021,half_spread,0.24694714424884356
2022-02-01,NZDUSD,Europe,London post-fix,short USD,long,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.66205,0.66372,7.000000000000001e-05,0.00021,full_spread,0.24164803963027115
2022-02-01,USDCHF,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.92294,0.92065,6.000000000000001e-05,0.0006900000000000001,gross,0.24873730516483672
2022-02-01,USDCHF,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.92294,0.92065,6.000000000000001e-05,0.0006900000000000001,half_spread,0.21118464269620496
2022-02-01,USDCHF,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,0.92294,0.92065,6.000000000000001e-05,0.0006900000000000001,full_spread,0.17366010376191898
2022-02-01,USDCAD,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.26828,1.2684,7.000000000000001e-05,0.00033000000000000005,gross,-0.009460737937549979
2022-02-01,USDCAD,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.26828,1.2684,7.000000000000001e-05,0.00033000000000000005,half_spread,-0.022466330065851192
2022-02-01,USDCAD,Europe,London post-fix,short USD,short,2022-02-01T16:00:00+00:00,2022-02-01T22:00:00+00:00,1.26828,1.2684,7.000000000000001e-05,0.00033000000000000005,full_spread,-0.035468539405536514
2022-02-02,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.12725,1.12699,6.000000000000001e-05,6.000000000000001e-05,gross,0.023070302309702306
2022-02-02,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.12725,1.12699,6.000000000000001e-05,6.000000000000001e-05,half_spread,0.02040780110381668
2022-02-02,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.12725,1.12699,6.000000000000001e-05,6.000000000000001e-05,full_spread,0.01774544163970493
2022-02-02,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.35195,1.35244,0.0005200000000000001,7.000000000000001e-05,gross,-0.03623081245749393
2022-02-02,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.35195,1.35244,0.0005200000000000001,7.000000000000001e-05,half_spread,-0.03881772306327802
2022-02-02,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.35195,1.35244,0.0005200000000000001,7.000000000000001e-05,full_spread,-0.04140449978189409
2022-02-02,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,114.664,114.687,0.027,0.006,gross,0.020058606014083935
2022-02-02,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,114.664,114.687,0.027,0.006,half_spread,0.008284101066036165
2022-02-02,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,114.664,114.687,0.027,0.006,full_spread,-0.0034876319850773996
2022-02-02,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.71279,0.71386,9e-05,9e-05,gross,-0.14988933404309623
2022-02-02,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.71279,0.71386,9e-05,9e-05,half_spread,-0.15618324566993858
2022-02-02,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.71279,0.71386,9e-05,9e-05,full_spread,-0.1624763638910398
2022-02-02,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.66372,0.66466,0.00021,0.00012000000000000002,gross,-0.14142569133090976
2022-02-02,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.66372,0.66466,0.00021,0.00012000000000000002,half_spread,-0.15043928270550566
2022-02-02,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.66372,0.66466,0.00021,0.00012000000000000002,full_spread,-0.15945124702909652
2022-02-02,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.92065,0.92112,0.0006900000000000001,8e-05,gross,0.051050887959602775
2022-02-02,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.92065,0.92112,0.0006900000000000001,8e-05,half_spread,0.013572277808249211
2022-02-02,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,0.92065,0.92112,0.0006900000000000001,8e-05,full_spread,-0.023878264267251925
2022-02-02,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.2684,1.26852,0.00033000000000000005,0.00013000000000000002,gross,0.009460737937572183
2022-02-02,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.2684,1.26852,0.00033000000000000005,0.00013000000000000002,half_spread,-0.003547315273544349
2022-02-02,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2022-02-01T22:00:00+00:00,2022-02-02T00:55:00+00:00,1.2684,1.26852,0.00033000000000000005,0.00013000000000000002,full_spread,-0.0165519850559126
2022-02-02,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.12699,1.12692,6.000000000000001e-05,5e-05,gross,-0.006211235237230106
2022-02-02,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.12699,1.12692,6.000000000000001e-05,5e-05,half_spread,-0.008872957001648807
2022-02-02,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.12699,1.12692,6.000000000000001e-05,5e-05,full_spread,-0.011534537065782668
2022-02-02,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.35244,1.35239,7.000000000000001e-05,5e-05,gross,-0.003697021679338608
2022-02-02,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.35244,1.35239,7.000000000000001e-05,5e-05,half_spread,-0.0062847742102523085
2022-02-02,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.35244,1.35239,7.000000000000001e-05,5e-05,full_spread,-0.008872392810410634
2022-02-02,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,114.687,114.703,0.006,0.005,gross,-0.013949068463781078
2022-02-02,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,114.687,114.703,0.006,0.005,half_spread,-0.01612825888906988
2022-02-02,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,114.687,114.703,0.006,0.005,full_spread,-0.018307354325763914
2022-02-02,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.71386,0.71346,9e-05,7.000000000000001e-05,gross,-0.056033395903964944
2022-02-02,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.71386,0.71346,9e-05,7.000000000000001e-05,half_spread,-0.062333223608190824
2022-02-02,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.71386,0.71346,9e-05,7.000000000000001e-05,full_spread,-0.06863225716088328
2022-02-02,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.66466,0.66318,0.00012000000000000002,7.000000000000001e-05,gross,-0.22267023741462388
2022-02-02,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.66466,0.66318,0.00012000000000000002,7.000000000000001e-05,half_spread,-0.23167649536647295
2022-02-02,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.66466,0.66318,0.00012000000000000002,7.000000000000001e-05,full_spread,-0.2406811275910914
2022-02-02,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.92112,0.92114,8e-05,6.000000000000001e-05,gross,-0.0021712226154435577
2022-02-02,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.92112,0.92114,8e-05,6.000000000000001e-05,half_spread,-0.005427879761599197
2022-02-02,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,0.92112,0.92114,8e-05,6.000000000000001e-05,full_spread,-0.008684324793728493
2022-02-02,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.26852,1.26825,0.00013000000000000002,7.000000000000001e-05,gross,0.02128917800117147
2022-02-02,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.26852,1.26825,0.00013000000000000002,7.000000000000001e-05,half_spread,0.018528958396579753
2022-02-02,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2022-02-02T00:55:00+00:00,2022-02-02T07:00:00+00:00,1.26852,1.26825,0.00013000000000000002,7.000000000000001e-05,full_spread,0.015768891131573426
2022-02-02,EURUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.12692,1.1323699999999999,5e-05,5e-05,gross,-0.4812914506742483
2022-02-02,EURUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.12692,1.1323699999999999,5e-05,5e-05,half_spread,-0.48348853536088754
2022-02-02,EURUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.12692,1.1323699999999999,5e-05,5e-05,full_spread,-0.4856855230391588
2022-02-02,GBPUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.35239,1.35798,5e-05,5e-05,gross,-0.41164081945241904
2022-02-02,GBPUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.35239,1.35798,5e-05,5e-05,half_spread,-0.4134741771937511
2022-02-02,GBPUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.35239,1.35798,5e-05,5e-05,full_spread,-0.4153074674344559
2022-02-02,USDJPY,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,114.703,114.233,0.005,0.005,gross,-0.40975388612328745
2022-02-02,USDJPY,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,114.703,114.233,0.005,0.005,half_spread,-0.4119244500045749
2022-02-02,USDJPY,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,114.703,114.233,0.005,0.005,full_spread,-0.4140949192732779
2022-02-02,AUDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.71346,0.7154,7.000000000000001e-05,7.000000000000001e-05,gross,-0.27117696393627044
2022-02-02,AUDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.71346,0.7154,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.2760558261756918
2022-02-02,AUDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.71346,0.7154,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.2809342110780433
2022-02-02,NZDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.66318,0.66563,7.000000000000001e-05,7.000000000000001e-05,gross,-0.36807235250816417
2022-02-02,NZDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.66318,0.66563,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.37331089962669983
2022-02-02,NZDUSD,Europe,ECB pre-fix,long USD,short,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.66318,0.66563,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.3785488958990668
2022-02-02,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.92114,0.9184,6.000000000000001e-05,6.000000000000001e-05,gross,-0.2974574983172995
2022-02-02,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.92114,0.9184,6.000000000000001e-05,6.000000000000001e-05,half_spread,-0.3007045387930507
2022-02-02,USDCHF,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,0.92114,0.9184,6.000000000000001e-05,6.000000000000001e-05,full_spread,-0.3039513677811412
2022-02-02,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.26825,1.26553,7.000000000000001e-05,7.000000000000001e-05,gross,-0.21446875616006889
2022-02-02,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.26825,1.26553,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.21722246971304093
2022-02-02,USDCAD,Europe,ECB pre-fix,long USD,long,2022-02-02T07:00:00+00:00,2022-02-02T13:15:00+00:00,1.26825,1.26553,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.21997603128548482
2022-02-02,EURUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.1296599999999999,1.13026,5e-05,0.00015000000000000001,gross,0.05311332613353592
2022-02-02,EURUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.1296599999999999,1.13026,5e-05,0.00015000000000000001,half_spread,0.050899144451799216
2022-02-02,EURUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.1296599999999999,1.13026,5e-05,0.00015000000000000001,full_spread,0.048685060767805766
2022-02-02,GBPUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.35653,1.35733,5e-05,0.00037000000000000005,gross,0.058973999837808044
2022-02-02,GBPUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.35653,1.35733,5e-05,0.00037000000000000005,half_spread,0.057130009472516896
2022-02-02,GBPUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.35653,1.35733,5e-05,0.00037000000000000005,full_spread,0.05528608707188187
2022-02-02,USDJPY,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,114.375,114.408,0.005,0.027,gross,-0.028844136773653606
2022-02-02,USDJPY,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,114.375,114.408,0.005,0.027,half_spread,-0.040639215532045636
2022-02-02,USDJPY,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,114.375,114.408,0.005,0.027,full_spread,-0.052431511338313364
2022-02-02,AUDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.71233,0.71337,7.000000000000001e-05,0.00012000000000000002,gross,0.14599974730811205
2022-02-02,AUDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.71233,0.71337,7.000000000000001e-05,0.00012000000000000002,half_spread,0.14107936240550512
2022-02-02,AUDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.71233,0.71337,7.000000000000001e-05,0.00012000000000000002,full_spread,0.13615946097695897
2022-02-02,NZDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.66344,0.66295,7.000000000000001e-05,0.00038,gross,-0.07385747015554722
2022-02-02,NZDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.66344,0.66295,7.000000000000001e-05,0.00038,half_spread,-0.07912882927012532
2022-02-02,NZDUSD,Europe,London post-fix,short USD,long,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.66344,0.66295,7.000000000000001e-05,0.00038,full_spread,-0.08439963225874703
2022-02-02,USDCHF,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.91929,0.91877,6.000000000000001e-05,0.0005300000000000001,gross,0.05659740740338037
2022-02-02,USDCHF,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.91929,0.91877,6.000000000000001e-05,0.0005300000000000001,half_spread,0.02774649496484205
2022-02-02,USDCHF,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,0.91929,0.91877,6.000000000000001e-05,0.0005300000000000001,full_spread,-0.0010877841836176572
2022-02-02,USDCAD,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.26858,1.2665600000000001,7.000000000000001e-05,0.00032,gross,0.15948711470439303
2022-02-02,USDCAD,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.26858,1.2665600000000001,7.000000000000001e-05,0.00032,half_spread,0.1468359226979965
2022-02-02,USDCAD,Europe,London post-fix,short USD,short,2022-02-02T16:00:00+00:00,2022-02-02T22:00:00+00:00,1.26858,1.2665600000000001,7.000000000000001e-05,0.00032,full_spread,0.13418792624397824
2022-02-03,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.13026,1.1296,0.00015000000000000001,6.000000000000001e-05,gross,0.05842776203965894
2022-02-03,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.13026,1.1296,0.00015000000000000001,6.000000000000001e-05,half_spread,0.05577047351787989
2022-02-03,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.13026,1.1296,0.00015000000000000001,6.000000000000001e-05,full_spread,0.05311332613353592
2022-02-03,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.35733,1.35595,0.00037000000000000005,7.000000000000001e-05,gross,0.10177366422066125
2022-02-03,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.35733,1.35595,0.00037000000000000005,7.000000000000001e-05,half_spread,0.09918988779373805
2022-02-03,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,1.35733,1.35595,0.00037000000000000005,7.000000000000001e-05,full_spread,0.09660624474565616
2022-02-03,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,114.408,114.442,0.027,0.006,gross,0.02971820152435356
2022-02-03,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,114.408,114.442,0.027,0.006,half_spread,0.017916213299074002
2022-02-03,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,114.408,114.442,0.027,0.006,full_spread,0.006117009656136929
2022-02-03,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.71337,0.71164,0.00012000000000000002,9e-05,gross,0.2431004440447193
2022-02-03,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.71337,0.71164,0.00012000000000000002,9e-05,half_spread,0.23676205062632683
2022-02-03,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.71337,0.71164,0.00012000000000000002,9e-05,full_spread,0.23042445871326311
2022-02-03,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.66295,0.66197,0.00038,0.00012000000000000002,gross,0.14804296267203476
2022-02-03,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.66295,0.66197,0.00038,0.00012000000000000002,half_spread,0.1389665120916206
2022-02-03,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.66295,0.66197,0.00038,0.00012000000000000002,full_spread,0.12989170656558802
2022-02-03,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2022-02-02T22:00:00+00:00,2022-02-03T00:55:00+00:00,0.91877,0.91958,0.0005300000000000001,8e-05,gross,0.08816134614757498
