stage,score,threshold_bps,session_mask,weekdays,trend_days,stop_atr,target_r,management,train_return_pct,train_cagr_pct,train_profit_factor,train_win_rate_pct,train_max_drawdown_pct,train_sharpe,train_recovery,train_trades,train_expectancy_r,train_average_risk_pct,train_max_win_streak,train_max_loss_streak,train_stop_pct,train_target_pct,train_time_exit_pct,validation_return_pct,validation_cagr_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_sharpe,validation_recovery,validation_trades,validation_expectancy_r,validation_average_risk_pct,validation_max_win_streak,validation_max_loss_streak,validation_stop_pct,validation_target_pct,validation_time_exit_pct
signal,-9681.0,0.0,1,tue-thu,0,3.0,0.0,none,-5.424435746501466,-1.8498059800813649,0.9226770905957249,46.75324675324675,12.651500111215896,-0.2033403593035243,-0.42875830524575953,231,-0.02159768496490351,0.9994591179712553,7,10,19.047619047619047,0.0,80.95238095238095,3.537297668068762,3.559608760535582,1.109785384468521,51.13636363636363,9.121023711596854,0.3919463557980868,0.38781805419180004,88,0.043180012161284344,0.9999999999999999,5,7,27.27272727272727,0.0,72.72727272727273
signal,-9796.0,0.0,1,tue-thu,20,3.0,0.0,none,0.4069835173431846,0.13978598626438465,1.0099815556213,46.715328467153284,5.656911171496826,0.04373595484132092,0.07194447729598984,137,0.0053018824609790925,0.9990880018347444,6,5,15.328467153284672,0.0,84.67153284671532,1.1778959038157177,1.1852400093050885,1.0450185104065377,46.26865671641791,9.60523601673825,0.1633803563945876,0.12263060499118357,67,0.021451515335971123,1.0,4,13,28.35820895522388,0.0,71.64179104477611
signal,-9788.0,0.0,1,tue-thu,50,3.0,0.0,none,-0.06808997539063943,-0.024387549575899392,0.9982472389552247,47.40740740740741,6.487196533381923,0.017584541228647603,-0.010496055582756113,135,0.0016804423330380389,0.9990744907508148,6,5,14.814814814814813,0.0,85.18518518518519,0.7933559840726856,0.798293055993371,1.0270281928444203,48.05194805194805,10.110893873860494,0.11779803720433446,0.07846546447527593,77,0.014013296508793079,1.0,5,7,28.57142857142857,0.0,71.42857142857143
signal,-9767.0,0.0,1,tue-thu,100,3.0,0.0,none,4.920620118623975,1.8738885530489524,1.1137701894433911,48.275862068965516,6.610688637050122,0.2873068828549577,0.7443430463576782,145,0.03616785210301916,1.0,6,10,17.24137931034483,0.0,82.75862068965517,3.537297668068762,3.559608760535582,1.109785384468521,51.13636363636363,9.121023711596854,0.3919463557980868,0.38781805419180004,88,0.043180012161284344,0.9999999999999999,5,7,27.27272727272727,0.0,72.72727272727273
signal,-9779.0,0.0,1,tue-thu,200,3.0,0.0,none,-2.840212239958484,-1.659219955149649,0.9307100499716584,45.86466165413533,8.079640843657875,-0.18999373281927456,-0.351527041228313,133,-0.019618357818105326,0.9990605733184962,6,10,18.796992481203006,0.0,81.203007518797,3.537297668068762,3.559608760535582,1.109785384468521,51.13636363636363,9.121023711596854,0.3919463557980868,0.38781805419180004,88,0.043180012161284344,0.9999999999999999,5,7,27.27272727272727,0.0,72.72727272727273
signal,-60.998602402774516,0.0,2,all,0,3.0,0.0,none,-11.508489048954528,-4.021388963692429,0.9236328001040482,42.96482412060301,34.027699659009116,-0.21695426871904197,-0.3382094342045117,398,-0.024771332742324265,0.9999999999999999,10,12,38.69346733668342,0.0,61.30653266331658,17.208463475245917,17.27239167634489,1.3115533040891731,51.369863013698634,10.353843722125378,1.201280118681249,1.6620362386263121,146,0.11322138466804417,1.0,9,5,26.71232876712329,0.0,73.28767123287672
signal,-9658.0,0.0,2,all,20,3.0,0.0,none,0.28036481842548255,0.09670075751608831,1.0026605740419712,43.22033898305085,17.300368663157627,0.04998759714637124,0.016205713524622137,236,0.007592859318692033,1.0,5,7,38.13559322033898,0.0,61.86440677966102,15.517373137429157,15.574610759654895,1.4324978382000568,51.886792452830186,3.455372118572264,1.2697018472540806,4.49079653506055,106,0.14055758435257068,0.9999999999999999,9,4,24.528301886792452,0.0,75.47169811320755
signal,-9653.0,0.0,2,all,50,3.0,0.0,none,0.3159935489426946,0.11348429792377157,1.0033181761769792,45.887445887445885,21.872760787892787,0.0499606271261651,0.014446898222267683,231,0.007106838073710718,0.9999999999999999,10,8,37.22943722943723,0.0,62.77056277056276,13.103235890376563,13.151070497269025,1.3161651321885088,50.86206896551724,6.90509197006487,1.0436469453334045,1.8976193144395535,116,0.11062588406968077,0.9999999999999999,9,4,25.862068965517242,0.0,74.13793103448276
signal,-9613.0,0.0,2,all,100,3.0,0.0,none,10.093966006231403,3.815546126699454,1.0986999485817412,46.88796680497925,23.885960977191,0.33389816272590517,0.4225899060904544,241,0.04598013797585617,1.0,10,8,36.92946058091287,0.0,63.07053941908713,17.208463475245917,17.27239167634489,1.3115533040891731,51.369863013698634,10.353843722125378,1.201280118681249,1.6620362386263121,146,0.11322138466804417,1.0,9,5,26.71232876712329,0.0,73.28767123287672
signal,-9625.0,0.0,2,all,200,3.0,0.0,none,-1.9920451002921946,-1.1417741851302066,0.9786781082395642,42.79475982532751,24.979384870012822,-0.02243149998195706,-0.07974756426782947,229,-0.0026337981004981863,1.0,6,6,39.30131004366812,0.0,60.698689956331876,17.208463475245917,17.27239167634489,1.3115533040891731,51.369863013698634,10.353843722125378,1.201280118681249,1.6620362386263121,146,0.11322138466804417,1.0,9,5,26.71232876712329,0.0,73.28767123287672
