from,to,return_pct,cagr_pct,profit_factor,win_rate_pct,max_drawdown_pct,sharpe,recovery,trades,expectancy_r,average_risk_pct,max_win_streak,max_loss_streak,stop_pct,target_pct,time_exit_pct
2021-09-13,2022-09-13,11.394889034006251,16.36883461508496,1.3013353949926638,30.303030303030305,7.928041809526809,0.9344379245498617,1.4372892206892087,66,0.20098388080811438,0.8032081491333755,4,8,63.63636363636363,0.0,36.36363636363637
2022-09-13,2023-09-13,15.31977329186709,17.089035651377028,1.2454800595913262,27.61904761904762,12.328516955601287,0.8295040453266224,1.2426290483306484,105,0.20498480342550782,0.7877982839598181,2,8,71.42857142857143,0.0,28.57142857142857
2023-09-13,2024-09-13,38.3268119129323,39.11035949490611,1.3969318265327875,29.239766081871345,16.742041949669193,1.4493100691695553,2.28925551782467,171,0.2767611052942779,0.77802290419799,3,15,67.2514619883041,0.0,32.748538011695906
2024-09-13,2025-09-13,41.91700536459329,42.087716481959525,1.4461693735772783,38.125,8.239517206695501,1.6117869487991907,5.087313287061428,160,0.26152879478149793,0.8549702472376497,3,8,59.375,0.0,40.625
2025-09-13,2026-09-11,19.018403706273567,19.379710938222907,1.231416252082743,31.896551724137932,13.875090353336073,0.6996036295101081,1.3706868367672183,116,0.17951170660987123,0.9846549259358557,4,9,66.37931034482759,0.0,33.62068965517241
