entry_utc,exit_utc,session,exit_reason,net_r,equity_return,risk_pct
2022-03-09T08:00:00+00:00,2022-03-09T09:00:00+00:00,Europe,stop,-1.0087322286448686,-0.010087322286448685,1.0
2022-03-10T14:30:00+00:00,2022-03-10T15:00:00+00:00,US,stop,-1.0084785989657234,-0.010084785989657235,1.0
2022-03-17T08:00:00+00:00,2022-03-17T14:30:00+00:00,Europe,session-close,2.8028393328095036,0.028028393328095036,1.0
2022-03-17T14:30:00+00:00,2022-03-17T16:30:00+00:00,US,stop,-1.013230052863738,-0.010132300528637379,1.0
2022-03-23T08:00:00+00:00,2022-03-23T14:30:00+00:00,Europe,session-close,3.9017614605029,0.02544598812433789,0.6521666786123348
2022-03-23T14:30:00+00:00,2022-03-23T15:30:00+00:00,US,stop,-1.017990742028665,-0.01017990742028665,1.0
2022-03-24T14:30:00+00:00,2022-03-25T00:00:00+00:00,US,session-close,-0.2687851679551425,-0.0026878516795514253,1.0
2022-03-30T08:00:00+00:00,2022-03-30T09:00:00+00:00,Europe,stop,-1.019675503691593,-0.009441801755899471,0.9259614182861846
2022-03-30T14:30:00+00:00,2022-03-31T00:00:00+00:00,US,session-close,-0.32256906302215427,-0.0032256906302215427,1.0
2022-03-31T14:30:00+00:00,2022-03-31T19:30:00+00:00,US,stop,-1.016765658875214,-0.010167656588752141,1.0
2022-04-05T14:30:00+00:00,2022-04-05T14:30:00+00:00,US,stop,-1.0154845199071985,-0.010154845199071985,1.0
2022-04-06T08:00:00+00:00,2022-04-06T11:00:00+00:00,Europe,stop,-1.0202040595457578,-0.009195455284235397,0.9013349043454738
2022-04-06T14:30:00+00:00,2022-04-06T17:00:00+00:00,US,stop,-1.0157913163922052,-0.010157913163922052,1.0
2022-04-07T08:00:00+00:00,2022-04-07T14:30:00+00:00,Europe,session-close,2.057973448172742,0.015545472910059602,0.7553777199536904
2022-04-07T14:30:00+00:00,2022-04-08T00:00:00+00:00,US,session-close,0.16159284220023362,0.0014962550916931638,0.925941441044225
2022-04-12T08:00:00+00:00,2022-04-12T09:00:00+00:00,Europe,stop,-1.02281314702841,-0.008033007656797085,0.785383692039496
2022-04-12T14:30:00+00:00,2022-04-13T00:00:00+00:00,US,session-close,-0.32391123678851963,-0.0032391123678851964,1.0
2022-04-13T08:00:00+00:00,2022-04-13T14:30:00+00:00,Europe,session-close,1.7746266149235743,0.016026982346731413,0.9031185609386134
2022-04-13T14:30:00+00:00,2022-04-14T00:00:00+00:00,US,session-close,-0.5429772638522958,-0.005429772638522959,1.0
2022-04-19T08:00:00+00:00,2022-04-19T10:00:00+00:00,Europe,stop,-1.0253504815371772,-0.007156760213275468,0.6979818454413997
2022-04-20T14:30:00+00:00,2022-04-21T00:00:00+00:00,US,session-close,1.1260279799816562,0.011260279799816562,1.0
2022-04-22T08:00:00+00:00,2022-04-22T08:00:00+00:00,Europe,stop,-1.023109039448407,-0.007941548124602876,0.7762171790491106
2022-08-09T14:30:00+00:00,2022-08-09T14:30:00+00:00,US,stop,-1.0214843553798159,-0.009267095822403091,0.907218575947483
2022-08-10T14:30:00+00:00,2022-08-10T18:00:00+00:00,US,stop,-1.0175902577915468,-0.010175902577915468,1.0
2022-08-11T14:30:00+00:00,2022-08-11T15:00:00+00:00,US,stop,-1.0207172371014765,-0.009607707849668634,0.9412702656958722
2022-10-06T08:00:00+00:00,2022-10-06T08:00:00+00:00,Europe,stop,-1.0237147481334044,-0.008760086155631659,0.8557155371263732
2022-11-09T08:00:00+00:00,2022-11-09T09:30:00+00:00,Europe,stop,-1.0257055786419889,-0.008158433981913541,0.795397251589011
2022-11-10T14:30:00+00:00,2022-11-11T00:00:00+00:00,US,session-close,2.3690781530242404,0.023690781530242403,1.0
2022-11-11T08:00:00+00:00,2022-11-11T08:00:00+00:00,Europe,stop,-1.0187348801159188,-0.010187348801159188,1.0
2022-11-15T08:00:00+00:00,2022-11-15T08:00:00+00:00,Europe,stop,-1.021788087919361,-0.00920554804157227,0.9009253631364283
2022-11-16T14:30:00+00:00,2022-11-16T14:30:00+00:00,US,stop,-1.0198743642540544,-0.010105494197139029,0.9908567713171496
2022-11-18T08:00:00+00:00,2022-11-18T08:00:00+00:00,Europe,stop,-1.0299112942843187,-0.006825360283460596,0.6627134124403901
2022-11-22T08:00:00+00:00,2022-11-22T14:30:00+00:00,Europe,session-close,0.21767193563259968,0.0013911006273435418,0.6390812960341974
2022-11-22T14:30:00+00:00,2022-11-22T16:00:00+00:00,US,stop,-1.0281308336710064,-0.0073351880380738725,0.7134488917021502
2022-11-23T08:00:00+00:00,2022-11-23T08:00:00+00:00,Europe,stop,-1.027649184067879,-0.007457679222561381,0.7257028311004605
2022-11-24T08:00:00+00:00,2022-11-24T14:30:00+00:00,Europe,session-close,0.9591289751586485,0.006821772429320581,0.7112466212578136
2022-11-24T14:30:00+00:00,2022-11-24T18:00:00+00:00,US,stop,-1.0321901823910564,-0.0063892298518080145,0.6189973476600444
2022-11-29T08:00:00+00:00,2022-11-29T13:30:00+00:00,Europe,stop,-1.0265881717589596,-0.007704272359254966,0.750473517150937
2022-11-30T08:00:00+00:00,2022-11-30T14:30:00+00:00,Europe,session-close,1.5439265165645293,0.009260667713797627,0.5998127251809896
2022-11-30T14:30:00+00:00,2022-11-30T14:30:00+00:00,US,stop,-1.0211101100451274,-0.009626173118858213,0.9427164635979159
2022-12-01T08:00:00+00:00,2022-12-01T14:30:00+00:00,Europe,session-close,6.901213004933708,0.0666911845872771,0.9663690214980943
2022-12-01T14:30:00+00:00,2022-12-01T15:00:00+00:00,US,stop,-1.0180892389463647,-0.010180892389463648,1.0
2022-12-06T08:00:00+00:00,2022-12-06T14:30:00+00:00,Europe,session-close,1.2209330436849886,0.010204876440845926,0.8358260507100235
2022-12-06T14:30:00+00:00,2022-12-06T15:00:00+00:00,US,stop,-1.0226588043408578,-0.008896884657268518,0.8699758530904055
2022-12-07T08:00:00+00:00,2022-12-07T14:30:00+00:00,Europe,session-close,2.0985598795649474,0.014041790896610168,0.6691155698412176
2022-12-07T14:30:00+00:00,2022-12-08T00:00:00+00:00,US,session-close,2.549385826979235,0.02036251136046631,0.798722231251824
2022-12-08T14:30:00+00:00,2022-12-08T14:30:00+00:00,US,stop,-1.026132271440788,-0.007676822830807545,0.7481318972678397
2022-12-09T08:00:00+00:00,2022-12-09T08:30:00+00:00,Europe,stop,-1.029716337714804,-0.006764640342130382,0.6569421203069185
2022-12-13T08:00:00+00:00,2022-12-13T08:00:00+00:00,Europe,stop,-1.034375086133385,-0.00588975048559749,0.569401812220175
2022-12-13T14:30:00+00:00,2022-12-13T15:30:00+00:00,US,stop,-1.0155062105552675,-0.010155062105552675,1.0
2022-12-14T14:30:00+00:00,2022-12-14T18:00:00+00:00,US,stop,-1.027106007779516,-0.0073279276395047934,0.7134538775940881
2022-12-16T08:00:00+00:00,2022-12-16T08:00:00+00:00,Europe,stop,-1.0260331076070097,-0.007760581867741884,0.7563675879662097
2022-12-20T08:00:00+00:00,2022-12-20T14:30:00+00:00,Europe,session-close,4.45844155747326,0.03456341912276954,0.7752354421879587
2022-12-20T14:30:00+00:00,2022-12-21T00:00:00+00:00,US,session-close,2.670494383734711,0.02670494383734711,1.0
2022-12-21T14:30:00+00:00,2022-12-21T19:30:00+00:00,US,stop,-1.0286797043428413,-0.006910750809900572,0.6718078310211648
2022-12-22T08:00:00+00:00,2022-12-22T10:30:00+00:00,Europe,stop,-1.0335827811483467,-0.0059283271636062255,0.5735706197639676
2022-12-23T08:00:00+00:00,2022-12-23T08:00:00+00:00,Europe,stop,-1.0321472344532714,-0.0062507891547974054,0.6056102216955946
2022-12-27T08:00:00+00:00,2022-12-27T14:00:00+00:00,Europe,stop,-1.0323932192934162,-0.006177298205020559,0.5983474212711688
2022-12-29T08:00:00+00:00,2022-12-29T14:30:00+00:00,Europe,session-close,2.3662086836042158,0.014046693145490478,0.5936371226604796
2022-12-29T14:30:00+00:00,2022-12-30T00:00:00+00:00,US,session-close,1.0989311119071101,0.007713833900466377,0.7019397136804703
2022-12-30T08:00:00+00:00,2022-12-30T09:00:00+00:00,Europe,stop,-1.0346632839314553,-0.00574991379036047,0.5557280208603007
2023-01-03T08:00:00+00:00,2023-01-03T08:00:00+00:00,Europe,stop,-1.0194068351926546,-0.009950376553540604,0.9760947454958072
2023-01-04T08:00:00+00:00,2023-01-04T12:00:00+00:00,Europe,stop,-1.0225572772503682,-0.008537482252776759,0.8349148201980277
2023-01-06T08:00:00+00:00,2023-01-06T09:00:00+00:00,Europe,stop,-1.0260903497265994,-0.007486900840298127,0.7296531774509919
2023-01-10T08:00:00+00:00,2023-01-10T14:30:00+00:00,Europe,session-close,1.949511373309268,0.013393913527932884,0.6870395172507717
2023-01-10T14:30:00+00:00,2023-01-10T16:30:00+00:00,US,stop,-1.0238514121070879,-0.00800295717166147,0.7816522082233955
2023-01-11T08:00:00+00:00,2023-01-11T12:00:00+00:00,Europe,stop,-1.0280532227015915,-0.006816241352712128,0.6630241705580109
2023-01-12T08:00:00+00:00,2023-01-12T13:30:00+00:00,Europe,stop,-1.0316225517196933,-0.006064940211273227,0.5879030272421922
2023-01-12T14:30:00+00:00,2023-01-12T14:30:00+00:00,US,stop,-1.0142124228212348,-0.010142124228212349,1.0
2023-01-13T08:00:00+00:00,2023-01-13T12:00:00+00:00,Europe,stop,-1.0242838247641717,-0.007771085256570543,0.7586847579438967
2023-01-17T14:30:00+00:00,2023-01-17T14:30:00+00:00,US,stop,-1.0221047540732993,-0.008447880700000812,0.8265180908643911
2023-01-18T14:30:00+00:00,2023-01-18T14:30:00+00:00,US,stop,-1.020043190549131,-0.009263739076933267,0.9081712581156703
2023-01-19T08:00:00+00:00,2023-01-19T10:00:00+00:00,Europe,stop,-1.0234877732599028,-0.007978690182885466,0.7795589152445469
2023-01-19T14:30:00+00:00,2023-01-20T00:00:00+00:00,US,session-close,3.8793867502622277,0.0356125140681046,0.9179933933036547
2023-01-20T08:00:00+00:00,2023-01-20T08:30:00+00:00,Europe,stop,-1.023644569102669,-0.007838291249192239,0.765723912946006
2023-01-24T08:00:00+00:00,2023-01-24T08:30:00+00:00,Europe,stop,-1.0281769807155696,-0.006581541061889432,0.6401175269756522
2023-01-31T14:30:00+00:00,2023-02-01T00:00:00+00:00,US,session-close,0.8905765906429809,0.00890576590642981,1.0
2023-02-01T14:30:00+00:00,2023-02-01T14:30:00+00:00,US,stop,-1.0245564205806441,-0.0075559099445322315,0.7374810984299031
2023-02-02T08:00:00+00:00,2023-02-02T10:30:00+00:00,Europe,stop,-1.0198416577637506,-0.009198721829668926,0.9019754939055291
2023-02-07T08:00:00+00:00,2023-02-07T08:00:00+00:00,Europe,stop,-1.0274370975869171,-0.0069850632289215255,0.6798531263205256
2023-02-08T08:00:00+00:00,2023-02-08T08:00:00+00:00,Europe,stop,-1.019464945842062,-0.009717452651892774,0.9531914453288348
2023-02-09T08:00:00+00:00,2023-02-09T14:30:00+00:00,Europe,session-close,2.4676547924625187,0.016634914017939224,0.6741183600214571
2023-02-09T14:30:00+00:00,2023-02-09T14:30:00+00:00,US,stop,-1.0194080620455317,-0.009741615116293545,0.9556148787705425
2023-02-10T08:00:00+00:00,2023-02-10T09:00:00+00:00,Europe,stop,-1.0196583274318114,-0.009727186613930924,0.9539652991831639
2023-02-14T08:00:00+00:00,2023-02-14T11:00:00+00:00,Europe,stop,-1.0279644845889384,-0.00692125276131955,0.6732968760187483
2023-03-14T08:00:00+00:00,2023-03-14T08:00:00+00:00,Europe,stop,-1.018787681432961,-0.009922637890766622,0.9739652404130054
2023-03-15T14:30:00+00:00,2023-03-15T18:30:00+00:00,US,stop,-1.0114348258685213,-0.010114348258685213,1.0
2023-03-16T14:30:00+00:00,2023-03-16T14:30:00+00:00,US,stop,-1.0138625265411256,-0.010138625265411257,1.0
2023-03-17T08:00:00+00:00,2023-03-17T14:30:00+00:00,Europe,session-close,7.359604747477974,0.06286778417802845,0.854227724655625
2023-03-22T14:30:00+00:00,2023-03-23T00:00:00+00:00,US,session-close,6.35098719451323,0.060827365101503474,0.9577623641573974
2023-03-23T08:00:00+00:00,2023-03-23T12:30:00+00:00,Europe,stop,-1.0137214461260076,-0.010137214461260076,1.0
2023-03-23T14:30:00+00:00,2023-03-23T14:30:00+00:00,US,stop,-1.013156252142889,-0.01013156252142889,1.0
2023-03-28T14:30:00+00:00,2023-03-29T00:00:00+00:00,US,session-close,2.401722402815678,0.02242248775961658,0.9336003084007295
2023-03-29T14:30:00+00:00,2023-03-29T15:30:00+00:00,US,stop,-1.0186687653868531,-0.009711442790235749,0.9533464773063596
2023-03-30T08:00:00+00:00,2023-03-30T14:30:00+00:00,Europe,session-close,0.7293412725536128,0.0054302452457392686,0.7445410605554479
2023-03-30T14:30:00+00:00,2023-03-31T00:00:00+00:00,US,session-close,2.3962535027176437,0.022221144455848444,0.9273286165527543
2023-04-04T14:30:00+00:00,2023-04-04T14:30:00+00:00,US,stop,-1.0129530560459197,-0.010129530560459198,1.0
2023-04-05T08:00:00+00:00,2023-04-05T09:00:00+00:00,Europe,stop,-1.0263341562681847,-0.006734517059140433,0.6561719706988569
2023-04-11T08:00:00+00:00,2023-04-11T11:30:00+00:00,Europe,stop,-1.025400318802823,-0.00705703806148315,0.6882227294138542
2023-04-11T14:30:00+00:00,2023-04-12T00:00:00+00:00,US,session-close,0.3140358322044275,0.0025388148370028224,0.8084475007775972
2023-04-12T08:00:00+00:00,2023-04-12T08:00:00+00:00,Europe,stop,-1.0249899717289688,-0.007130940933389315,0.6957083610643268
2023-04-13T08:00:00+00:00,2023-04-13T14:30:00+00:00,Europe,session-close,5.894979057186443,0.04289355808843269,0.7276286764096653
2023-04-13T14:30:00+00:00,2023-04-13T14:30:00+00:00,US,stop,-1.015401872316448,-0.01015401872316448,1.0
2023-04-18T08:00:00+00:00,2023-04-18T09:30:00+00:00,Europe,stop,-1.025588069238589,-0.007005553547697031,0.6830767398550232
2023-04-18T14:30:00+00:00,2023-04-18T18:00:00+00:00,US,stop,-1.0163479885520792,-0.010163479885520792,1.0
2023-04-19T14:30:00+00:00,2023-04-20T00:00:00+00:00,US,session-close,-0.26661687133514267,-0.0026661687133514266,1.0
2023-04-20T08:00:00+00:00,2023-04-20T09:00:00+00:00,Europe,stop,-1.0236795716966451,-0.007575552004593377,0.740031569843449
2023-04-20T14:30:00+00:00,2023-04-20T14:30:00+00:00,US,stop,-1.01558834735133,-0.0101558834735133,1.0
2023-04-26T14:30:00+00:00,2023-04-26T14:30:00+00:00,US,stop,-1.0158067453651791,-0.010158067453651791,1.0
2023-04-27T08:00:00+00:00,2023-04-27T10:00:00+00:00,Europe,stop,-1.0211277286282434,-0.008459781106732732,0.8284743298565971
2023-05-02T14:30:00+00:00,2023-05-03T00:00:00+00:00,US,session-close,3.277794582489736,0.030748650420288053,0.9380896101467133
2023-05-03T14:30:00+00:00,2023-05-04T00:00:00+00:00,US,session-close,10.168641326753558,0.0863080678531208,0.8487669599088468
2023-05-04T14:30:00+00:00,2023-05-04T15:00:00+00:00,US,stop,-1.0113654267488028,-0.010113654267488028,1.0
2023-05-09T08:00:00+00:00,2023-05-09T08:00:00+00:00,Europe,stop,-1.0276446380965336,-0.006425796571654854,0.625293640762541
2023-05-09T14:30:00+00:00,2023-05-10T00:00:00+00:00,US,session-close,2.711219727534721,0.0210018310717884,0.7746266692624396
2023-05-10T14:30:00+00:00,2023-05-10T14:30:00+00:00,US,stop,-1.014936936057234,-0.01014936936057234,1.0
2023-07-13T08:00:00+00:00,2023-07-13T10:00:00+00:00,Europe,stop,-1.026965920398087,-0.00679400344459373,0.6615607499380449
2023-07-18T08:00:00+00:00,2023-07-18T14:30:00+00:00,Europe,session-close,9.176130360847736,0.05056982816453975,0.5511018934550953
2023-07-18T14:30:00+00:00,2023-07-18T16:00:00+00:00,US,stop,-1.0162172983322653,-0.010162172983322653,1.0
2023-07-19T08:00:00+00:00,2023-07-19T10:30:00+00:00,Europe,stop,-1.028230707051864,-0.006444572359504935,0.6267632658027467
2023-07-20T08:00:00+00:00,2023-07-20T12:30:00+00:00,Europe,stop,-1.0303605013564558,-0.006001189499768428,0.5824359039256592
2023-07-25T08:00:00+00:00,2023-07-25T10:30:00+00:00,Europe,stop,-1.0343068826140873,-0.005380128108796552,0.5201674859978617
2023-07-26T08:00:00+00:00,2023-07-26T13:00:00+00:00,Europe,stop,-1.0329393539435945,-0.005569170661119573,0.5391575642710663
2023-07-27T08:00:00+00:00,2023-07-27T08:30:00+00:00,Europe,stop,-1.024541603374431,-0.007379227094728607,0.7202467006146338
2023-07-28T08:00:00+00:00,2023-07-28T14:30:00+00:00,Europe,session-close,2.92243616778674,0.022089116532783053,0.7558459882294671
2023-08-29T14:30:00+00:00,2023-08-29T14:30:00+00:00,US,stop,-1.0239396721093625,-0.007739865089649698,0.7558907326742426
2023-08-30T08:00:00+00:00,2023-08-30T14:30:00+00:00,Europe,session-close,7.261443517919246,0.02666201946660453,0.3671724416889011
2023-08-30T14:30:00+00:00,2023-08-30T15:00:00+00:00,US,stop,-1.030268205111832,-0.006118251953933353,0.593850409395992
2023-08-31T08:00:00+00:00,2023-08-31T09:00:00+00:00,Europe,stop,-1.052169041929914,-0.0036289027130830065,0.3448973091269427
2023-09-01T08:00:00+00:00,2023-09-01T13:30:00+00:00,Europe,stop,-1.0465886473152157,-0.00404613553763435,0.38660227664553665
2023-09-19T08:00:00+00:00,2023-09-19T13:00:00+00:00,Europe,stop,-1.0523366800144465,-0.0036377346083656253,0.34568163188188844
2023-09-20T14:30:00+00:00,2023-09-20T18:00:00+00:00,US,stop,-1.0310635800760284,-0.005980125911762773,0.5799958438374685
2023-10-17T08:00:00+00:00,2023-10-17T14:30:00+00:00,Europe,session-close,2.958388357825978,0.018212270601947776,0.6156145981905963
2023-10-17T14:30:00+00:00,2023-10-17T14:30:00+00:00,US,stop,-1.01851832687719,-0.009988048495859943,0.9806449459268565
2023-10-18T08:00:00+00:00,2023-10-18T14:30:00+00:00,Europe,session-close,4.1943057441779095,0.03192471078299942,0.7611441017935785
2023-10-18T14:30:00+00:00,2023-10-18T14:30:00+00:00,US,stop,-1.0178422260358935,-0.010178422260358935,1.0
2023-10-19T14:30:00+00:00,2023-10-20T00:00:00+00:00,US,session-close,6.998042035323466,0.06262076391435953,0.8948326345894128
2023-10-20T08:00:00+00:00,2023-10-20T11:30:00+00:00,Europe,stop,-1.020396060225564,-0.008842041044026461,0.8665303002122413
2023-10-24T08:00:00+00:00,2023-10-24T08:30:00+00:00,Europe,stop,-1.027071675869362,-0.006721807556979709,0.6544633363869229
2023-10-25T14:30:00+00:00,2023-10-25T15:00:00+00:00,US,stop,-1.0173429920131705,-0.010173429920131705,1.0
2023-10-26T08:00:00+00:00,2023-10-26T10:30:00+00:00,Europe,stop,-1.0239266003819532,-0.007525934967391624,0.7350072714767094
2023-10-27T08:00:00+00:00,2023-10-27T10:30:00+00:00,Europe,stop,-1.0260773070228055,-0.0069292237692883864,0.6753120570801571
2023-10-31T08:00:00+00:00,2023-10-31T14:30:00+00:00,Europe,session-close,3.544483248674781,0.019402346614519696,0.5473956357890502
2023-10-31T14:30:00+00:00,2023-10-31T14:30:00+00:00,US,stop,-1.0202203531464955,-0.008810483274165483,0.863586307310257
2023-11-01T14:30:00+00:00,2023-11-01T14:30:00+00:00,US,stop,-1.0220155688512107,-0.008162541266011455,0.7986709317145237
2023-11-02T08:00:00+00:00,2023-11-02T13:30:00+00:00,Europe,stop,-1.0288163529543184,-0.006293442193996507,0.6117167729619039
2023-11-03T08:00:00+00:00,2023-11-03T14:30:00+00:00,Europe,session-close,1.498766622434193,0.007069562074731822,0.4716919878593192
2023-11-09T14:30:00+00:00,2023-11-10T00:00:00+00:00,US,session-close,2.4459734977293497,0.017071432523767475,0.697940208248996
2023-11-14T14:30:00+00:00,2023-11-15T00:00:00+00:00,US,session-close,0.5685185515100162,0.004995252456553663,0.8786437035846941
2023-11-15T08:00:00+00:00,2023-11-15T13:30:00+00:00,Europe,stop,-1.0337113774289848,-0.005446588214316309,0.5268964174374182
2023-11-16T08:00:00+00:00,2023-11-16T12:00:00+00:00,Europe,stop,-1.0346608259341998,-0.005312543461068021,0.513457485574686
2023-11-16T14:30:00+00:00,2023-11-17T00:00:00+00:00,US,session-close,4.213133064522033,0.025507068379561595,0.605418057985199
2023-11-17T08:00:00+00:00,2023-11-17T08:00:00+00:00,Europe,stop,-1.035151642864461,-0.00518510339224073,0.5009027834697306
2023-11-21T08:00:00+00:00,2023-11-21T08:30:00+00:00,Europe,stop,-1.0277808355013494,-0.006498823395876408,0.6323160708388083
2023-11-21T14:30:00+00:00,2023-11-21T18:30:00+00:00,US,stop,-1.0208613441476677,-0.00855752128004319,0.8382647975752272
2023-11-22T08:00:00+00:00,2023-11-22T08:30:00+00:00,Europe,stop,-1.030271650292367,-0.0059447182313232564,0.5770049316251966
2023-11-23T08:00:00+00:00,2023-11-23T08:00:00+00:00,Europe,stop,-1.030210710300954,-0.005978121317572435,0.580281417946631
2023-11-28T14:30:00+00:00,2023-11-28T14:30:00+00:00,US,stop,-1.0253537905001877,-0.006981699618398342,0.6809064035343871
2023-11-30T08:00:00+00:00,2023-11-30T08:30:00+00:00,Europe,stop,-1.0301453279488124,-0.005849123715243073,0.567795975630898
2023-12-06T08:00:00+00:00,2023-12-06T08:30:00+00:00,Europe,stop,-1.0219213305811672,-0.008021123352745655,0.7849061481262983
2023-12-07T08:00:00+00:00,2023-12-07T14:30:00+00:00,Europe,session-close,1.294556230889848,0.008040256460532866,0.621082056436141
2023-12-07T14:30:00+00:00,2023-12-07T14:30:00+00:00,US,stop,-1.0199853582957286,-0.008785379854663315,0.8613241144306832
2023-12-08T08:00:00+00:00,2023-12-08T08:00:00+00:00,Europe,stop,-1.0301771649589022,-0.005882985856498088,0.5710654493814938
2023-12-12T08:00:00+00:00,2023-12-12T08:00:00+00:00,Europe,stop,-1.0298571891527935,-0.006072203629076797,0.5896160839613173
2023-12-13T14:30:00+00:00,2023-12-13T15:00:00+00:00,US,stop,-1.0269549560710398,-0.006723521202652669,0.65470458688624
