policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_capped,LTA,GBPJPY,M30,2025-06,2025-06-25 00:00:00,2025-06-26 01:00:00,BUY,197.343,197.01126,4.0,198.00648,trail_stop,1.4337,92,0.164929,0.0663,22.0,0.0833,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,300.0,15.0,21.51,321.51
dynamic_capped,LTA,USDCAD,M30,2025-06,2025-06-25 06:00:00,2025-06-25 07:00:00,SELL,1.3726,1.37355,5.0,1.37355,loss,-1.1579,96,0.000536,0.1579,15.0,0.0417,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,321.51,16.08,-18.61,302.89
dynamic_capped,ORB,AUDUSD,M15,2025-06,2025-06-25 23:15:00,2025-06-26 01:00:00,BUY,0.65185,0.65124,3.0,0.65124,loss,-1.1475,100,0.00061,0.1475,9.0,0.2188,1.7755,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,302.89,15.14,-17.38,285.51
dynamic_capped,ORB,NZDUSD,M15,2025-06,2025-06-25 23:15:00,2025-06-26 00:45:00,BUY,0.60482,0.60404,3.0,0.60482,trail_stop,0.2821,95,0.00078,0.2179,17.0,0.2292,2.224,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,285.51,14.28,4.03,289.54
dynamic_capped,ORB,USDCAD,M15,2025-06,2025-06-25 23:15:00,2025-06-26 01:00:00,SELL,1.37157,1.37216,3.0,1.37157,trail_stop,0.2458,100,0.00059,0.2542,15.0,0.1354,1.5353,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,289.54,14.48,3.56,293.1
dynamic_capped,LTA,GBPJPY,M30,2025-06,2025-06-26 04:30:00,2025-06-26 10:00:00,SELL,198.352,198.6176,4.0,198.0864,trail_stop,0.9172,93,0.170643,0.0828,22.0,0.3438,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,293.1,14.65,13.44,306.54
dynamic_capped,LTA,USDCAD,M15,2025-06,2025-06-26 04:30:00,2025-06-26 07:30:00,SELL,1.37173,1.3723,4.0,1.37059,trail_stop,1.2368,98,0.00053,0.2632,15.0,0.6146,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,306.54,15.33,18.96,325.5
dynamic_capped,ORB,AUDUSD,M15,2025-06,2025-06-26 23:15:00,2025-06-27 01:00:00,BUY,0.65476,0.65446,4.0,0.65506,trail_stop,0.7,100,0.0003,0.3,9.0,0.5,1.05,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,325.5,16.27,11.39,336.89
dynamic_capped,ORB,GBPUSD,M15,2025-06,2025-06-26 23:15:00,2025-06-27 01:00:00,BUY,1.37254,1.37193,4.0,1.37254,trail_stop,0.3361,100,0.00061,0.1639,10.0,0.5,1.22,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,336.89,16.84,5.66,342.55
dynamic_capped,ORB,NZDUSD,M15,2025-06,2025-06-26 23:15:00,2025-06-26 23:45:00,BUY,0.60578,0.60546,5.0,0.60578,trail_stop,-0.0313,100,0.000376,0.5313,17.0,0.0208,0.6907,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,342.55,17.13,-0.54,342.01
dynamic_capped,LTA,AUDUSD,M15,2025-06,2025-06-27 01:30:00,2025-06-27 01:45:00,SELL,0.65486,0.65552,4.0,0.65552,loss,-1.1364,90,0.000461,0.1364,9.0,0.2708,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,342.01,17.1,-19.43,322.58
dynamic_capped,LTA,USDCAD,M15,2025-06,2025-06-27 01:30:00,2025-06-27 01:45:00,BUY,1.36437,1.36378,4.0,1.36378,loss,-1.2542,93,0.000424,0.2542,15.0,0.1146,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,322.58,16.13,-20.23,302.35
dynamic_capped,LTA,AUDUSD,M30,2025-06,2025-06-27 06:00:00,2025-06-27 08:00:00,BUY,0.65463,0.65383,4.0,0.65463,trail_stop,0.3875,90,0.00069,0.1125,9.0,0.5729,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,302.35,15.12,5.86,308.21
dynamic_capped,LTA,USDCAD,M30,2025-06,2025-06-27 06:00:00,2025-06-27 09:30:00,SELL,1.36384,1.365,5.0,1.365,loss,-1.1293,97,0.000623,0.1293,15.0,0.1562,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,308.21,15.41,-17.4,290.81
dynamic_capped,ORB,GBPUSD,M15,2025-06,2025-06-29 23:15:00,2025-06-30 01:00:00,SELL,1.37212,1.37281,5.0,1.37143,trail_stop,0.8551,100,0.000804,0.1449,10.0,0.4062,0.8587,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,290.81,14.54,12.43,303.24
dynamic_capped,ORB,NZDUSD,M15,2025-06,2025-06-29 23:15:00,2025-06-29 23:45:00,BUY,0.60668,0.60612,3.0,0.60612,loss,-1.3036,100,0.00056,0.3036,17.0,0.1354,1.4075,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,303.24,15.16,-19.77,283.48
dynamic_capped,ORB,USDCHF,M15,2025-06,2025-06-29 23:15:00,2025-06-30 00:00:00,SELL,0.79823,0.798715,4.0,0.798715,loss,-1.2474,100,0.000571,0.2474,12.0,0.5104,0.7359,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,283.48,14.17,-17.68,265.8
dynamic_capped,ORB,AUDUSD,M15,2025-06,2025-06-29 23:30:00,2025-06-30 00:15:00,SELL,0.65327,0.65378,5.0,0.65378,loss,-1.1765,100,0.00051,0.1765,9.0,0.0833,1.2526,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,265.8,13.29,-15.64,250.16
dynamic_capped,ORB,USDCAD,M15,2025-06,2025-06-30 00:00:00,2025-06-30 01:15:00,BUY,1.36855,1.367827,4.0,1.36855,trail_stop,0.2926,100,0.000851,0.2074,15.0,0.5312,0.8228,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,250.16,12.51,3.66,253.82
dynamic_capped,ORB,AUDUSD,M15,2025-06,2025-06-30 23:15:00,2025-07-01 00:30:00,SELL,0.65802,0.658274,5.0,0.657766,trail_stop,0.6454,100,0.000299,0.3546,9.0,0.0938,0.7703,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,253.82,12.69,8.19,262.01
dynamic_capped,ORB,GBPUSD,M15,2025-06,2025-06-30 23:15:00,2025-07-01 00:00:00,SELL,1.37303,1.373637,4.0,1.373637,loss,-1.1647,95,0.000714,0.1647,10.0,0.0833,0.42,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,262.01,13.1,-15.26,246.75
dynamic_capped,ORB,NZDUSD,M15,2025-06,2025-06-30 23:15:00,2025-07-01 00:00:00,SELL,0.60941,0.609682,4.0,0.60941,trail_stop,-0.125,95,0.00032,0.625,17.0,0.0938,0.4687,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,246.75,12.34,-1.54,245.21
dynamic_capped,ORB,USDCAD,M15,2025-06,2025-06-30 23:15:00,2025-07-01 01:30:00,SELL,1.36057,1.361014,4.0,1.361014,loss,-1.338,95,0.000522,0.338,15.0,0.5,0.383,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,245.21,12.26,-16.4,228.81
dynamic_capped,LTA,USDCAD,M15,2025-07,2025-07-01 04:30:00,2025-07-01 07:45:00,BUY,1.36086,1.36014,5.0,1.36014,loss,-1.2083,96,0.000432,0.2083,15.0,0.1875,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,228.81,11.44,-13.82,214.98
dynamic_capped,LTA,AUDUSD,M15,2025-07,2025-07-01 06:00:00,2025-07-01 07:00:00,SELL,0.65729,0.65809,4.0,0.65809,loss,-1.1125,96,0.000565,0.1125,9.0,0.7604,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,214.98,10.75,-11.96,203.02
dynamic_capped,ORB,AUDUSD,M15,2025-07,2025-07-01 23:15:00,2025-07-02 00:15:00,SELL,0.65785,0.65813,5.0,0.65813,loss,-1.3214,100,0.000324,0.3214,9.0,0.0521,0.8653,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,203.02,10.15,-13.41,189.61
dynamic_capped,ORB,NZDUSD,M15,2025-07,2025-07-01 23:15:00,2025-07-02 00:00:00,SELL,0.60976,0.61002,4.0,0.61002,loss,-1.6538,100,0.000296,0.6538,17.0,0.5,0.8792,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,189.61,9.48,-15.68,173.93
dynamic_capped,ORB,USDCHF,M15,2025-07,2025-07-01 23:15:00,2025-07-02 01:30:00,SELL,0.79101,0.791283,5.0,0.790737,trail_stop,0.5598,100,0.000321,0.4402,12.0,0.0312,0.686,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,173.93,8.7,4.87,178.8
dynamic_capped,LTA,GBPJPY,M30,2025-07,2025-07-02 00:00:00,2025-07-02 11:30:00,BUY,197.338,196.997943,4.0,196.997943,loss,-1.0647,94,0.154571,0.0647,22.0,0.0625,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,178.8,8.94,-9.52,169.28
