policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_balanced,LTA,AUDUSD,2026-02,17,0,7,9,1,0.0,-0.28,-0.017,0.96,4.29
dynamic_balanced,LTA,AUDUSD,2026-03,14,1,5,8,0,7.14,4.39,0.314,1.79,4.14
dynamic_balanced,LTA,AUDUSD,2026-04,14,2,4,7,1,14.29,7.95,0.568,2.82,3.93
dynamic_balanced,LTA,AUDUSD,2026-05,13,0,5,8,0,0.0,-0.03,-0.002,1.0,4.23
dynamic_balanced,LTA,AUDUSD,2026-06,12,0,5,7,0,0.0,-0.87,-0.073,0.84,4.17
dynamic_balanced,LTA,GBPJPY,2025-06,3,0,0,3,0,0.0,2.75,0.916,2.75,4.33
dynamic_balanced,LTA,GBPJPY,2025-07,23,0,11,12,0,0.0,-4.7,-0.204,0.62,4.0
dynamic_balanced,LTA,GBPJPY,2025-08,18,3,7,8,0,16.67,2.66,0.148,1.33,4.22
dynamic_balanced,LTA,GBPJPY,2025-09,28,2,16,9,1,7.14,-9.73,-0.348,0.48,4.18
dynamic_balanced,LTA,GBPJPY,2025-10,12,1,4,7,0,8.33,3.3,0.275,1.75,4.33
dynamic_balanced,LTA,GBPJPY,2025-11,26,0,18,8,0,0.0,-15.13,-0.582,0.25,4.27
dynamic_balanced,LTA,GBPJPY,2025-12,21,2,15,4,0,9.52,-10.74,-0.511,0.38,4.19
dynamic_balanced,LTA,GBPJPY,2026-01,19,0,15,4,0,0.0,-14.26,-0.751,0.15,4.16
dynamic_balanced,LTA,GBPJPY,2026-02,19,3,7,8,1,15.79,8.68,0.457,2.14,3.84
dynamic_balanced,LTA,GBPJPY,2026-03,21,2,10,9,0,9.52,2.12,0.101,1.18,4.29
dynamic_balanced,LTA,GBPJPY,2026-04,19,1,9,9,0,5.26,-6.14,-0.323,0.5,4.32
dynamic_balanced,LTA,GBPJPY,2026-05,13,0,6,7,0,0.0,-2.68,-0.206,0.61,4.54
dynamic_balanced,LTA,GBPJPY,2026-06,22,3,5,14,0,13.64,8.37,0.381,2.44,4.36
dynamic_balanced,LTA,USDCAD,2025-06,5,0,4,1,0,0.0,-3.45,-0.69,0.26,4.4
dynamic_balanced,LTA,USDCAD,2025-07,25,0,16,9,0,0.0,-15.45,-0.618,0.25,4.48
dynamic_balanced,LTA,USDCAD,2025-08,18,0,2,15,1,0.0,4.58,0.254,2.31,4.28
dynamic_balanced,LTA,USDCAD,2025-09,21,0,8,13,0,0.0,-5.29,-0.252,0.5,4.38
dynamic_balanced,LTA,USDCAD,2025-10,29,1,17,11,0,3.45,-13.43,-0.463,0.37,4.41
dynamic_balanced,LTA,USDCAD,2025-11,17,2,6,9,0,11.76,1.24,0.073,1.15,4.47
dynamic_balanced,LTA,USDCAD,2025-12,13,0,8,5,0,0.0,-7.79,-0.599,0.27,4.31
dynamic_balanced,LTA,USDCAD,2026-01,17,0,7,10,0,0.0,-3.4,-0.2,0.63,4.41
dynamic_balanced,LTA,USDCAD,2026-02,19,1,7,11,0,5.26,1.74,0.092,1.21,4.21
dynamic_balanced,LTA,USDCAD,2026-03,14,0,7,6,1,0.0,-2.22,-0.158,0.73,4.29
dynamic_balanced,LTA,USDCAD,2026-04,15,4,5,6,0,26.67,1.11,0.074,1.12,4.0
dynamic_balanced,LTA,USDCAD,2026-05,17,0,8,9,0,0.0,-6.77,-0.398,0.36,4.35
dynamic_balanced,LTA,USDCAD,2026-06,17,3,9,5,0,17.65,-0.65,-0.038,0.95,4.35
dynamic_balanced,ORB,AUDUSD,2025-06,4,0,2,2,0,0.0,-0.97,-0.243,0.58,4.25
dynamic_balanced,ORB,AUDUSD,2025-07,19,1,8,10,0,5.26,-1.66,-0.087,0.84,4.63
dynamic_balanced,ORB,AUDUSD,2025-08,21,1,12,8,0,4.76,-9.72,-0.463,0.38,4.62
dynamic_balanced,ORB,AUDUSD,2025-09,21,1,6,14,0,4.76,1.4,0.067,1.16,4.71
dynamic_balanced,ORB,AUDUSD,2025-10,19,2,8,9,0,10.53,-2.55,-0.134,0.77,4.11
dynamic_balanced,ORB,AUDUSD,2025-11,20,3,6,11,0,15.0,5.09,0.254,1.71,3.7
dynamic_balanced,ORB,AUDUSD,2025-12,21,2,11,8,0,9.52,-3.57,-0.17,0.73,3.57
dynamic_balanced,ORB,AUDUSD,2026-01,19,3,5,9,2,15.79,9.82,0.517,2.66,3.89
dynamic_balanced,ORB,AUDUSD,2026-02,18,4,6,8,0,22.22,9.11,0.506,2.36,3.5
dynamic_balanced,ORB,AUDUSD,2026-03,22,1,9,12,0,4.55,1.42,0.065,1.14,3.86
dynamic_balanced,ORB,AUDUSD,2026-04,19,3,9,7,0,15.79,-0.83,-0.044,0.94,4.16
dynamic_balanced,ORB,AUDUSD,2026-05,19,4,7,8,0,21.05,1.8,0.095,1.19,4.26
dynamic_balanced,ORB,AUDUSD,2026-06,16,2,8,6,0,12.5,-2.43,-0.152,0.76,3.94
dynamic_balanced,ORB,GBPUSD,2025-06,4,0,1,3,0,0.0,0.93,0.233,1.78,4.0
dynamic_balanced,ORB,GBPUSD,2025-07,20,1,8,11,0,5.0,-0.43,-0.022,0.96,4.6
dynamic_balanced,ORB,GBPUSD,2025-08,16,1,12,3,0,6.25,-11.39,-0.712,0.24,4.5
dynamic_balanced,ORB,GBPUSD,2025-09,20,0,10,10,0,0.0,-5.89,-0.295,0.53,4.45
dynamic_balanced,ORB,GBPUSD,2025-10,21,1,11,9,0,4.76,-7.25,-0.345,0.47,4.62
dynamic_balanced,ORB,GBPUSD,2025-11,20,1,11,8,0,5.0,-4.29,-0.214,0.66,4.0
dynamic_balanced,ORB,GBPUSD,2025-12,21,3,9,9,0,14.29,0.81,0.039,1.07,4.29
dynamic_balanced,ORB,GBPUSD,2026-01,20,2,11,6,1,10.0,-2.34,-0.117,0.81,3.95
dynamic_balanced,ORB,GBPUSD,2026-02,18,1,7,10,0,5.56,1.6,0.089,1.2,4.06
dynamic_balanced,ORB,GBPUSD,2026-03,22,1,11,10,0,4.55,-0.82,-0.037,0.94,4.09
dynamic_balanced,ORB,GBPUSD,2026-04,18,1,7,10,0,5.56,-3.29,-0.183,0.7,4.28
dynamic_balanced,ORB,GBPUSD,2026-05,18,0,2,16,0,0.0,6.48,0.36,3.79,4.28
dynamic_balanced,ORB,GBPUSD,2026-06,16,1,9,6,0,6.25,-3.93,-0.246,0.65,4.38
dynamic_balanced,ORB,NZDUSD,2025-06,4,0,2,2,0,0.0,-2.82,-0.705,0.0,3.75
dynamic_balanced,ORB,NZDUSD,2025-07,22,3,9,10,0,13.64,-4.7,-0.214,0.68,4.5
dynamic_balanced,ORB,NZDUSD,2025-08,19,1,12,6,0,5.26,-17.15,-0.903,0.17,4.53
dynamic_balanced,ORB,NZDUSD,2025-09,20,1,5,14,0,5.0,-5.65,-0.282,0.5,4.65
dynamic_balanced,ORB,NZDUSD,2025-10,22,1,7,14,0,4.55,-8.62,-0.392,0.35,4.14
dynamic_balanced,ORB,NZDUSD,2025-11,19,3,5,11,0,15.79,1.94,0.102,1.27,3.74
dynamic_balanced,ORB,NZDUSD,2025-12,21,4,6,11,0,19.05,1.88,0.09,1.24,3.33
dynamic_balanced,ORB,NZDUSD,2026-01,16,2,8,5,1,12.5,-2.83,-0.177,0.74,3.56
dynamic_balanced,ORB,NZDUSD,2026-02,17,3,6,8,0,17.65,1.28,0.075,1.16,4.0
dynamic_balanced,ORB,NZDUSD,2026-03,23,1,15,7,0,4.35,-15.0,-0.652,0.3,4.17
dynamic_balanced,ORB,NZDUSD,2026-04,21,1,10,10,0,4.76,-13.98,-0.666,0.28,4.14
dynamic_balanced,ORB,NZDUSD,2026-05,19,4,4,10,1,21.05,4.05,0.213,1.58,4.26
dynamic_balanced,ORB,NZDUSD,2026-06,18,2,11,5,0,11.11,-9.15,-0.508,0.41,4.06
dynamic_balanced,ORB,USDCAD,2025-06,4,0,2,2,0,0.0,-2.17,-0.542,0.21,4.0
dynamic_balanced,ORB,USDCAD,2025-07,19,1,13,5,0,5.26,-10.63,-0.56,0.41,4.53
dynamic_balanced,ORB,USDCAD,2025-08,22,0,12,10,0,0.0,-13.52,-0.615,0.22,4.45
dynamic_balanced,ORB,USDCAD,2025-09,20,2,4,14,0,10.0,4.38,0.219,1.68,4.5
dynamic_balanced,ORB,USDCAD,2025-10,20,1,12,7,0,5.0,-12.14,-0.607,0.32,4.2
dynamic_balanced,ORB,USDCAD,2025-11,20,1,7,12,0,5.0,-1.85,-0.092,0.81,4.2
dynamic_balanced,ORB,USDCAD,2025-12,21,1,5,15,0,4.76,-0.31,-0.015,0.96,4.48
dynamic_balanced,ORB,USDCAD,2026-01,20,2,8,10,0,10.0,-2.17,-0.108,0.8,4.2
dynamic_balanced,ORB,USDCAD,2026-02,16,1,7,8,0,6.25,-2.09,-0.131,0.76,3.81
dynamic_balanced,ORB,USDCAD,2026-03,20,2,7,11,0,10.0,-0.21,-0.011,0.98,4.25
dynamic_balanced,ORB,USDCAD,2026-04,20,2,8,10,0,10.0,-5.2,-0.26,0.66,4.4
dynamic_balanced,ORB,USDCAD,2026-05,16,2,3,11,0,12.5,1.83,0.114,1.36,4.31
dynamic_balanced,ORB,USDCAD,2026-06,15,1,5,9,0,6.67,-0.39,-0.026,0.95,4.0
dynamic_balanced,ORB,USDCHF,2025-06,4,0,3,1,0,0.0,-3.73,-0.931,0.09,4.25
dynamic_balanced,ORB,USDCHF,2025-07,20,2,5,13,0,10.0,4.25,0.212,1.58,4.3
dynamic_balanced,ORB,USDCHF,2025-08,18,0,10,8,0,0.0,-9.38,-0.521,0.35,4.28
dynamic_balanced,ORB,USDCHF,2025-09,20,1,8,11,0,5.0,-5.48,-0.274,0.57,4.5
dynamic_balanced,ORB,USDCHF,2025-10,21,2,8,11,0,9.52,-3.78,-0.18,0.71,4.1
dynamic_balanced,ORB,USDCHF,2025-11,17,2,6,9,0,11.76,0.63,0.037,1.08,4.18
dynamic_balanced,ORB,USDCHF,2025-12,20,3,13,4,0,15.0,-10.0,-0.5,0.44,3.65
dynamic_balanced,ORB,USDCHF,2026-01,20,1,10,8,1,5.0,-5.58,-0.279,0.57,3.8
dynamic_balanced,ORB,USDCHF,2026-02,18,0,11,7,0,0.0,-12.81,-0.712,0.15,3.89
dynamic_balanced,ORB,USDCHF,2026-03,23,1,16,6,0,4.35,-15.01,-0.653,0.31,4.0
dynamic_balanced,ORB,USDCHF,2026-04,21,0,7,14,0,0.0,-8.95,-0.426,0.41,4.24
dynamic_balanced,ORB,USDCHF,2026-05,18,2,5,11,0,11.11,-3.52,-0.196,0.57,4.17
dynamic_balanced,ORB,USDCHF,2026-06,17,0,2,15,0,0.0,0.12,0.007,1.02,4.24
dynamic_capped,LTA,AUDUSD,2025-06,2,0,1,1,0,0.0,-0.75,-0.374,0.34,4.0
dynamic_capped,LTA,AUDUSD,2025-07,16,1,9,6,0,6.25,-3.25,-0.203,0.67,4.12
dynamic_capped,LTA,AUDUSD,2025-08,19,0,7,12,0,0.0,-1.32,-0.069,0.84,4.42
dynamic_capped,LTA,AUDUSD,2025-09,25,2,11,12,0,8.0,-0.43,-0.017,0.97,4.16
dynamic_capped,LTA,AUDUSD,2025-10,19,2,8,9,0,10.53,1.86,0.098,1.2,4.26
dynamic_capped,LTA,AUDUSD,2025-11,20,2,10,8,0,10.0,-0.41,-0.02,0.96,4.05
dynamic_capped,LTA,AUDUSD,2025-12,22,1,8,13,0,4.55,1.56,0.071,1.16,3.95
dynamic_capped,LTA,AUDUSD,2026-01,8,0,2,6,0,0.0,3.28,0.41,2.47,4.12
dynamic_capped,LTA,AUDUSD,2026-02,17,0,8,9,0,0.0,-1.74,-0.102,0.8,4.29
dynamic_capped,LTA,AUDUSD,2026-03,14,1,5,8,0,7.14,4.33,0.309,1.78,4.14
dynamic_capped,LTA,AUDUSD,2026-04,14,2,4,7,1,14.29,8.83,0.631,3.01,3.93
dynamic_capped,LTA,AUDUSD,2026-05,13,1,4,8,0,7.69,2.32,0.178,1.51,4.23
dynamic_capped,LTA,AUDUSD,2026-06,12,0,5,7,0,0.0,-0.98,-0.081,0.83,4.17
dynamic_capped,LTA,GBPJPY,2025-06,3,0,0,3,0,0.0,2.75,0.916,2.75,4.33
dynamic_capped,LTA,GBPJPY,2025-07,23,0,13,10,0,0.0,-7.73,-0.336,0.47,4.0
dynamic_capped,LTA,GBPJPY,2025-08,18,3,7,8,0,16.67,2.65,0.147,1.32,4.22
dynamic_capped,LTA,GBPJPY,2025-09,28,2,16,9,1,7.14,-9.87,-0.352,0.48,4.18
dynamic_capped,LTA,GBPJPY,2025-10,12,1,4,7,0,8.33,3.2,0.266,1.72,4.33
dynamic_capped,LTA,GBPJPY,2025-11,26,0,18,8,0,0.0,-15.28,-0.588,0.25,4.27
dynamic_capped,LTA,GBPJPY,2025-12,21,2,13,6,0,9.52,-7.33,-0.349,0.51,4.19
dynamic_capped,LTA,GBPJPY,2026-01,19,0,15,4,0,0.0,-14.27,-0.751,0.15,4.16
dynamic_capped,LTA,GBPJPY,2026-02,19,5,7,7,0,26.32,11.37,0.598,2.49,3.84
dynamic_capped,LTA,GBPJPY,2026-03,21,2,10,9,0,9.52,2.1,0.1,1.18,4.29
dynamic_capped,LTA,GBPJPY,2026-04,19,1,9,9,0,5.26,-5.62,-0.296,0.55,4.32
dynamic_capped,LTA,GBPJPY,2026-05,13,0,5,8,0,0.0,-1.16,-0.09,0.8,4.54
dynamic_capped,LTA,GBPJPY,2026-06,22,3,6,13,0,13.64,6.8,0.309,1.98,4.36
dynamic_capped,LTA,USDCAD,2025-06,5,0,4,1,0,0.0,-3.45,-0.69,0.26,4.4
dynamic_capped,LTA,USDCAD,2025-07,25,0,16,9,0,0.0,-15.43,-0.617,0.25,4.48
dynamic_capped,LTA,USDCAD,2025-08,18,1,4,13,0,5.56,3.18,0.177,1.64,4.28
dynamic_capped,LTA,USDCAD,2025-09,21,0,9,12,0,0.0,-6.99,-0.333,0.41,4.38
dynamic_capped,LTA,USDCAD,2025-10,29,1,19,9,0,3.45,-16.73,-0.577,0.3,4.41
dynamic_capped,LTA,USDCAD,2025-11,17,3,7,7,0,17.65,0.62,0.037,1.07,4.47
dynamic_capped,LTA,USDCAD,2025-12,13,0,8,5,0,0.0,-7.81,-0.601,0.26,4.31
dynamic_capped,LTA,USDCAD,2026-01,17,1,7,9,0,5.88,-1.88,-0.111,0.79,4.41
dynamic_capped,LTA,USDCAD,2026-02,19,1,7,11,0,5.26,1.09,0.058,1.13,4.21
dynamic_capped,LTA,USDCAD,2026-03,14,0,8,6,0,0.0,-4.79,-0.342,0.49,4.29
dynamic_capped,LTA,USDCAD,2026-04,15,4,5,6,0,26.67,0.32,0.022,1.03,4.0
dynamic_capped,LTA,USDCAD,2026-05,17,0,8,9,0,0.0,-6.35,-0.374,0.4,4.35
dynamic_capped,LTA,USDCAD,2026-06,17,2,10,5,0,11.76,-4.93,-0.29,0.62,4.35
