starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,242.73,-57.27,-19.09,59,12,47,20.34,2.19,0.0372,0.0413,58.77,US30
