date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,EURUSD,SELL,loss,-1.05,20.0,15.17,1
2026-05-29,2026-05-29 07:15:00,2026-05-29 08:45:00,EURUSD,SELL,win,1.2,15.17,19.36,1
2026-06-01,2026-06-01 07:15:00,2026-06-01 13:00:00,EURUSD,SELL,win,1.2,19.36,24.7,1
2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,EURUSD,SELL,timeout,0.4937,24.7,27.5,2
2026-06-04,2026-06-04 07:15:00,2026-06-04 09:30:00,EURUSD,SELL,loss,-1.05,27.5,20.86,1
2026-06-05,2026-06-05 07:15:00,2026-06-05 12:30:00,EURUSD,BUY,loss,-1.05,20.86,15.82,1
2026-06-08,2026-06-08 07:15:00,2026-06-08 08:45:00,EURUSD,BUY,loss,-1.05,15.82,12.0,1
2026-06-09,2026-06-09 07:15:00,2026-06-09 09:00:00,EURUSD,SELL,loss,-1.05,12.0,9.1,1
2026-06-10,2026-06-10 07:15:00,2026-06-10 11:00:00,EURUSD,BUY,loss,-1.05,9.1,6.91,1
2026-06-11,2026-06-11 07:15:00,2026-06-11 08:45:00,EURUSD,BUY,loss,-1.05,6.91,5.24,1
2026-06-12,2026-06-12 07:15:00,2026-06-12 08:15:00,EURUSD,SELL,loss,-1.05,5.24,3.97,1
2026-06-15,2026-06-15 07:15:00,2026-06-15 16:00:00,EURUSD,BUY,timeout,-0.4625,3.97,3.55,1
2026-06-16,2026-06-16 07:15:00,2026-06-16 10:15:00,EURUSD,BUY,win,1.2,3.55,4.53,1
2026-06-17,2026-06-17 07:15:00,2026-06-17 10:15:00,EURUSD,BUY,loss,-1.05,4.53,3.44,1
2026-06-18,2026-06-18 07:15:00,2026-06-18 08:45:00,EURUSD,SELL,win,1.2,3.44,4.38,1
2026-06-19,2026-06-19 08:00:00,2026-06-19 12:45:00,EURUSD,BUY,win,1.2,4.38,5.59,1
2026-06-22,2026-06-22 07:15:00,2026-06-22 13:00:00,EURUSD,SELL,win,1.2,5.59,7.14,1
2026-06-23,2026-06-23 07:15:00,2026-06-23 07:30:00,EURUSD,BUY,loss,-1.05,7.14,5.41,1
2026-06-24,2026-06-24 07:45:00,2026-06-24 12:30:00,EURUSD,SELL,win,1.2,5.41,6.91,1
2026-06-25,2026-06-25 07:15:00,2026-06-25 08:15:00,EURUSD,SELL,loss,-1.05,6.91,5.24,1
2026-06-26,2026-06-26 07:30:00,2026-06-26 08:15:00,EURUSD,BUY,win,1.2,5.24,6.69,1
