trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
20,11,7,2,55.0,4.68,20.0,31.67,2,52399.91,False,,55.7,14.23,USDCAD
21,2,4,15,9.52,-2.16,20.0,9.2,1,52399.91,False,,71.59,6.06,EURGBP
19,5,9,5,26.32,-1.42,20.0,8.62,1,52399.91,False,,69.72,6.06,AUDUSD
21,8,11,2,38.1,-1.92,20.0,6.69,1,52399.91,False,,87.51,3.44,EURUSD
19,5,9,5,26.32,-3.4,20.0,5.44,1,52399.91,False,,84.19,5.44,NZDUSD
20,7,11,2,35.0,-3.62,20.0,4.67,1,52399.91,False,,81.96,4.67,GBPUSD
22,4,9,9,18.18,-4.72,20.0,4.06,1,52399.91,False,,84.29,4.06,USDJPY
21,5,13,3,23.81,-7.56,20.0,1.83,1,52399.91,False,,95.3,1.44,USDCHF
