date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-30 13:30:00,2025-12-30 14:45:00,US100,SELL,loss,-1.06,4.6,4.32,21.6,0.1278,0.12,False,-4.58,20.0,15.42,1
2025-12-31,2025-12-31 13:30:00,2025-12-31 13:45:00,US100,BUY,win,1.0511,3.55,3.24,21.01,0.0985,0.09,False,3.41,15.42,18.83,1
2026-01-06,2026-01-06 13:45:00,2026-01-06 14:30:00,US100,SELL,loss,-1.06,4.33,4.32,22.95,0.1203,0.12,False,-4.58,18.83,14.25,1
2026-01-07,2026-01-07 13:30:00,2026-01-07 14:30:00,US100,BUY,win,1.0511,3.28,3.24,22.74,0.091,0.09,False,3.41,14.25,17.65,1
2026-01-08,2026-01-08 13:30:00,2026-01-08 14:15:00,US100,BUY,loss,-1.06,4.06,3.96,22.43,0.1128,0.11,False,-4.2,17.65,13.46,1
2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,US100,BUY,win,1.0511,3.09,2.88,21.4,0.086,0.08,False,3.03,13.46,16.48,1
2026-01-15,2026-01-15 13:30:00,2026-01-15 13:45:00,US100,BUY,win,1.0511,3.79,3.6,21.84,0.1053,0.1,False,3.78,16.48,20.27,1
2026-01-20,2026-01-20 13:30:00,2026-01-20 13:30:00,US100,SELL,win,1.0511,4.66,4.32,21.32,0.1295,0.12,False,4.54,20.27,24.81,1
2026-01-21,2026-01-21 13:30:00,2026-01-21 13:45:00,US100,SELL,loss,-1.06,5.71,5.4,21.77,0.1585,0.15,False,-5.72,24.81,19.08,1
2026-01-22,2026-01-22 13:30:00,2026-01-22 14:30:00,US100,BUY,loss,-1.06,4.39,4.32,22.64,0.1219,0.12,False,-4.58,19.08,14.5,1
2026-01-27,2026-01-27 13:30:00,2026-01-27 14:30:00,US100,SELL,win,1.0511,3.34,3.24,22.34,0.0927,0.09,False,3.41,14.5,17.91,1
2026-01-28,2026-01-28 13:30:00,2026-01-28 14:30:00,US100,SELL,win,1.0511,4.12,3.96,22.11,0.1144,0.11,False,4.16,17.91,22.07,1
2026-01-29,2026-01-29 13:30:00,2026-01-29 14:00:00,US100,BUY,loss,-1.06,5.08,5.04,22.83,0.141,0.14,False,-5.34,22.07,16.73,1
2026-02-03,2026-02-03 13:30:00,2026-02-03 14:15:00,US100,SELL,win,1.0511,3.85,3.6,21.52,0.1069,0.1,False,3.78,16.73,20.51,1
2026-02-04,2026-02-04 13:30:00,2026-02-04 13:30:00,US100,BUY,loss,-1.06,4.72,4.68,22.81,0.1311,0.13,False,-4.96,20.51,15.55,1
2026-02-10,2026-02-10 13:30:00,2026-02-10 13:30:00,US100,BUY,loss,-1.06,3.58,3.24,20.83,0.0994,0.09,False,-3.43,15.55,12.12,1
2026-02-11,2026-02-11 13:30:00,2026-02-11 13:30:00,US100,BUY,win,1.0581,2.79,2.52,20.8,0.0774,0.07,False,2.67,12.12,14.78,1
2026-02-12,2026-02-12 13:30:00,2026-02-12 13:30:00,US100,BUY,win,1.0511,3.4,3.24,21.91,0.0945,0.09,False,3.41,14.78,18.19,1
2026-02-17,2026-02-17 13:45:00,2026-02-17 13:45:00,US100,BUY,loss,-1.0533,4.18,3.96,21.77,0.1162,0.11,False,-4.17,18.19,14.02,1
2026-02-24,2026-02-24 13:30:00,2026-02-24 14:15:00,US100,BUY,loss,-1.0533,3.22,2.88,20.54,0.0896,0.08,False,-3.03,14.02,10.99,1
2026-02-25,2026-02-25 13:30:00,2026-02-25 14:00:00,US100,SELL,loss,-1.0533,2.53,2.52,22.94,0.0702,0.07,False,-2.65,10.99,8.33,1
2026-02-26,2026-02-26 13:30:00,2026-02-26 14:15:00,US100,BUY,loss,-1.06,1.92,1.8,21.61,0.0532,0.05,False,-1.91,8.33,6.42,1
2026-03-03,2026-03-03 13:30:00,2026-03-03 13:30:00,US100,SELL,win,1.0578,1.48,1.44,22.42,0.041,0.04,False,1.52,6.42,7.95,1
2026-03-04,2026-03-04 14:30:00,2026-03-04 14:30:00,US100,BUY,loss,-1.06,1.83,1.8,22.65,0.0508,0.05,False,-1.91,7.95,6.04,1
2026-03-05,2026-03-05 13:30:00,2026-03-05 13:30:00,US100,SELL,loss,-1.0533,1.39,1.08,17.89,0.0386,0.03,False,-1.14,6.04,4.9,1
2026-03-10,2026-03-10 12:30:00,2026-03-10 12:30:00,US100,SELL,loss,-1.0533,1.13,1.08,22.04,0.0313,0.03,False,-1.14,4.9,3.76,1
2026-03-12,2026-03-12 12:30:00,2026-03-12 13:00:00,US100,SELL,loss,-1.0533,0.87,0.72,19.13,0.024,0.02,False,-0.76,3.76,3.0,1
2026-03-17,2026-03-17 12:30:00,2026-03-17 13:00:00,US100,BUY,win,1.0578,0.69,0.36,11.98,0.0192,0.01,False,0.38,3.0,3.39,1
2026-03-18,2026-03-18 12:30:00,2026-03-18 12:30:00,US100,SELL,win,1.0578,0.78,0.72,21.27,0.0216,0.02,False,0.76,3.39,4.15,1
2026-03-19,2026-03-19 12:30:00,2026-03-19 12:30:00,US100,SELL,loss,-1.0533,0.95,0.72,17.36,0.0265,0.02,False,-0.76,4.15,3.39,1
2026-03-24,2026-03-24 12:30:00,2026-03-24 12:30:00,US100,SELL,loss,-1.0533,0.78,0.72,21.25,0.0217,0.02,False,-0.76,3.39,2.63,1
2026-03-25,2026-03-25 12:30:00,2026-03-25 12:30:00,US100,SELL,loss,-1.0533,0.61,0.36,13.69,0.0168,0.01,False,-0.38,2.63,2.25,1
2026-03-26,2026-03-26 12:30:00,2026-03-26 12:30:00,US100,SELL,loss,-1.0533,0.52,0.36,15.99,0.0144,0.01,False,-0.38,2.25,1.87,1
2026-03-31,2026-03-31 12:30:00,2026-03-31 12:45:00,US100,BUY,loss,-1.0533,0.43,0.36,19.23,0.012,0.01,False,-0.38,1.87,1.49,1
2026-04-02,2026-04-02 12:30:00,2026-04-02 13:30:00,US100,BUY,loss,-1.0533,0.34,0.36,24.11,0.0095,0.01,True,-0.38,1.49,1.11,1
2026-04-07,2026-04-07 12:30:00,2026-04-07 12:30:00,US100,BUY,loss,-1.0533,0.26,0.36,32.32,0.0071,0.01,True,-0.38,1.11,0.73,1
2026-04-08,2026-04-08 13:30:00,2026-04-08 13:30:00,US100,SELL,loss,-1.06,0.17,0.36,49.0,0.0047,0.01,True,-0.38,0.73,0.35,1
2026-04-14,2026-04-14 12:30:00,2026-04-14 12:45:00,US100,BUY,loss,-1.06,0.08,0.36,101.97,0.0023,0.01,True,-0.38,0.35,0.0,1
2026-04-15,2026-04-15 12:30:00,2026-04-15 13:30:00,US100,BUY,win,1.0511,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-04-16,2026-04-16 12:30:00,2026-04-16 12:45:00,US100,BUY,loss,-1.06,0.09,0.36,95.14,0.0024,0.01,True,-0.38,0.38,0.0,1
2026-04-21,2026-04-21 12:30:00,2026-04-21 12:30:00,US100,SELL,loss,-1.06,0.0,0.36,0.0,0.0,0.01,True,-0.38,0.0,0.0,1
2026-04-22,2026-04-22 12:45:00,2026-04-22 13:00:00,US100,SELL,loss,-1.06,0.0,0.36,0.0,0.0,0.01,True,-0.38,0.0,0.0,1
2026-04-23,2026-04-23 12:45:00,2026-04-23 12:45:00,US100,SELL,win,1.0581,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-04-28,2026-04-28 12:30:00,2026-04-28 12:30:00,US100,SELL,loss,-1.0667,0.09,0.36,94.51,0.0024,0.01,True,-0.38,0.38,0.0,1
2026-04-29,2026-04-29 12:30:00,2026-04-29 13:30:00,US100,SELL,win,1.0444,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-04-30,2026-04-30 12:30:00,2026-04-30 12:30:00,US100,BUY,loss,-1.0667,0.09,0.36,95.75,0.0024,0.01,True,-0.38,0.38,0.0,1
2026-05-05,2026-05-05 13:00:00,2026-05-05 13:30:00,US100,BUY,win,1.0444,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-05-06,2026-05-06 13:00:00,2026-05-06 13:15:00,US100,SELL,win,1.0444,0.09,0.36,95.75,0.0024,0.01,True,0.38,0.38,0.75,1
2026-05-07,2026-05-07 12:30:00,2026-05-07 13:45:00,US100,BUY,loss,-1.0667,0.17,0.36,47.87,0.0048,0.01,True,-0.38,0.75,0.37,1
2026-05-13,2026-05-13 12:30:00,2026-05-13 12:30:00,US100,SELL,loss,-1.0667,0.08,0.36,97.84,0.0024,0.01,True,-0.38,0.37,0.0,1
2026-05-14,2026-05-14 12:30:00,2026-05-14 12:45:00,US100,SELL,win,1.0444,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-05-19,2026-05-19 12:30:00,2026-05-19 12:30:00,US100,BUY,win,1.0444,0.09,0.36,95.75,0.0024,0.01,True,0.38,0.38,0.75,1
2026-05-20,2026-05-20 12:30:00,2026-05-20 12:30:00,US100,BUY,loss,-1.0667,0.17,0.36,47.87,0.0048,0.01,True,-0.38,0.75,0.37,1
2026-05-21,2026-05-21 12:30:00,2026-05-21 12:30:00,US100,BUY,loss,-1.0667,0.08,0.36,97.84,0.0024,0.01,True,-0.38,0.37,0.0,1
2026-05-26,2026-05-26 12:30:00,2026-05-26 13:30:00,US100,BUY,loss,-1.0667,0.0,0.36,0.0,0.0,0.01,True,-0.38,0.0,0.0,1
2026-05-27,2026-05-27 13:00:00,2026-05-27 13:00:00,US100,SELL,win,1.0444,0.0,0.36,0.0,0.0,0.01,True,0.38,0.0,0.38,1
2026-05-28,2026-05-28 12:30:00,2026-05-28 12:30:00,US100,BUY,win,1.0444,0.09,0.36,95.75,0.0024,0.01,True,0.38,0.38,0.75,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 13:00:00,US100,BUY,loss,-1.0667,0.17,0.36,47.87,0.0048,0.01,True,-0.38,0.75,0.37,1
2026-06-03,2026-06-03 12:30:00,2026-06-03 12:30:00,US100,SELL,win,1.0444,0.08,0.36,97.84,0.0024,0.01,True,0.38,0.37,0.74,1
2026-06-04,2026-06-04 12:30:00,2026-06-04 12:30:00,US100,BUY,loss,-1.0667,0.17,0.36,48.39,0.0048,0.01,True,-0.38,0.74,0.36,1
2026-06-09,2026-06-09 12:30:00,2026-06-09 13:00:00,US100,BUY,win,1.0444,0.08,0.36,100.02,0.0023,0.01,True,0.38,0.36,0.74,1
2026-06-10,2026-06-10 12:30:00,2026-06-10 12:30:00,US100,BUY,win,1.0581,0.17,0.36,48.92,0.0047,0.01,True,0.38,0.74,1.12,1
2026-06-11,2026-06-11 12:30:00,2026-06-11 12:30:00,US100,SELL,loss,-1.0531,0.26,0.36,32.23,0.0071,0.01,True,-0.38,1.12,0.74,1
2026-06-16,2026-06-16 12:30:00,2026-06-16 13:00:00,US100,SELL,win,1.0444,0.17,0.36,48.8,0.0047,0.01,True,0.38,0.74,1.11,1
2026-06-17,2026-06-17 12:30:00,2026-06-17 12:30:00,US100,BUY,win,1.0833,0.26,0.36,32.32,0.0071,0.01,True,0.39,1.11,1.5,1
2026-06-18,2026-06-18 12:30:00,2026-06-18 12:45:00,US100,BUY,win,1.0444,0.35,0.36,23.94,0.0096,0.01,True,0.38,1.5,1.88,1
