symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.1111111111111112,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 06:15:00,SELL,25455.57,25500.57,25405.57,25405.57,win,1.0631,0.048,216.0,50.0,25478.17,25455.57,1.1787,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 02:00:00,BUY,25339.57,25294.57,25389.57,25389.57,win,1.0631,0.048,216.0,50.0,25339.57,25305.86,1.037,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 06:30:00,SELL,25660.51,25705.51,25610.51,25610.51,win,1.0631,0.048,216.0,50.0,25681.42,25660.51,1.494,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:45:00,BUY,25670.83,25625.83,25720.83,25625.83,loss,-1.048,0.048,216.0,-45.0,25670.83,25649.59,0.9807,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 01:15:00,BUY,25540.05,25495.05,25590.05,25495.05,loss,-1.048,0.048,216.0,-45.0,25540.05,25518.19,0.8234,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 02:00:00,BUY,25778.15,25733.15,25828.15,25733.15,loss,-1.048,0.048,216.0,-45.0,25778.15,25739.61,1.5567,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 04:15:00,BUY,25615.79,25570.79,25665.79,25665.79,win,1.0631,0.048,216.0,50.0,25615.79,25593.75,0.7678,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:15:00,BUY,25034.87,24989.87,25084.87,25084.87,win,1.0684,0.0427,192.0,50.0,25034.87,24992.57,1.1979,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 05:30:00,BUY,25459.79,25414.79,25509.79,25414.79,loss,-1.048,0.048,216.0,-45.0,25459.79,25416.95,0.7656,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 02:15:00,BUY,25518.57,25473.57,25568.57,25568.57,win,1.0631,0.048,216.0,50.0,25518.57,25477.89,1.1419,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,26063.11,26018.11,26113.11,26113.11,win,1.0631,0.048,216.0,50.0,26063.11,26027.71,1.7603,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 01:15:00,SELL,25997.37,26042.37,25947.37,26042.37,loss,-1.048,0.048,216.0,-45.0,26072.83,25997.37,1.0741,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,BUY,25882.66,25837.66,25932.66,25837.66,loss,-1.048,0.048,216.0,-45.0,25882.66,25798.85,1.3423,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 01:00:00,SELL,25300.15,25345.15,25250.15,25345.15,loss,-1.048,0.048,216.0,-45.0,25343.92,25300.15,0.7812,45.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,BUY,25034.86,24989.86,25084.86,24989.86,loss,-1.048,0.048,216.0,-45.0,25034.86,24945.85,1.0509,45.0,0.01,500.0,0.01,100
