instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
BTCUSD,BTCUSD,2026-06-05,sell,confirmed_close,midpoint,trailing,1.0,2026-06-05 09:15:00+00:00,2026-06-05 09:27:00+00:00,62003.8,63073.15,60934.450000000004,61639.274999999994,0.3408846495534757,win,31.160431607659692,10.62211280851212,1049.3031663971685,63899.9,62246.4,1653.5,2486.128571428573,0.6650903010417799,-0.1835694580820086,False
BTCUSD,BTCUSD,2026-06-07,buy,confirmed_close,midpoint,trailing,1.0,2026-06-07 09:45:00+00:00,2026-06-07 12:47:00+00:00,62165.6,61122.75,63208.45,62391.575,0.21668984034137112,win,31.95128141679378,6.923518068907263,1071.9662319620334,61862.1,60383.4,1478.699999999997,2639.7285714285745,0.5601712297259982,-0.21086445797574124,False
BTCUSD,BTCUSD,2026-06-10,sell,confirmed_close,midpoint,trailing,1.0,2026-06-10 12:15:00+00:00,2026-06-10 15:31:00+00:00,61007.4,61619.35,60395.450000000004,61619.35,-1.0,loss,31.19421735009517,-31.19421735009517,1008.6130276530771,62103.1,61135.6,967.5,2832.3642857142877,0.3415874168728294,-1.0,False
BTCUSD,BTCUSD,2026-06-11,buy,confirmed_close,midpoint,trailing,1.0,2026-06-11 09:45:00+00:00,2026-06-11 17:00:00+00:00,62893.7,61899.600000000006,63887.79999999999,62973.7,0.08047480132783492,win,30.25839082959231,2.4350379905114234,1011.0480656435885,62773.8,61025.4,1748.4000000000015,2872.107142857144,0.6087516631641778,-0.459712302585257,False
BTCUSD,BTCUSD,2026-06-12,sell,confirmed_close,midpoint,trailing,1.0,2026-06-12 09:30:00+00:00,2026-06-12 10:01:00+00:00,63054.7,63489.45,62619.95,62987.375,0.15485911443357583,win,30.331441969307658,4.69710024286038,1015.745165886449,63767.8,63211.1,556.7000000000044,2884.8571428571436,0.1929731603446583,-0.04462334675100967,False
BTCUSD,BTCUSD,2026-06-13,buy,confirmed_close,midpoint,trailing,1.0,2026-06-13 11:45:00+00:00,2026-06-13 15:56:00+00:00,63850.0,63589.0,64111.0,64111.0,1.0,win,30.47235497659347,30.47235497659347,1046.2175208630424,63798.2,63379.8,418.3999999999942,2867.421428571429,0.14591507053375277,-0.658620689655178,False
BTCUSD,BTCUSD,2026-06-17,sell,confirmed_close,midpoint,trailing,1.0,2026-06-17 11:15:00+00:00,2026-06-17 12:26:00+00:00,65260.7,65741.45000000001,64779.94999999998,65024.77500000001,0.49074362974515073,win,32.06865880149435,15.737490021304113,1084.6927834044493,66064.1,65418.8,645.3000000000029,2612.8785714285723,0.246968996973782,-0.1637025481019282,False
BTCUSD,BTCUSD,2026-06-23,sell,confirmed_close,midpoint,trailing,1.0,2026-06-23 08:30:00+00:00,2026-06-23 09:20:00+00:00,63390.9,63950.65,62831.15,62831.15,1.0,win,32.54078350213348,32.54078350213348,1117.2335669065828,64384.4,63516.9,867.5,1939.235714285715,0.4473411837505938,-0.10897722197409558,False
BTCUSD,BTCUSD,2026-06-25,buy,confirmed_close,midpoint,trailing,1.0,2026-06-25 08:15:00+00:00,2026-06-25 16:31:00+00:00,61558.4,60929.85,62186.950000000004,60929.85,-1.0,loss,31.53615189307211,-31.53615189307211,1019.6689112093317,61299.1,60560.6,738.5,2046.6000000000017,0.36084237271572334,-1.0,False
BTCUSD,BTCUSD,2026-06-27,buy,confirmed_close,midpoint,trailing,1.0,2026-06-27 11:00:00+00:00,2026-06-27 17:00:00+00:00,60458.3,59977.0,60939.600000000006,60420.2,-0.07916060669022562,loss,31.796897342164815,-2.5170616844725893,1057.379516387688,60375.8,59578.2,797.6000000000058,2178.014285714288,0.36620512786876874,-0.6546852275088384,False
