trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
30,13,5,12,43.33,9.16,20.0,92.26,6,52399.91,False,,26.19,16.22,0,22.98,mt5_min_step_compounding,AUDUSD
32,4,3,25,12.5,2.9,20.0,28.05,2,52399.91,False,,52.23,17.5,0,22.97,mt5_min_step_compounding,USDCAD
30,5,6,19,16.67,1.04,20.0,14.51,1,52399.91,False,,67.23,14.51,0,22.21,mt5_min_step_compounding,EURUSD
30,8,6,16,26.67,0.28,20.0,11.79,1,52399.91,False,,56.38,11.69,0,22.94,mt5_min_step_compounding,GBPUSD
