time,z,beta,mean,sd,atr,low,high,signal_spread,mean_log_b
1693540800,-1.1069051111639283,1.0,4.403196571887707,0.02585439608740581,0.0021795842368621215,4.366949302988,4.3756112033604495,4.374578208712501,3.158745198833434
1693555200,-1.2671581073102616,1.0,4.4032600155324815,0.025774003435978736,0.002142561469329531,4.368133001529079,4.3756112033604495,4.3706002781207385,3.1585218972605
1693569600,-1.3025912939343638,1.0,4.4031274622334164,0.025897702337347794,0.0023568091284330733,4.369540476887414,4.3756112033604495,4.369393340635884,3.1586391590477083
1693584000,-0.7606516457840816,1.0,4.402960889039688,0.02604515448166987,0.0015829794361702984,4.369393340635884,4.3756112033604495,4.3831495994185055,3.158806941688557
1693598400,-0.6521427181265849,1.0,4.402902084706403,0.026081295516697304,0.0025121640258164595,4.369393340635884,4.3831495994185055,4.385893357755881,3.1588043603239213
1693800000,-0.7144974646651958,1.0,4.402863873197101,0.02610259524793094,0.0023907726149541603,4.369393340635884,4.385893357755881,4.384213635071273,3.158805977115798
1693814400,-0.5707913760910369,1.0,4.4028294575062095,0.02612424941709482,0.002474689465738652,4.369393340635884,4.385893357755881,4.38791796123208,3.1587937489643605
1693828800,-0.43110915619122303,1.0,4.402825335081884,0.026126560400503585,0.0026402856673995523,4.369393340635884,4.38791796123208,4.391561935673444,3.158729328892078
1693843200,-0.44305256364164636,1.0,4.402841554995968,0.02611891723589826,0.0028160196602769866,4.369393340635884,4.391561935673444,4.391269501755059,3.158643037758952
1693886400,-0.25261561419130024,1.0,4.40285104862408,0.026114488112885286,0.0027363738431377244,4.369393340635884,4.391561935673444,4.396254121170152,3.1585695222829173
1693900800,0.20591171545081743,1.0,4.402897660861473,0.026097341165603513,0.002923439363511423,4.369393340635884,4.396254121170152,4.408271409149588,3.1584509642442717
1693915200,0.14579225935149162,1.0,4.403057155827522,0.026067293730157128,0.0037098755297079655,4.3831495994185055,4.408271409149588,4.406857565475621,3.1581972321718728
1693929600,-0.007209243398993971,1.0,4.4032993874519,0.025957190460419992,0.003803715424949759,4.384213635071273,4.408271409149588,4.403112255747917,3.1577939481281505
1693944000,0.04433056380847039,1.0,4.403514382630437,0.02584052078062518,0.003871385560423387,4.384213635071273,4.408271409149588,4.404659907485747,3.157424682995693
1693972800,0.042433243053107784,1.0,4.403729267369425,0.02573457193441474,0.0039520620199528745,4.38791796123208,4.408271409149588,4.404821268715185,3.1570636751426733
1693987200,0.26908309124698976,1.0,4.403938470863988,0.02563355742902239,0.00391967258323194,4.391269501755059,4.408271409149588,4.4108360277366465,3.156737998828591
1694001600,0.24763744625487727,1.0,4.404169049016176,0.02556172270472527,0.004065160328210408,4.391269501755059,4.4108360277366465,4.410499088748649,3.1563838574104293
1694016000,0.5722466699042166,1.0,4.404349927042402,0.025523932354377867,0.004003017578434877,4.396254121170152,4.4108360277366465,4.418955912335055,3.1561269543489456
1694030400,0.4548571225464329,1.0,4.404634872303073,0.025481776527555525,0.0036244864929908843,4.403112255747917,4.418955912335055,4.416225439851768,3.1557301850125565
1694059200,0.5628239593053858,1.0,4.40488780169074,0.025434849573215408,0.003623537503413107,4.403112255747917,4.418955912335055,4.419203144431874,3.1553453652563865
1694073600,0.5984285274031236,1.0,4.405155077006197,0.025404105812792697,0.0037162504959486397,4.403112255747917,4.419203144431874,4.420357618637739,3.154963966886573
1694088000,0.7762279414515225,1.0,4.405458309673142,0.025352058104719452,0.003534118213452762,4.404659907485747,4.420357618637739,4.425137285547327,3.1545303855545783
1694102400,0.7861434816591085,1.0,4.4056225775260405,0.02541084748146526,0.003615239104040237,4.404821268715185,4.425137285547327,4.425599149637028,3.154310432623133
1694116800,0.7990892686926526,1.0,4.405803689153476,0.025469899201058573,0.0036273412591342363,4.410499088748649,4.425599149637028,4.426156412279726,3.1540714709659396
1694145600,0.705555075399014,1.0,4.405973974086237,0.025532463294132387,0.0033111014896774244,4.410499088748649,4.426156412279726,4.423988533150851,3.153826168807491
1694160000,0.7537239400160267,1.0,4.406096687634265,0.02558095739932335,0.0026075722860658956,4.416225439851768,4.426156412279726,4.425377667634665,3.153655032766367
1694174400,0.7982844526943813,1.0,4.4062172468338705,0.02563512097377906,0.002605807343912073,4.416225439851768,4.426156412279726,4.426681365350178,3.1534902279310937
1694188800,0.8348195920008368,1.0,4.406356985637702,0.025697465163531753,0.0024314064858984735,4.419203144431874,4.426681365350178,4.427809733020977,3.153309826799641
1694203200,0.8423068843536855,1.0,4.406514659293931,0.025766600773133305,0.0024014576239677382,4.420357618637739,4.427809733020977,4.428218044511534,3.153092686897346
1694404800,0.7404976622838266,1.0,4.406656430839513,0.025835610448733823,0.0024190969283333402,4.423988533150851,4.428218044511534,4.425787639980476,3.152886037690885
1694419200,0.5949521226432467,1.0,4.406776323586199,0.025888450567001366,0.0021630716075902484,4.423988533150851,4.428218044511534,4.422178712202982,3.152727416447128
1694433600,0.6718397700887948,1.0,4.40684263672192,0.02591693202154897,0.002396785092554334,4.422178712202982,4.428218044511534,4.424254662372684,3.1526374274863906
1694448000,0.7193335924141624,1.0,4.406963267846445,0.02596172257151426,0.001941008419932658,4.422178712202982,4.428218044511534,4.425638407009072,3.1524460859305896
1694462400,0.6041444639598956,1.0,4.407083867072878,0.026012290463983827,0.0018448135737255836,4.422178712202982,4.428218044511534,4.42279904835161,3.152251287189469
1694491200,0.4705131414169636,1.0,4.4071735026550884,0.026046498395742575,0.001834931722108151,4.422178712202982,4.428218044511534,4.419428722438181,3.1520944151778654
1694505600,0.6060801857815739,1.0,4.407227648177038,0.026064708229315697,0.001993206844076984,4.419428722438181,4.428218044511534,4.423024951383004,3.1519872231691397
1694520000,0.6759368115102967,1.0,4.40729044539584,0.026092994427474918,0.0019086755608794803,4.419428722438181,4.428218044511534,4.424927660851903,3.1518546621747525
1694534400,0.44289871131736813,1.0,4.407270569213393,0.026078578835676203,0.002011593087965074,4.419428722438181,4.425787639980476,4.418820738172703,3.15179520732061
1694548800,0.45405748647798344,1.0,4.407192828253516,0.026029152885036776,0.002407997376286719,4.418820738172703,4.425638407009072,4.419011559987647,3.151774552308037
1694577600,0.6625515878103478,1.0,4.407139340966406,0.025997758390344308,0.0022667789967202472,4.418820738172703,4.425638407009072,4.4243641970674386,3.151746125957694
1694592000,0.6259933950515192,1.0,4.40711969958484,0.025983784082793848,0.002549886325004382,4.418820738172703,4.425638407009072,4.423385376799113,3.15168118151041
1694606400,0.712742996137057,1.0,4.407053906083872,0.025931800368022694,0.002526680793062397,4.418820738172703,4.424927660851903,4.425536615173405,3.1516781159816287
1694620800,0.7163062989526866,1.0,4.406934804748913,0.025811349406102548,0.002599742986168988,4.418820738172703,4.425536615173405,4.425423636912973,3.151742213631956
1694635200,0.7519825156967701,1.0,4.406842501534449,0.025723793186938997,0.002578647755445727,4.418820738172703,4.425536615173405,4.426186344248427,3.1517757687083026
1694664000,0.89591295840608,1.0,4.406779436087858,0.025666332313827353,0.002459526527188251,4.418820738172703,4.426186344248427,4.429774235802572,3.151751850083951
1694678400,1.2877873401880722,1.0,4.406724549589632,0.025609525382261505,0.002458023939806177,4.418820738172703,4.429774235802572,4.439704172165134,3.151721699182569
1694692800,1.197316755381853,1.0,4.406734414769538,0.025621981492766472,0.003019022953581807,4.419011559987647,4.439704172165134,4.437412042516911,3.151635670120899
1694707200,1.2154337624033122,1.0,4.406732779318535,0.025620016531321052,0.0030839075972842905,4.423385376799113,4.439704172165134,4.4378722124040335,3.1515997362200356
1694721600,1.1725750834251294,1.0,4.406742566408993,0.025631668291801996,0.002913965542260057,4.423385376799113,4.439704172165134,4.436797621994578,3.1515589686486427
1694750400,0.8450144759119793,1.0,4.406737346082139,0.025625477742075402,0.0027499844348333824,4.425423636912973,4.439704172165134,4.428391245726353,3.1515265358413873
1694764800,0.5666487993601083,1.0,4.406702159113957,0.025592606774651975,0.003093566386504979,4.425423636912973,4.439704172165134,4.421204179015309,3.1515463827707246
1694779200,0.4238647109774657,1.0,4.406592418429822,0.02549990292258088,0.0034710204752296087,4.421204179015309,4.439704172165134,4.417400927412055,3.1516404775545266
1694793600,0.5653083077324251,1.0,4.406486536710668,0.025426560738247353,0.00330647254123338,4.417400927412055,4.439704172165134,4.420860382733062,3.1517430382536844
1694808000,0.7540277156191918,1.0,4.406382403829637,0.025340039053611037,0.0035399463630950223,4.417400927412055,4.439704172165134,4.4254894955909325,3.151900438266296
1695009600,0.6859020653315109,1.0,4.40631260289444,0.02527492202736435,0.0034882660615291883,4.417400927412055,4.4378722124040335,4.423648724114102,3.1520022824469516
1695024000,0.6532159232968391,1.0,4.4062144012242745,0.025182787595864536,0.003549834004993852,4.417400927412055,4.4378722124040335,4.422664199074895,3.1521451159081355
1695038400,0.653181783176736,1.0,4.406106075998689,0.025081770337083878,0.0034664973382020825,4.417400927412055,4.436797621994578,4.422489031472695,3.152283858455337
1695052800,0.6869066460379272,1.0,4.405995313448123,0.024977657039393385,0.0034709394340427047,4.417400927412055,4.428391245726353,4.423152632070939,3.1524466567581024
1695067200,0.6237781622843509,1.0,4.405897351330266,0.02488541456890919,0.0034638603813848612,4.417400927412055,4.4254894955909325,4.421420329497744,3.1526073088793845
