basket,entry_time,exit_time,side,entry_a,entry_b,exit_a,exit_b,lots_a,lots_b,net,return_fraction,R,reason,swap,fees,entry_adaptive_RR,risk_usd,entry_fills,exit_fills
31,1707235200,1707240374,-1,2036.504,22.476,2032.427,22.386,0.06,0.11,-30.6,-0.0030890494207527594,-0.30890494207527597,1,0.0,-5.5600000000000005,2.800308890616594,99.05959999999999,2,2
32,1707292800,1707294748,-1,2035.227,22.32,2032.591,22.236,0.06,0.11,-35.95,-0.003640373616759288,-0.36403736167592876,1,0.0,-5.5600000000000005,3.484893015679675,98.7536,2,2
33,1707307200,1707312801,-1,2034.165,22.297,2034.743,22.211,0.06,0.11,-56.33,-0.005724936759419518,-0.5724936759419518,1,0.0,-5.5600000000000005,3.473508826363512,98.3941,2,2
34,1707321600,1707325784,-1,2038.262,22.388,2036.576,22.305,0.06,0.11,-41.1,-0.004201130932180867,-0.42011309321808676,1,0.0,-5.5600000000000005,3.1738823105888785,97.8308,2,2
35,1707379200,1707399023,-1,2033.083,22.344,2024.884,22.224,0.04,0.08,-19.229999999999997,-0.001973931377399666,-0.19739313773996658,1,0.0,-4.02,2.1909189725512386,97.4198,2,2
36,1721289600,1721301530,-1,2471.992,30.523,2463.311,30.384,0.04,0.07,-17.47,-0.0017968167442338843,-0.17968167442338842,1,0.0,-3.5500000000000003,3.7682403591174114,97.2275,2,2
37,1721304000,1721309743,-1,2464.443,30.396,2458.27,30.276,0.05,0.08,-21.209999999999997,-0.0021854083550397305,-0.21854083550397305,1,0.0,-4.08,4.47808211783198,97.0528,2,2
38,1721390400,1721390560,-1,2409.71,29.096,2408.016,29.0,0.05,0.09,-39.290000000000006,-0.004057178438404515,-0.40571784384045145,1,0.0,-4.5600000000000005,7.166150752333513,96.8407,2,2
39,1721635200,1721648848,-1,2402.506,29.051,2400.66,28.94,0.05,0.08,-39.25,-0.004069558870186774,-0.40695588701867746,1,0.0,-4.08,6.289573607140425,96.4478,2,2
40,1721649600,1721650094,-1,2398.476,28.912,2396.491,28.81,0.05,0.09,-40.54,-0.00422048549117019,-0.42204854911701906,1,0.0,-4.5600000000000005,7.182264873419199,96.0553,2,2
41,1721721600,1721724943,-1,2398.021,28.862,2406.962,28.98,0.05,0.09,3.8399999999999963,0.000401464089350851,0.0401464089350851,1,0.0,-4.5600000000000005,7.254884286877084,95.6499,2,2
42,1721822400,1721843001,-1,2417.279,29.392,2413.373,29.073,0.02,0.03,-41.58,-0.004345358836973799,-0.43453588369737994,1,0.0,-1.54,2.34286553410105,95.6883,2,2
43,1722326400,1722395615,-1,2390.431,27.959,2413.661,28.54,0.02,0.03,39.150000000000006,0.004109265527828073,0.4109265527828073,1,0.0,-1.54,3.672376898681019,95.2725,2,2
44,1722844800,1722844897,-1,2431.574,28.146,2428.849,28.038,0.05,0.09,-39.540000000000006,-0.004133216256899148,-0.41332162568991476,1,0.0,-4.5600000000000005,9.074712338114646,95.664,2,2
45,1722931200,1722947564,-1,2410.226,26.976,2399.709,26.779,0.03,0.05,-20.249999999999996,-0.002125569180191584,-0.2125569180191584,1,0.0,-2.55,7.575019884997442,95.2686,2,2
46,1723032000,1723054182,-1,2401.677,27.148,2388.665,26.68,0.01,0.02,-34.8,-0.0036606108802191314,-0.3660610880219131,1,0.0,-1.01,3.4268397212692774,95.0661,2,2
47,1723104000,1723126265,-1,2396.941,26.848,2420.023,27.405,0.02,0.04,63.220000000000006,0.006674542669246956,0.6674542669246956,1,0.0,-2.01,5.749123295304017,94.71809999999999,2,2
48,1732204800,1732206035,-1,2668.324,30.865,2665.475,30.741,0.05,0.08,-39.44,-0.004136326786596371,-0.4136326786596371,1,0.0,-4.08,5.330446030762784,95.3503,2,2
49,1732521600,1732532142,-1,2667.499,30.707,2676.8,30.713,0.05,0.08,-48.18,-0.005073934321090106,-0.5073934321090106,1,0.0,-4.08,5.8695339107989035,94.9559,2,2
50,1732536000,1732537696,-1,2686.945,30.832,2681.843,30.717,0.05,0.08,-24.569999999999997,-0.0026007127879492894,-0.260071278794929,1,0.0,-4.08,6.233342567666907,94.47409999999999,2,2
51,1732550400,1732552578,-1,2628.459,30.123,2637.365,30.213,0.05,0.08,-12.61,-0.0013382377287526903,-0.133823772875269,1,0.0,-4.08,6.221428404357924,94.22840000000001,2,2
52,1732780800,1732784321,-1,2637.454,29.884,2646.232,30.038,0.05,0.08,13.630000000000003,0.0014484236835869053,0.14484236835869052,1,0.0,-4.08,6.537264092083546,94.1023,2,2
53,1732795200,1732846960,-1,2646.929,30.118,2662.085,30.605,0.03,0.05,73.73,0.007823757993009234,0.7823757993009234,1,0.0,-2.55,3.7148418919249186,94.2386,2,2
54,1734595200,1734605316,-1,2616.434,29.571,2625.508,29.665,0.05,0.08,-11.849999999999994,-0.0012476849390213722,-0.12476849390213722,1,0.0,-4.08,4.557001300912585,94.9759,2,2
55,1734609600,1734610768,-1,2615.695,29.521,2613.339,29.441,0.05,0.08,-24.299999999999997,-0.0025617400434757853,-0.25617400434757853,1,0.0,-4.08,4.637645328468409,94.8574,2,2
56,1734681600,1734684487,-1,2606.037,29.05,2606.179,28.945,0.05,0.09,-52.52,-0.005550952074948422,-0.5550952074948422,1,0.0,-4.5600000000000005,6.166397799533837,94.6144,2,2
57,1734696000,1734703922,-1,2603.54,28.871,2614.932,29.164,0.04,0.08,67.61,0.007185734388218839,0.7185734388218838,1,0.0,-4.02,6.768334432667597,94.0892,2,2
58,1734969600,1735228808,-1,2609.736,29.512,2636.692,29.813,0.01,0.02,2.1400000000000006,0.0002258210547531639,0.022582105475316392,6,0.0,-1.01,1.0686619841231906,94.76530000000001,2,2
59,1735632000,1735646714,-1,2613.867,28.954,2610.288,28.85,0.05,0.09,-33.46,-0.0035300311119598003,-0.35300311119598005,1,0.0,-4.5600000000000005,5.491810463507621,94.7867,2,2
60,1735833600,1736118304,-1,2654.158,29.478,2639.858,29.652,0.02,0.04,61.39,0.006499590797875326,0.6499590797875326,6,0.0,-2.01,2.2093658447262787,94.45209999999999,2,2
61,1737734400,1737936285,-1,2775.438,30.635,2766.497,30.488,0.03,0.06,-20.300000000000004,-0.002135358592977511,-0.21353585929775107,1,0.0,-3.02,2.128633902310175,95.066,2,2
62,1737964800,1737968684,-1,2749.5,30.187,2760.82,30.318,0.04,0.08,3.1000000000000014,0.0003267870507995743,0.032678705079957425,1,0.0,-4.02,3.546589241474585,94.863,2,2
63,1737979200,1737984014,-1,2771.459,30.598,2760.59,30.45,0.03,0.06,-14.810000000000002,-0.0015606887685206655,-0.15606887685206655,1,0.0,-3.02,1.7907864444823467,94.89399999999999,2,2
64,1738051200,1738053239,-1,2739.286,29.995,2735.363,29.874,0.04,0.08,-36.730000000000004,-0.003876684901404705,-0.3876684901404705,1,0.0,-4.02,3.6263802467422126,94.7459,2,2
65,1738080000,1738158399,-1,2755.341,30.338,2757.273,30.413,0.03,0.06,13.68,0.0014494811323753477,0.14494811323753476,2,0.0,-3.02,1.9099578237806822,94.3786,2,2
66,1739260800,1739264412,-1,2913.222,31.783,2906.9,31.687,0.04,0.08,-17.130000000000003,-0.0018124030581259775,-0.18124030581259773,1,0.0,-4.02,3.948767302923466,94.51540000000001,2,2
67,1739275200,1739278205,-1,2904.296,31.734,2896.131,31.624,0.04,0.08,-15.36,-0.0016280827311935776,-0.16280827311935775,1,0.0,-4.02,3.7561660697936237,94.3441,2,2
68,1740484800,1740486013,-1,2938.579,32.194,2940.641,32.081,0.04,0.08,-57.46,-0.006100402906874898,-0.6100402906874898,1,0.0,-4.02,2.5881417459192475,94.19049999999999,2,2
69,1740556800,1740578302,-1,2915.863,31.783,2906.204,31.638,0.03,0.06,-17.540000000000003,-0.001873613349868986,-0.18736133498689864,1,0.0,-3.02,2.258896749902685,93.6159,2,2
70,1740585600,1740632081,-1,2913.294,31.862,2896.859,31.636,0.02,0.04,-14.340000000000003,-0.0015346664454920515,-0.15346664454920517,1,0.0,-2.01,1.4717493611880212,93.44049999999999,2,2
71,1740729600,1740732454,-1,2858.85,31.129,2851.988,31.007,0.04,0.08,-25.369999999999994,-0.0027192699451537073,-0.2719269945153708,1,0.0,-4.02,3.029598685461846,93.29709999999999,2,2
72,1740744000,1740746075,-1,2862.144,31.18,2861.062,31.061,0.04,0.08,-47.290000000000006,-0.005082574368520497,-0.5082574368520497,1,0.0,-4.02,2.923213802754725,93.0434,2,2
73,1740988800,1741000189,-1,2862.705,31.193,2874.293,31.508,0.04,0.08,75.63,0.008169989359461168,0.8169989359461167,1,0.0,-4.02,2.765567945648683,92.5705,2,2
74,1742544000,1742545298,-1,3031.541,33.06,3028.206,32.958,0.04,0.08,-31.479999999999993,-0.003373093259385299,-0.3373093259385299,1,0.0,-4.02,2.9303990612819395,93.3268,2,2
75,1743494400,1743503013,-1,3127.989,33.916,3138.631,34.027,0.04,0.08,-2.1799999999999997,-0.00023437835978153352,-0.023437835978153354,1,0.0,-4.02,3.376365323064285,93.012,2,2
76,1743508800,1743508895,-1,3130.511,33.878,3129.484,33.766,0.04,0.08,-44.71999999999999,-0.004809108916853603,-0.4809108916853603,1,0.0,-4.02,3.7301220016319454,92.9902,2,2
77,1743580800,1743593956,-1,3125.324,33.814,3122.068,33.844,0.04,0.08,21.009999999999998,0.0022702959705218117,0.22702959705218115,2,0.0,-4.02,3.5026329655760393,92.54299999999999,2,2
78,1743595200,1743596777,-1,3121.338,33.856,3121.708,33.705,0.03,0.06,-49.43,-0.005329201935029665,-0.5329201935029665,1,0.0,-3.02,2.379102589253328,92.75309999999999,2,2
79,1743667200,1743669436,-1,3129.455,33.203,3130.493,33.092,0.04,0.08,-52.57,-0.005698101427722885,-0.5698101427722885,1,0.0,-4.02,6.586895937006664,92.2588,2,2
80,1744012800,1744127452,-1,3017.947,29.957,3003.849,30.027,0.01,0.02,20.09,0.0021900491752704313,0.21900491752704315,2,0.0,-1.01,5.02799942122518,91.7331,2,2
81,1744272000,1744297119,-1,3109.539,30.991,3154.078,31.02,0.01,0.02,-42.65,-0.004639197685295973,-0.4639197685295973,1,0.0,-1.01,3.343342765744885,91.934,2,2
82,1745222400,1745237982,-1,3385.032,32.763,3407.281,32.931,0.02,0.04,-12.909999999999997,-0.0014108133213124603,-0.14108133213124605,1,0.0,-2.01,6.999711872519953,91.5075,2,2
83,1745308800,1745311658,-1,3468.174,32.572,3449.618,32.352,0.02,0.04,-8.899999999999999,-0.0009739719671169552,-0.09739719671169553,1,0.0,-2.01,8.92772036205523,91.3784,2,2
84,1745323200,1745360379,-1,3457.362,32.742,3328.321,32.279,0.01,0.02,81.72999999999999,0.00895284666127721,0.8952846661277212,1,0.0,-1.01,4.373949480212925,91.2894,2,2
85,1780905600,1780905693,-1,4296.452,66.949,4291.398,66.804,0.05,0.07,-29.09,-0.003158293587762888,-0.3158293587762888,1,0.0,-3.6100000000000003,20.701020948743736,92.1067,2,2
