date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,AUDUSD,BUY,win,1.2403,20.0,25.71,1
2026-05-29,2026-05-29 12:45:00,2026-05-29 14:45:00,AUDUSD,BUY,win,1.2403,25.71,33.04,2
2026-06-01,2026-06-01 12:30:00,2026-06-01 13:00:00,AUDUSD,SELL,win,1.2403,33.04,42.46,3
2026-06-02,2026-06-02 12:30:00,2026-06-02 21:00:00,AUDUSD,SELL,timeout,-0.0779,42.46,41.7,3
2026-06-03,2026-06-03 12:30:00,2026-06-03 13:45:00,AUDUSD,SELL,win,1.2403,41.7,53.6,4
2026-06-04,2026-06-04 14:30:00,2026-06-04 21:00:00,AUDUSD,SELL,timeout,0.4805,53.6,59.52,5
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:45:00,AUDUSD,SELL,win,1.2403,59.52,76.5,6
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,AUDUSD,SELL,win,1.2403,76.5,98.33,7
2026-06-10,2026-06-10 12:30:00,2026-06-10 13:30:00,AUDUSD,BUY,win,1.2403,98.33,126.37,8
2026-06-11,2026-06-11 12:30:00,2026-06-11 15:30:00,AUDUSD,SELL,loss,-1.0584,126.37,95.61,6
2026-06-12,2026-06-12 12:30:00,2026-06-12 14:30:00,AUDUSD,SELL,loss,-1.0584,95.61,72.34,5
2026-06-15,2026-06-15 12:45:00,2026-06-15 21:00:00,AUDUSD,BUY,timeout,-0.1753,72.34,69.42,5
2026-06-16,2026-06-16 12:45:00,2026-06-16 21:00:00,AUDUSD,BUY,timeout,-0.2143,69.42,66.0,5
2026-06-17,2026-06-17 12:45:00,2026-06-17 18:00:00,AUDUSD,BUY,loss,-1.0584,66.0,49.93,4
2026-06-18,2026-06-18 12:45:00,2026-06-18 21:00:00,AUDUSD,BUY,timeout,-0.526,49.93,43.89,3
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,AUDUSD,SELL,timeout,-0.0714,43.89,43.17,3
2026-06-22,2026-06-22 12:30:00,2026-06-22 19:30:00,AUDUSD,BUY,loss,-1.0584,43.17,32.66,2
2026-06-23,2026-06-23 13:00:00,2026-06-23 15:30:00,AUDUSD,BUY,loss,-1.0584,32.66,24.71,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,AUDUSD,SELL,timeout,-0.3961,24.71,22.46,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 12:45:00,AUDUSD,BUY,win,1.2403,22.46,28.87,2
2026-06-26,2026-06-26 12:30:00,2026-06-26 14:15:00,AUDUSD,SELL,loss,-1.0584,28.87,21.84,1
