trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
21,8,6,7,38.1,2.59,20.0,21.84,1,52399.91,False,,82.72,20.0,AUDUSD
19,9,8,2,47.37,2.31,20.0,18.68,1,52399.91,False,,50.42,18.06,USDCAD
21,8,8,5,38.1,1.03,20.0,14.08,1,52399.91,False,,73.75,12.53,USDCHF
20,8,10,2,40.0,-0.01,20.0,10.58,1,52399.91,False,,86.03,6.39,EURUSD
22,6,8,8,27.27,-0.77,20.0,9.99,1,52399.91,False,,80.36,7.17,USDJPY
20,8,11,1,40.0,-0.68,20.0,8.51,1,52399.91,False,,83.64,8.51,GBPUSD
22,6,10,6,27.27,-1.67,20.0,7.45,1,52399.91,False,,85.8,5.32,NZDUSD
19,1,3,15,5.26,-4.43,20.0,5.67,1,52399.91,False,,78.41,4.32,EURGBP
