time,balance,floating_pnl,equity,peak,drawdown_usd,drawdown_pct
2025-07-29T08:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-29T12:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-29T16:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-29T20:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T00:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T04:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T08:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T12:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T16:00:00+00:00,1000.0,0.0,1000.0,1000.0,0.0,0.0
2025-07-30T20:00:00+00:00,1000.0,228.9,1228.9,1228.9,0.0,0.0
2025-07-31T00:00:00+00:00,1000.0,115.4,1115.4,1228.9,113.5,9.235902026202295
2025-07-31T04:00:00+00:00,1000.0,-2.1,997.9,1228.9,231.0000000000001,18.797298396940363
2025-07-31T08:00:00+00:00,1000.0,-120.1,879.9,1228.9,349.0000000000001,28.39938156074539
2025-07-31T12:00:00+00:00,1000.0,-97.1,902.9,1228.9,326.0000000000001,26.52778907966475
2025-07-31T16:00:00+00:00,1000.0,28.9,1028.9,1228.9,200.0,16.274717226788184
2025-07-31T20:00:00+00:00,1000.0,78.2,1078.2,1228.9,150.70000000000005,12.2629994303849
2025-08-01T00:00:00+00:00,1073.8,-4.9,1068.8999999999999,1228.9,160.00000000000023,13.019773781430565
2025-08-01T04:00:00+00:00,1073.8,13.7,1087.5,1228.9,141.4000000000001,11.506225079339254
2025-08-01T08:00:00+00:00,1073.8,34.9,1108.7,1228.9,120.20000000000005,9.781105053299703
2025-08-01T12:00:00+00:00,1073.8,505.4,1579.1999999999998,1579.1999999999998,0.0,0.0
2025-08-01T16:00:00+00:00,1073.8,565.3,1639.1,1639.1,0.0,0.0
2025-08-01T20:00:00+00:00,1073.8,721.7,1795.5,1795.5,0.0,0.0
2025-08-04T00:00:00+00:00,1073.8,614.6,1688.4,1795.5,107.09999999999991,5.964912280701749
2025-08-04T04:00:00+00:00,1073.8,681.1,1754.9,1795.5,40.59999999999991,2.2612085769980457
2025-08-04T08:00:00+00:00,1073.8,670.1999999999999,1744.0,1795.5,51.5,2.8682818156502368
2025-08-04T12:00:00+00:00,1073.8,857.8000000000001,1931.6,1931.6,0.0,0.0
2025-08-04T16:00:00+00:00,1073.8,921.4,1995.1999999999998,1995.1999999999998,0.0,0.0
2025-08-04T20:00:00+00:00,1073.8,972.4,2046.1999999999998,2046.1999999999998,0.0,0.0
2025-08-05T00:00:00+00:00,1073.8,1098.0,2171.8,2171.8,0.0,0.0
2025-08-05T04:00:00+00:00,1073.8,924.4,1998.1999999999998,2171.8,173.60000000000036,7.9933695552076784
2025-08-05T08:00:00+00:00,1073.8,822.6,1896.4,2171.8,275.4000000000001,12.68072566534672
2025-08-05T12:00:00+00:00,1073.8,823.4,1897.1999999999998,2171.8,274.60000000000036,12.643889860944855
2025-08-05T16:00:00+00:00,1073.8,1142.0,2215.8,2215.8,0.0,0.0
2025-08-05T20:00:00+00:00,1073.8,1116.6,2190.3999999999996,2215.8,25.400000000000546,1.1463128441195298
2025-08-06T00:00:00+00:00,1073.8,1170.4,2244.2,2244.2,0.0,0.0
2025-08-06T04:00:00+00:00,1073.8,950.0,2023.8,2244.2,220.39999999999986,9.820871580073073
2025-08-06T08:00:00+00:00,1073.8,803.8000000000001,1877.6,2244.2,366.5999999999999,16.3354424739328
2025-08-06T12:00:00+00:00,1073.8,851.6,1925.4,2244.2,318.7999999999997,14.205507530523114
2025-08-06T16:00:00+00:00,1073.8,1022.2,2096.0,2244.2,148.19999999999982,6.603689510738786
2025-08-06T20:00:00+00:00,2096.8,65.0,2161.8,2244.2,82.39999999999964,3.6716870154175045
2025-08-07T00:00:00+00:00,2096.8,35.8,2132.6000000000004,2244.2,111.59999999999945,4.972818821851861
2025-08-07T04:00:00+00:00,2096.8,-17.8,2079.0,2244.2,165.19999999999982,7.361197754210848
2025-08-07T08:00:00+00:00,2096.8,-24.2,2072.6000000000004,2244.2,171.59999999999945,7.646377328223843
2025-08-07T12:00:00+00:00,2096.8,-49.5,2047.3000000000002,2244.2,196.89999999999964,8.773727831744035
2025-08-07T16:00:00+00:00,2096.8,-129.9,1966.9,2244.2,277.2999999999997,12.356296230282494
2025-08-07T20:00:00+00:00,2096.8,-194.9,1901.9,2244.2,342.2999999999997,15.252651278852142
2025-08-08T00:00:00+00:00,2096.8,-136.1,1960.7000000000003,2244.2,283.49999999999955,12.632563942607591
2025-08-08T04:00:00+00:00,2096.8,-185.2,1911.6000000000001,2244.2,332.5999999999997,14.820425986988669
2025-08-08T08:00:00+00:00,2096.8,-185.4,1911.4,2244.2,332.7999999999997,14.829337848676577
2025-08-08T12:00:00+00:00,2096.8,-157.6,1939.2000000000003,2244.2,304.99999999999955,13.590589074057553
2025-08-08T16:00:00+00:00,2096.8,-215.9,1880.9,2244.2,363.2999999999997,16.188396756082334
2025-08-08T20:00:00+00:00,2096.8,-204.6,1892.2000000000003,2244.2,351.99999999999955,15.684876570715604
2025-08-11T00:00:00+00:00,2096.8,-58.4,2038.4,2244.2,205.79999999999973,9.170305676855882
2025-08-11T04:00:00+00:00,2096.8,55.4,2152.2000000000003,2244.2,91.99999999999955,4.0994563764370175
2025-08-11T08:00:00+00:00,2096.8,333.79999999999995,2430.6000000000004,2430.6000000000004,0.0,0.0
2025-08-11T12:00:00+00:00,2096.8,434.79999999999995,2531.6000000000004,2531.6000000000004,0.0,0.0
2025-08-11T16:00:00+00:00,2096.8,690.0,2786.8,2786.8,0.0,0.0
2025-08-11T20:00:00+00:00,2096.8,718.6,2815.4,2815.4,0.0,0.0
2025-08-12T00:00:00+00:00,2096.8,482.4,2579.2000000000003,2815.4,236.19999999999982,8.389571641685013
2025-08-12T04:00:00+00:00,2096.8,483.6,2580.4,2815.4,235.0,8.346948923776372
2025-08-12T08:00:00+00:00,2096.8,614.0,2710.8,2815.4,104.59999999999991,3.715280244370246
2025-08-12T12:00:00+00:00,2096.8,574.0,2670.8,2815.4,144.5999999999999,5.136037507991756
2025-08-12T16:00:00+00:00,2096.8,582.4,2679.2000000000003,2815.4,136.19999999999982,4.837678482631236
2025-08-12T20:00:00+00:00,2096.8,610.2,2707.0,2815.4,108.40000000000009,3.850252184414296
2025-08-13T00:00:00+00:00,2096.8,702.4,2799.2000000000003,2815.4,16.199999999999818,0.5754066917667052
2025-08-13T04:00:00+00:00,2096.8,536.6,2633.4,2815.4,182.0,6.4644455494778725
2025-08-13T08:00:00+00:00,2096.8,367.0,2463.8,2815.4,351.5999999999999,12.488456347233072
2025-08-13T12:00:00+00:00,2096.8,410.6,2507.4,2815.4,308.0,10.939830929885629
2025-08-13T16:00:00+00:00,2096.8,414.20000000000005,2511.0,2815.4,304.4000000000001,10.811962776159696
2025-08-13T20:00:00+00:00,2511.0,-21.7,2489.3,2815.4,326.0999999999999,11.582723591674359
2025-08-14T00:00:00+00:00,2511.0,113.6,2624.6,2815.4,190.80000000000018,6.77701214747461
2025-08-14T04:00:00+00:00,2511.0,23.0,2534.0,2815.4,281.4000000000001,9.995027349577327
2025-08-14T08:00:00+00:00,2511.0,-119.8,2391.2,2815.4,424.2000000000003,15.067130780706126
2025-08-14T12:00:00+00:00,2511.0,-76.0,2435.0,2815.4,380.4000000000001,13.511401577040566
2025-08-14T16:00:00+00:00,2511.0,-237.9,2273.1,2815.4,542.3000000000002,19.26191660154863
2025-08-14T20:00:00+00:00,2511.0,-227.7,2283.3,2815.4,532.0999999999999,18.899623499325134
2025-08-15T00:00:00+00:00,2511.0,-210.6,2300.4,2815.4,515.0,18.292249769126943
2025-08-15T04:00:00+00:00,2300.7,-85.9,2214.7999999999997,2815.4,600.6000000000004,21.33267031327699
2025-08-15T08:00:00+00:00,2300.7,-43.9,2256.7999999999997,2815.4,558.6000000000004,19.840875186474403
2025-08-15T12:00:00+00:00,2300.7,-57.6,2243.1,2815.4,572.3000000000002,20.327484549264764
2025-08-15T16:00:00+00:00,2300.7,-13.0,2287.7,2815.4,527.7000000000003,18.743340200326784
2025-08-15T20:00:00+00:00,2287.8999999999996,-25.8,2262.0999999999995,2815.4,553.3000000000006,19.65262484904456
2025-08-18T00:00:00+00:00,2287.8999999999996,22.4,2310.2999999999997,2815.4,505.10000000000036,17.940612346380632
2025-08-18T04:00:00+00:00,2287.8999999999996,191.0,2478.8999999999996,2815.4,336.50000000000045,11.95212048021597
2025-08-18T08:00:00+00:00,2287.8999999999996,102.5,2390.3999999999996,2815.4,425.00000000000045,15.095545925978563
2025-08-18T12:00:00+00:00,2287.8999999999996,63.2,2351.0999999999995,2815.4,464.30000000000064,16.491439937486703
2025-08-18T16:00:00+00:00,2287.8999999999996,-41.3,2246.5999999999995,2815.4,568.8000000000006,20.2031682886979
2025-08-18T20:00:00+00:00,2287.8999999999996,-56.3,2231.5999999999995,2815.4,583.8000000000006,20.735952262555966
2025-08-19T00:00:00+00:00,2287.8999999999996,-32.2,2255.7,2815.4,559.7000000000003,19.879946011223993
2025-08-19T04:00:00+00:00,2287.8999999999996,15.7,2303.5999999999995,2815.4,511.80000000000064,18.178589188037243
2025-08-19T08:00:00+00:00,2287.8999999999996,21.7,2309.5999999999995,2815.4,505.80000000000064,17.965475598494017
2025-08-19T12:00:00+00:00,2309.6,30.7,2340.2999999999997,2815.4,475.10000000000036,16.875044398664503
2025-08-19T16:00:00+00:00,2309.6,203.0,2512.6,2815.4,302.8000000000002,10.755132485614839
2025-08-19T20:00:00+00:00,2309.6,221.6,2531.2,2815.4,284.2000000000003,10.09448035803084
2025-08-20T00:00:00+00:00,2309.6,217.1,2526.7,2815.4,288.7000000000003,10.25431555018826
2025-08-20T04:00:00+00:00,2309.6,190.5,2500.1,2815.4,315.3000000000002,11.19911913049656
2025-08-20T08:00:00+00:00,2309.6,127.6,2437.2,2815.4,378.2000000000003,13.433259927541389
2025-08-20T12:00:00+00:00,2309.6,-50.8,2258.7999999999997,2815.4,556.6000000000004,19.769837323293327
2025-08-20T16:00:00+00:00,2309.6,-74.2,2235.4,2815.4,580.0,20.600980322511898
2025-08-20T20:00:00+00:00,2309.6,-106.3,2203.2999999999997,2815.4,612.1000000000004,21.741138026568173
2025-08-21T00:00:00+00:00,2309.6,-45.7,2263.9,2815.4,551.5,19.58869077218157
2025-08-21T04:00:00+00:00,2309.6,-5.2,2304.4,2815.4,511.0,18.150174042764792
2025-08-21T08:00:00+00:00,2304.2,10.4,2314.6,2815.4,500.8000000000002,17.787880940541314
2025-08-21T12:00:00+00:00,2304.2,33.4,2337.6,2815.4,477.8000000000002,16.970945513958945
2025-08-21T16:00:00+00:00,2304.2,12.0,2316.2,2815.4,499.2000000000003,17.731050649996458
2025-08-21T20:00:00+00:00,2304.2,0.4,2304.6,2815.4,510.8000000000002,18.14307025644669
2025-08-22T00:00:00+00:00,2304.2,10.5,2314.7,2815.4,500.7000000000003,17.784329047382265
2025-08-22T04:00:00+00:00,2314.6,109.4,2424.0,2815.4,391.4000000000001,13.90210982453648
2025-08-22T08:00:00+00:00,2314.6,106.0,2420.6,2815.4,394.8000000000002,14.022874191944313
2025-08-22T12:00:00+00:00,2314.6,158.7,2473.2999999999997,2815.4,342.10000000000036,12.151026497122979
2025-08-22T16:00:00+00:00,2314.6,-311.6,2003.0,2815.4,812.4000000000001,28.85558002415288
2025-08-22T20:00:00+00:00,2314.6,-324.0,1990.6,2815.4,824.8000000000002,29.296014775875545
2025-08-25T00:00:00+00:00,2314.6,-255.2,2059.4,2815.4,756.0,26.852312282446544
2025-08-25T04:00:00+00:00,2314.6,-267.4,2047.1999999999998,2815.4,768.2000000000003,27.285643247851116
2025-08-25T08:00:00+00:00,2314.6,-246.0,2068.6,2815.4,746.8000000000002,26.525538111813603
2025-08-25T12:00:00+00:00,2314.6,-251.4,2063.2,2815.4,752.2000000000003,26.717340342402508
2025-08-25T16:00:00+00:00,2063.2,90.9,2154.1,2815.4,661.3000000000002,23.488669460822624
