symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,H1,2025-12,2025-12-29 00:00:00,2025-12-29 06:00:00,BUY,4497.406,4477.21236,4537.79329,4477.21236,SL,-1.0001,0.0001,160.0,100,4482.371,4483.393,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,H1,2026-01,2026-01-02 13:00:00,2026-01-02 14:00:00,BUY,4366.023,4357.16552,4383.73796,4357.16552,SL,-1.0002,0.0002,160.0,98,4360.695,4362.077,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.75
XAUUSD,H1,2026-01,2026-01-06 00:00:00,2026-01-06 08:00:00,BUY,4436.385,4417.4173,4474.32039,4474.32039,TP,1.9999,0.0001,160.0,94,4421.533,4430.876,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,27.07,297.82
XAUUSD,H1,2026-01,2026-01-15 01:00:00,2026-01-15 03:00:00,BUY,4600.046,4587.60916,4624.91968,4587.60916,SL,-1.0001,0.0001,160.0,97,4592.361,4593.956,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.89,282.93
XAUUSD,H1,2026-01,2026-01-29 17:00:00,2026-01-29 20:00:00,SELL,5335.335,5397.43932,5211.12636,5397.43932,SL,-1.0,0.0,160.0,96,5332.264,5376.924,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.15,268.78
XAUUSD,H1,2026-02,2026-02-06 15:00:00,2026-02-08 23:00:00,SELL,4943.368,4980.66582,4868.77236,4980.66582,SL,-1.0001,0.0001,192.0,100,4962.077,4968.977,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.44,255.34
XAUUSD,H1,2026-02,2026-02-09 01:00:00,2026-02-09 03:00:00,BUY,4982.645,4959.0497,5029.83561,5029.83561,TP,1.9999,0.0001,240.0,92,4968.309,4996.77,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,25.53,280.87
XAUUSD,H1,2026-02,2026-02-18 08:00:00,2026-02-18 11:00:00,BUY,4917.218,4909.2108,4933.23239,4909.2108,SL,-1.0002,0.0002,160.0,96,4914.212,4918.449,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.05,266.83
XAUUSD,H1,2026-03,2026-03-03 01:00:00,2026-03-03 09:00:00,SELL,5339.126,5390.32177,5236.73446,5236.73446,TP,1.9999,0.0001,360.0,100,5366.238,5381.856,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,26.68,293.51
XAUUSD,H1,2026-03,2026-03-09 05:00:00,2026-03-09 13:00:00,SELL,5124.366,5148.38468,5076.32864,5076.32864,TP,1.9999,0.0001,360.0,100,5135.547,5138.277,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,29.35,322.86
XAUUSD,H1,2026-03,2026-03-10 03:00:00,2026-03-10 13:00:00,BUY,5157.658,5134.16593,5204.64214,5204.64214,TP,1.9998,0.0002,360.0,93,5141.402,5160.961,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.28,355.14
XAUUSD,H1,2026-03,2026-03-11 13:00:00,2026-03-11 22:00:00,BUY,5176.652,5136.05375,5257.8485,5136.05375,SL,-1.0001,0.0001,360.0,100,5141.402,5150.982,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.76,337.38
XAUUSD,H1,2026-03,2026-03-13 00:00:00,2026-03-13 02:00:00,SELL,5113.424,5124.19993,5091.87214,5124.19993,SL,-1.0003,0.0003,360.0,96,5112.466,5118.435,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.87,320.51
XAUUSD,H1,2026-03,2026-03-24 00:00:00,2026-03-24 23:00:00,BUY,4364.516,4290.01804,4513.51193,4513.51193,TP,2.0,0.0,364.0,97,4310.435,4336.839,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.05,352.56
XAUUSD,H1,2026-03,2026-03-31 10:00:00,2026-03-31 14:00:00,BUY,4546.874,4515.27879,4610.06443,4610.06443,TP,1.9999,0.0001,280.0,100,4523.167,4531.475,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,35.25,387.81
