symbol,idea_id,entry_time,side,entry,initial_stop,stop_loss,score,tqi,er,vol_z,entry_index,entry_model,risk_fraction,tp1_r,leg,target,target_r,exit_time,exit_price,exit_reason,r_multiple,raw_r_multiple,spread_r_cost,balance_before,risk_cash,pnl,balance_after
XAUUSD,XAUUSD-2026-06-04T14:00:00-14,2026-06-04 14:00:00,SELL,4493.99,4504.710683549911,4504.710683549911,59.19447395650454,0.5336456787299128,0.3661470479931202,2.2967961988878565,3720,three_leg_split,0.3333333333333333,1.2444031161957585,1,4480.649147982742,1.2444031161957585,2026-06-04 14:45:00,4504.710683549911,stop,-1.0149244214937516,-1.0,0.01492442149375155,433.12639379037716,7.21877322983962,-7.326509244189557,425.7998845461876
XAUUSD,XAUUSD-2026-06-04T14:00:00-14,2026-06-04 14:00:00,SELL,4493.99,4504.710683549911,4504.710683549911,59.19447395650454,0.5336456787299128,0.3661470479931202,2.2967961988878565,3720,three_leg_split,0.3333333333333333,1.2444031161957585,2,4467.308295965484,2.488806232391517,2026-06-04 14:45:00,4504.710683549911,stop,-1.0149244214937516,-1.0,0.01492442149375155,425.7998845461876,7.09666474243646,-7.2025783582524285,418.5973061879352
XAUUSD,XAUUSD-2026-06-04T14:00:00-14,2026-06-04 14:00:00,SELL,4493.99,4504.710683549911,4504.710683549911,59.19447395650454,0.5336456787299128,0.3661470479931202,2.2967961988878565,3720,three_leg_split,0.3333333333333333,1.2444031161957585,3,4453.967443948226,3.7332093485872755,2026-06-04 14:45:00,4504.710683549911,stop,-1.0149244214937516,-1.0,0.01492442149375155,418.5973061879352,6.9766217697989195,-7.080743813693882,411.51656237424135
XAUUSD,XAUUSD-2026-06-04T15:30:00-15,2026-06-04 15:30:00,BUY,4514.54,4483.485635416356,4483.485635416356,46.55416080768867,0.7937404191234237,0.5373635600335848,2.862405293813409,3726,three_leg_split,0.3333333333333333,1.463852118628572,1,4559.998997388431,1.463852118628572,2026-06-04 15:45:00,4495.91,flip_exit,-0.6050679269057233,-0.599915672073104,0.00515225483261922,411.51656237424135,6.858609372904022,-4.1499245547192,407.36663781952217
XAUUSD,XAUUSD-2026-06-04T15:30:00-15,2026-06-04 15:30:00,BUY,4514.54,4483.485635416356,4483.485635416356,46.55416080768867,0.7937404191234237,0.5373635600335848,2.862405293813409,3726,three_leg_split,0.3333333333333333,1.463852118628572,2,4605.457994776863,2.927704237257144,2026-06-04 15:45:00,4495.91,flip_exit,-0.6050679269057233,-0.599915672073104,0.00515225483261922,407.36663781952217,6.7894439636587025,-4.1080747839335485,403.2585630355886
XAUUSD,XAUUSD-2026-06-04T15:30:00-15,2026-06-04 15:30:00,BUY,4514.54,4483.485635416356,4483.485635416356,46.55416080768867,0.7937404191234237,0.5373635600335848,2.862405293813409,3726,three_leg_split,0.3333333333333333,1.463852118628572,3,4650.916992165295,4.391556355885716,2026-06-04 15:45:00,4495.91,flip_exit,-0.6050679269057233,-0.599915672073104,0.00515225483261922,403.2585630355886,6.720976050593144,-4.06664704571541,399.1919159898732
XAUUSD,XAUUSD-2026-06-04T15:45:00-16,2026-06-04 15:45:00,SELL,4495.91,4523.826692130179,4523.826692130179,52.48070052048094,0.510240456930966,0.28567664881004456,2.090656633817797,3727,three_leg_split,0.3333333333333333,1.2417949912931174,1,4461.243191539271,1.2417949912931174,2026-06-04 16:45:00,4461.243191539271,target,1.2360636532372369,1.2417949912931174,0.0057313380558806125,399.1919159898732,6.653198599831221,8.223776967020248,407.41569295689345
XAUUSD,XAUUSD-2026-06-04T15:45:00-16,2026-06-04 15:45:00,SELL,4495.91,4523.826692130179,4495.91,52.48070052048094,0.510240456930966,0.28567664881004456,2.090656633817797,3727,three_leg_split,0.3333333333333333,1.2417949912931174,2,4426.576383078543,2.483589982586235,2026-06-05 14:45:00,4426.576383078543,target,2.483589982586235,2.483589982586235,0.0,407.41569295689345,6.790261549281557,16.864225562936163,424.2799185198296
XAUUSD,XAUUSD-2026-06-04T15:45:00-16,2026-06-04 15:45:00,SELL,4495.91,4523.826692130179,4461.243191539271,52.48070052048094,0.510240456930966,0.28567664881004456,2.090656633817797,3727,three_leg_split,0.3333333333333333,1.2417949912931174,3,4391.909574617814,3.7253849738793523,2026-06-05 15:30:00,4391.909574617814,target,3.720769608141798,3.7253849738793523,0.0046153657375541165,424.2799185198296,7.071331975330494,26.31079710289101,450.5907156227206
XAUUSD,XAUUSD-2026-06-09T07:30:00-17,2026-06-09 07:30:00,BUY,4348.63,4326.334794234975,4326.334794234975,40.475012875170364,0.6232424220909893,0.44271901552888027,1.6636472141238725,3970,three_leg_split,0.3333333333333333,1.1772575103745742,1,4374.877198432223,1.1772575103745742,2026-06-09 09:15:00,4326.334794234975,stop,-1.007176430739697,-1.0,0.007176430739697069,450.5907156227206,7.509845260378677,-7.563739144755627,443.026976477965
XAUUSD,XAUUSD-2026-06-09T07:30:00-17,2026-06-09 07:30:00,BUY,4348.63,4326.334794234975,4326.334794234975,40.475012875170364,0.6232424220909893,0.44271901552888027,1.6636472141238725,3970,three_leg_split,0.3333333333333333,1.1772575103745742,2,4401.124396864446,2.3545150207491483,2026-06-09 09:15:00,4326.334794234975,stop,-1.007176430739697,-1.0,0.007176430739697069,443.026976477965,7.383782941299416,-7.436772148174608,435.59020432979037
XAUUSD,XAUUSD-2026-06-09T07:30:00-17,2026-06-09 07:30:00,BUY,4348.63,4326.334794234975,4326.334794234975,40.475012875170364,0.6232424220909893,0.44271901552888027,1.6636472141238725,3970,three_leg_split,0.3333333333333333,1.1772575103745742,3,4427.371595296669,3.5317725311237225,2026-06-09 09:15:00,4326.334794234975,stop,-1.007176430739697,-1.0,0.007176430739697069,435.59020432979037,7.25983673882984,-7.311936454367561,428.2782678754228
BTCUSD,BTCUSD-2026-06-11T19:00:00-1,2026-06-11 19:00:00,BUY,63630.14,62077.779694465404,62077.779694465404,43.79443928301905,0.719505585473787,0.558664579512512,1.616997995919072,1531,three_leg_split,0.3333333333333333,1.3278533058041402,1,65691.44676350323,1.3278533058041402,2026-06-15 01:00:00,65691.44676350323,target,1.3104604364401546,1.3278533058041402,0.017392869363985604,428.2782678754228,7.137971131257046,9.354028763964333,437.6322966393871
US30,US30-2026-06-11T21:30:00-2,2026-06-11 21:30:00,SELL,33.51,34.27738962982088,34.27738962982088,44.27738525144424,0.7384311740890696,0.4898785425101234,2.1941664827913185,1076,three_leg_split,0.3333333333333333,1.4240869228873017,1,32.41717046341275,1.4240869228873017,2026-06-15 15:30:00,32.41717046341275,target,1.3068062137109124,1.4240869228873017,0.11728070917638925,437.6322966393871,7.293871610656453,9.531676742815474,447.1639733822026
BTCUSD,BTCUSD-2026-06-11T19:00:00-1,2026-06-11 19:00:00,BUY,63630.14,62077.779694465404,63630.14,43.79443928301905,0.719505585473787,0.558664579512512,1.616997995919072,1531,three_leg_split,0.3333333333333333,1.3278533058041402,2,67752.75352700647,2.6557066116082804,2026-06-15 23:00:00,66355.2,timeout,1.7554300958897247,1.7554300958897247,0.0,447.1639733822026,7.452732889703377,13.082751611212503,460.2467249934151
BTCUSD,BTCUSD-2026-06-11T19:00:00-1,2026-06-11 19:00:00,BUY,63630.14,62077.779694465404,63630.14,43.79443928301905,0.719505585473787,0.558664579512512,1.616997995919072,1531,three_leg_split,0.3333333333333333,1.3278533058041402,3,69814.06029050972,3.9835599174124203,2026-06-15 23:00:00,66355.2,timeout,1.7554300958897247,1.7554300958897247,0.0,460.2467249934151,7.6707787498902515,13.465515876468707,473.71224086988383
US30,US30-2026-06-11T21:30:00-2,2026-06-11 21:30:00,SELL,33.51,34.27738962982088,33.51,44.27738525144424,0.7384311740890696,0.4898785425101234,2.1941664827913185,1076,three_leg_split,0.3333333333333333,1.4240869228873017,2,31.324340926825503,2.8481738457746033,2026-06-17 16:00:00,33.51,stop,0.0,0.0,0.0,473.71224086988383,7.895204014498064,0.0,473.71224086988383
US30,US30-2026-06-11T21:30:00-2,2026-06-11 21:30:00,SELL,33.51,34.27738962982088,33.51,44.27738525144424,0.7384311740890696,0.4898785425101234,2.1941664827913185,1076,three_leg_split,0.3333333333333333,1.4240869228873017,3,30.231511390238257,4.272260768661905,2026-06-17 16:00:00,33.51,stop,0.0,0.0,0.0,473.71224086988383,7.895204014498064,0.0,473.71224086988383
XAUUSD,XAUUSD-2026-06-17T20:00:00-18,2026-06-17 20:00:00,SELL,4284.39,4324.434719662227,4324.434719662227,49.530653791369,0.5798884141410034,0.23991314447305426,3.357836912155955,4572,three_leg_split,0.3333333333333333,1.6218995727269032,1,4219.441486289867,1.6218995727269032,2026-06-17 20:30:00,4324.434719662227,stop,-1.0069921827986754,-1.0,0.0069921827986754725,473.71224086988383,7.895204014498064,-7.95040872420027,465.76183214568357
XAUUSD,XAUUSD-2026-06-17T20:00:00-18,2026-06-17 20:00:00,SELL,4284.39,4324.434719662227,4324.434719662227,49.530653791369,0.5798884141410034,0.23991314447305426,3.357836912155955,4572,three_leg_split,0.3333333333333333,1.6218995727269032,2,4154.492972579734,3.2437991454538064,2026-06-17 20:30:00,4324.434719662227,stop,-1.0069921827986754,-1.0,0.0069921827986754725,465.76183214568357,7.762697202428059,-7.816975400278203,457.9448567454054
XAUUSD,XAUUSD-2026-06-17T20:00:00-18,2026-06-17 20:00:00,SELL,4284.39,4324.434719662227,4324.434719662227,49.530653791369,0.5798884141410034,0.23991314447305426,3.357836912155955,4572,three_leg_split,0.3333333333333333,1.6218995727269032,3,4089.5444588696,4.86569871818071,2026-06-17 20:30:00,4324.434719662227,stop,-1.0069921827986754,-1.0,0.0069921827986754725,457.9448567454054,7.6324142790900895,-7.685781514924708,450.2590752304807
XAUUSD,XAUUSD-2026-06-17T20:45:00-19,2026-06-17 20:45:00,SELL,4286.26,4340.38382280137,4340.38382280137,41.13042622852509,0.5100496476927123,0.2041259087275897,1.712810004740774,4575,three_leg_split,0.3333333333333333,1.5590446829234412,1,4201.878541842034,1.5590446829234412,2026-06-18 14:00:00,4256.35,flip_exit,0.5474483964065063,0.5526217190860143,0.005173322679508017,450.2590752304807,7.5043179205080115,4.108226811706719,454.3673020421874
XAUUSD,XAUUSD-2026-06-17T20:45:00-19,2026-06-17 20:45:00,SELL,4286.26,4340.38382280137,4340.38382280137,41.13042622852509,0.5100496476927123,0.2041259087275897,1.712810004740774,4575,three_leg_split,0.3333333333333333,1.5590446829234412,2,4117.497083684068,3.1180893658468825,2026-06-18 14:00:00,4256.35,flip_exit,0.5474483964065063,0.5526217190860143,0.005173322679508017,454.3673020421874,7.572788367369791,4.145710848042437,458.51301289022985
XAUUSD,XAUUSD-2026-06-17T20:45:00-19,2026-06-17 20:45:00,SELL,4286.26,4340.38382280137,4340.38382280137,41.13042622852509,0.5100496476927123,0.2041259087275897,1.712810004740774,4575,three_leg_split,0.3333333333333333,1.5590446829234412,3,4033.1156255261017,4.6771340487703235,2026-06-18 14:00:00,4256.35,flip_exit,0.5474483964065063,0.5526217190860143,0.005173322679508017,458.51301289022985,7.641883548170497,4.183536893971201,462.69654978420107
XAUUSD,XAUUSD-2026-06-18T14:00:00-20,2026-06-18 14:00:00,BUY,4256.35,4245.098103636799,4245.098103636799,59.09276589764244,0.6067822707969996,0.5453863465866434,1.4531616247281047,4640,three_leg_split,0.3333333333333333,1.179351322871099,1,4269.61993886075,1.179351322871099,2026-06-18 14:30:00,4245.098103636799,stop,-1.0275509114191494,-1.0,0.027550911419149365,462.69654978420107,7.711609163070017,-7.9240710240208605,454.7724787601802
XAUUSD,XAUUSD-2026-06-18T14:00:00-20,2026-06-18 14:00:00,BUY,4256.35,4245.098103636799,4245.098103636799,59.09276589764244,0.6067822707969996,0.5453863465866434,1.4531616247281047,4640,three_leg_split,0.3333333333333333,1.179351322871099,2,4282.8898777215,2.358702645742198,2026-06-18 14:30:00,4245.098103636799,stop,-1.0275509114191494,-1.0,0.027550911419149365,454.7724787601802,7.5795413126696705,-7.788364583972816,446.9841141762074
XAUUSD,XAUUSD-2026-06-18T14:00:00-20,2026-06-18 14:00:00,BUY,4256.35,4245.098103636799,4245.098103636799,59.09276589764244,0.6067822707969996,0.5453863465866434,1.4531616247281047,4640,three_leg_split,0.3333333333333333,1.179351322871099,3,4296.159816582249,3.538053968613297,2026-06-18 14:30:00,4245.098103636799,stop,-1.0275509114191494,-1.0,0.027550911419149365,446.9841141762074,7.449735236270124,-7.654982231860719,439.32913194434667
XAUUSD,XAUUSD-2026-06-19T07:45:00-21,2026-06-19 07:45:00,BUY,4139.69,4111.457045516982,4111.457045516982,44.07311896347863,0.5147908382092075,0.5471331389698925,0.4463439602539954,4707,three_leg_split,0.3333333333333333,1.1488102070949566,1,4172.124306286537,1.1488102070949566,2026-06-19 10:15:00,4172.124306286537,target,1.1378301305965344,1.1488102070949566,0.010980076498422154,439.32913194434667,7.322152199072445,8.3313653929183,447.660497337265
XAUUSD,XAUUSD-2026-06-19T07:45:00-21,2026-06-19 07:45:00,BUY,4139.69,4111.457045516982,4139.69,44.07311896347863,0.5147908382092075,0.5471331389698925,0.4463439602539954,4707,three_leg_split,0.3333333333333333,1.1488102070949566,2,4204.558612573074,2.2976204141899133,2026-06-22 00:00:00,4139.69,stop,0.0,0.0,0.0,447.660497337265,7.461008288954417,0.0,447.660497337265
XAUUSD,XAUUSD-2026-06-19T07:45:00-21,2026-06-19 07:45:00,BUY,4139.69,4111.457045516982,4139.69,44.07311896347863,0.5147908382092075,0.5471331389698925,0.4463439602539954,4707,three_leg_split,0.3333333333333333,1.1488102070949566,3,4236.9929188596125,3.44643062128487,2026-06-22 00:00:00,4139.69,stop,0.0,0.0,0.0,447.660497337265,7.461008288954417,0.0,447.660497337265
XAUUSD,XAUUSD-2026-06-25T14:30:00-22,2026-06-25 14:30:00,BUY,4005.59,3978.6850224492696,3978.6850224492696,41.55078601236913,0.5733164279249777,0.29136521657427045,4.059489274191094,5083,three_leg_split,0.3333333333333333,1.1329167939844522,1,4036.0711009089973,1.1329167939844522,2026-06-25 17:15:00,4036.0711009089973,target,1.1150762290148313,1.1329167939844522,0.017840564969620883,447.660497337265,7.461008288954417,8.31959298749569,455.9800903247607
XAUUSD,XAUUSD-2026-06-25T14:30:00-22,2026-06-25 14:30:00,BUY,4005.59,3978.6850224492696,4005.59,41.55078601236913,0.5733164279249777,0.29136521657427045,4.059489274191094,5083,three_leg_split,0.3333333333333333,1.1329167939844522,2,4066.552201817995,2.2658335879689044,2026-06-26 00:00:00,4005.59,stop,0.0,0.0,0.0,455.9800903247607,7.599668172079345,0.0,455.9800903247607
XAUUSD,XAUUSD-2026-06-25T14:30:00-22,2026-06-25 14:30:00,BUY,4005.59,3978.6850224492696,4005.59,41.55078601236913,0.5733164279249777,0.29136521657427045,4.059489274191094,5083,three_leg_split,0.3333333333333333,1.1329167939844522,3,4097.033302726992,3.3987503819533567,2026-06-26 00:00:00,4005.59,stop,0.0,0.0,0.0,455.9800903247607,7.599668172079345,0.0,455.9800903247607
XAUUSD,XAUUSD-2026-06-26T14:45:00-23,2026-06-26 14:45:00,BUY,4059.04,4032.9201038449205,4032.9201038449205,43.9304947210552,0.6225364185432295,0.30951600568119747,3.0481744566819726,5176,three_leg_split,0.3333333333333333,1.237623688835866,1,4091.366602231459,1.237623688835866,2026-06-26 16:15:00,4091.366602231459,target,1.2215439924424971,1.237623688835866,0.016079696393368845,455.9800903247607,7.599668172079345,9.283329000159977,465.2634193249207
XAUUSD,XAUUSD-2026-06-26T14:45:00-23,2026-06-26 14:45:00,BUY,4059.04,4032.9201038449205,4059.04,43.9304947210552,0.6225364185432295,0.30951600568119747,3.0481744566819726,5176,three_leg_split,0.3333333333333333,1.237623688835866,2,4123.693204462918,2.475247377671732,2026-06-29 00:00:00,4070.3,flip_exit,0.4310890033079446,0.4310890033079446,0.0,465.2634193249207,7.754390322082012,3.3428323952071057,468.6062517201278
XAUUSD,XAUUSD-2026-06-26T14:45:00-23,2026-06-26 14:45:00,BUY,4059.04,4032.9201038449205,4059.04,43.9304947210552,0.6225364185432295,0.30951600568119747,3.0481744566819726,5176,three_leg_split,0.3333333333333333,1.237623688835866,3,4156.019806694378,3.7128710665075983,2026-06-29 00:00:00,4070.3,flip_exit,0.4310890033079446,0.4310890033079446,0.0,468.6062517201278,7.810104195335463,3.3668500332983613,471.97310175342614
XAUUSD,XAUUSD-2026-06-29T00:00:00-24,2026-06-29 00:00:00,SELL,4070.3,4083.145223424732,4083.145223424732,46.102201161383746,0.5381612540981925,0.24982104509663175,2.8540640567129425,5209,three_leg_split,0.3333333333333333,1.1476427796605986,1,4055.558272083479,1.1476427796605986,2026-06-29 00:15:00,4055.558272083479,target,1.1235092951932806,1.1476427796605986,0.024133484467318052,471.97310175342614,7.8662183625571025,8.837769448352972,480.8108712017791
XAUUSD,XAUUSD-2026-06-29T00:00:00-24,2026-06-29 00:00:00,SELL,4070.3,4083.145223424732,4070.3,46.102201161383746,0.5381612540981925,0.24982104509663175,2.8540640567129425,5209,three_leg_split,0.3333333333333333,1.1476427796605986,2,4040.8165441669585,2.295285559321197,2026-06-29 02:45:00,4070.3,stop,0.0,0.0,0.0,480.8108712017791,8.013514520029652,0.0,480.8108712017791
XAUUSD,XAUUSD-2026-06-29T00:00:00-24,2026-06-29 00:00:00,SELL,4070.3,4083.145223424732,4070.3,46.102201161383746,0.5381612540981925,0.24982104509663175,2.8540640567129425,5209,three_leg_split,0.3333333333333333,1.1476427796605986,3,4026.0748162504374,3.4429283389817957,2026-06-29 02:45:00,4070.3,stop,0.0,0.0,0.0,480.8108712017791,8.013514520029652,0.0,480.8108712017791
XAUUSD,XAUUSD-2026-06-29T03:00:00-25,2026-06-29 03:00:00,SELL,4054.79,4079.750850646056,4079.750850646056,41.41304785908953,0.5098805499234046,0.10499679235868539,2.1255549650896155,5221,three_leg_split,0.3333333333333333,1.218116497988892,1,4024.3847760242024,1.218116497988892,2026-06-29 11:45:00,4024.3847760242024,target,1.218116497988892,1.218116497988892,0.0,480.8108712017791,8.013514520029652,9.761394243721657,490.57226544550076
XAUUSD,XAUUSD-2026-06-29T03:00:00-25,2026-06-29 03:00:00,SELL,4054.79,4079.750850646056,4054.79,41.41304785908953,0.5098805499234046,0.10499679235868539,2.1255549650896155,5221,three_leg_split,0.3333333333333333,1.218116497988892,2,3993.9795520484054,2.436232995977784,2026-06-30 02:30:00,3993.9795520484054,target,2.436232995977784,2.436232995977784,0.0,490.57226544550076,8.17620442409168,19.919138999831684,510.4914044453324
XAUUSD,XAUUSD-2026-06-29T03:00:00-25,2026-06-29 03:00:00,SELL,4054.79,4079.750850646056,4024.3847760242024,41.41304785908953,0.5098805499234046,0.10499679235868539,2.1255549650896155,5221,three_leg_split,0.3333333333333333,1.218116497988892,3,3963.574328072608,3.6543494939666763,2026-06-30 03:00:00,3963.574328072608,target,3.6543494939666763,3.6543494939666763,0.0,510.4914044453324,8.508190074088873,31.09190009181897,541.5833045371514
XAUUSD,XAUUSD-2026-06-30T03:15:00-26,2026-06-30 03:15:00,BUY,3979.01,3966.451103701258,3966.451103701258,65.76831797561289,0.5003978141591534,0.3321136086426178,1.9922068523456233,5314,three_leg_split,0.3333333333333333,1.2990857314940671,1,3995.32508298501,1.2990857314940671,2026-06-30 03:30:00,3966.451103701258,stop,-1.0453861538817777,-1.0,0.045386153881777615,541.5833045371514,9.026388408952524,-9.436061462277937,532.1472430748735
XAUUSD,XAUUSD-2026-06-30T03:15:00-26,2026-06-30 03:15:00,BUY,3979.01,3966.451103701258,3966.451103701258,65.76831797561289,0.5003978141591534,0.3321136086426178,1.9922068523456233,5314,three_leg_split,0.3333333333333333,1.2990857314940671,2,4011.6401659700196,2.5981714629881343,2026-06-30 03:30:00,3966.451103701258,stop,-1.0453861538817777,-1.0,0.045386153881777615,532.1472430748735,8.869120717914559,-9.27165599561389,522.8755870792596
XAUUSD,XAUUSD-2026-06-30T03:15:00-26,2026-06-30 03:15:00,BUY,3979.01,3966.451103701258,3966.451103701258,65.76831797561289,0.5003978141591534,0.3321136086426178,1.9922068523456233,5314,three_leg_split,0.3333333333333333,1.2990857314940671,3,4027.955248955029,3.8972571944822016,2026-06-30 03:30:00,3966.451103701258,stop,-1.0453861538817777,-1.0,0.045386153881777615,522.8755870792596,8.714593117987661,-9.11011498225773,513.7654720970019
XAUUSD,XAUUSD-2026-07-02T14:30:00-27,2026-07-02 14:30:00,BUY,4132.42,4093.9035825848864,4093.9035825848864,47.76890441769697,0.6536382691688022,0.43458014120475125,4.270073661122826,5543,three_leg_split,0.3333333333333333,1.4300958546425966,1,4187.502168881038,1.4300958546425966,2026-07-03 00:00:00,4093.9035825848864,stop,-1.0085677750462458,-1.0,0.008567775046245852,513.7654720970019,8.562757868283365,-8.636121651474289,505.12935044552756
XAUUSD,XAUUSD-2026-07-02T14:30:00-27,2026-07-02 14:30:00,BUY,4132.42,4093.9035825848864,4093.9035825848864,47.76890441769697,0.6536382691688022,0.43458014120475125,4.270073661122826,5543,three_leg_split,0.3333333333333333,1.4300958546425966,2,4242.584337762076,2.860191709285193,2026-07-03 00:00:00,4093.9035825848864,stop,-1.0085677750462458,-1.0,0.008567775046245852,505.12935044552756,8.41882250742546,-8.490953084823353,496.63839736070423
XAUUSD,XAUUSD-2026-07-02T14:30:00-27,2026-07-02 14:30:00,BUY,4132.42,4093.9035825848864,4093.9035825848864,47.76890441769697,0.6536382691688022,0.43458014120475125,4.270073661122826,5543,three_leg_split,0.3333333333333333,1.4300958546425966,3,4297.666506643114,4.29028756392779,2026-07-03 00:00:00,4093.9035825848864,stop,-1.0085677750462458,-1.0,0.008567775046245852,496.63839736070423,8.277306622678404,-8.348224723810313,488.29017263689394
XAUUSD,XAUUSD-2026-07-10T14:00:00-28,2026-07-10 14:00:00,BUY,4114.97,4100.840530141384,4100.840530141384,44.71114465259844,0.5426759184374076,0.05024977960623124,3.0276597207643317,6074,three_leg_split,0.3333333333333333,1.1977030470513539,1,4131.892909102885,1.1977030470513539,2026-07-10 14:30:00,4100.840530141384,stop,-1.0176935159281684,-1.0,0.017693515928168358,488.29017263689394,8.138169543948232,-8.282162376400214,480.00801026049373
