starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,270.79,-29.21,-9.74,22,7,15,31.82,-1.0,-0.0456,0.0002,31.68,M30
