entry_time_utc,exit_time_utc,direction,entry,stop,initial_target,exit,exit_reason,lot,pnl,balance
2026-03-31 16:41:00+00:00,2026-03-31 19:55:00+00:00,short,6521.225386144302,6739.742771218398,6411.9666936072545,6532.55,time,0.42,-5.176337819393102,9385.002389314996
2026-04-09 15:32:00+00:00,2026-04-09 19:55:00+00:00,short,6801.807107607699,6850.164972052426,6777.628175385336,6832.8,time,1.94,-62.06621124106344,9322.936178073933
2026-04-21 14:59:00+00:00,2026-04-21 19:55:00+00:00,long,7108.426122126631,7057.77305052147,7133.752657929211,7073.38,time,1.84,-66.32486471300014,9256.611313360932
2026-04-23 17:46:00+00:00,2026-04-23 18:30:00+00:00,long,7058.0076948448395,6934.613690124778,7119.70469720487,7119.70469720487,target,0.75,45.52275177002298,9302.134065130955
2026-04-24 15:45:00+00:00,2026-04-24 19:55:00+00:00,short,7169.659769811851,7244.23196485183,7132.373672291862,7172.360000000001,time,1.24,-4.588285433305209,9297.54577969765
2026-05-07 17:26:00+00:00,2026-05-07 19:55:00+00:00,long,7331.456381307845,7251.185145421788,7371.591999250873,7341.41,time,1.1500000000000001,10.296661495978288,9307.842441193628
2026-05-14 14:50:00+00:00,2026-05-14 19:55:00+00:00,short,7504.212818208921,7566.179047328734,7473.2297036490145,7510.780000000001,time,1.5,-11.35077268661962,9296.49166850701
2026-05-20 15:16:00+00:00,2026-05-20 19:55:00+00:00,short,7441.493906135269,7570.941719238042,7376.769999583882,7436.4400000000005,time,0.71,2.8782733560405176,9299.36994186305
2026-05-21 17:52:00+00:00,2026-05-21 19:55:00+00:00,short,7468.552911351492,7565.498049317984,7420.080342368246,7451.33,time,0.9500000000000001,15.411765783917648,9314.781707646967
2026-05-28 14:14:00+00:00,2026-05-28 19:55:00+00:00,short,7564.716913937393,7645.640961292793,7524.254890259693,7576.4800000000005,time,1.1500000000000001,-14.677548971998887,9300.104158674969
2026-06-04 15:09:00+00:00,2026-06-04 19:55:00+00:00,short,7581.391134241582,7652.345525888438,7545.913938418154,7599.59,time,1.31,-25.15051414352748,9274.95364453144
2026-06-11 17:30:00+00:00,2026-06-11 19:55:00+00:00,short,7373.608605708878,7521.105769119415,7299.860024003609,7402.41,time,0.62,-18.476864460495673,9256.476780070945
2026-06-16 19:16:00+00:00,2026-06-16 19:55:00+00:00,long,7533.3474696461735,7473.446813507314,7563.297797715603,7540.88,time,1.54,10.060096744892945,9266.536876815839
2026-06-17 14:47:00+00:00,2026-06-17 18:05:00+00:00,long,7517.313216924896,7470.787307240532,7540.5761717670775,7470.537307240532,stop,1.99,-95.07406027188395,9171.462816543955
2026-06-24 14:46:00+00:00,2026-06-24 17:07:00+00:00,short,7430.934355859747,7488.630288356811,7402.086389611214,7402.086389611214,target,1.58,43.999786672681246,9215.462603216636
2026-06-30 14:03:00+00:00,2026-06-30 19:55:00+00:00,short,7486.6160112699245,7545.407603121062,7457.220215344356,7516.17,time,1.56,-47.664222418917966,9167.798380797718
2026-07-07 14:14:00+00:00,2026-07-07 19:55:00+00:00,long,7507.1219544940805,7447.569635870551,7536.898113805845,7514.89,time,1.53,10.355109624057405,9178.153490421775
2026-07-09 17:20:00+00:00,2026-07-09 19:55:00+00:00,short,7551.955126050002,7647.4884989550455,7504.18843959748,7547.089999999999,time,0.96,3.7105210080026882,9181.864011429778
2026-07-10 14:33:00+00:00,2026-07-10 14:34:00+00:00,long,7516.1511013952195,7458.483876972253,7544.984713606703,7544.984713606703,target,1.59,44.255443416258515,9226.119454846037
2026-07-15 16:20:00+00:00,2026-07-15 17:37:00+00:00,long,7540.93872968573,7488.552172294459,7567.132008381366,7567.132008381366,target,1.76,44.340170504319104,9270.459625350357
2026-07-24 15:14:00+00:00,2026-07-24 18:29:00+00:00,short,7450.130105610256,7507.125838004978,7421.632239412895,7421.632239412895,target,1.62,44.54654323972477,9315.006168590082
2026-07-27 14:00:00+00:00,2026-07-27 19:55:00+00:00,long,7446.43204789014,7386.124913279001,7476.58561519571,7419.81,time,1.54,-42.53795375081496,9272.468214839268
2026-07-28 15:20:00+00:00,2026-07-28 19:55:00+00:00,short,7442.581307336315,7506.496578317872,7410.623671845537,7444.42,time,1.45,-4.1161043623431395,9268.352110476924
2026-07-30 14:04:00+00:00,2026-07-30 19:55:00+00:00,short,7416.665783071281,7533.484792851597,7358.256278181123,7442.79,time,0.79,-21.428131373687894,9246.923979103236
2026-07-31 14:07:00+00:00,2026-07-31 16:24:00+00:00,long,7423.740483907444,7330.59146043193,7470.314995645202,7470.314995645202,target,0.99,45.11876662037977,9292.042745723616
2026-08-03 14:02:00+00:00,2026-08-03 19:55:00+00:00,short,7566.605033860091,7622.300631230402,7538.757235174935,7609.21,time,1.6600000000000001,-72.38424379224938,9219.658501931368
2026-08-06 15:20:00+00:00,2026-08-06 19:55:00+00:00,long,7722.473773549635,7686.5591412103095,7740.431089719297,7718.18,time,2.56,-13.552060287063942,9206.106441644304
