entry_time_utc,exit_time_utc,direction,entry,stop,initial_target,exit,exit_reason,lot,pnl,balance
2022-02-11 18:39:00+00:00,2022-02-11 20:55:00+00:00,long,4442.87516404968,4352.337672581813,4488.143909783614,4432.67,time,1.09,-12.213628814151425,9874.563577141429
2022-02-17 15:21:00+00:00,2022-02-17 20:55:00+00:00,long,4410.987925442736,4328.727479806763,4452.118148260723,4382.14,time,1.2,-35.81751053128283,9838.746066610147
2022-02-18 16:03:00+00:00,2022-02-18 20:55:00+00:00,long,4345.897017844141,4253.196859127365,4392.247097202529,4347.25,time,1.06,0.374161085210144,9839.120227695357
2022-02-23 15:09:00+00:00,2022-02-23 19:29:00+00:00,long,4302.239771420197,4248.330733169575,4329.194290545508,4248.080733169575,stop,1.82,-100.38944961613197,9738.730778079225
2022-03-02 16:32:00+00:00,2022-03-02 20:55:00+00:00,short,4387.265761817833,4513.339480571678,4324.22890244091,4390.75,time,0.77,-3.4528634002687797,9735.277914678956
2022-03-14 17:03:00+00:00,2022-03-14 19:55:00+00:00,long,4180.938919358429,4092.2951920717323,4225.260783001778,4172.65,time,1.09,-10.124922100688337,9725.152992578267
2022-03-17 17:41:00+00:00,2022-03-17 19:55:00+00:00,short,4394.985316866711,4473.547911368302,4355.704019615916,4405.16,time,1.23,-13.744860253944799,9711.408132324323
2022-03-18 14:00:00+00:00,2022-03-18 19:11:00+00:00,short,4408.754144041518,4452.523622640408,4386.869404742073,4452.773622640408,stop,2.21,-99.49304770354621,9611.915084620776
2022-03-21 17:19:00+00:00,2022-03-21 18:46:00+00:00,long,4425.147228877134,4363.235503980412,4456.1030913254945,4456.1030913254945,target,1.55,46.43158679495905,9658.346671415735
2022-03-30 19:11:00+00:00,2022-03-30 19:55:00+00:00,long,4593.2030621702825,4540.612404854616,4619.498390828116,4594.67,time,1.83,0.8544962283832227,9659.201167644118
2022-04-01 14:21:00+00:00,2022-04-01 19:55:00+00:00,long,4531.25239072545,4490.22670708462,4551.765232545865,4546.2,time,2.35,32.776881795192274,9691.97804943931
2022-04-05 14:17:00+00:00,2022-04-05 19:49:00+00:00,long,4558.834742945129,4516.644769948579,4579.929729443404,4516.394769948579,stop,2.29,-99.47753816209914,9592.500511277212
2022-04-07 19:11:00+00:00,2022-04-07 19:55:00+00:00,short,4518.114178747174,4599.123877063829,4477.609329588847,4503.179999999999,time,1.18,16.44233092166636,9608.94284219888
2022-04-14 14:07:00+00:00,2022-04-14 19:55:00+00:00,long,4428.000748505823,4388.731173598093,4447.635535959688,4396.18,time,2.44,-80.08262635420775,9528.860215844672
2022-04-19 14:11:00+00:00,2022-04-19 19:55:00+00:00,short,4438.14585147994,4512.643210462227,4400.897171988796,4460.84,time,1.27,-30.09156862047681,9498.768647224195
2022-04-22 14:20:00+00:00,2022-04-22 18:56:00+00:00,long,4349.627043956095,4282.3964062212135,4383.242362823536,4282.1464062212135,stop,1.41,-96.55769920618275,9402.210948018012
2022-04-26 14:18:00+00:00,2022-04-26 19:55:00+00:00,long,4235.633769911163,4135.877981616639,4285.511664058425,4185.15,time,0.9400000000000001,-48.39474371649332,9353.816204301518
2022-05-03 15:24:00+00:00,2022-05-03 18:40:00+00:00,short,4196.795572778833,4266.809845859757,4161.788436238371,4161.788436238371,target,1.33,45.22949159881439,9399.045695900333
2022-05-04 14:01:00+00:00,2022-05-04 16:37:00+00:00,long,4167.6784983551415,4134.158953905463,4184.438270579981,4184.438270579981,target,2.8000000000000003,44.12736222954992,9443.173058129883
2022-05-04 18:46:00+00:00,2022-05-04 19:49:00+00:00,short,4220.56249208931,4300.7525061692395,4180.467485049345,4301.0025061692395,stop,1.17,-95.28481647351789,9347.888241656365
2022-05-05 14:04:00+00:00,2022-05-05 19:55:00+00:00,long,4215.056064145522,4089.793651627483,4277.687270404542,4134.55,time,0.74,-60.314487467686305,9287.57375418868
2022-05-06 14:02:00+00:00,2022-05-06 14:54:00+00:00,long,4072.931807378818,3953.5339384775634,4132.6307418294455,4132.6307418294455,target,0.77,45.198179526983054,9332.771933715663
2022-05-20 14:58:00+00:00,2022-05-20 19:55:00+00:00,long,3885.348824350964,3796.8954986939184,3929.575487179487,3897.53,time,1.05,11.740234431487853,9344.512168147152
2022-05-23 15:34:00+00:00,2022-05-23 19:55:00+00:00,short,3974.2218397513216,4047.660165192461,3937.502677030752,3968.88,time,1.27,5.514136484178252,9350.02630463133
2022-05-24 14:14:00+00:00,2022-05-24 16:16:00+00:00,long,3892.488614836123,3815.373956252649,3931.04594412786,3931.04594412786,target,1.21,45.44436844300177,9395.470673074333
2022-05-27 14:02:00+00:00,2022-05-27 19:55:00+00:00,short,4119.248843616324,4228.779984655425,4064.4832730967732,4152.36,time,0.85,-28.994482926124373,9366.476190148209
2022-06-01 14:16:00+00:00,2022-06-01 19:55:00+00:00,long,4117.762801188835,4063.382271680378,4144.953065943063,4104.84,time,1.72,-23.94721804479526,9342.528972103413
2022-06-07 14:37:00+00:00,2022-06-07 19:55:00+00:00,short,4132.605363477286,4199.954939808346,4098.930575311756,4164.639999999999,time,1.3800000000000001,-45.58779840134436,9296.94117370207
2022-06-08 16:39:00+00:00,2022-06-08 19:55:00+00:00,long,4127.074489385457,4087.109241277589,4147.057113439391,4116.28,time,2.32,-27.363215374261124,9269.577958327807
2022-06-09 19:08:00+00:00,2022-06-09 19:55:00+00:00,long,4055.4018369341375,3950.8059443519596,4107.699783225226,4022.54,time,0.88,-29.798416502041,9239.779541825767
2022-06-15 18:41:00+00:00,2022-06-15 19:55:00+00:00,short,3805.3004465367158,3888.9418410990775,3763.479749255535,3798.33,time,1.1,6.567491190387409,9246.347033016154
2022-06-17 14:34:00+00:00,2022-06-17 17:08:00+00:00,long,3653.077923748623,3575.0634404325083,3692.0851654066805,3692.0851654066805,target,1.18,44.84854515650774,9291.195578172663
2022-06-24 14:02:00+00:00,2022-06-24 19:55:00+00:00,short,3875.291833579506,3987.186644350308,3819.344428194105,3908.57,time,0.8300000000000001,-28.450878129010036,9262.744700043653
2022-06-28 15:42:00+00:00,2022-06-28 19:55:00+00:00,long,3863.9372113320132,3763.3671401950724,3914.2222469004837,3825.89,time,0.92,-35.92343442545231,9226.8212656182
2022-07-06 18:33:00+00:00,2022-07-06 19:55:00+00:00,short,3854.52826343507,3906.8013646121385,3828.391712846536,3843.36,time,1.76,17.896143645723203,9244.717409263923
2022-07-15 14:00:00+00:00,2022-07-15 19:55:00+00:00,short,3848.5862974118354,3938.943775984985,3803.4075581252605,3861.11,time,1.02,-13.794176639928018,9230.923232623996
2022-07-21 14:26:00+00:00,2022-07-21 14:57:00+00:00,long,3931.129694068926,3884.019504223405,3954.684788991686,3954.684788991686,target,1.95,43.98243509938281,9274.905667723378
2022-07-21 16:28:00+00:00,2022-07-21 19:55:00+00:00,short,3983.9396824434048,4042.1373779230576,3954.8408347035784,3997.13,time,1.59,-22.5626049149866,9252.343062808392
2022-07-22 17:35:00+00:00,2022-07-22 19:55:00+00:00,long,3948.033779840242,3874.581577686978,3984.759880916874,3957.53,time,1.25,10.620275199697744,9262.963338008089
2022-07-26 14:01:00+00:00,2022-07-26 19:55:00+00:00,long,3940.4709581360526,3911.868297016134,3954.772288696012,3925.35,time,3.23,-52.07069477945006,9210.892643228639
2022-07-27 15:01:00+00:00,2022-07-27 18:52:00+00:00,short,3978.3374134595733,4020.9751055143215,3957.0185674321992,4021.2251055143215,stop,2.16,-94.79741483825609,9116.095228390383
2022-07-28 15:24:00+00:00,2022-07-28 19:55:00+00:00,short,4043.158894335147,4099.717397160306,4014.8796429225677,4072.29,time,1.61,-48.51108012041308,9067.584148269969
2022-07-29 14:27:00+00:00,2022-07-29 15:26:00+00:00,short,4118.4785037899455,4160.942967744359,4097.246271812739,4097.246271812739,target,2.13,43.09465411144992,9110.678802381419
2022-07-29 18:37:00+00:00,2022-07-29 19:55:00+00:00,short,4131.027416670297,4192.195397795893,4100.443426107498,4133.67,time,1.48,-5.391023327961157,9105.287779053459
2022-08-01 14:06:00+00:00,2022-08-01 14:27:00+00:00,short,4139.468809603177,4183.100765624798,4117.652831592366,4117.652831592366,target,2.08,43.297234262486455,9148.585013315946
2022-08-01 14:52:00+00:00,2022-08-01 17:20:00+00:00,short,4143.527770751634,4193.16780014588,4118.707756054511,4118.707756054511,target,1.84,43.82882704270639,9192.413840358651
2022-08-02 14:53:00+00:00,2022-08-02 19:18:00+00:00,short,4123.288071960807,4172.921572151599,4098.4713218654115,4098.4713218654115,target,1.85,44.060987676482505,9236.474828035134
2022-08-15 15:53:00+00:00,2022-08-15 19:55:00+00:00,short,4290.808869209222,4340.916229744062,4265.755188941803,4298.33,time,1.84,-15.678880655030662,9220.795947380104
2022-08-16 14:33:00+00:00,2022-08-16 15:11:00+00:00,long,4280.034803862108,4259.407917843434,4290.348246871445,4290.348246871445,target,4.47,41.63109025173585,9262.42703763184
2022-08-16 15:31:00+00:00,2022-08-16 18:10:00+00:00,short,4302.315422386556,4326.827471359983,4290.059397899842,4327.077471359983,stop,3.77,-97.12292462982064,9165.30411300202
2022-08-24 15:18:00+00:00,2022-08-24 19:55:00+00:00,short,4150.371772504043,4197.3263359777675,4126.894490767181,4145.09,time,1.95,8.349456382884137,9173.653569384904
2022-08-26 14:02:00+00:00,2022-08-26 14:09:00+00:00,long,4170.323757499425,4125.952122615509,4192.509574941382,4192.509574941382,target,2.06,43.64278393043271,9217.296353315336
2022-08-26 14:26:00+00:00,2022-08-26 16:04:00+00:00,long,4162.475633598358,4105.407587838055,4191.00965647851,4105.157587838055,stop,1.61,-93.89205367408782,9123.404299641248
2022-08-29 16:52:00+00:00,2022-08-29 19:55:00+00:00,short,4057.645921680911,4119.499936342434,4026.7189143501496,4037.3399999999997,time,1.47,28.379704870939943,9151.784004512188
2022-08-30 14:35:00+00:00,2022-08-30 19:55:00+00:00,long,3986.7802830424416,3872.2535902475156,4044.0436294399046,3979.63,time,0.79,-6.438723603528797,9145.34528090866
2022-09-01 14:13:00+00:00,2022-09-01 17:26:00+00:00,long,3912.217967672126,3875.5287315319774,3930.5625857422006,3930.5625857422006,target,2.49,43.188098994485195,9188.533379903145
2022-09-06 14:00:00+00:00,2022-09-06 19:55:00+00:00,long,3914.2948818343066,3852.476786363437,3945.2039295697414,3903.5,time,1.48,-17.456425114773737,9171.076954788372
2022-09-15 14:51:00+00:00,2022-09-15 19:55:00+00:00,long,3919.3727933337764,3862.794549458849,3947.66191527124,3908.06,time,1.62,-19.94672520071781,9151.130229587654
2022-09-21 18:04:00+00:00,2022-09-21 18:34:00+00:00,long,3830.53883503451,3757.5515739177117,3867.0324655929094,3867.0324655929094,target,1.25,44.36703819799902,9195.497267785653
2022-09-27 16:11:00+00:00,2022-09-27 19:55:00+00:00,long,3641.551816595846,3545.7318296399594,3689.4618100737894,3652.88,time,0.9500000000000001,9.811774233946359,9205.309042019599
2022-10-03 14:27:00+00:00,2022-10-03 19:55:00+00:00,short,3660.7812423198525,3791.94714895505,3595.1982890022537,3676.32,time,0.7000000000000001,-11.577130376103378,9193.731911643496
2022-10-14 14:20:00+00:00,2022-10-14 19:55:00+00:00,long,3624.3918419226507,3511.6148710450275,3680.7803273614622,3585.83,time,0.81,-32.04509195734709,9161.686819686149
2022-10-20 14:11:00+00:00,2022-10-20 16:38:00+00:00,short,3729.53295984608,3809.082165408811,3689.7583570647143,3689.7583570647143,target,1.1500000000000001,44.59079319857033,9206.27761288472
2022-10-25 14:10:00+00:00,2022-10-25 19:55:00+00:00,short,3834.9521773291717,3905.8066654416807,3799.524933272917,3862.23,time,1.29,-36.478391245368506,9169.799221639352
2022-10-26 14:27:00+00:00,2022-10-26 19:01:00+00:00,short,3860.2940617328195,3914.434514734132,3833.2238352321633,3833.2238352321633,target,1.69,44.05868278610896,9213.857904425462
2022-10-28 14:00:00+00:00,2022-10-28 19:55:00+00:00,short,3843.571047434329,3946.7613282533207,3791.9759070248333,3905.96,time,0.89,-56.41616778344713,9157.441736642015
2022-11-02 18:53:00+00:00,2022-11-02 19:55:00+00:00,long,3808.8535107958564,3708.7697892387255,3858.895371574422,3767.53,time,0.91,-38.51439482422917,9118.927341817785
2022-11-08 16:23:00+00:00,2022-11-08 19:08:00+00:00,short,3850.09744060902,3921.236591343287,3814.5278652418865,3814.5278652418865,target,1.28,44.2490564699308,9163.176398287716
2022-11-14 15:10:00+00:00,2022-11-14 16:12:00+00:00,short,3995.3769307867287,4019.959763884208,3983.085514237989,3983.085514237989,target,3.72,42.00406956131118,9205.180467849028
2022-11-14 17:39:00+00:00,2022-11-14 20:34:00+00:00,short,4002.785097151074,4038.844558646006,3984.7553664036077,3984.7553664036077,target,2.5500000000000003,43.42581340603868,9248.606281255066
2022-11-23 15:06:00+00:00,2022-11-23 16:56:00+00:00,short,4025.805051641189,4059.2778628410656,4009.0686460412508,4009.0686460412508,target,2.7600000000000002,43.43247945582966,9292.038760710895
2022-11-28 18:56:00+00:00,2022-11-28 20:55:00+00:00,long,3976.947242141893,3926.7614052444223,4002.0401605906286,3964.57,time,1.85,-24.74789796250209,9267.290862748392
2022-11-29 16:09:00+00:00,2022-11-29 20:55:00+00:00,long,3953.268201168673,3908.4050206470547,3975.699791429482,3959.16,time,2.06,10.077105592533462,9277.367968340926
2022-11-30 15:00:00+00:00,2022-11-30 18:30:00+00:00,long,3951.4962204894105,3925.0641301705223,3964.7122656488546,3964.7122656488546,target,3.5,42.756158058054325,9320.124126398981
2022-11-30 18:38:00+00:00,2022-11-30 19:19:00+00:00,short,3986.436194794846,4035.604833210133,3961.8518755872024,4035.854833210133,stop,1.8900000000000001,-95.29122660489283,9224.832899794088
2022-12-01 15:21:00+00:00,2022-12-01 18:06:00+00:00,long,4059.7877066638316,4008.3497437331694,4085.5066881291627,4085.5066881291627,target,1.79,44.24697682294272,9269.07987661703
2022-12-05 15:00:00+00:00,2022-12-05 20:55:00+00:00,long,4032.996782969114,3978.7383835494966,4060.125982678923,4001.88,time,1.7,-54.59853104749373,9214.481345569537
2022-12-06 15:22:00+00:00,2022-12-06 20:55:00+00:00,long,3967.9220455366954,3897.769166349863,4002.9984851301115,3944.39,time,1.31,-32.13697965307108,9182.344365916466
2022-12-14 19:08:00+00:00,2022-12-14 20:12:00+00:00,long,3994.923539385969,3917.8596153292438,4033.4555014143316,4033.4555014143316,target,1.19,44.66303481375151,9227.007400730217
2022-12-21 15:09:00+00:00,2022-12-21 20:55:00+00:00,short,3864.1430300636293,3905.6071931072765,3843.4109485418057,3878.42,time,2.22,-33.91487325874303,9193.092527471474
2022-12-28 15:58:00+00:00,2022-12-28 20:55:00+00:00,long,3815.8033571191686,3772.9073054171154,3837.251382970195,3786.12,time,2.14,-65.66238423502102,9127.430143236452
2023-01-04 16:32:00+00:00,2023-01-04 19:25:00+00:00,short,3864.402201032816,3919.017873829405,3837.0943646345213,3837.0943646345213,target,1.67,43.934086785151834,9171.364230021603
2023-01-09 15:02:00+00:00,2023-01-09 19:57:00+00:00,short,3933.9441289381134,3981.1699809148163,3910.331202949762,3910.331202949762,target,1.94,43.869076417401786,9215.233306439006
2023-01-10 15:12:00+00:00,2023-01-10 15:31:00+00:00,short,3911.2832261205835,3959.5985432496905,3887.12556755603,3887.12556755603,target,1.9000000000000001,43.99955127265157,9259.232857711657
2023-01-17 15:00:00+00:00,2023-01-17 16:07:00+00:00,short,4007.1738446626487,4038.5391674874763,3991.491183250235,3991.491183250235,target,2.95,43.313851166620815,9302.546708878277
2023-01-18 16:21:00+00:00,2023-01-18 20:55:00+00:00,long,3968.0051346688606,3908.1487057146323,3997.9333491459747,3930.75,time,1.55,-59.29545873673391,9243.251250141544
2023-01-20 15:08:00+00:00,2023-01-20 18:49:00+00:00,short,3919.4514271052954,3945.8896127558287,3906.2323342800287,3946.1396127558287,stop,3.49,-96.63176792036137,9146.619482221182
2023-01-23 15:00:00+00:00,2023-01-23 16:19:00+00:00,short,3993.8186808593873,4034.487342606987,3973.4843499855874,4034.737342606987,stop,2.24,-93.89780231462355,9052.721679906559
2023-01-27 15:00:00+00:00,2023-01-27 15:55:00+00:00,short,4064.2174416483836,4091.5374676530396,4050.5574286460555,4050.5574286460555,target,3.31,41.904643037705725,9094.626322944265
2023-02-01 15:00:00+00:00,2023-02-01 15:03:00+00:00,short,4076.7637784100034,4097.111680284307,4066.5898274728515,4066.5898274728515,target,4.46,40.91582117969728,9135.542144123961
2023-02-01 15:52:00+00:00,2023-02-01 16:26:00+00:00,long,4056.507765177914,4036.058159883866,4066.7325678249376,4066.7325678249376,target,4.46,41.14261980572618,9176.684763929688
2023-02-01 17:19:00+00:00,2023-02-01 18:59:00+00:00,long,4052.6172591187615,4025.9375985078877,4065.9570894241983,4065.9570894241983,target,3.43,42.32561794764844,9219.010381877337
2023-02-02 15:53:00+00:00,2023-02-02 20:55:00+00:00,short,4183.557604168002,4263.459653007091,4143.606579748458,4175.82,time,1.1500000000000001,7.748244793203094,9226.75862667054
2023-02-07 17:46:00+00:00,2023-02-07 18:29:00+00:00,short,4139.772360493842,4191.596310736097,4113.8603853727145,4113.8603853727145,target,1.78,44.34331571560677,9271.101942386147
2023-02-08 16:26:00+00:00,2023-02-08 20:55:00+00:00,long,4122.106593049838,4061.603761892683,4152.3580086284155,4118.39,time,1.53,-7.216387366251657,9263.885555019895
2023-02-15 16:48:00+00:00,2023-02-15 17:29:00+00:00,short,4136.928920167008,4171.145973097296,4119.820393701864,4119.820393701864,target,2.7,43.493021455888176,9307.378576475783
2023-02-15 19:08:00+00:00,2023-02-15 20:55:00+00:00,short,4140.818484305674,4180.682580841128,4120.8864360379475,4143.66,time,2.33,-8.950731567778668,9298.427844908005
2023-02-22 15:16:00+00:00,2023-02-22 16:35:00+00:00,long,3988.37415223511,3956.802836906326,4004.1598098995023,4004.1598098995023,target,2.94,43.469833533312915,9341.897678441317
2023-02-23 16:09:00+00:00,2023-02-23 19:34:00+00:00,long,3992.382214860112,3952.3098265396166,4012.41840902036,4012.41840902036,target,2.33,44.354332393377284,9386.252010834694
2023-03-02 19:00:00+00:00,2023-03-02 20:55:00+00:00,short,3966.57757169074,4025.7601793677604,3936.98626785223,3983.64,time,1.58,-28.538636728630422,9357.713374106064
2023-03-06 15:09:00+00:00,2023-03-06 20:06:00+00:00,short,4070.408577776167,4108.131407521465,4051.5471629035183,4051.5471629035183,target,2.48,44.296308884168944,9402.009682990234
2023-03-07 15:00:00+00:00,2023-03-07 15:06:00+00:00,long,4045.0358255989922,4022.1652229682377,4056.4711269143695,4021.9152229682377,stop,4.11,-99.1356768124012,9302.874006177834
2023-03-08 15:01:00+00:00,2023-03-08 15:09:00+00:00,long,3979.5068575737223,3958.4493662455143,3990.0356032378263,3990.0356032378263,target,4.41,42.02176837869868,9344.895774556533
2023-03-08 15:33:00+00:00,2023-03-08 15:49:00+00:00,short,4001.3219414839946,4024.1925945091975,3989.886614971393,3989.886614971393,target,4.08,42.57613217141403,9387.471906727947
2023-03-08 18:28:00+00:00,2023-03-08 20:43:00+00:00,long,3974.76162611118,3944.365710073631,3989.9595841299542,3989.9595841299542,target,3.08,43.72971069782529,9431.201617425773
2023-03-09 18:50:00+00:00,2023-03-09 20:55:00+00:00,long,3952.5991457086457,3876.090232032304,3990.8536025468165,3922.46,time,1.23,-38.30114922163412,9392.90046820414
2023-03-10 18:51:00+00:00,2023-03-10 20:55:00+00:00,long,3848.949708934069,3740.9680053265815,3902.9405607378126,3857.23,time,0.86,6.261050316700766,9399.161518520841
2023-03-22 18:00:00+00:00,2023-03-22 18:35:00+00:00,short,4019.877037298375,4051.6658306531285,4003.982640620998,4003.982640620998,target,2.95,43.93847019826153,9443.099988719103
2023-03-22 18:42:00+00:00,2023-03-22 18:59:00+00:00,short,4029.5790074575107,4076.0133277263367,4006.3618473230977,4006.3618473230977,target,2.0300000000000002,45.10083507285841,9488.200823791962
2023-03-23 15:08:00+00:00,2023-03-23 18:04:00+00:00,short,4008.470075553138,4100.571661507898,3962.4192825757577,3962.4192825757577,target,1.03,46.40231676670171,9534.603140558664
2023-04-03 14:02:00+00:00,2023-04-03 15:08:00+00:00,short,4122.990395376877,4160.801470753711,4104.08485768846,4104.08485768846,target,2.52,45.12195497481108,9579.725095533475
2023-04-04 15:19:00+00:00,2023-04-04 19:55:00+00:00,long,4099.568779495953,4045.544847074073,4126.580745706893,4099.67,time,1.77,-1.590839707836849,9578.134255825638
2023-04-14 14:01:00+00:00,2023-04-14 14:09:00+00:00,short,4161.8768169827845,4192.976493297648,4146.326978825353,4146.326978825353,target,3.0700000000000003,44.66800314331508,9622.802258968954
2023-04-17 15:38:00+00:00,2023-04-17 19:02:00+00:00,long,4127.92385962989,4094.4321877410375,4144.669695574316,4144.669695574316,target,2.87,45.19054916050346,9667.992808129457
2023-04-28 14:09:00+00:00,2023-04-28 19:55:00+00:00,short,4147.897141657578,4189.297098473354,4127.19716324969,4167.84,time,2.33,-48.79685993784412,9619.195948191613
2023-05-01 16:39:00+00:00,2023-05-01 18:34:00+00:00,short,4187.69817815926,4217.293927140585,4172.900303668598,4172.900303668598,target,3.25,44.84309209465232,9664.039040286265
2023-05-02 14:06:00+00:00,2023-05-02 14:53:00+00:00,long,4142.367065655775,4102.666296689411,4162.217450138957,4102.416296689411,stop,2.43,-99.51036858826501,9564.528671698
2023-05-03 18:00:00+00:00,2023-05-03 18:05:00+00:00,short,4143.770453468507,4175.152768149534,4128.079296127994,4128.079296127994,target,3.04,44.66111831516013,9609.18979001316
2023-05-03 18:23:00+00:00,2023-05-03 18:35:00+00:00,short,4145.85692912475,4179.897196371691,4128.83679550128,4128.83679550128,target,2.82,45.1767768181866,9654.366566831348
2023-05-03 18:40:00+00:00,2023-05-03 18:50:00+00:00,short,4147.875531586796,4184.936250025775,4129.345172367306,4129.345172367306,target,2.6,45.578933970672914,9699.945500802021
2023-05-16 14:11:00+00:00,2023-05-16 16:40:00+00:00,long,4116.602129748619,4089.286302047116,4130.26004359937,4130.26004359937,target,3.5500000000000003,44.93559417016732,9744.881094972188
2023-05-17 16:39:00+00:00,2023-05-17 19:55:00+00:00,short,4143.731105053896,4188.110538088309,4121.541388536689,4163.52,time,2.19,-45.52767993196961,9699.35341504022
2023-05-18 14:33:00+00:00,2023-05-18 19:55:00+00:00,short,4179.076850200326,4217.08171611291,4160.074417244034,4199.92,time,2.5500000000000003,-55.7000319891697,9643.653383051049
2023-05-19 15:28:00+00:00,2023-05-19 19:55:00+00:00,long,4195.262605504872,4171.842602130108,4206.972607192254,4196.37,time,4.11,0.4413913749747005,9644.094774426023
2023-05-25 18:00:00+00:00,2023-05-25 19:55:00+00:00,short,4161.783923287396,4207.071754077646,4139.140007892271,4153.6900000000005,time,2.12,15.039117369277882,9659.133891795302
2023-05-26 14:30:00+00:00,2023-05-26 19:55:00+00:00,short,4199.0519699278875,4287.943332823789,4154.606288479937,4211.72,time,1.08,-14.761472477881762,9644.37241931742
2023-06-01 15:15:00+00:00,2023-06-01 19:55:00+00:00,short,4205.828337877145,4244.652575335431,4186.416219148002,4221.29,time,2.48,-40.82492206468079,9603.547497252739
2023-06-05 14:01:00+00:00,2023-06-05 14:15:00+00:00,short,4296.914064407392,4324.089735345549,4283.326228938314,4283.326228938314,target,3.5300000000000002,44.4350592058472,9647.982556458586
2023-06-06 14:45:00+00:00,2023-06-06 15:26:00+00:00,short,4286.60139477255,4308.924156851981,4275.440013732834,4275.440013732834,target,4.32,43.897166091571854,9691.879722550158
2023-06-08 16:29:00+00:00,2023-06-08 19:55:00+00:00,short,4294.1911969357325,4337.642865889547,4272.465362458825,4296.56,time,2.23,-7.512430833317467,9684.36729171684
2023-06-09 14:06:00+00:00,2023-06-09 16:01:00+00:00,short,4321.461927119328,4373.888949298564,4295.24841602971,4295.24841602971,target,1.84,46.39286040489693,9730.760152121737
2023-06-12 18:51:00+00:00,2023-06-12 19:55:00+00:00,short,4328.770556559461,4356.255957164665,4315.027856256858,4342.72,time,3.54,-52.92102977951037,9677.839122342226
2023-06-14 15:24:00+00:00,2023-06-14 17:21:00+00:00,short,4395.642028113134,4429.732483075579,4378.596800631912,4378.596800631912,target,2.83,45.40799377185927,9723.247116114086
2023-06-14 18:03:00+00:00,2023-06-14 19:05:00+00:00,long,4359.510240266571,4319.192325213115,4379.669197793299,4379.669197793299,target,2.41,46.17308763941459,9769.4202037535
2023-06-20 14:17:00+00:00,2023-06-20 17:20:00+00:00,long,4387.9906768416695,4356.728157509135,4403.621936507937,4403.621936507937,target,3.12,45.64953015875428,9815.069733912254
2023-06-21 14:02:00+00:00,2023-06-21 19:55:00+00:00,long,4370.03199767639,4324.140357397567,4392.977817815802,4373.1,time,2.13,4.404844949289336,9819.474578861544
2023-06-27 15:28:00+00:00,2023-06-27 18:08:00+00:00,short,4360.949260337006,4387.982059057181,4347.432860976919,4388.232059057181,stop,3.63,-102.66655935423331,9716.80801950731
2023-06-28 16:10:00+00:00,2023-06-28 16:44:00+00:00,short,4393.263473649812,4422.530897854555,4378.6297615474405,4378.6297615474405,target,3.3200000000000003,45.26392417987387,9762.071943687184
2023-07-07 16:17:00+00:00,2023-07-07 19:47:00+00:00,short,4425.144350199279,4455.7406519192455,4409.846199339296,4409.846199339296,target,3.19,45.611101243346575,9807.68304493053
2023-07-11 16:00:00+00:00,2023-07-11 19:55:00+00:00,short,4432.470599686279,4461.109483159319,4418.151157949758,4442.39,time,3.42,-37.34434907292849,9770.338695857603
2023-07-17 14:07:00+00:00,2023-07-17 19:55:00+00:00,short,4516.246230503608,4539.171380078746,4504.783655716039,4528.9400000000005,time,4.26,-58.33545805463261,9712.00323780297
2023-07-18 14:16:00+00:00,2023-07-18 18:06:00+00:00,short,4534.161219591407,4556.082128364546,4523.200765204837,4556.332128364546,stop,4.43,-102.64712586500875,9609.356111937961
