entry_time_utc,exit_time_utc,direction,entry,stop,initial_target,exit,exit_reason,lot,pnl,balance
2025-09-18 14:07:00+00:00,2025-09-18 15:52:00+00:00,short,6648.731384101518,6683.628785411625,6631.282683446465,6641.153643616374,target,0.88,5.7884116269269,3081.6697466473847
2025-09-19 19:01:00+00:00,2025-09-19 19:55:00+00:00,short,6668.240394050636,6705.008197905321,6649.856492123293,6676.55,time,0.8300000000000001,-7.726972937972615,3073.942773709412
2025-09-23 14:25:00+00:00,2025-09-23 15:41:00+00:00,long,6697.994251574005,6689.525213505917,6702.228770608049,6689.275213505917,stop,3.62,-35.18291780647742,3038.7598559029348
2025-09-23 16:09:00+00:00,2025-09-23 17:40:00+00:00,long,6684.935893904884,6657.769043608202,6698.519319053225,6657.519043608202,stop,1.11,-31.54270382931729,3007.2171520736174
2025-09-24 15:47:00+00:00,2025-09-24 19:55:00+00:00,long,6650.131137178531,6620.787374573581,6664.803018481007,6642.28,time,1.02,-9.028159922102276,2998.1889921515153
2025-09-29 14:09:00+00:00,2025-09-29 14:17:00+00:00,short,6683.774091719243,6695.907036674241,6677.707619241744,6678.223634656117,target,2.47,11.239628945922423,3009.428621097438
2025-09-29 15:15:00+00:00,2025-09-29 19:15:00+00:00,long,6670.498072579056,6653.804512899507,6678.84485241883,6653.554512899507,stop,1.8,-32.298407423187015,2977.1302136742506
2025-09-30 14:39:00+00:00,2025-09-30 14:47:00+00:00,long,6651.588859036781,6633.455814011848,6660.655381549248,6660.051786551822,target,1.6400000000000001,12.239201124667197,2989.3694147989177
2025-09-30 16:21:00+00:00,2025-09-30 16:58:00+00:00,short,6671.723912837771,6695.1130815030865,6660.029328505114,6660.7109202590755,target,1.27,12.716500574943867,3002.0859153738616
2025-09-30 18:42:00+00:00,2025-09-30 19:55:00+00:00,short,6675.2527253520575,6704.429465766866,6660.664355144653,6697.87,time,1.02,-24.089620140901243,2977.99629523296
2025-10-03 14:36:00+00:00,2025-10-03 17:03:00+00:00,short,6747.88860044613,6769.491784279934,6737.087008529228,6741.97145267624,target,1.37,6.736492444749447,2984.7327876777094
2025-10-03 17:51:00+00:00,2025-10-03 18:27:00+00:00,long,6719.63701433588,6677.756373307726,6740.577334849957,6735.936968284318,target,0.71,10.862967303391041,2995.5957549811005
2025-10-07 14:27:00+00:00,2025-10-07 15:07:00+00:00,long,6744.872999604841,6724.310659852462,6755.154169481031,6724.060659852462,stop,1.45,-31.627892640950357,2963.96786234015
2025-10-08 14:01:00+00:00,2025-10-08 14:30:00+00:00,short,6737.958283904407,6752.63867476779,6730.6180884727155,6752.88867476779,stop,2.0100000000000002,-32.02008563539954,2931.9477767047506
2025-10-10 14:57:00+00:00,2025-10-10 14:58:00+00:00,long,6742.233261916971,6717.802368918813,6754.44870841605,6717.552368918813,stop,1.2,-30.817071597789617,2901.130705106961
2025-10-15 14:01:00+00:00,2025-10-15 15:12:00+00:00,short,6715.91785378907,6749.557411888766,6699.098074739222,6709.178861927357,target,0.86,4.935533001073745,2906.066238108035
2025-10-15 17:11:00+00:00,2025-10-15 18:40:00+00:00,long,6632.9402130239305,6512.569794767538,6693.125422152127,6677.742620512344,target,0.24,10.5125777972192,2916.5788159052545
2025-10-16 14:11:00+00:00,2025-10-16 14:16:00+00:00,long,6685.732787222591,6665.720923058914,6695.738719304429,6694.883803731336,target,1.45,11.818973937681221,2928.3977898429357
2025-10-16 14:41:00+00:00,2025-10-16 15:05:00+00:00,short,6708.371354083086,6734.044182953286,6695.534939647986,6697.092351842296,target,1.1400000000000001,11.718062554500431,2940.1158523974364
2025-10-16 15:30:00+00:00,2025-10-16 16:30:00+00:00,long,6680.491593742096,6646.604661269463,6697.435059978412,6646.354661269463,stop,0.86,-30.2177619264643,2909.898090470972
2025-10-17 14:14:00+00:00,2025-10-17 14:35:00+00:00,short,6656.306969805902,6713.113075333576,6627.903917042065,6632.993250945311,target,0.51,11.379996618901206,2921.278087089873
2025-10-17 18:20:00+00:00,2025-10-17 19:55:00+00:00,short,6674.391486909131,6752.271541706126,6635.451459510634,6671.51,time,0.37,0.6961501563785167,2921.974237246252
2025-10-20 14:27:00+00:00,2025-10-20 19:55:00+00:00,short,6730.275071908127,6756.302585031164,6717.261315346608,6746.02,time,1.12,-18.754319462898422,2903.2199177833536
2025-10-21 14:55:00+00:00,2025-10-21 16:59:00+00:00,short,6751.13654360684,6776.731864527467,6738.338883146526,6743.327542407443,target,1.1300000000000001,7.694171355318887,2910.9140891386724
2025-10-22 14:27:00+00:00,2025-10-22 14:45:00+00:00,long,6730.909421405665,6712.804416958422,6739.9619236292865,6712.554416958422,stop,1.6,-30.968007115588993,2879.9460820230834
2025-10-22 16:30:00+00:00,2025-10-22 19:31:00+00:00,long,6687.163103012686,6614.622145061216,6723.433581988422,6703.815306572625,target,0.39,6.104359388375915,2886.0504414114594
2025-10-23 17:01:00+00:00,2025-10-23 19:55:00+00:00,short,6745.212862798423,6786.405216618093,6724.616685888588,6746.58,time,0.7000000000000001,-1.6569960411038664,2884.3934453703555
2025-10-27 14:03:00+00:00,2025-10-27 14:17:00+00:00,short,6862.248810552784,6874.750872988258,6855.997779335046,6857.440973430168,target,2.3000000000000003,8.758025382015967,2893.1514707523716
2025-10-27 16:07:00+00:00,2025-10-27 19:54:00+00:00,short,6866.669645886161,6884.330676186468,6857.839130736007,6884.580676186468,stop,1.6300000000000001,-30.824979389500697,2862.326491362871
2025-10-28 16:30:00+00:00,2025-10-28 19:55:00+00:00,short,6900.280659838871,6925.809919132465,6887.516030192073,6902.91,time,1.12,-4.0648609804647275,2858.261630382406
2025-10-29 14:50:00+00:00,2025-10-29 15:25:00+00:00,long,6909.382490322617,6891.700790121357,6918.223340423247,6916.621025798236,target,1.61,10.044042115746343,2868.3056724981525
2025-10-29 18:35:00+00:00,2025-10-29 18:38:00+00:00,long,6899.121021918285,6871.67675784319,6912.843153955832,6871.42675784319,stop,1.04,-29.842034638098703,2838.463637860054
2025-10-30 19:21:00+00:00,2025-10-30 19:55:00+00:00,long,6838.204630662627,6777.526892219124,6868.543499884378,6830.81,time,0.46,-3.8615301048082804,2834.6021077552455
2025-10-31 16:00:00+00:00,2025-10-31 18:23:00+00:00,long,6846.127567940113,6809.477882859768,6864.452410480286,6852.264276026889,target,0.77,3.9552652268173643,2838.557372982063
2025-11-06 15:02:00+00:00,2025-11-06 15:22:00+00:00,long,6762.654849487275,6706.966370436006,6790.499089012909,6780.027655059604,target,0.5,8.186402786164308,2846.7437757682274
2025-11-07 15:46:00+00:00,2025-11-07 18:10:00+00:00,long,6663.983586072353,6623.944393963665,6684.0031821266975,6672.335304069222,target,0.71,5.2197197777766355,2851.963495546004
2025-11-07 19:40:00+00:00,2025-11-07 20:55:00+00:00,short,6716.727102084919,6802.2422630455685,6673.969521604595,6733.1,time,0.33,-5.733056311976735,2846.2304392340275
2025-11-10 15:50:00+00:00,2025-11-10 17:03:00+00:00,long,6801.757776992405,6776.397119948073,6814.43810551457,6802.416635463391,target,1.12,-0.38207851249550007,2845.848360721532
2025-11-11 15:06:00+00:00,2025-11-11 16:05:00+00:00,long,6824.63793415021,6808.107432042493,6832.903185204068,6827.832254089802,target,1.72,3.7742302960980307,2849.62259101763
2025-11-11 17:15:00+00:00,2025-11-11 20:55:00+00:00,short,6842.871542301156,6871.580177652722,6828.517224625373,6861.47,time,0.99,-19.402473121855518,2830.2201178957744
2025-11-12 15:36:00+00:00,2025-11-12 17:35:00+00:00,long,6851.510950847832,6820.133249422787,6867.199801560354,6857.943505788068,target,0.9,4.8892994462128625,2835.1094173419874
2025-11-13 15:47:00+00:00,2025-11-13 19:55:00+00:00,long,6792.810928292744,6739.760951171348,6819.3359168534425,6739.510951171348,stop,0.53,-28.77898787434004,2806.3304294676473
2025-11-17 16:16:00+00:00,2025-11-17 16:32:00+00:00,long,6706.648895149821,6639.970092762673,6739.988296343396,6737.408851759913,target,0.42,12.499181776238492,2818.8296112438857
2025-11-17 19:02:00+00:00,2025-11-17 20:55:00+00:00,long,6686.881142559465,6592.583037578244,6734.030195050075,6680.92,time,0.29,-2.0187313422448097,2816.810879901641
2025-11-20 15:01:00+00:00,2025-11-20 15:06:00+00:00,short,6780.027899958408,6810.920976914056,6764.581361480584,6766.023639838272,target,0.91,11.83387670932355,2828.6447566109646
2025-11-20 16:04:00+00:00,2025-11-20 16:25:00+00:00,long,6744.351760313252,6699.950749223427,6766.552265858165,6699.700749223427,stop,0.63,-28.760136986589913,2799.884619624375
2025-11-21 15:35:00+00:00,2025-11-21 15:47:00+00:00,long,6543.29990489491,6494.64391758328,6567.627898550724,6563.905243418836,target,0.5700000000000001,11.175042958638134,2811.059662583013
2025-11-21 16:51:00+00:00,2025-11-21 20:55:00+00:00,short,6606.076863527497,6689.534631119378,6564.347979731557,6610.5,time,0.33,-1.7896350359259396,2809.270027547087
2025-11-25 17:23:00+00:00,2025-11-25 20:55:00+00:00,short,6758.984306963781,6853.084861688525,6711.934029601409,6783.13,time,0.29,-7.292250980503567,2801.9777765665835
2025-11-26 16:00:00+00:00,2025-11-26 20:55:00+00:00,short,6822.5190244005225,6854.413683558258,6806.571694821655,6828.650000000001,time,0.87,-6.203948771545866,2795.7738277950375
2025-11-28 15:15:00+00:00,2025-11-28 16:27:00+00:00,short,6842.996595077218,6856.056145965071,6836.466819633292,6842.209002821104,target,2.14,-0.4545525719154102,2795.319275223122
2025-12-02 16:24:00+00:00,2025-12-02 17:17:00+00:00,long,6826.97250816297,6785.138927840434,6847.889298324239,6842.012757620176,target,0.66,9.266564641755558,2804.5858398648775
2025-12-03 15:02:00+00:00,2025-12-03 15:12:00+00:00,short,6840.898365221572,6858.2361562490405,6832.229469707838,6833.694714208877,target,1.61,9.987878130439668,2814.573717995317
2025-12-03 15:33:00+00:00,2025-12-03 20:55:00+00:00,short,6848.673932030048,6876.181464779464,6834.92016565534,6863.66,time,1.02,-16.30578932935132,2798.267928665966
2025-12-04 19:21:00+00:00,2025-12-04 19:36:00+00:00,long,6842.281403970608,6806.734862851248,6860.054674530288,6858.893004702153,target,0.78,12.177048570605075,2810.444977236571
2025-12-05 15:02:00+00:00,2025-12-05 15:55:00+00:00,short,6894.339335718815,6915.642839509291,6883.687583823577,6890.919557076915,target,1.31,3.1699100208889193,2813.61488725746
2025-12-08 15:26:00+00:00,2025-12-08 18:00:00+00:00,long,6864.77459139912,6838.90107830303,6877.711347947165,6865.325930209142,target,1.08,-0.4845540851766055,2813.1303331722834
