starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,334.37,34.37,11.46,4,1,3,25.0,3.0,0.7499,0.0001,14.26,2026-04,XAUUSD
300.0,284.09,-15.91,-5.3,5,1,4,20.0,-0.75,-0.1495,0.0001,18.55,2026-05,XAUUSD
300.0,317.16,17.16,5.72,2,1,1,50.0,1.26,0.6283,0.0001,5.0,2026-06,XAUUSD
