starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,276.02,-23.98,-7.99,3,1,2,33.33,-1.62,-0.5411,0.0229,7.99,2026-05,US30
300.0,386.51,86.51,28.84,13,8,5,61.54,5.53,0.4254,0.0191,11.76,2026-06,US30
300.0,304.0,4.0,1.33,1,1,0,100.0,0.27,0.2666,0.0001,0.0,2026-06,XAUUSD
