entry_time_utc,exit_time_utc,direction,poc,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-08-24 14:00:00+00:00,2022-08-24 15:14:00+00:00,short,32907.68046875,32875.424999999996,33003.95,32618.374999999993,stop,-1.0040848084030458,9242.851538454339
2022-08-25 00:30:00+00:00,2022-08-25 06:18:00+00:00,long,32959.48125,32972.475,32835.95,33245.525,target,1.996154550448625,9427.353140030405
2022-08-25 14:00:00+00:00,2022-08-25 16:48:00+00:00,long,33015.7859375,33062.925,32940.95,33306.875000000015,stop,-1.0043041606886773,9332.673840202266
2022-08-29 13:00:00+00:00,2022-08-29 15:58:00+00:00,short,32108.89375,32046.425,32175.55,31788.175,stop,-1.0040658276863617,9238.96765136337
2022-09-01 14:30:00+00:00,2022-09-01 15:07:00+00:00,short,31383.92265625,31367.425,31460.95,31180.374999999996,stop,-0.0056134723336161135,9238.449024470348
2022-09-08 06:00:00+00:00,2022-09-13 09:54:00+00:00,long,31601.8484375,31626.475000000002,31068.95,32741.525000000005,time,1.644679610779776,9390.391911928096
2022-09-16 12:00:00+00:00,2022-09-16 12:51:00+00:00,short,30793.6453125,30769.425,30832.95,30642.374999999996,target,1.99173553719006,9577.423684719388
2022-09-21 06:30:00+00:00,2022-09-21 09:50:00+00:00,short,30689.090625,30686.425,30826.95,30405.374999999996,stop,-1.0037359900373701,9481.291636277496
2022-09-23 06:30:00+00:00,2022-09-23 16:28:00+00:00,short,30077.289453125002,30032.425,30349.95,29397.374999999996,target,1.998346586882918,9670.760704083463
2022-09-26 01:30:00+00:00,2022-09-28 14:37:00+00:00,short,29457.841015625,29415.425,29813.45,28619.374999999996,stop,-0.0013190126248387747,9670.633145528858
2022-09-30 00:00:00+00:00,2022-10-03 14:20:00+00:00,short,29348.1296875,29316.774999999998,29738.95,28472.424999999992,stop,-0.0012435601350185388,9670.512885390257
2022-10-04 23:00:00+00:00,2022-10-07 06:23:00+00:00,long,30245.713671875,30273.475000000002,29844.95,31130.525000000005,stop,-1.001225132722715,9573.68927991854
2022-10-18 16:00:00+00:00,2022-10-18 16:07:00+00:00,long,30383.95,30414.475000000002,30368.95,30505.525000000005,stop,-1.0115321252059624,9476.848337284766
2022-10-25 00:30:00+00:00,2022-10-27 13:16:00+00:00,long,31487.273828125002,31554.475000000002,31182.4,32298.625000000004,target,1.9985889941544004,9666.251585146443
2022-10-31 17:00:00+00:00,2022-10-31 18:20:00+00:00,short,32883.25078125,32818.875,32908.95,32638.725000000006,stop,-0.005828476269791531,9665.688189966624
2022-11-14 14:30:00+00:00,2022-11-14 15:15:00+00:00,short,33673.035546875,33644.424999999996,33848.9,33235.474999999984,stop,-1.002567551045367,9568.783136588794
2022-11-18 21:00:00+00:00,2022-11-24 02:00:00+00:00,long,33684.1890625,33754.725,33434.8,34394.57499999999,time,1.5445807611159121,9716.58071998945
2022-11-25 09:30:00+00:00,2022-11-25 12:22:00+00:00,short,34258.417578125,34236.875,34281.95,34146.725000000006,stop,-1.0116472545757402,9618.28319789704
2022-11-28 15:30:00+00:00,2022-11-28 18:32:00+00:00,short,34224.64609375,34172.025,34276.9,33962.275,target,1.99499404052442,9810.167374495848
2022-11-29 19:30:00+00:00,2022-11-30 18:30:00+00:00,short,33901.29609375,33802.825,33967.3,33473.874999999985,stop,-0.003191974464213021,9809.854236458357
2022-12-06 02:00:00+00:00,2022-12-06 19:07:00+00:00,short,34019.50078125,34009.825,34277.15,33475.17499999999,target,1.9980360983821137,10005.858665301463
2022-12-07 08:00:00+00:00,2022-12-12 11:45:00+00:00,short,33624.828125,33593.875,34005.85,32769.925,time,0.1690636567752939,10022.774935852789
2022-12-19 13:00:00+00:00,2022-12-19 14:14:00+00:00,long,32963.456640625,32976.625,32885.95,33157.975000000006,stop,-1.0057899090157314,9921.966876944623
2022-12-28 15:00:00+00:00,2022-12-28 15:25:00+00:00,long,33267.923046875,33280.675,33216.05,33409.925,stop,-1.008123791102537,9821.941168312831
2023-01-04 14:30:00+00:00,2023-01-04 15:05:00+00:00,long,33245.055859374996,33263.825,33124.15,33543.17499999999,stop,-1.0037587256130407,9723.352576811312
2023-01-12 09:30:00+00:00,2023-01-12 12:15:00+00:00,long,33952.9578125,33959.125,33930.45,34016.475000000006,target,1.9816913687880942,9916.039415582816
2023-01-18 03:30:00+00:00,2023-01-18 15:54:00+00:00,short,33937.78828125,33921.525,34016.55,33731.475,target,1.9944751381215318,10113.812356412946
2023-02-09 06:00:00+00:00,2023-02-09 08:19:00+00:00,short,34082.825781249994,34057.075,34157.2,33856.825,stop,-1.0052434456928985,10012.143920590426
2023-02-21 03:00:00+00:00,2023-02-21 09:52:00+00:00,short,33707.6375,33691.975,33789.5,33496.924999999996,stop,-0.00538323506794614,10011.60494334784
2023-02-27 19:00:00+00:00,2023-02-28 08:10:00+00:00,long,32941.13046875,32981.225,32779.4,33384.87499999999,stop,-1.002601263470836,9911.228465692126
2023-03-13 21:00:00+00:00,2023-03-17 02:05:00+00:00,short,31860.03125,31818.475,32340.5,30774.424999999996,time,-0.719601551649826,9839.907111865445
2023-03-22 02:30:00+00:00,2023-03-22 20:48:00+00:00,long,32519.90859375,32544.125,32233.4,33165.575,stop,-1.001689596910456,9741.341785980236
2023-04-11 06:00:00+00:00,2023-04-12 12:30:00+00:00,long,33602.39375,33614.425,33496.3,33850.675,target,1.9955555555555433,9935.73567317602
2023-04-13 12:00:00+00:00,2023-04-13 17:10:00+00:00,short,33630.8953125,33631.575,33899.9,33094.92499999999,stop,-1.0019565825025676,9836.183915578576
2023-04-19 15:30:00+00:00,2023-04-19 18:00:00+00:00,short,33897.42421875,33884.674999999996,33932.1,33789.82499999999,stop,-1.011070110701137,9736.73319997457
2023-04-20 18:00:00+00:00,2023-04-20 18:35:00+00:00,short,33854.51328125,33843.975,33883.8,33764.32499999999,target,1.9868173258003416,9930.18430215862
2023-04-25 16:30:00+00:00,2023-04-26 07:45:00+00:00,short,33733.9234375,33717.475,33824.9,33502.62499999999,target,1.9951128694437845,10128.302687130472
2023-05-11 10:00:00+00:00,2023-05-11 11:07:00+00:00,short,33551.80546875,33549.674999999996,33578.7,33491.62499999999,target,1.9819121447027932,10329.036748138971
2023-05-25 13:30:00+00:00,2023-05-25 17:59:00+00:00,short,32807.648828125,32781.174999999996,32930.8,32481.92499999998,stop,-0.0035087719298341163,10328.67432579693
2023-06-05 02:00:00+00:00,2023-06-08 05:58:00+00:00,long,33766.47421875,33777.025,33147.9,35035.275,time,-0.20162924697000725,10307.848697531841
2023-06-12 16:00:00+00:00,2023-06-12 19:13:00+00:00,long,33925.1640625,33927.525,33874.0,34034.575000000004,target,1.990191499299366,10512.994626070762
2023-06-20 10:30:00+00:00,2023-06-20 13:15:00+00:00,short,34174.62578125,34162.174999999996,34246.2,33994.12499999999,stop,-1.0062481404344117,10407.207813141957
2023-06-22 23:30:00+00:00,2023-06-23 01:06:00+00:00,short,33973.45,33964.674999999996,33982.2,33929.62499999999,target,1.9700427960056255,10612.234260930096
2023-06-23 18:00:00+00:00,2023-06-23 19:01:00+00:00,short,33838.6296875,33801.174999999996,33871.7,33660.12499999999,target,1.9925558312654883,10823.688953523813
2023-07-07 13:00:00+00:00,2023-07-07 13:32:00+00:00,short,33878.4046875,33876.575,33943.1,33743.524999999994,stop,-0.007891770011295658,10822.834772884864
2023-07-19 17:30:00+00:00,2023-07-24 18:01:00+00:00,long,35094.7984375,35102.225,34923.4,35459.87499999999,target,1.997064168880182,11038.973728191253
2023-07-25 06:30:00+00:00,2023-07-26 19:09:00+00:00,long,35420.06796875,35425.725,35233.3,35810.57499999999,stop,-0.002728335715221344,11038.672547928432
2023-07-28 12:00:00+00:00,2023-08-02 07:54:00+00:00,long,35381.3,35411.925,35241.8,35752.175,stop,-0.0030859662013311105,11038.331898224527
2023-08-03 14:30:00+00:00,2023-08-04 13:40:00+00:00,short,35163.4015625,35131.575,35382.8,34629.124999999985,stop,-1.0020897601751475,10927.717904578272
2023-08-10 17:00:00+00:00,2023-08-11 14:24:00+00:00,short,35292.371875,35181.775,35339.2,34866.92500000001,stop,-1.003334921391148,10818.076294730525
2023-08-15 06:30:00+00:00,2023-08-15 07:30:00+00:00,long,35306.23125,35311.225,35208.9,35515.87499999999,stop,-1.005130710969963,10709.340487556026
2023-10-04 09:00:00+00:00,2023-10-04 09:31:00+00:00,short,32985.52890625,32976.875,33015.9,32898.825,stop,-1.013452914798243,10600.806364229222
2023-10-05 10:00:00+00:00,2023-10-05 12:37:00+00:00,long,32966.65234375,33007.325,32905.5,33210.97499999999,stop,-0.005155904738536413,10600.259796751565
2023-10-10 06:00:00+00:00,2023-10-13 09:54:00+00:00,long,33610.640625,33618.625,33193.6,34468.675,time,-0.09070054702665203,10590.645303129664
2023-10-18 14:30:00+00:00,2023-10-19 14:29:00+00:00,short,33943.5546875,33843.575,33996.0,33538.72499999999,target,1.9965556831228377,10802.093433808683
2023-10-20 18:00:00+00:00,2023-10-20 20:59:00+00:00,short,33307.42890625,33304.075,33410.3,33091.624999999985,target,1.9950576606260162,11017.601426367863
2023-10-25 01:00:00+00:00,2023-10-25 14:30:00+00:00,long,33185.4046875,33209.325,32984.0,33659.97499999999,stop,-1.0023299678242603,10907.168705535945
2023-11-02 01:00:00+00:00,2023-11-02 20:51:00+00:00,long,33296.2484375,33312.725,33051.85,33834.475,target,1.9979875419262043,11125.092577449426
2023-11-23 14:00:00+00:00,2023-11-27 05:58:00+00:00,long,35277.434765625,35295.675,35239.55,35407.925,stop,-0.009354120267286506,11124.051922909885
2023-11-28 02:00:00+00:00,2023-11-28 08:43:00+00:00,long,35343.346484375004,35356.925,35300.0,35470.77500000001,stop,-1.0092226613965996,11011.785470038354
2023-11-30 01:30:00+00:00,2023-11-30 14:53:00+00:00,long,35487.360546875,35512.575,35424.05,35689.624999999985,target,1.9940694719005763,11231.368122407572
2023-12-04 18:30:00+00:00,2023-12-05 20:31:00+00:00,short,36172.758203125,36162.775,36242.85,36002.62500000001,stop,-0.006556353418688408,11230.631754219714
2023-12-06 19:00:00+00:00,2023-12-06 19:20:00+00:00,long,36170.121875,36180.925,36135.95,36270.875000000015,stop,-1.0116731517510036,11117.01446799025
2023-12-07 08:30:00+00:00,2023-12-08 15:00:00+00:00,short,36043.2921875,36040.525,36193.9,35733.775,stop,-1.0034229828850951,11005.463789807774
2023-12-14 15:00:00+00:00,2023-12-14 15:02:00+00:00,long,37181.325390624996,37197.725,37159.7,37273.775,stop,-1.0138067061144362,10893.889659867707
2023-12-19 20:30:00+00:00,2023-12-20 19:53:00+00:00,long,37491.684765625,37506.325000000004,37321.05,37876.87500000001,stop,-1.0028336256915473,10784.64207121282
2023-12-26 14:00:00+00:00,2023-12-28 20:20:00+00:00,long,37412.5921875,37438.475,37269.75,37775.924999999996,target,1.9968884279152381,10999.999340724946
2023-12-29 21:00:00+00:00,2024-01-02 05:24:00+00:00,short,37716.855859375,37697.575,37751.35,37590.024999999994,stop,-1.009762900976317,10888.925428274666
2024-01-16 17:00:00+00:00,2024-01-18 19:24:00+00:00,short,37406.0484375,37397.225,37589.85,37011.975,stop,-0.0027255029201892545,10888.628650294142
2024-01-26 21:00:00+00:00,2024-01-30 18:15:00+00:00,long,38087.350390625,38107.475,37949.2,38424.025,target,1.996682988469427,11106.040046232172
2024-02-01 07:30:00+00:00,2024-02-02 12:11:00+00:00,short,38176.24921875,38164.525,38560.5,37372.575000000004,stop,-1.001325841277862,10994.832397306582
2024-02-02 17:30:00+00:00,2024-02-02 17:44:00+00:00,long,38523.56953125,38585.825000000004,38493.3,38770.87500000001,stop,-1.005674142123766,10884.260210917022
2024-02-14 16:30:00+00:00,2024-02-14 17:00:00+00:00,long,38264.722265625,38327.425,38237.85,38506.57500000001,stop,-1.005861010326558,10774.77968119292
2024-02-14 21:00:00+00:00,2024-02-15 19:55:00+00:00,long,38373.06328125,38415.625,38237.85,38771.175,target,1.9970468288566927,10989.957077132478
2024-02-20 09:30:00+00:00,2024-02-20 15:51:00+00:00,short,38561.639843749996,38543.725,38647.45,38336.275,stop,-1.005061460592928,10879.501254014514
2024-02-29 20:00:00+00:00,2024-03-04 13:31:00+00:00,long,38899.91875,38928.975,38784.1,39218.725,stop,-0.0036238136324518045,10879.10700116493
2024-03-11 03:00:00+00:00,2024-03-11 17:41:00+00:00,short,38752.862109375004,38709.725,38924.5,38280.174999999996,stop,-0.0024444185775879487,10878.841070252318
2024-03-14 10:00:00+00:00,2024-03-14 14:48:00+00:00,long,39158.909765625,39179.125,39011.25,39514.875,stop,-1.0031273268801277,10769.71244262876
2024-03-26 06:00:00+00:00,2024-03-26 16:02:00+00:00,short,39351.838671875,39346.625,39432.2,39175.475000000006,stop,-1.0061349693251707,10661.354599647708
2024-04-01 20:30:00+00:00,2024-04-05 01:16:00+00:00,short,39542.521093749994,39378.725,39962.5,38211.174999999996,time,1.308295147959399,10800.836584581646
2024-04-16 06:00:00+00:00,2024-04-16 10:05:00+00:00,short,37703.86953125,37701.825,37773.35,37558.774999999994,stop,-1.0073400908773358,10692.035427515008
2024-04-19 13:00:00+00:00,2024-04-19 13:29:00+00:00,short,37794.044140625,37761.625,37868.3,37548.274999999994,stop,-1.0049214905085675,10584.588865731119
2024-04-29 14:00:00+00:00,2024-04-29 18:32:00+00:00,long,38295.748046875,38307.175,38231.2,38459.125000000015,stop,-0.006910167818379927,10583.857452877612
2024-04-30 07:30:00+00:00,2024-04-30 12:30:00+00:00,long,38354.686328125,38368.125,38271.15,38562.075,stop,-1.0054137664346632,10477.44589302656
2024-05-02 17:00:00+00:00,2024-05-02 17:29:00+00:00,long,38008.403125,38059.525,38007.2,38164.17500000001,target,1.9899665551839194,10685.943562135277
2024-05-07 02:00:00+00:00,2024-05-09 14:10:00+00:00,long,38835.220703125,38853.875,38696.2,39169.225000000006,target,1.9966703662597023,10899.306630595669
2024-05-10 19:00:00+00:00,2024-05-13 13:29:00+00:00,long,39476.2921875,39499.475,39426.05,39646.32499999999,target,1.9928498467824107,11116.51344608384
2024-05-20 14:00:00+00:00,2024-05-20 18:06:00+00:00,long,39977.932421875,40003.925,39857.55,40296.675,stop,-1.003586678052956,11004.949598074976
2024-05-22 17:00:00+00:00,2024-05-22 17:44:00+00:00,short,39837.90546875,39832.725,39896.05,39706.07499999999,target,1.9917094354520108,11224.136217586574
2024-05-30 14:00:00+00:00,2024-05-31 19:50:00+00:00,short,38163.466796875,38082.424999999996,38527.3,37192.67499999998,stop,-1.0011801067715682,11111.762398619154
2024-06-11 19:30:00+00:00,2024-06-12 12:30:00+00:00,short,38730.866015625,38702.625,38874.35,38359.175,stop,-1.0030572135682134,11000.305064325245
2024-06-13 19:30:00+00:00,2024-06-14 08:02:00+00:00,short,38682.764453125,38639.975,38700.7,38518.525,target,1.9913544668587655,11219.360130591776
2024-06-18 15:00:00+00:00,2024-06-18 16:07:00+00:00,short,38811.6828125,38747.325,38836.65,38568.67499999999,stop,-1.0058774139378834,11106.507121049803
2024-07-19 14:00:00+00:00,2024-07-23 14:07:00+00:00,short,40589.284375,40507.924999999996,40712.8,40098.17499999998,stop,-0.0025625381330149433,11106.22251256958
2024-07-24 18:00:00+00:00,2024-07-25 16:12:00+00:00,short,40005.913671875,40003.975,40259.4,39493.12499999999,stop,-1.002055397866307,10994.932010383334
2024-07-30 19:30:00+00:00,2024-07-30 20:02:00+00:00,long,40684.198828125,40693.325000000004,40496.9,41086.17500000001,stop,-1.0026727758686595,10884.68882038995
2024-08-01 03:00:00+00:00,2024-08-01 14:21:00+00:00,long,40931.921875,40937.975,40647.75,41518.424999999996,stop,-1.0018089413386215,10775.645034550398
2024-08-06 01:30:00+00:00,2024-08-08 13:36:00+00:00,short,39107.92890625,39061.825,39524.65,38136.17499999999,stop,-0.0011343380327368882,10775.5228023105
2024-08-14 13:00:00+00:00,2024-08-14 15:51:00+00:00,long,39795.044921875,39805.375,39719.65,39976.825,target,1.9938757655292918,10990.373340074852
2024-08-19 22:05:00+00:00,2024-08-22 17:31:00+00:00,long,40856.725781249996,40889.174999999996,40643.6,41380.32499999999,stop,-1.0021378397638256,10880.234650102646
2024-08-23 19:00:00+00:00,2024-08-28 16:07:00+00:00,long,41061.053515625,41078.275,40843.7,41547.42500000001,stop,-0.002238090163067017,10879.991140641223
2024-08-30 04:00:00+00:00,2024-09-03 14:14:00+00:00,long,41344.122265625,41361.975,41077.3,41931.32499999999,stop,-1.0018442083077244,10770.990579534315
2024-09-11 12:30:00+00:00,2024-09-11 12:30:00+00:00,short,40638.4,40633.825,40663.4,40574.67499999999,target,1.9822485207100127,10984.498380962948
2024-09-13 13:00:00+00:00,2024-09-13 14:23:00+00:00,long,41135.71015625,41192.875,41104.8,41369.024999999994,target,1.9940391711609255,11203.533581434887
2024-09-13 19:30:00+00:00,2024-09-18 18:01:00+00:00,long,41376.634765625,41395.175,41132.25,41921.02500000001,target,1.9980032328610766,11427.380544586633
2024-09-23 17:30:00+00:00,2024-09-24 18:29:00+00:00,long,42082.965234375,42098.025,41935.55,42422.975,stop,-0.0032312663486780114,11427.01129548456
2024-09-24 19:00:00+00:00,2024-09-24 20:44:00+00:00,long,42104.000390625,42117.925,42038.1,42277.57500000001,stop,-0.006576886940199518,11426.259753871012
2024-09-27 02:30:00+00:00,2024-09-27 14:13:00+00:00,long,42153.303125,42163.975,42028.9,42434.12499999999,target,1.9961132704053195,11654.340841129015
2024-10-03 15:00:00+00:00,2024-10-04 12:30:00+00:00,short,41999.81640625,41922.875,42165.75,41437.125,stop,-1.002161605764288,11537.545511814313
2024-10-07 14:00:00+00:00,2024-10-07 18:30:00+00:00,long,42184.888671875,42219.725,41951.2,42756.775,stop,-1.0019551252211207,11421.94448323397
2024-10-08 04:00:00+00:00,2024-10-09 14:10:00+00:00,short,41923.451953125,41921.225,42288.2,41187.275,stop,-1.0014306151645247,11307.56163433177
2024-10-10 09:30:00+00:00,2024-10-15 12:59:00+00:00,long,42451.955859375004,42466.375,41998.6,43401.925,time,1.249211693656131,11448.817016535217
2024-10-22 17:30:00+00:00,2024-10-25 17:21:00+00:00,short,42937.705859375004,42923.075,43299.1,42171.024999999994,target,1.9986038162356188,11677.633510341522
2024-10-31 20:30:00+00:00,2024-11-01 01:00:00+00:00,short,41933.556640625,41923.725,42008.55,41754.07499999999,target,1.9938107869142183,11910.46342692702
2024-11-05 10:30:00+00:00,2024-11-05 15:03:00+00:00,long,41842.205078125,41867.575,41775.45,42051.825,target,1.994301221166877,12147.99394449686
2024-11-07 19:30:00+00:00,2024-11-08 14:30:00+00:00,short,43764.811328125,43722.375,43853.95,43459.225000000006,stop,-1.0039901197036023,12026.02928555192
2024-11-15 15:00:00+00:00,2024-11-19 09:27:00+00:00,short,43534.676953125,43522.674999999996,43676.9,43214.224999999984,target,1.9965958826389922,12266.140491112208
2024-11-22 10:00:00+00:00,2024-11-25 14:37:00+00:00,long,43764.358203125,43811.575,43318.7,44797.325,target,1.9989348212021274,12511.332644606624
2024-11-29 11:30:00+00:00,2024-11-29 14:29:00+00:00,long,44867.25625,44891.725,44784.6,45105.975,stop,-1.004900816802814,12385.606160668056
2024-12-02 00:00:00+00:00,2024-12-02 14:35:00+00:00,long,44890.07578125,44906.075,44823.65,45070.92499999999,stop,-0.006369426751610349,12384.81726855591
2024-12-03 11:30:00+00:00,2024-12-03 14:30:00+00:00,short,44759.862890625,44758.625,44854.65,44566.575,stop,-1.005467326217146,12260.291977508881
2024-12-04 18:00:00+00:00,2024-12-04 18:32:00+00:00,long,44895.926171875,44906.025,44813.65,45090.775,stop,-1.0056833558863487,12136.992261708006
2024-12-17 13:00:00+00:00,2024-12-17 23:05:00+00:00,short,43560.50625,43548.674999999996,43732.35,43181.32499999999,stop,-0.00285830951409526,12136.645348903465
2024-12-18 04:00:00+00:00,2024-12-18 13:23:00+00:00,short,43506.83359375,43486.674999999996,43608.65,43242.724999999984,stop,-1.0043041606886773,12014.756514696399
2024-12-19 18:30:00+00:00,2024-12-19 20:59:00+00:00,long,42448.760156250006,42551.425,42316.8,43020.675,stop,-1.0022376132125794,11894.340105770203
2025-01-16 11:00:00+00:00,2025-01-16 13:09:00+00:00,short,43269.8578125,43245.125,43328.1,43079.175,target,1.9936727930099252,12131.474328367012
2025-01-20 06:30:00+00:00,2025-01-22 11:59:00+00:00,long,43488.259375,43503.725,43191.85,44127.475,target,1.9983166332665283,12373.89959773123
2025-01-22 15:30:00+00:00,2025-01-22 16:03:00+00:00,long,44151.941015625,44159.125,44062.1,44353.175,stop,-1.00541097655245,12249.49105294806
2025-01-24 06:30:00+00:00,2025-01-24 12:13:00+00:00,long,44523.196484375,44528.775,44451.8,44682.725,stop,-1.0068203962325621,12126.160678592296
2025-01-27 12:00:00+00:00,2025-01-27 14:36:00+00:00,short,44046.742578125,43988.525,44279.6,43406.37500000001,stop,-1.0018036588508166,12004.68035723603
