status,research_status,instrument,symbol,timeframe,timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,reaction_mode,poc_tolerance_atr,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,full_trades,full_win_rate_pct,full_pf,full_return_pct,full_cagr_pct,full_max_dd_pct,confirm_trades,confirm_win_rate_pct,confirm_pf,confirm_return_pct,confirm_max_dd_pct
REJECT,POSITIVE_CONFIRMATION,XAU,XAUUSD..,M60,60,5,2.5,1,1,0.05,48,0,0.25,3.0,72,1,204,33.8235294117647,1.5078980365777412,54.56716312153211,9.942919708398934,10.762295029989142,31,29.032258064516128,1.1055446088701444,1.359583907818429,10.762295029989142
REJECT,POSITIVE_CONFIRMATION,XAG,XAGUSD..,M60,60,5,3.5,1,3,0.05,12,0,0.1,2.5,72,0,163,46.625766871165645,1.4760537697945588,43.93954036147076,8.235898136974896,12.558475390011639,23,43.47826086956522,1.4516182005413274,4.9944382644646845,5.142217384829037
REJECT,FAILED_CONFIRMATION,US30,US30,M30,30,5,2.5,1,1,0.15,24,0,0.0,2.0,72,1,252,29.365079365079364,1.2403847445049025,27.634918917501583,5.4550861487781654,10.083066084355586,35,20.0,0.9920018412497812,-0.3048876386650412,5.44649058766239
REJECT,FAILED_CONFIRMATION,US100,UT100,M30,30,3,3.5,1,2,0.05,12,0,0.0,2.0,72,0,292,40.75342465753425,1.2441527847042235,47.27371488935903,8.792170935882115,12.4219588292847,42,33.333333333333336,0.9009166017086868,-3.1058621980185497,9.552765410635624
REJECT,FAILED_CONFIRMATION,BTC,BTCUSD,M60,60,2,3.5,1,3,0.05,24,0,0.1,2.5,72,0,224,36.607142857142854,1.142632168293949,16.507813920967674,3.3776603897185176,18.680164323293145,45,22.22222222222222,0.5465194327240098,-13.310789413539082,18.680164323293226
REJECT,FAILED_CONFIRMATION,ETH,ETHUSD,M60,60,2,3.5,1,2,0.05,12,0,0.1,1.5,6,1,193,35.233160621761655,0.7165696012823775,-13.991310253159451,-3.2219485209512677,19.42431541030817,34,44.11764705882353,1.0695223071411963,0.40987897245350347,3.0682928503088083
