entry_time_utc,exit_time_utc,direction,poc,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-06-03 06:00:00+00:00,2022-06-06 15:11:00+00:00,long,1868.0815625,1868.5925,1843.4035714285715,1944.1592857142855,stop,-1.0024812488479915,10723.064861922425
2022-06-09 10:00:00+00:00,2022-06-09 16:26:00+00:00,short,1849.59421875,1849.0375,1856.1394642857142,1827.731607142857,stop,-0.00880038218802643,10722.121191232305
2022-06-17 20:00:00+00:00,2022-06-23 02:44:00+00:00,long,1834.481640625,1837.3325,1812.1785714285713,1912.794285714286,time,-0.16637560165267865,10704.282197590463
2022-06-30 03:00:00+00:00,2022-06-30 11:38:00+00:00,short,1821.46703125,1819.7675,1823.9071428571428,1807.3485714285712,target,2.984902079199379,11023.794539469709
2022-07-08 20:00:00+00:00,2022-07-11 13:52:00+00:00,short,1742.8521875,1741.2175,1748.1192857142858,1720.5121428571426,stop,-0.009055627425614403,11022.79626570805
2022-07-13 12:00:00+00:00,2022-07-13 14:36:00+00:00,short,1729.87421875,1729.4175,1740.0769642857142,1697.4391071428574,stop,-0.005863334059269982,11022.149962340318
2022-07-25 07:00:00+00:00,2022-07-27 13:56:00+00:00,long,1723.765390625,1726.2025,1711.94375,1768.9787500000007,stop,-1.0043832734285965,10911.445331746356
2022-08-02 09:00:00+00:00,2022-08-02 22:25:00+00:00,long,1772.475859375,1773.6125,1757.3635714285715,1822.3592857142853,stop,-1.0038464074554367,10801.911179782157
2022-08-10 02:00:00+00:00,2022-08-10 13:32:00+00:00,long,1791.3578125,1793.1825,1782.2876785714286,1825.8669642857137,stop,-0.005736670436478748,10801.291509736931
2022-08-11 00:00:00+00:00,2022-08-11 02:04:00+00:00,long,1790.540703125,1791.9925,1786.1644642857143,1809.4766071428573,stop,-1.0107240248797376,10692.120261450726
2022-08-16 23:00:00+00:00,2022-08-19 14:33:00+00:00,short,1775.70671875,1775.2375,1783.8864285714285,1749.2907142857143,target,2.992773671387868,11012.11122154855
2022-08-29 01:00:00+00:00,2022-09-01 04:04:00+00:00,short,1734.95546875,1734.4075,1757.28,1665.7900000000002,time,1.2908514591758733,11154.261219937978
2022-09-13 00:00:00+00:00,2022-09-13 12:36:00+00:00,long,1724.744375,1725.5425,1710.8426785714287,1769.641964285714,stop,-1.0042517523293528,11042.244356177358
2022-09-13 22:00:00+00:00,2022-09-19 01:09:00+00:00,short,1703.27234375,1701.0275,1733.3092857142858,1604.1821428571423,time,0.7671508701279942,11126.955029837432
2022-09-28 05:00:00+00:00,2022-09-28 13:48:00+00:00,short,1624.18453125,1623.3675,1649.2292857142857,1545.7821428571433,stop,-1.0024166931352105,11015.416575180694
2022-10-02 23:00:00+00:00,2022-10-03 14:24:00+00:00,long,1662.75703125,1664.8325,1657.8019642857141,1685.9241071428576,target,2.9911102080211327,11344.899824816977
2022-10-11 14:00:00+00:00,2022-10-11 15:30:00+00:00,short,1667.885078125,1666.8575,1674.7916071428572,1643.0551785714288,stop,-1.0078773829083298,11230.55714536904
2022-10-19 00:00:00+00:00,2022-10-20 02:27:00+00:00,short,1652.9522656249999,1652.2675,1661.8014285714285,1623.6657142857143,target,2.9934444652556658,11566.737636654465
2022-10-28 00:00:00+00:00,2022-11-01 01:00:00+00:00,short,1662.122734375,1661.7875,1671.8326785714287,1631.6519642857136,target,2.993778109611932,11913.02009601687
2022-11-07 14:00:00+00:00,2022-11-10 17:02:00+00:00,long,1673.694765625,1678.2225,1640.4207142857144,1791.627857142857,time,1.8624781520147413,12134.89749255031
2022-11-14 03:00:00+00:00,2022-11-17 03:23:00+00:00,long,1760.94953125,1763.3725,1745.9075,1815.7674999999997,stop,-0.003578585742914417,12134.463234838724
2022-11-18 03:00:00+00:00,2022-11-21 16:09:00+00:00,short,1762.82953125,1762.6575,1771.9442857142858,1734.7971428571427,target,2.9932700073068492,12497.680483394828
2022-11-22 15:00:00+00:00,2022-11-23 14:47:00+00:00,short,1745.8182812500002,1742.7575,1753.868392857143,1709.424821428571,stop,-0.005625110493241774,12496.977475058544
2022-12-07 08:00:00+00:00,2022-12-08 15:25:00+00:00,long,1771.8153125,1773.0525,1766.4855357142858,1792.7533928571427,target,2.990482664853841,12870.69742008086
2022-12-19 15:00:00+00:00,2022-12-19 15:30:00+00:00,long,1791.509453125,1792.6825,1789.4960714285714,1802.2417857142852,stop,-0.019614436225062388,12868.172905343677
2022-12-22 02:00:00+00:00,2022-12-22 13:36:00+00:00,long,1818.4151562499999,1819.7225,1810.9426785714286,1846.0619642857146,stop,-1.0071185958061302,12738.575143073474
2022-12-23 06:00:00+00:00,2022-12-27 15:26:00+00:00,short,1796.0265625,1794.6775,1820.7948214285714,1716.325535714286,stop,-1.0023930478541199,12610.884551443633
2022-12-30 14:00:00+00:00,2023-01-03 07:34:00+00:00,long,1816.5455468750001,1821.9525,1812.8964285714287,1849.1207142857143,target,2.9930985526679024,12988.34075443151
2023-01-10 01:00:00+00:00,2023-01-13 04:06:00+00:00,long,1868.60234375,1870.9625,1832.0380357142858,1987.735892857143,time,0.6888983700115104,13077.81722218033
2023-01-26 14:00:00+00:00,2023-01-26 16:24:00+00:00,long,1931.027890625,1937.8225,1918.669107142857,1995.282678571429,stop,-1.0032631294343597,12946.612303855378
2023-01-30 16:00:00+00:00,2023-01-31 05:37:00+00:00,long,1925.10375,1925.9025,1918.4871428571428,1948.1485714285714,stop,-1.0084284544622646,12816.054981494388
2023-02-08 03:00:00+00:00,2023-02-09 19:35:00+00:00,long,1874.13015625,1877.1725,1861.1775,1925.1574999999996,stop,-1.003907471084714,12687.393648036841
2023-02-24 03:00:00+00:00,2023-02-28 15:03:00+00:00,short,1825.9229687499999,1824.7975,1834.765892857143,1794.8923214285708,stop,-0.00626981710047818,12686.598171660291
2023-03-02 21:00:00+00:00,2023-03-07 13:25:00+00:00,long,1834.96015625,1836.3625,1821.9330357142858,1879.6508928571425,stop,-0.004331415135202063,12686.048662426942
2023-03-29 14:00:00+00:00,2023-04-02 22:04:00+00:00,long,1962.7721875,1965.9125,1948.0158928571427,2019.6023214285715,stop,-0.003492282056654783,12685.605629825806
2023-04-11 15:00:00+00:00,2023-04-12 13:45:00+00:00,long,1999.9491406250002,2002.6925,1987.620357142857,2047.9089285714292,stop,-0.004146722904127717,12685.079592911627
2023-04-19 16:00:00+00:00,2023-04-24 19:07:00+00:00,short,1991.37578125,1990.7075,2016.795892857143,1912.4423214285712,time,0.056155241452476246,12692.202929985466
2023-04-26 18:00:00+00:00,2023-04-27 12:35:00+00:00,long,1987.530234375,1988.6125,1974.6648214285715,2030.4555357142854,stop,-0.004481032429871875,12691.634188256108
2023-05-11 04:00:00+00:00,2023-05-11 13:47:00+00:00,long,2031.80859375,2032.6325,2020.1342857142856,2070.1271428571426,stop,-1.0050007143877697,12564.083173996652
2023-05-14 22:00:00+00:00,2023-05-15 01:38:00+00:00,short,2011.6459375,2007.8375,2018.86375,1974.7587500000004,stop,-1.0056682915769188,12437.730173388416
2023-05-23 07:00:00+00:00,2023-05-23 07:26:00+00:00,long,1960.28640625,1962.6925,1956.2194642857141,1982.111607142858,stop,-1.0096554387707244,12312.151954233172
2023-06-01 13:00:00+00:00,2023-06-02 16:56:00+00:00,long,1959.1905468749999,1968.6125,1952.6092857142855,2016.6221428571432,stop,-1.0039054654198933,12188.549587853822
2023-06-07 02:00:00+00:00,2023-06-07 07:10:00+00:00,long,1964.311328125,1965.1625,1955.8533928571428,1993.0898214285712,stop,-1.0067138554794652,12065.845770370912
2023-06-12 10:00:00+00:00,2023-06-13 15:56:00+00:00,long,1964.68125,1965.4725,1941.9878571428571,2035.926428571429,stop,-1.002661313624405,11944.866202669815
2023-06-20 05:00:00+00:00,2023-06-21 13:39:00+00:00,short,1950.396796875,1949.7675,1959.3941071428571,1920.8876785714283,target,2.993507577584448,12302.43667757906
2023-07-14 08:00:00+00:00,2023-07-19 11:10:00+00:00,long,1956.109609375,1957.0925,1932.8375,2029.8574999999996,time,0.7299525870954447,12392.238632382829
2023-07-25 03:00:00+00:00,2023-07-26 15:26:00+00:00,short,1963.253984375,1962.1875,1974.6078571428573,1924.9264285714282,stop,-1.005032061419904,12267.692660999717
2023-07-31 01:00:00+00:00,2023-08-01 05:02:00+00:00,long,1956.965078125,1958.5325,1946.8678571428572,1993.5264285714284,stop,-0.0053580723186675595,12267.035349155109
2023-08-08 20:00:00+00:00,2023-08-14 00:13:00+00:00,short,1926.36890625,1924.7675,1936.5551785714285,1889.404464285714,time,1.0574601202829723,12396.754355913441
2023-08-16 05:00:00+00:00,2023-08-21 08:10:00+00:00,short,1904.383046875,1903.8375,1916.8785714285716,1864.7142857142856,time,1.1459947966589124,12538.820515786796
2023-08-22 00:00:00+00:00,2023-08-22 10:11:00+00:00,short,1895.76640625,1894.6275,1904.2653571428573,1865.7139285714284,stop,-1.0064848439931815,12412.619187679895
2023-08-24 22:00:00+00:00,2023-08-30 01:15:00+00:00,long,1916.243203125,1916.7325,1900.4251785714287,1965.6544642857143,time,1.2003810733566112,12561.617919116634
2023-09-08 07:00:00+00:00,2023-09-13 10:10:00+00:00,short,1926.5515625,1925.2275,1939.4255357142858,1882.6333928571423,time,0.9821781182004394,12684.995381610144
2023-09-25 18:00:00+00:00,2023-09-28 14:31:00+00:00,short,1916.581796875,1915.8575,1931.2625,1869.6425000000002,target,2.9959428756897113,13065.030597027064
2023-09-29 14:00:00+00:00,2023-10-02 05:49:00+00:00,short,1872.752890625,1870.4775,1880.42,1840.6499999999996,target,2.99371385466432,13456.160228126395
2023-10-06 01:00:00+00:00,2023-10-06 13:12:00+00:00,short,1821.5460156249999,1820.4975,1830.0549999999998,1791.8250000000003,stop,-0.006539366989275513,13455.280280426412
2023-10-25 07:00:00+00:00,2023-10-25 13:48:00+00:00,short,1975.871484375,1971.1275,1981.6560714285715,1939.5417857142857,stop,-1.0059362279511532,13319.928741513235
2023-10-26 15:00:00+00:00,2023-10-31 19:08:00+00:00,long,1971.34734375,1979.8925,1966.9460714285715,2018.7317857142853,time,0.2908137931034589,13358.664931525107
2023-10-31 20:00:00+00:00,2023-11-01 05:15:00+00:00,long,1982.65703125,1984.8525,1975.465,2013.015,stop,-1.0066577896138482,13224.188890403495
2023-11-06 12:00:00+00:00,2023-11-06 15:56:00+00:00,long,1987.5790625,1987.9525,1982.3651785714287,2004.7144642857143,stop,-1.0111860398223018,13090.467738464004
2023-12-01 13:00:00+00:00,2023-12-01 15:02:00+00:00,short,2038.002890625,2035.9075,2048.0794642857145,1999.3916071428566,stop,-1.005134750524478,12958.890898218506
2023-12-12 14:00:00+00:00,2023-12-13 19:36:00+00:00,short,1993.5378125,1984.3175,2008.7701785714285,1910.959464285715,stop,-1.0025559572059737,12828.970765530594
2023-12-19 05:00:00+00:00,2023-12-19 15:22:00+00:00,long,2022.326171875,2024.3925,2017.7201785714285,2044.4094642857142,target,2.9906329452696374,13212.638191783562
2023-12-21 12:00:00+00:00,2023-12-21 13:41:00+00:00,short,2034.848125,2034.0275,2044.0332142857144,2004.0103571428565,stop,-1.0062464306110792,13079.686491589184
2023-12-29 04:00:00+00:00,2023-12-29 13:55:00+00:00,long,2067.705390625,2069.7225,2060.323214285714,2097.920357142857,stop,-1.0066494414469185,12948.019900578594
2024-01-02 07:00:00+00:00,2024-01-03 11:41:00+00:00,short,2075.005,2074.0875,2082.0239285714288,2050.278214285714,target,2.9921249212492125,13335.440830832113
2024-01-10 14:00:00+00:00,2024-01-11 01:53:00+00:00,short,2031.46703125,2030.1775,2033.7657142857142,2019.4128571428573,stop,-0.017418134766597267,13333.118045776479
2024-01-22 15:00:00+00:00,2024-01-23 06:55:00+00:00,short,2022.996171875,2022.6175,2033.1864285714285,1990.910714285715,stop,-1.0059135606393406,13198.998403297963
2024-02-01 00:00:00+00:00,2024-02-02 13:39:00+00:00,long,2038.2540625000001,2040.2425,2019.006607142857,2103.950178571429,stop,-0.002943130313401318,13198.60993957489
2024-02-09 19:00:00+00:00,2024-02-14 23:10:00+00:00,short,2024.5447656249999,2023.5875,2039.3701785714286,1976.2394642857146,time,1.920776619938235,13452.125753451088
2024-02-21 18:00:00+00:00,2024-02-21 18:01:00+00:00,long,2023.5346093750002,2024.4925,2022.167142857143,2031.468571428571,stop,-1.0268775917677793,13313.988888472475
2024-02-22 06:00:00+00:00,2024-02-22 08:01:00+00:00,short,2028.49484375,2028.3075,2032.2148214285714,2016.5855357142852,stop,-1.0159956126319634,13178.719345499288
2024-02-27 03:00:00+00:00,2024-02-27 08:27:00+00:00,short,2032.948984375,2032.5975,2037.6566071428572,2017.4201785714288,stop,-1.0123539585612933,13045.304058517442
2024-03-06 03:00:00+00:00,2024-03-08 13:31:00+00:00,long,2124.361640625,2126.6525,2108.975357142857,2179.68392857143,target,2.9964643607564247,13436.201945383229
2024-03-08 14:00:00+00:00,2024-03-13 17:26:00+00:00,long,2146.4612500000003,2171.4125,2121.950714285714,2319.797857142857,time,0.02517094726809076,13439.583964689735
2024-03-14 16:00:00+00:00,2024-03-19 19:07:00+00:00,short,2162.073359375,2161.8775,2182.9498214285713,2098.660535714286,time,0.24748103893903659,13472.844386714632
2024-03-20 16:00:00+00:00,2024-03-20 19:00:00+00:00,short,2161.2024218750003,2156.9375,2163.7294642857146,2136.5616071428562,stop,-1.0092020507427366,13336.87616487053
2024-04-08 15:00:00+00:00,2024-04-10 12:33:00+00:00,long,2327.24953125,2329.1425,2300.0135714285716,2416.529285714285,stop,-0.0021456333296551223,13336.590004410402
2024-05-06 22:00:00+00:00,2024-05-07 01:12:00+00:00,short,2324.569296875,2323.4575,2330.1,2303.53,stop,-1.0094091080165601,13201.969250207057
2024-05-07 16:00:00+00:00,2024-05-10 19:12:00+00:00,long,2313.498046875,2315.0325,2290.4273214285713,2388.8480357142853,time,2.0891943478797437,13477.784045591206
2024-05-22 03:00:00+00:00,2024-05-23 13:50:00+00:00,short,2426.3153125,2417.6875,2438.717142857143,2354.5985714285716,target,2.997028004687261,13881.717007848847
2024-05-28 12:00:00+00:00,2024-05-29 08:28:00+00:00,long,2344.9128906250003,2347.6925,2337.0832142857143,2379.5203571428574,stop,-0.005891065777957289,13880.899226768806
2024-05-29 10:00:00+00:00,2024-05-29 11:53:00+00:00,long,2344.517578125,2346.0625,2339.1089285714284,2366.923214285715,stop,-1.0089881869542883,13740.842593327681
2024-05-31 10:00:00+00:00,2024-06-03 14:00:00+00:00,short,2343.4896875,2341.9975,2362.3123214285715,2281.053035714285,stop,-0.0030765714687551967,13740.419846484889
2024-06-11 10:00:00+00:00,2024-06-13 11:44:00+00:00,long,2305.358671875,2306.6825,2286.605357142857,2366.9139285714286,stop,-0.0031129927422797687,13739.99210821231
2024-06-13 15:00:00+00:00,2024-06-13 16:24:00+00:00,long,2306.51140625,2313.8525,2295.6417857142856,2368.484642857143,stop,-1.0034320454991175,13602.120624349456
2024-06-14 04:00:00+00:00,2024-06-14 10:21:00+00:00,short,2308.3890625,2305.3875,2328.0185714285712,2237.4942857142855,stop,-1.0027616898385594,13465.72376972285
2024-06-18 06:00:00+00:00,2024-06-18 12:42:00+00:00,short,2322.983125,2322.0675,2328.6073214285716,2302.4480357142857,stop,-0.009556835868170192,13464.436872603716
2024-07-04 13:00:00+00:00,2024-07-05 02:51:00+00:00,short,2359.511015625,2357.6275,2363.28125,2340.66625,stop,-1.0110546097722752,13328.304062923378
2024-07-15 00:00:00+00:00,2024-07-18 03:03:00+00:00,long,2408.2440625,2408.9325,2374.7264285714286,2511.5507142857136,time,1.7159234471741787,13557.007557449748
2024-07-18 15:00:00+00:00,2024-07-19 00:18:00+00:00,long,2465.35546875,2468.6825,2427.9685714285715,2590.824285714285,stop,-1.0015351011850981,13421.229368091572
2024-07-23 22:00:00+00:00,2024-07-24 17:55:00+00:00,long,2407.692421875,2408.8425,2386.7785714285715,2475.0342857142864,stop,-0.0028326777707635073,13420.849187910699
2024-07-26 01:00:00+00:00,2024-07-26 14:02:00+00:00,short,2363.416484375,2362.5675,2384.5710714285715,2296.556785714286,stop,-1.0028404479792241,13286.259483792039
2024-08-02 16:00:00+00:00,2024-08-05 11:22:00+00:00,long,2421.1075,2433.4525,2400.4303571428572,2532.5189285714278,stop,-1.0018926694209513,13153.14542398368
2024-08-07 06:00:00+00:00,2024-08-08 14:10:00+00:00,short,2394.323046875,2391.3375,2417.841785714286,2311.824642857143,stop,-1.0023581092006684,13021.303804211424
2024-08-12 03:00:00+00:00,2024-08-15 06:03:00+00:00,long,2423.93125,2426.4825,2378.40875,2570.70375,time,0.5629891572843817,13094.612332766194
2024-08-19 14:00:00+00:00,2024-08-22 17:21:00+00:00,long,2487.0793750000003,2495.0225,2448.9723214285714,2633.173035714286,time,-0.30151891764031113,13055.129599391243
2024-08-23 10:00:00+00:00,2024-08-26 07:36:00+00:00,short,2502.0584375,2498.8075,2520.0485714285714,2435.084285714285,stop,-1.0029424127784783,12924.194167595751
2024-09-04 01:00:00+00:00,2024-09-04 14:00:00+00:00,short,2494.73390625,2492.2375,2508.302142857143,2444.0435714285722,stop,-0.0038905315577688875,12923.691347743073
2024-09-06 13:00:00+00:00,2024-09-06 16:21:00+00:00,long,2515.7684375,2522.5625,2492.6464285714287,2612.310714285714,stop,-1.0020891780576613,12794.184435341765
2024-09-10 15:00:00+00:00,2024-09-13 16:07:00+00:00,long,2502.5975,2509.3325,2484.32125,2584.36625,target,2.9975011244939775,13177.690257660968
2024-09-19 04:00:00+00:00,2024-09-19 07:59:00+00:00,short,2564.2325781249997,2563.9075,2584.785714285714,2501.2728571428565,stop,-1.0029935510357686,13045.51887420116
2024-09-24 08:00:00+00:00,2024-09-26 10:20:00+00:00,long,2628.317578125,2629.2025,2614.840892857143,2672.2873214285705,target,2.995648119365869,13436.316715017687
2024-09-27 10:00:00+00:00,2024-09-27 14:00:00+00:00,long,2661.252578125,2663.9325,2654.155892857143,2693.2623214285704,stop,-0.0063928108275952186,13435.4577567079
2024-10-23 03:00:00+00:00,2024-10-23 13:09:00+00:00,long,2738.68625,2739.1725,2728.170535714286,2772.1783928571426,stop,-0.005680803752576712,13434.694514719482
2024-10-30 17:00:00+00:00,2024-10-31 15:38:00+00:00,long,2777.7945312499996,2784.9525,2744.349107142857,2906.7626785714283,stop,-1.0015392802325633,13300.140771975317
2024-11-06 04:00:00+00:00,2024-11-06 13:05:00+00:00,short,2737.668515625,2734.0475,2750.1755357142856,2685.6633928571437,target,2.9961247605655634,13698.629582834546
2024-11-07 12:00:00+00:00,2024-11-12 15:07:00+00:00,short,2667.2179687499997,2666.1575,2751.554107142857,2409.967678571428,time,0.6819357577354361,13792.045436279619
2024-11-20 12:00:00+00:00,2024-11-20 17:12:00+00:00,long,2627.234921875,2628.3425,2619.6144642857143,2654.5266071428578,target,2.9928391677066926,14204.8191741245
2024-11-25 05:00:00+00:00,2024-11-25 14:05:00+00:00,long,2669.311484375,2672.7425,2657.4996428571426,2718.4710714285716,stop,-0.004100281162136804,14204.236736599787
2024-12-04 15:00:00+00:00,2024-12-05 15:41:00+00:00,long,2645.3143750000004,2649.3225,2632.416607142857,2700.0401785714294,stop,-1.0036969357683816,14061.669247725247
2024-12-09 00:00:00+00:00,2024-12-09 09:50:00+00:00,short,2646.9670312499998,2639.9875,2656.3483928571427,2590.9048214285726,stop,-1.0038200849150305,13920.51538754226
2024-12-11 10:00:00+00:00,2024-12-13 14:25:00+00:00,long,2691.84828125,2696.0525,2659.1378571428572,2806.7964285714274,stop,-1.0016930950745446,13781.07454610646
2024-12-31 17:00:00+00:00,2025-01-02 09:02:00+00:00,short,2626.32140625,2625.2275,2639.6055357142855,2582.0933928571435,stop,-1.0043469081063627,13642.664749998807
2025-01-06 21:00:00+00:00,2025-01-10 01:17:00+00:00,long,2634.0525000000002,2634.8525,2619.3382142857145,2681.3953571428565,time,2.2227900552486566,13945.912545332694
2025-01-10 14:00:00+00:00,2025-01-15 17:07:00+00:00,long,2665.1867187499997,2682.8625,2654.1892857142857,2768.8821428571437,time,0.3234726287600273,13991.023755247656
2025-01-20 12:00:00+00:00,2025-01-21 01:56:00+00:00,short,2710.360234375,2708.2175,2718.8873214285713,2676.208035714287,stop,-1.0058576425499157,13850.293973534523
2025-01-23 06:00:00+00:00,2025-01-23 09:25:00+00:00,long,2751.732421875,2752.2425,2744.5201785714285,2775.409464285714,stop,-1.0080934212047636,13710.670071169801
2025-01-28 01:00:00+00:00,2025-01-30 08:32:00+00:00,short,2741.15953125,2740.5275,2773.856964285714,2640.539107142858,stop,-1.0018752176591925,13573.306265551735
2025-01-31 10:00:00+00:00,2025-02-05 13:08:00+00:00,long,2793.4263281249996,2794.0225,2757.4825,2903.6425,time,2.0567870826491466,13852.48027551001
2025-02-06 02:00:00+00:00,2025-02-06 07:46:00+00:00,long,2864.292578125,2871.9225,2856.5435714285713,2918.0592857142865,stop,-1.0040640022293954,13713.392507647686
2025-02-07 04:00:00+00:00,2025-02-07 09:00:00+00:00,short,2869.61921875,2867.1375,2874.9719642857144,2843.634107142856,stop,-0.007977571627196358,13712.29851193787
2025-02-11 19:00:00+00:00,2025-02-16 23:08:00+00:00,long,2903.898046875,2906.1825,2850.0721428571433,3074.51357142857,time,-0.24353792589858156,13678.903864548874
2025-02-19 15:00:00+00:00,2025-02-24 18:07:00+00:00,long,2931.76953125,2938.2925,2905.1305357142855,3037.7783928571434,time,0.19796776642776037,13705.983685001322
2025-02-27 08:00:00+00:00,2025-03-03 16:40:00+00:00,short,2896.5089843749997,2891.8475,2946.303392857143,2728.47982142857,stop,-0.0011477178450449664,13705.82637898073
2025-03-06 06:00:00+00:00,2025-03-06 09:01:00+00:00,long,2918.79640625,2920.1425,2900.1639285714286,2980.078214285714,stop,-1.0031283518055059,13568.339348723935
2025-03-06 16:00:00+00:00,2025-03-07 06:33:00+00:00,short,2921.282734375,2914.3675,2928.7816071428574,2871.125178571427,stop,-0.004336029930995051,13567.751021468635
2025-03-17 21:00:00+00:00,2025-03-21 01:04:00+00:00,long,2999.0563281249997,3000.4525,2979.1330357142856,3064.4108928571427,time,2.1569491326671706,13860.400509448646
2025-03-25 16:00:00+00:00,2025-03-27 10:56:00+00:00,short,3034.73421875,3024.9875,3039.711964285714,2980.814107142858,stop,-1.0042446365984696,13721.20818072144
2025-04-02 16:00:00+00:00,2025-04-03 05:47:00+00:00,long,3123.256875,3126.1025,3097.2341071428573,3212.707678571428,stop,-0.0021649975566456277,13720.911116899586
2025-04-14 00:00:00+00:00,2025-04-17 03:03:00+00:00,long,3217.595390625,3224.0725,3099.2287499999998,3598.6037500000016,time,0.9248760951188928,13847.8125438523
2025-05-15 18:00:00+00:00,2025-05-18 22:00:00+00:00,short,3229.0525,3221.1975,3261.1876785714285,3101.2269642857154,stop,-0.001562883743776386,13847.596118641184
2025-05-23 02:00:00+00:00,2025-05-27 06:56:00+00:00,long,3304.81390625,3305.4025,3281.6225000000004,3376.7424999999994,stop,-0.00262825904121113,13847.232167944205
2025-05-28 05:00:00+00:00,2025-06-02 07:14:00+00:00,short,3296.748125,3296.2875,3352.2767857142853,3128.3196428571437,stop,-1.0011162850035082,13708.60527168867
2025-06-05 01:00:00+00:00,2025-06-10 04:07:00+00:00,long,3374.212890625,3380.4925,3268.9474999999998,3715.1275,time,-0.6465103769778989,13619.977716068264
2025-06-17 08:00:00+00:00,2025-06-20 13:32:00+00:00,long,3383.7658593749998,3388.0625,3335.615714285714,3545.4028571428576,time,-0.5410245759307039,13546.29028938805
2025-06-25 11:00:00+00:00,2025-06-30 14:07:00+00:00,short,3326.79421875,3324.3675,3394.8242857142855,3112.997142857143,time,0.5523243730959709,13621.109752306673
2025-07-03 02:00:00+00:00,2025-07-03 12:37:00+00:00,long,3344.27390625,3346.2725,3325.5439285714288,3408.458214285714,stop,-1.003015161957271,13484.487956264196
2025-07-10 06:00:00+00:00,2025-07-11 05:27:00+00:00,short,3325.131875,3321.0375,3340.9587500000002,3261.273749999999,stop,-1.0031373533287318,13349.220020669796
2025-07-30 08:00:00+00:00,2025-07-30 13:13:00+00:00,long,3327.6799218749998,3328.0025,3310.5101785714282,3380.4794642857155,stop,-1.0035729963147095,13215.250853323718
2025-08-07 04:00:00+00:00,2025-08-11 12:29:00+00:00,long,3376.73109375,3380.0725,3348.09125,3476.016250000001,stop,-1.0019542700801252,13082.84008309704
2025-08-28 08:00:00+00:00,2025-09-01 02:07:00+00:00,long,3395.10984375,3396.0325,3372.6210714285717,3466.266785714284,target,2.997330363680742,13474.976021339504
2025-09-01 15:00:00+00:00,2025-09-04 20:32:00+00:00,long,3474.584609375,3475.8425,3434.1617857142855,3600.884642857144,time,1.7541685945880894,13711.349818834116
2025-09-05 12:00:00+00:00,2025-09-05 16:24:00+00:00,long,3551.997890625,3553.5225,3538.122321428571,3599.723035714287,target,2.995941605500864,14122.133852732337
2025-09-09 16:00:00+00:00,2025-09-12 19:03:00+00:00,long,3635.322109375,3645.8225,3576.1185714285716,3854.934285714286,time,0.02905144719245676,14126.236536991011
2025-09-18 13:00:00+00:00,2025-09-19 13:57:00+00:00,short,3665.7899218750003,3663.1975,3698.059821428571,3558.610535714288,stop,-0.001792766443509962,14125.983286562645
2025-09-24 03:00:00+00:00,2025-09-24 16:50:00+00:00,long,3754.938515625,3757.3125,3733.645892857143,3828.3123214285715,stop,-1.0026408517124037,13984.350407425502
