timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,reaction_mode,poc_tolerance_atr,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
60,2,3.5,1,2,0.15,12,0,0.1,2.0,6,0,128,46,82,35.9375,0.5845676206967102,-14.654734925602721,-0.11449011660627126,-13.817592309105509,17.298085739634605,8618.240769089449,45,14,31,31.11111111111111,0.8580409721214609,-1.933760187418311,-0.0429724486092958,-2.0440477321498673,7.670409081589165,9795.595226785013,-10.934897423962873
60,2,3.5,1,2,0.05,12,0,0.25,2.0,6,0,117,40,77,34.18803418803419,0.5803168998260555,-13.672689102801646,-0.11686059062223629,-12.950912172189089,15.96005399910072,8704.90878278109,44,13,31,29.545454545454547,0.8274736592292441,-2.204009157482183,-0.05009111721550416,-2.2981548179624722,7.060824553223361,9770.184518203752,-11.10236225354053
60,2,3.5,1,2,0.05,12,0,0.25,2.0,6,1,117,40,77,34.18803418803419,0.5803168998260555,-13.672689102801646,-0.11686059062223629,-12.950912172189089,15.96005399910072,8704.90878278109,44,13,31,29.545454545454547,0.8274736592292441,-2.204009157482183,-0.05009111721550416,-2.2981548179624722,7.060824553223361,9770.184518203752,-11.10236225354053
60,2,3.5,1,2,0.05,12,0,0.25,2.5,6,0,117,40,77,34.18803418803419,0.5793202103984942,-13.705159851967972,-0.11713811839288865,-12.978628574756623,15.986812291843759,8702.137142524338,44,13,31,29.545454545454547,0.9448912798764154,-0.7040091574821788,-0.016000208124594975,-0.8538026476423655,6.604981087898477,9914.619735235763,-11.13371390702547
60,2,3.5,1,2,0.05,12,0,0.25,3.0,6,1,117,40,77,34.18803418803419,0.5793202103984942,-13.705159851967972,-0.11713811839288865,-12.978628574756623,15.986812291843759,8702.137142524338,44,13,31,29.545454545454547,1.0316715801672456,0.40460171130211464,0.009195493438684423,0.2223180045830775,6.149137622573576,10022.231800458308,-11.13371390702547
60,2,3.5,1,2,0.05,12,0,0.25,3.0,6,0,117,40,77,34.18803418803419,0.5793202103984942,-13.705159851967972,-0.11713811839288865,-12.978628574756623,15.986812291843759,8702.137142524338,44,13,31,29.545454545454547,1.0316715801672456,0.40460171130211464,0.009195493438684423,0.2223180045830775,6.149137622573576,10022.231800458308,-11.13371390702547
60,2,3.5,1,2,0.05,12,0,0.25,2.5,6,1,117,40,77,34.18803418803419,0.5793202103984942,-13.705159851967972,-0.11713811839288865,-12.978628574756623,15.986812291843759,8702.137142524338,44,13,31,29.545454545454547,0.9448912798764154,-0.7040091574821788,-0.016000208124594975,-0.8538026476423655,6.604981087898477,9914.619735235763,-11.13371390702547
60,2,3.5,1,2,0.15,12,0,0.1,3.0,6,1,128,45,83,35.15625,0.5779438794883192,-14.899520246262945,-0.11640250192392926,-14.029634091036547,17.501564172631852,8597.036590896345,45,14,31,31.11111111111111,1.0659343022070278,0.898154421726864,0.019958987149485866,0.701793301283371,6.764660396419375,10070.179330128336,-11.15159214412529
60,2,3.5,1,2,0.15,12,0,0.1,2.5,6,1,128,45,83,35.15625,0.5779438794883192,-14.899520246262945,-0.11640250192392926,-14.029634091036547,17.501564172631852,8597.036590896345,45,14,31,31.11111111111111,0.9681572849937904,-0.43376018741831196,-0.009639115275962487,-0.5959011892134214,7.217534739004297,9940.409881078658,-11.15159214412529
60,2,3.5,1,2,0.05,12,0,0.0,3.0,6,0,115,40,75,34.78260869565217,0.6017167636899725,-13.530534568617112,-0.11765682233580098,-12.849717156619123,16.2034716898037,8715.028284338088,44,13,31,29.545454545454547,1.0160085851497807,0.21907249591339406,0.004978920361668047,0.017953047524454924,6.757808627477699,10001.795304752446,-11.153790758611342
