symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
EURUSD,30,1.0,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,BUY,1.16776,1.16576,1.16976,1.1678,timeout,-0.02,0.04,8.0,4.0,1.16776,1.16755,0.9453,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 05:00:00,BUY,0.67232,0.67032,0.67432,0.67032,loss,-1.045,0.045,9.0,-200.0,0.67232,0.67166,4.0526,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,BUY,1.34602,1.34402,1.34802,1.34521,timeout,-0.455,0.05,10.0,-81.0,1.34602,1.34556,1.5407,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,BUY,1.38614,1.38414,1.38814,1.38734,timeout,0.525,0.075,15.0,120.0,1.38614,1.3857,1.2623,140.92,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,SELL,1.16538,1.16738,1.16338,1.16448,timeout,0.41,0.04,8.0,90.0,1.16577,1.16538,1.261,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,BUY,1.38682,1.38482,1.38882,1.38723,timeout,0.13,0.075,15.0,41.0,1.38682,1.38641,1.1167,140.92,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,SELL,1.34313,1.34513,1.34113,1.34196,timeout,0.535,0.05,10.0,117.0,1.34366,1.34313,1.0785,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,SELL,0.66945,0.67145,0.66745,0.66863,timeout,0.365,0.045,9.0,82.0,0.66993,0.66945,2.1889,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,0.66838,0.66638,0.67038,0.66991,timeout,0.72,0.045,9.0,153.0,0.66838,0.66812,1.2466,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,1.16429,1.16229,1.16629,1.16484,timeout,0.235,0.04,8.0,55.0,1.16429,1.16376,2.0054,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 03:45:00,BUY,1.34255,1.34055,1.34455,1.34455,win,0.95,0.05,10.0,200.0,1.34255,1.34201,1.546,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,BUY,1.38924,1.38724,1.39124,1.38814,timeout,-0.625,0.075,15.0,-110.0,1.38924,1.38864,1.8962,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,BUY,0.6684,0.6664,0.6704,0.66815,timeout,-0.17,0.045,9.0,-25.0,0.6684,0.66801,1.56,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,1.1641,1.1661,1.1621,1.16311,timeout,0.455,0.04,8.0,99.0,1.16453,1.1641,1.5801,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,1.34342,1.34542,1.34142,1.34347,timeout,-0.075,0.05,10.0,-5.0,1.34396,1.34342,1.0573,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,BUY,1.38878,1.38678,1.39078,1.38997,timeout,0.52,0.075,15.0,119.0,1.38878,1.38844,0.9154,140.92,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,SELL,1.16061,1.16261,1.15861,1.16132,timeout,-0.395,0.04,8.0,-71.0,1.16094,1.16061,1.2386,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,SELL,1.33793,1.33993,1.33593,1.33845,timeout,-0.31,0.05,10.0,-52.0,1.33822,1.33793,0.8807,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,1.38927,1.38727,1.39127,1.38934,timeout,-0.04,0.075,15.0,7.0,1.38927,1.38893,1.0,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,0.66987,0.67187,0.66787,0.6701,timeout,-0.16,0.045,9.0,-23.0,0.67021,0.66987,1.7,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 06:45:00,BUY,0.67324,0.67124,0.67524,0.67524,win,0.955,0.045,9.0,200.0,0.67324,0.67294,1.2537,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,SELL,1.17184,1.17384,1.16984,1.1714,timeout,0.18,0.04,8.0,44.0,1.17267,1.17184,2.3666,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,1.38381,1.38181,1.38581,1.38334,timeout,-0.31,0.075,15.0,-47.0,1.38381,1.38332,1.5347,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,0.6761,0.6741,0.6781,0.6781,win,0.955,0.045,9.0,200.0,0.6761,0.67535,3.1915,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,1.16794,1.16594,1.16994,1.16848,timeout,0.23,0.04,8.0,54.0,1.16794,1.16724,1.7223,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,1.34219,1.34019,1.34419,1.34239,timeout,0.05,0.05,10.0,20.0,1.34219,1.34164,1.083,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 04:00:00,SELL,1.38374,1.38574,1.38174,1.38174,win,0.925,0.075,15.0,200.0,1.38441,1.38374,1.6313,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,BUY,0.68421,0.68221,0.68621,0.685,timeout,0.35,0.045,9.0,79.0,0.68421,0.68386,1.9838,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,SELL,1.17485,1.17685,1.17285,1.17419,timeout,0.29,0.04,8.0,66.0,1.17535,1.17485,1.5119,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.34952,1.35152,1.34752,1.34893,timeout,0.245,0.05,10.0,59.0,1.35006,1.34952,0.9818,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,SELL,1.3784,1.3804,1.3764,1.37854,timeout,-0.145,0.075,15.0,-14.0,1.3792,1.3784,3.2277,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,BUY,0.69987,0.69787,0.70187,0.70187,win,0.955,0.045,9.0,200.0,0.69987,0.69896,1.1304,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:15:00,BUY,1.20226,1.20026,1.20426,1.20026,loss,-1.04,0.04,8.0,-200.0,1.20226,1.20076,0.8111,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:30:00,BUY,1.38266,1.38066,1.38466,1.38066,loss,-1.05,0.05,10.0,-200.0,1.38266,1.38136,0.7392,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 05:45:00,BUY,1.36037,1.35837,1.36237,1.35837,loss,-1.075,0.075,15.0,-200.0,1.36037,1.35917,1.0402,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:15:00,BUY,0.70472,0.70272,0.70672,0.70272,loss,-1.045,0.045,9.0,-200.0,0.70472,0.70309,2.4046,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,1.19826,1.19626,1.20026,1.19626,loss,-1.04,0.04,8.0,-200.0,1.19826,1.19685,1.9939,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,1.38279,1.38079,1.38479,1.38079,loss,-1.05,0.05,10.0,-200.0,1.38279,1.38135,1.7275,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:15:00,SELL,1.35326,1.35526,1.35126,1.35526,loss,-1.075,0.075,15.0,-200.0,1.35461,1.35326,2.1023,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,SELL,0.70332,0.70532,0.70132,0.70132,win,0.955,0.045,9.0,200.0,0.70525,0.70332,3.9677,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:15:00,SELL,1.19375,1.19575,1.19175,1.19175,win,0.96,0.04,8.0,200.0,1.19729,1.19375,7.8667,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,SELL,1.37885,1.38085,1.37685,1.37685,win,0.95,0.05,10.0,200.0,1.38138,1.37885,3.9095,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,BUY,1.35039,1.34839,1.35239,1.35239,win,0.925,0.075,15.0,200.0,1.35039,1.34837,2.6258,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,BUY,0.70243,0.70043,0.70443,0.70319,timeout,0.335,0.045,9.0,76.0,0.70243,0.70156,1.8511,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,BUY,1.18159,1.17959,1.18359,1.18359,win,0.96,0.04,8.0,200.0,1.18159,1.18084,1.7617,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 05:30:00,BUY,1.36976,1.36776,1.37176,1.37176,win,0.95,0.05,10.0,200.0,1.36976,1.36906,1.3706,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,BUY,0.70032,0.69832,0.70232,0.69832,loss,-1.045,0.045,9.0,-200.0,0.70032,0.69929,2.9671,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 07:00:00,SELL,1.17998,1.18198,1.17798,1.17963,timeout,0.135,0.04,8.0,35.0,1.18026,1.17998,0.8596,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:15:00,BUY,1.36488,1.36288,1.36688,1.36288,loss,-1.05,0.05,10.0,-200.0,1.36488,1.36437,1.1036,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:15:00,SELL,1.36625,1.36825,1.36425,1.36825,loss,-1.075,0.075,15.0,-200.0,1.36704,1.36625,1.6029,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:45:00,BUY,0.69161,0.68961,0.69361,0.69361,win,0.955,0.045,9.0,200.0,0.69161,0.68968,3.491,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 02:00:00,BUY,1.35245,1.35045,1.35445,1.35445,win,0.95,0.05,10.0,200.0,1.35245,1.3508,2.7599,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 05:30:00,SELL,1.3711,1.3731,1.3691,1.3691,win,0.925,0.075,15.0,200.0,1.37238,1.3711,2.4348,140.92,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 05:15:00,BUY,1.17787,1.17587,1.17987,1.17987,win,0.96,0.04,8.0,200.0,1.17787,1.17655,2.9855,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 01:45:00,BUY,0.70771,0.70571,0.70971,0.70971,win,0.955,0.045,9.0,200.0,0.70771,0.70726,1.6195,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 04:15:00,BUY,1.18945,1.18745,1.19145,1.19145,win,0.96,0.04,8.0,200.0,1.18945,1.18858,2.6711,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 02:30:00,BUY,1.36385,1.36185,1.36585,1.36585,win,0.95,0.05,10.0,200.0,1.36385,1.3631,1.7588,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 02:30:00,SELL,1.35502,1.35702,1.35302,1.35302,win,0.925,0.075,15.0,200.0,1.35536,1.35502,0.8702,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 06:30:00,BUY,0.71301,0.71101,0.71501,0.71101,loss,-1.045,0.045,9.0,-200.0,0.71301,0.7119,3.3064,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 06:15:00,BUY,1.18772,1.18572,1.18972,1.18572,loss,-1.04,0.04,8.0,-200.0,1.18772,1.18664,3.024,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 06:30:00,BUY,1.36263,1.36063,1.36463,1.36063,loss,-1.05,0.05,10.0,-200.0,1.36263,1.36149,2.07,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 06:30:00,SELL,1.35725,1.35925,1.35525,1.35925,loss,-1.075,0.075,15.0,-200.0,1.35841,1.35725,2.3777,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 06:00:00,SELL,0.70858,0.71058,0.70658,0.70658,win,0.955,0.045,9.0,200.0,0.70929,0.70858,1.8969,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 07:00:00,SELL,1.18668,1.18868,1.18468,1.18497,timeout,0.815,0.04,8.0,171.0,1.18714,1.18668,1.4636,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 06:15:00,SELL,1.36165,1.36365,1.35965,1.35965,win,0.95,0.05,10.0,200.0,1.36213,1.36165,1.1409,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,BUY,1.36138,1.35938,1.36338,1.36338,win,0.925,0.075,15.0,200.0,1.36138,1.36082,1.4905,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,SELL,0.70785,0.70985,0.70585,0.70671,timeout,0.525,0.045,9.0,114.0,0.70844,0.70785,2.4294,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,SELL,1.18495,1.18695,1.18295,1.18388,timeout,0.495,0.04,8.0,107.0,1.18532,1.18495,1.3214,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,SELL,1.35618,1.35818,1.35418,1.35563,timeout,0.225,0.05,10.0,55.0,1.35661,1.35618,0.8674,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,SELL,1.36374,1.36574,1.36174,1.36561,timeout,-1.01,0.075,15.0,-187.0,1.36422,1.36374,1.3631,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-18,2026-02-19 00:30:00,2026-02-19 01:45:00,BUY,0.70437,0.70237,0.70637,0.70637,win,0.955,0.045,9.0,200.0,0.70437,0.70387,2.1672,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 07:00:00,SELL,1.17664,1.17864,1.17464,1.17612,timeout,0.22,0.04,8.0,52.0,1.17711,1.17664,1.3484,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 01:45:00,BUY,1.34628,1.34428,1.34828,1.34428,loss,-1.05,0.05,10.0,-200.0,1.34628,1.34552,1.5716,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 07:00:00,SELL,1.36854,1.37054,1.36654,1.36811,timeout,0.14,0.075,15.0,43.0,1.36911,1.36854,1.7577,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-19,2026-02-20 01:15:00,2026-02-20 01:45:00,SELL,0.70509,0.70709,0.70309,0.70309,win,0.955,0.045,9.0,200.0,0.70577,0.70509,2.0832,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-24,2026-02-25 00:30:00,2026-02-25 00:30:00,BUY,0.70621,0.70421,0.70821,0.70821,win,0.955,0.045,9.0,200.0,0.70621,0.70567,2.4309,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-24,2026-02-25 00:30:00,2026-02-25 05:00:00,BUY,1.17778,1.17578,1.17978,1.17978,win,0.96,0.04,8.0,200.0,1.17778,1.17728,1.6787,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-24,2026-02-25 00:30:00,2026-02-25 02:30:00,BUY,1.34975,1.34775,1.35175,1.35175,win,0.95,0.05,10.0,200.0,1.34975,1.34908,1.2659,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-24,2026-02-25 00:30:00,2026-02-25 05:15:00,SELL,1.36994,1.37194,1.36794,1.36794,win,0.925,0.075,15.0,200.0,1.37052,1.36994,1.8667,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,BUY,0.71247,0.71047,0.71447,0.71244,timeout,-0.06,0.045,9.0,-3.0,0.71247,0.71178,2.4456,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,BUY,1.18171,1.17971,1.18371,1.18125,timeout,-0.27,0.04,8.0,-46.0,1.18171,1.18113,1.6208,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,BUY,1.35583,1.35383,1.35783,1.35493,timeout,-0.5,0.05,10.0,-90.0,1.35583,1.3553,1.1091,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,SELL,1.36714,1.36914,1.36514,1.3669,timeout,0.045,0.075,15.0,24.0,1.36763,1.36714,1.6295,140.92,0.01,200.0,0.01
EURUSD,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 07:00:00,SELL,1.18001,1.18201,1.17801,1.17985,timeout,0.04,0.04,8.0,16.0,1.18053,1.18001,1.7458,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 06:30:00,SELL,1.34873,1.35073,1.34673,1.34673,win,0.95,0.05,10.0,200.0,1.34934,1.34873,1.4598,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-03,2026-03-03,2026-03-04 00:30:00,2026-03-04 00:45:00,SELL,0.70251,0.70451,0.70051,0.70051,win,0.955,0.045,9.0,200.0,0.70391,0.70251,2.5258,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-03,2026-03-03,2026-03-04 00:30:00,2026-03-04 01:15:00,SELL,1.16013,1.16213,1.15813,1.15813,win,0.96,0.04,8.0,200.0,1.16107,1.16013,2.1158,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-03,2026-03-03,2026-03-04 00:30:00,2026-03-04 01:15:00,SELL,1.33359,1.33559,1.33159,1.33159,win,0.95,0.05,10.0,200.0,1.33521,1.33359,2.3478,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-03,2026-03-04,2026-03-05 00:30:00,2026-03-05 01:45:00,BUY,0.70854,0.70654,0.71054,0.70654,loss,-1.045,0.045,9.0,-200.0,0.70854,0.70722,4.1067,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-03,2026-03-04,2026-03-05 00:30:00,2026-03-05 02:15:00,BUY,1.16438,1.16238,1.16638,1.16238,loss,-1.04,0.04,8.0,-200.0,1.16438,1.16317,3.2452,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-03,2026-03-04,2026-03-05 00:30:00,2026-03-05 02:15:00,BUY,1.33789,1.33589,1.33989,1.33589,loss,-1.05,0.05,10.0,-200.0,1.33789,1.33643,3.6241,200.0,0.01,200.0,0.01
USDCAD,30,1.0,2026-03,2026-03-04,2026-03-05 00:30:00,2026-03-05 03:30:00,SELL,1.36345,1.36545,1.36145,1.36545,loss,-1.075,0.075,15.0,-200.0,1.36459,1.36345,2.2416,140.92,0.01,200.0,0.01
USDCAD,30,1.0,2026-03,2026-03-05,2026-03-06 00:30:00,2026-03-06 07:00:00,SELL,1.36594,1.36794,1.36394,1.36576,timeout,0.015,0.075,15.0,18.0,1.36714,1.36594,2.6047,140.92,0.01,200.0,0.01
AUDUSD,30,1.0,2026-03,2026-03-05,2026-03-06 00:45:00,2026-03-06 07:00:00,BUY,0.7022,0.7002,0.7042,0.70376,timeout,0.735,0.045,9.0,156.0,0.7022,0.70081,3.6579,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-03,2026-03-05,2026-03-06 01:00:00,2026-03-06 07:00:00,BUY,1.1614,1.1594,1.1634,1.16078,timeout,-0.35,0.04,8.0,-62.0,1.1614,1.16049,2.0158,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-03,2026-03-05,2026-03-06 01:00:00,2026-03-06 07:00:00,BUY,1.33642,1.33442,1.33842,1.3363,timeout,-0.11,0.05,10.0,-12.0,1.33642,1.33547,1.1886,200.0,0.01,200.0,0.01
GBPUSD,30,1.0,2026-03,2026-03-10,2026-03-10 23:30:00,2026-03-11 01:15:00,BUY,1.34183,1.33983,1.34383,1.34383,win,0.95,0.05,10.0,200.0,1.34183,1.34125,1.1293,200.0,0.01,200.0,0.01
AUDUSD,30,1.0,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 01:15:00,BUY,0.71192,0.70992,0.71392,0.71392,win,0.955,0.045,9.0,200.0,0.71192,0.71145,1.3239,200.0,0.01,200.0,0.01
EURUSD,30,1.0,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 03:30:00,BUY,1.16107,1.15907,1.16307,1.16307,win,0.96,0.04,8.0,200.0,1.16107,1.16046,1.2113,200.0,0.01,200.0,0.01
