date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.515,4.6,4.23,21.14,0.0326,0.03,False,2.18,20.0,22.18,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.245,5.1,4.23,19.06,0.0362,0.03,False,1.04,22.18,23.21,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.415,5.34,4.23,18.21,0.0379,0.03,False,-1.75,23.21,21.46,1
2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.525,4.94,4.23,19.7,0.035,0.03,False,2.22,21.46,23.68,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.13,5.45,4.23,17.85,0.0386,0.03,False,0.55,23.68,24.23,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.625,5.57,4.23,17.45,0.0395,0.03,False,-2.64,24.23,21.59,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,USDCAD,BUY,timeout,0.52,4.96,4.23,19.59,0.0352,0.03,False,2.2,21.59,23.78,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.04,5.47,4.23,17.78,0.0388,0.03,False,-0.17,23.78,23.61,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,USDCAD,BUY,timeout,-0.31,5.43,4.23,17.9,0.0385,0.03,False,-1.31,23.61,22.3,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 04:00:00,USDCAD,SELL,win,0.925,5.13,4.23,18.95,0.0364,0.03,False,3.91,22.3,26.21,2
2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,USDCAD,SELL,timeout,-0.145,6.03,5.64,21.5,0.0428,0.04,False,-0.82,26.21,25.4,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 05:45:00,USDCAD,BUY,loss,-1.075,5.84,5.64,22.19,0.0415,0.04,False,-6.06,25.4,19.34,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:15:00,USDCAD,SELL,loss,-1.075,4.45,4.23,21.86,0.0316,0.03,False,-4.54,19.34,14.79,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,USDCAD,BUY,win,0.925,3.4,2.82,19.05,0.0241,0.02,False,2.61,14.79,17.4,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:15:00,USDCAD,SELL,loss,-1.075,4.0,2.82,16.2,0.0284,0.02,False,-3.03,17.4,14.37,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 05:30:00,USDCAD,SELL,win,0.925,3.31,2.82,19.61,0.0235,0.02,False,2.61,14.37,16.98,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 02:30:00,USDCAD,SELL,win,0.925,3.9,2.82,16.6,0.0277,0.02,False,2.61,16.98,19.58,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 06:30:00,USDCAD,SELL,loss,-1.075,4.5,4.23,21.59,0.032,0.03,False,-4.54,19.58,15.04,1
2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,USDCAD,BUY,win,0.925,3.46,2.82,18.74,0.0245,0.02,False,2.61,15.04,17.65,1
2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,USDCAD,SELL,timeout,-1.01,4.06,2.82,15.97,0.0288,0.02,False,-2.85,17.65,14.8,1
2026-02-19,2026-02-20 00:45:00,2026-02-20 07:00:00,USDCAD,SELL,timeout,0.14,3.4,2.82,19.04,0.0242,0.02,False,0.39,14.8,15.19,1
2026-02-24,2026-02-25 00:30:00,2026-02-25 05:15:00,USDCAD,SELL,win,0.925,3.49,2.82,18.55,0.0248,0.02,False,2.61,15.19,17.8,1
2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,USDCAD,SELL,timeout,0.045,4.09,2.82,15.83,0.0291,0.02,False,0.13,17.8,17.93,1
2026-03-04,2026-03-05 00:30:00,2026-03-05 03:30:00,USDCAD,SELL,loss,-1.075,4.12,2.82,15.72,0.0293,0.02,False,-3.03,17.93,14.9,1
2026-03-05,2026-03-06 00:30:00,2026-03-06 07:00:00,USDCAD,SELL,timeout,0.015,3.43,2.82,18.92,0.0243,0.02,False,0.04,14.9,14.94,1
2026-03-10,2026-03-11 00:00:00,2026-03-11 02:45:00,USDCAD,SELL,win,0.925,3.44,2.82,18.86,0.0244,0.02,False,2.61,14.94,17.55,1
2026-03-11,2026-03-11 23:30:00,2026-03-12 01:30:00,USDCAD,BUY,loss,-1.075,4.04,2.82,16.06,0.0286,0.02,False,-3.03,17.55,14.52,1
2026-03-12,2026-03-12 23:30:00,2026-03-13 06:00:00,USDCAD,SELL,timeout,-0.745,3.34,2.82,19.41,0.0237,0.02,False,-2.1,14.52,12.42,1
2026-03-17,2026-03-17 23:45:00,2026-03-18 06:00:00,USDCAD,SELL,timeout,-0.755,2.86,2.82,22.7,0.0203,0.02,False,-2.13,12.42,10.29,1
2026-03-18,2026-03-18 23:30:00,2026-03-19 06:00:00,USDCAD,SELL,timeout,0.295,2.37,1.41,13.69,0.0168,0.01,False,0.42,10.29,10.71,1
2026-03-19,2026-03-19 23:30:00,2026-03-20 06:00:00,USDCAD,SELL,timeout,-0.12,2.46,1.41,13.16,0.0175,0.01,False,-0.17,10.71,10.54,1
2026-03-24,2026-03-24 23:30:00,2026-03-25 06:00:00,USDCAD,SELL,loss,-1.075,2.42,1.41,13.37,0.0172,0.01,False,-1.51,10.54,9.02,1
2026-03-25,2026-03-26 00:00:00,2026-03-26 06:00:00,USDCAD,BUY,timeout,0.335,2.08,1.41,15.62,0.0147,0.01,False,0.47,9.02,9.49,1
