starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,206.44,-93.56,-31.19,44,10,34,22.73,-4.62,-0.105,0.0002,52.18,M30
