trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
22,12,9,1,54.55,4.41,20.0,27.23,2,52399.91,False,,69.95,7.24,USDCAD
21,10,10,1,47.62,0.64,20.0,11.56,1,52399.91,False,,89.15,2.17,EURUSD
20,8,10,2,40.0,-1.79,20.0,7.06,1,52399.91,False,,67.4,7.06,GBPUSD
21,3,9,9,14.29,-2.95,20.0,6.21,1,52399.91,False,,84.56,3.09,NZDUSD
21,5,11,5,23.81,-4.63,20.0,3.77,1,52399.91,False,,85.88,3.77,USDCHF
20,3,8,9,15.0,-6.15,20.0,3.07,1,52399.91,False,,86.42,3.07,USDJPY
22,5,13,4,22.73,-6.34,20.0,2.44,1,52399.91,False,,89.72,2.06,AUDUSD
21,1,7,13,4.76,-7.97,20.0,2.19,1,52399.91,False,,91.55,1.73,EURGBP
