case,variant,period,initial,final,net,return_pct,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,profit_factor,trades,wins,losses,win_rate_pct,expected_payoff,recovery_factor,sharpe,gross_profit,gross_loss,largest_win,largest_loss,average_win,average_loss,history_quality
full-exact,exact,full,10000.0,9663.65,-336.35,-3.3635000000000006,4395.19,42.26,4369.03,42.01,1.0,3395,2092,1303,61.62,-0.1,-0.08,-0.1,84466.09,-84802.44,183.55,-157.33,40.38,-63.55,98%
