case,variant,period,initial,final,net,return_pct,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,profit_factor,trades,wins,losses,win_rate_pct,expected_payoff,recovery_factor,sharpe,gross_profit,gross_loss,largest_win,largest_loss,average_win,average_loss,history_quality
final-exact,exact,final,10000.0,14885.86,4885.86,48.858599999999996,2229.98,17.07,2172.11,16.63,1.16,799,531,268,66.46,6.11,2.19,6.02,34673.29,-29787.43,92.2,-242.74,65.3,-108.35,100%
