case,variant,period,initial,final,net,return_pct,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,profit_factor,trades,wins,losses,win_rate_pct,expected_payoff,recovery_factor,sharpe,gross_profit,gross_loss,largest_win,largest_loss,average_win,average_loss,history_quality
smoke-exact,exact,smoke,10000.0,10161.82,161.82,1.6181999999999999,2131.72,19.41,2075.21,18.92,1.01,711,433,278,60.9,0.23,0.08,0.22,22542.94,-22381.12,68.3,-110.11,52.06,-78.55,100%
