date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 00:30:00,2025-12-19 00:45:00,EURGBP,BUY,loss,-1.0,20.0,15.4,1
2025-12-21,2025-12-22 00:30:00,2025-12-22 07:00:00,EURGBP,SELL,timeout,0.4727,15.4,17.07,1
2025-12-22,2025-12-23 00:45:00,2025-12-23 03:00:00,EURGBP,BUY,loss,-1.0,17.07,13.15,1
2025-12-23,2025-12-24 00:45:00,2025-12-24 01:15:00,EURGBP,BUY,loss,-1.0,13.15,10.12,1
2025-12-25,2025-12-26 00:45:00,2025-12-26 05:15:00,EURGBP,BUY,win,1.3043,10.12,13.16,1
2025-12-28,2025-12-29 00:30:00,2025-12-29 02:45:00,EURGBP,BUY,loss,-1.0,13.16,10.13,1
2025-12-29,2025-12-30 00:30:00,2025-12-30 00:45:00,EURGBP,BUY,win,1.3043,10.13,13.17,1
2025-12-30,2025-12-31 00:30:00,2025-12-31 02:00:00,EURGBP,BUY,loss,-1.0,13.17,10.14,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:45:00,EURGBP,SELL,loss,-1.0,10.14,7.81,1
2026-01-04,2026-01-05 01:00:00,2026-01-05 03:00:00,EURGBP,SELL,win,1.3043,7.81,10.15,1
2026-01-05,2026-01-06 00:30:00,2026-01-06 00:45:00,EURGBP,BUY,loss,-1.0,10.15,7.82,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 06:15:00,EURGBP,SELL,loss,-1.0,7.82,6.02,1
2026-01-11,2026-01-12 00:45:00,2026-01-12 07:00:00,EURGBP,BUY,timeout,0.7111,6.02,7.0,1
2026-01-12,2026-01-13 00:30:00,2026-01-13 00:45:00,EURGBP,SELL,win,1.3043,7.0,9.11,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 02:15:00,EURGBP,SELL,win,1.3043,9.11,11.84,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 00:45:00,EURGBP,SELL,win,1.3043,11.84,15.39,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 00:45:00,EURGBP,SELL,loss,-1.0,15.39,11.85,1
2026-01-18,2026-01-19 00:30:00,2026-01-19 04:00:00,EURGBP,BUY,win,1.3043,11.85,15.4,1
2026-01-19,2026-01-20 00:45:00,2026-01-20 01:00:00,EURGBP,SELL,loss,-1.0,15.4,11.86,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 01:45:00,EURGBP,SELL,win,1.3043,11.86,15.42,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 06:15:00,EURGBP,BUY,win,1.3043,15.42,20.04,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 03:15:00,EURGBP,SELL,loss,-1.0,20.04,15.43,1
2026-01-25,2026-01-26 00:30:00,2026-01-26 01:00:00,EURGBP,BUY,loss,-1.0,15.43,11.88,1
2026-01-26,2026-01-27 00:30:00,2026-01-27 02:00:00,EURGBP,BUY,loss,-1.0,11.88,9.15,1
2026-01-27,2026-01-28 00:30:00,2026-01-28 00:45:00,EURGBP,SELL,loss,-1.0,9.15,7.05,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:45:00,EURGBP,SELL,loss,-1.0,7.05,5.43,1
2026-01-29,2026-01-30 01:15:00,2026-01-30 03:45:00,EURGBP,SELL,loss,-1.0,5.43,4.18,1
2026-02-01,2026-02-02 00:30:00,2026-02-02 01:00:00,EURGBP,SELL,loss,-1.0,4.18,3.22,1
2026-02-02,2026-02-03 01:45:00,2026-02-03 03:30:00,EURGBP,BUY,loss,-1.0,3.22,2.48,1
2026-02-03,2026-02-04 00:30:00,2026-02-04 01:30:00,EURGBP,BUY,win,1.3043,2.48,3.22,1
