date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:15:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.2687,20.0,18.76,1
2026-06-02,2026-06-02 23:15:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.9125,18.76,22.7,1
2026-06-03,2026-06-03 23:15:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.1812,22.7,21.76,1
2026-06-04,2026-06-04 23:15:00,2026-06-05 01:00:00,AUDUSD,BUY,loss,-1.0562,21.76,16.47,1
2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,AUDUSD,SELL,loss,-1.0562,16.47,12.47,1
2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,AUDUSD,SELL,timeout,-0.2437,12.47,11.77,1
2026-06-11,2026-06-11 23:15:00,2026-06-12 02:30:00,AUDUSD,SELL,win,1.1937,11.77,15.0,1
2026-06-15,2026-06-15 23:30:00,2026-06-16 02:15:00,AUDUSD,BUY,loss,-1.0562,15.0,11.36,1
2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,AUDUSD,BUY,timeout,-0.7687,11.36,9.35,1
2026-06-17,2026-06-17 23:15:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.1937,9.35,11.92,1
2026-06-18,2026-06-18 23:15:00,2026-06-19 03:45:00,AUDUSD,SELL,win,1.1937,11.92,15.19,1
2026-06-22,2026-06-22 23:15:00,2026-06-23 02:45:00,AUDUSD,SELL,win,1.1937,15.19,19.36,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,AUDUSD,SELL,timeout,-0.2437,19.36,18.27,1
2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,AUDUSD,BUY,timeout,-0.15,18.27,17.64,1
2026-06-25,2026-06-25 23:15:00,2026-06-26 01:30:00,AUDUSD,BUY,loss,-1.0562,17.64,13.36,1
