symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,15,1.25,2026-05,2026-05-28,2026-05-28 23:15:00,2026-05-29 06:00:00,SELL,0.71623,0.71783,0.71423,0.71657,timeout,-0.2687,0.0562,9.0,-34.0,0.71646,0.71623,1.1882
EURGBP,15,1.25,2026-05,2026-05-28,2026-05-28 23:15:00,2026-05-29 06:00:00,SELL,0.86658,0.86818,0.86458,0.86634,timeout,0.0688,0.0812,13.0,24.0,0.86666,0.86658,0.6588
EURUSD,15,1.25,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 03:30:00,BUY,1.16526,1.16366,1.16726,1.16366,loss,-1.05,0.05,8.0,-160.0,1.16526,1.16497,1.2531
GBPUSD,15,1.25,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,BUY,1.34451,1.34291,1.34651,1.34435,timeout,-0.1625,0.0625,10.0,-16.0,1.34451,1.3441,1.3732
USDCAD,15,1.25,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,BUY,1.37834,1.37674,1.38034,1.37842,timeout,-0.0375,0.0875,14.0,8.0,1.37834,1.37812,0.8775
USDCHF,15,1.25,2026-05,2026-05-28,2026-05-29 00:00:00,2026-05-29 06:00:00,SELL,0.78368,0.78528,0.78168,0.78349,timeout,0.0375,0.0812,13.0,19.0,0.7839,0.78368,1.3276
NZDUSD,15,1.25,2026-05,2026-05-28,2026-05-29 00:15:00,2026-05-29 06:00:00,BUY,0.59458,0.59298,0.59658,0.59616,timeout,0.9,0.0875,14.0,158.0,0.59458,0.59331,4.6789
EURGBP,15,1.25,2026-06,2026-06-01,2026-06-01 23:15:00,2026-06-02 06:00:00,BUY,0.86443,0.86283,0.86643,0.86422,timeout,-0.2125,0.0812,13.0,-21.0,0.86443,0.86438,0.35
USDCHF,15,1.25,2026-06,2026-06-01,2026-06-01 23:15:00,2026-06-02 06:00:00,SELL,0.78642,0.78802,0.78442,0.78565,timeout,0.4,0.0812,13.0,77.0,0.78663,0.78642,1.0849
NZDUSD,15,1.25,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 00:45:00,BUY,0.59345,0.59185,0.59545,0.59185,loss,-1.0875,0.0875,14.0,-160.0,0.59345,0.59328,0.6118
USDCAD,15,1.25,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,BUY,1.3841,1.3825,1.3861,1.38408,timeout,-0.1,0.0875,14.0,-2.0,1.3841,1.38388,0.8
