starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,150.94,-149.06,-49.69,19,1,18,5.26,-12.5,-0.658,0.0264,49.69,H1
