symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,H4,2026-04,2026-04-08 16:00:00,2026-04-09 00:00:00,BUY,4730.537,4703.85588,4890.62375,4703.85588,SL,-1.0001,0.0001,280.0,97,4718.64,4727.036,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,H4,2026-04,2026-04-13 04:00:00,2026-04-13 20:00:00,SELL,4733.778,4751.18364,4629.34414,4751.18364,SL,-1.0002,0.0002,280.0,99,4728.11,4740.855,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.75
XAUUSD,H4,2026-04,2026-04-20 00:00:00,2026-04-20 12:00:00,SELL,4790.948,4814.77421,4647.99071,4814.77421,SL,-1.0001,0.0001,280.0,96,4795.312,4804.883,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.54,257.21
XAUUSD,H4,2026-04,2026-04-22 00:00:00,2026-04-28 08:00:00,SELL,4758.242,4786.08729,4591.17029,4591.17029,TP,5.9999,0.0001,280.0,97,4746.768,4774.599,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,77.16,334.37
XAUUSD,H4,2026-05,2026-05-01 20:00:00,2026-05-04 04:00:00,BUY,4613.463,4590.78159,4749.55146,4590.78159,SL,-1.0001,0.0001,280.0,100,4600.131,4608.813,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.72,317.65
XAUUSD,H4,2026-05,2026-05-05 12:00:00,2026-05-06 00:00:00,SELL,4568.633,4600.22284,4379.09396,4600.22284,SL,-1.0001,0.0001,280.0,97,4584.561,4591.022,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.88,301.76
XAUUSD,H4,2026-05,2026-05-12 12:00:00,2026-05-15 00:00:00,BUY,4666.172,4625.21002,4911.94389,4625.21002,SL,-1.0001,0.0001,280.0,98,4635.228,4643.465,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.09,286.67
XAUUSD,H4,2026-05,2026-05-18 12:00:00,2026-06-09 00:00:00,SELL,4543.679,4607.40036,4161.35086,4336.409,TIME,3.2527,0.0,280.0,100,4582.42,4597.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,46.62,333.3
XAUUSD,H4,2026-06,2026-06-17 16:00:00,2026-06-18 16:00:00,BUY,4235.546,4219.40893,4332.36843,4219.40893,SL,-1.0002,0.0002,260.0,96,4228.48,4236.398,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.67,316.63
XAUUSD,H4,2026-06,2026-06-22 00:00:00,2026-06-25 16:00:00,SELL,4171.592,4233.76764,3798.53814,4031.015,TIME,2.2609,0.0,260.0,98,4219.64,4222.926,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,35.79,352.42
