entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,daily_swap_usd_per_lot_snapshot,modeled_lots_exact_risk,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-03-18 13:40:00+00:00,2022-03-18 14:49:00+00:00,long,149.826484375,158.01718749999998,138.65734375,139.22,138.54,158.01718749999998,stop,-1.0482751225490343,9897.05882352941,0.08,0.11764705882352823,0.058823529411764115,0.014705882352941029,-0.004157475490196037,-1.0294117647058971,-0.8529411764706047,0.04791666666666667,-5.9,1.4705882352941029,11.764705882352823,5.8823529411764115,1.4705882352941029,-0.41574754901960376,9895.172487745096,100.0
2022-04-19 16:00:00+00:00,2022-04-21 18:41:00+00:00,long,139.288046875,143.60015625,129.98296875,130.70000000000002,129.05,143.60015625,stop,-0.09369486531987113,9895.85918003565,0.06,0.03636363636363624,0.02424242424242416,0.00606060606060604,-0.0755130471380469,-0.0121212121212182,0.04848484848484219,2.1118055555555557,-5.9,0.5997074234997007,3.5982445409982042,2.398829693998803,0.5997074234997007,-7.472146265062001,9885.901219209534,100.0
2022-04-29 13:40:00+00:00,2022-04-29 16:40:00+00:00,long,131.674140625,137.13546875,121.63234375,123.08,121.61,137.13546875,stop,-1.0254251700680246,9795.554212836649,0.06,0.040816326530612276,0.02721088435374152,0.006802721088435379,-0.005017006802721093,-1.013605442176868,-0.9455782312925143,0.125,-5.9,0.6725102870210573,4.035061722126344,2.6900411480842297,0.6725102870210573,-0.4959763366780298,9784.528699819697,100.0
2022-05-03 16:00:00+00:00,2022-05-05 14:41:00+00:00,long,131.65382812500002,136.64406250000002,121.07453125,123.96,120.75,136.64406250000002,stop,-0.04509756836275408,9794.943897932422,0.06,0.018691588785046766,0.012461059190031177,0.003115264797507794,-0.035751773970231986,-0.0062305295950143,0.02492211838006364,1.945138888888889,-5.9,0.3048139781875301,1.8288838691251805,1.2192559127501204,0.3048139781875301,-3.4981425848120167,9780.116115300323,100.0
2022-07-15 16:00:00+00:00,2022-08-03 14:00:00+00:00,long,115.93671875,124.1571875,109.4025,111.94,107.65,124.1571875,stop,-0.2671522921522917,9794.48725719126,0.06,0.013986013986014012,0.009324009324009341,0.0023310023310023353,-0.26015928515928566,-0.0046620046620037,0.018648018648019654,18.916666666666668,-5.9,0.2279747346223856,1.3678484077343136,0.9118989384895424,0.2279747346223856,-25.44388017331342,9753.988310923143,100.0
2022-08-03 16:00:00+00:00,2022-08-04 15:39:00+00:00,long,114.028046875,116.6940625,111.7721875,113.0,111.69,116.6940625,stop,-1.0672821246819306,9695.047043053364,0.06,0.04580152671755717,0.030534351145038115,0.007633587786259529,-0.04438136132315514,-1.015267175572516,-0.9389312977099207,0.9854166666666667,-5.9,0.7445792603758112,4.467475562254867,2.978317041503245,0.7445792603758112,-4.328952795689117,9649.885737237095,100.0
2022-08-04 16:00:00+00:00,2022-08-04 16:49:00+00:00,long,113.76234375,116.59125,111.6878125,112.03,111.56,116.59125,stop,-1.068101359338053,9593.971020689618,0.06,0.1276595744680854,0.08510638297872361,0.021276595744680903,-0.004271572104018922,-1.042553191489353,-0.8297872340425441,0.034027777777777775,-5.9,2.053167178135557,12.319003068813341,8.212668712542229,2.053167178135557,-0.4122018272215205,9546.815176503096,100.0
2022-10-04 16:00:00+00:00,2022-10-05 13:41:00+00:00,long,115.115625,121.0125,111.13125,111.87,109.71,121.0125,stop,-1.0385670653292158,9497.14297983266,0.06,0.027777777777777637,0.018518518518518427,0.004629629629629607,-0.0246781764403291,-1.0092592592592573,-0.9629629629629612,0.9034722222222222,-5.9,0.4419821840973634,2.6518931045841803,1.7679287363894536,0.4419821840973634,-2.35597989368955,9447.665098292084,100.0
2022-12-22 20:00:00+00:00,2023-01-04 15:02:00+00:00,long,132.852421875,136.12171875,129.35765625,129.74,128.33,136.12171875,target,3.969452817178866,9925.640515763384,0.06,0.042553191489361805,0.028368794326241203,0.007092198581560301,-0.5353122537431062,4.511857269503532,4.582779255319136,12.793055555555556,-5.9,0.6700471700916388,4.020283020549833,2.6801886803665553,0.6700471700916388,-50.57450896376821,9822.685706693863,100.0
2023-03-09 14:40:00+00:00,2023-03-09 14:40:00+00:00,long,139.83640625,142.27875,137.0571875,137.1,136.86,142.27875,stop,-1.1250000000000528,9818.112743509277,0.08,0.3333333333333602,0.1666666666666801,0.04166666666667002,-0.0,-1.0833333333333828,-0.5833333333333426,0.0,-5.9,4.092785711122772,32.74228568898218,16.37114284449109,4.092785711122772,-0.0,9712.180492493551,100.0
