entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,daily_swap_usd_per_lot_snapshot,modeled_lots_exact_risk,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-02-28 11:05:00+00:00,2022-03-08 15:00:00+00:00,long,48.196171875000005,49.647343750000005,46.86109375,47.0075,46.08,49.647343750000005,stop,-0.1704702006588777,9998.11320754717,0.2,0.21563342318059253,0.037735849056603696,0.010781671159029626,-0.14082060497154808,-0.0188679245283,0.23450134770889625,8.163194444444445,-1.6,1.0781671159029627,21.563342318059252,3.7735849056603694,1.0781671159029627,-14.082060497154808,9982.952979934113,100.0
2022-04-19 10:02:00+00:00,2022-04-25 10:01:00+00:00,long,47.430546875,50.348125,46.3165625,46.4075,45.38,50.348125,stop,-0.12018383346850378,9996.410365881651,0.06,0.05839416058394181,0.03406326034063273,0.009732360097323636,-0.09341984320086545,-0.0170316301703147,0.07542579075425984,5.999305555555556,-1.6,0.9715769323536885,5.82946159412213,3.4005192632379098,0.9715769323536885,-9.326059020670574,9970.955084349469,100.0
2022-05-05 10:00:00+00:00,2022-05-05 19:30:00+00:00,long,47.055234375,48.49140625,45.34109375,45.9775,44.16,48.49140625,stop,-1.018615314076111,9895.483746781829,0.08,0.04401650618982112,0.01925722145804674,0.00550206327372764,-0.0034846400733608385,-1.0096286107290224,-0.9463548830811546,0.3958333333333333,-1.6,0.548608257735871,4.388866061886968,1.9201289020755485,0.548608257735871,-0.34745189656605163,9869.389408900635,100.0
2022-06-27 10:01:00+00:00,2022-06-29 12:33:00+00:00,long,44.20328125,44.92,38.0134375,38.9475,37.58,44.92,stop,-1.0447450741417823,9795.262576841844,0.08,0.05850091407678246,0.02559414990859233,0.007312614259597808,-0.024635384927889505,-1.012797074954295,-0.9287020109689201,2.1055555555555556,-1.6,0.7217103772505036,5.7736830180040295,2.525986320376763,0.7217103772505037,-2.43136207091503,9766.279449203275,100.0
2022-08-15 10:00:00+00:00,2022-08-16 13:40:00+00:00,long,38.969140625,40.7,35.7546875,35.8875,35.53,40.7,stop,-0.12851592851592308,9790.46769306297,0.06,0.16783216783216703,0.09790209790209745,0.02797202797202784,-0.051592851592851346,-0.0489510489510439,0.21678321678322057,1.1527777777777777,-1.6,2.7318264193575468,16.39095851614528,9.561392467751414,2.7318264193575468,-5.038702062370586,9753.728224487671,100.0
2022-10-05 10:02:00+00:00,2022-10-05 13:41:00+00:00,long,29.14140625,31.84,27.295,27.4075,26.99,31.84,stop,-1.0716966067864229,9688.45922727896,0.06,0.14371257485029926,0.08383233532934124,0.02395209580838321,-0.005828343313373247,-1.0419161676646664,-0.814371257485026,0.15208333333333332,-1.6,2.3362223292186015,14.01733397531161,8.176778152265108,2.336222329218602,-0.5684807667765264,9649.197850070668,100.0
2022-12-13 11:11:00+00:00,2022-12-13 14:47:00+00:00,long,29.69546875,30.0265625,28.3965625,28.8275,27.83,30.0265625,target,1.172092731829573,9803.221333602089,0.06,0.06015037593984948,0.035087719298245536,0.010025062656641581,-0.002406015037593979,1.1845238095238086,1.2797619047619035,0.15,-1.6,0.9673381303328968,5.80402878199738,3.385683456165139,0.9673381303328968,-0.23216115127989523,9762.295396751202,100.0
2023-01-30 11:08:00+00:00,2023-02-03 15:34:00+00:00,long,29.86640625,30.294375,27.5709375,27.6675,26.75,30.294375,target,2.760130184680592,10082.025482565225,0.06,0.06539509536784738,0.038147138964577644,0.010899182561307896,-0.07297608234937931,2.8440054495912794,2.9475476839237045,4.184722222222222,-1.6,1.0640103974660706,6.384062384796423,3.7240363911312473,1.0640103974660704,-7.124140727922823,10031.747458714617,100.0
2023-02-14 11:27:00+00:00,2023-02-17 14:46:00+00:00,long,29.9328125,30.145,28.144375,28.6575,27.68,30.145,stop,-1.0794998579141784,9979.400261540648,0.06,0.061381074168798004,0.035805626598465506,0.010230179028133002,-0.05136686558681448,-1.017902813299231,-0.9207161125319674,3.1381944444444443,-1.6,1.0262657246766882,6.157594348060129,3.591930036368409,1.0262657246766882,-5.1529942331266145,9923.454759151484,100.0
2023-03-09 11:07:00+00:00,2023-03-16 13:40:00+00:00,long,28.5896875,29.119375,25.729375,25.8475,25.38,29.119375,target,6.6966310160427716,10674.089261030516,0.06,0.1283422459893045,0.07486631016042763,0.02139037433155075,-0.24320855614973205,6.961229946524054,7.164438502673786,7.10625,-1.6,2.1226641196045906,12.735984717627542,7.429324418616067,2.12266411960459,-24.134691039904194,10587.991908415794,100.0
2023-10-31 10:12:00+00:00,2023-11-01 14:23:00+00:00,long,35.95453125,36.7846875,35.124375,35.7175,34.86,36.7846875,target,1.190552316164556,10804.753495096847,0.06,0.06997084548104943,0.040816326530612165,0.011661807580174904,-0.021911240686750846,1.2241253644314816,1.3349125364431431,1.1743055555555555,-1.6,1.2347512429639385,7.408507457783631,4.321629350373785,1.2347512429639385,-2.319960390946689,10714.047491316755,100.0
2023-12-08 11:15:00+00:00,2023-12-14 14:30:00+00:00,long,41.92453125,45.1815625,41.6284375,42.2475,41.16,45.1815625,target,2.582432950191579,11094.525806504143,0.07,0.06436781609195369,0.032183908045976845,0.009195402298850526,-0.09026819923371601,2.681896551724146,2.7784482758620768,6.135416666666667,-1.6,0.9851997693164781,6.896398385215347,3.4481991926076736,0.985199769316478,-9.67137773545676,10990.730584031693,100.0
