entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,daily_swap_usd_per_lot_snapshot,modeled_lots_exact_risk,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-02-14 16:00:00+00:00,2022-02-22 12:01:00+00:00,long,308.208828125,321.99125,284.2709375,295.07750000000004,278.5592857142857,321.99125,stop,-1.026800928027981,9899.894056344729,0.09,0.005448530842576355,0.0021188731054463607,0.0006053923158418173,-0.025136099159417474,-1.001059436552722,-0.9934920326046992,7.834027777777778,-5.3,0.06053923158418173,0.5448530842576355,0.21188731054463608,0.06053923158418173,-2.5136099159417475,9897.319907197201,100.0
2022-02-28 16:00:00+00:00,2022-03-08 13:13:00+00:00,long,305.81625,313.145,278.5,288.3975,266.09585714285714,313.145,stop,-1.0199695365527552,9800.817431752756,0.12,0.0053807695140973,0.0015693911082783794,0.0004483974595081084,-0.018736443539108638,-1.0007846955541384,-0.9938345349317628,7.884027777777778,-5.3,0.044379331023262525,0.5325519722791502,0.15532765858141884,0.044379331023262525,-1.8544057562969631,9796.370259208617,100.0
2022-03-08 20:00:00+00:00,2022-03-11 16:29:00+00:00,long,305.81625,313.145,277.1675,279.4775,268.1869285714285,313.145,stop,-1.01583037926012,9702.657348113244,0.12,0.010628337171343887,0.003099931674975301,0.0008856947642786573,-0.01339471865835508,-1.0015499658374862,-0.987821696991167,2.8534722222222224,-5.3,0.08676593847516226,1.041191261701947,0.30368078466306797,0.08676593847516226,-1.3121962349517646,9696.855754050774,100.0
2022-04-12 12:00:00+00:00,2022-04-12 19:14:00+00:00,long,364.554765625,377.96203125,324.33296875,325.6275,322.63807142857144,377.96203125,stop,-0.014542448522300779,9702.089358279953,0.15,0.050176813533403586,0.011707923157794172,0.0033451209022269056,-0.005343366041182173,-0.0058539615788917,0.05603077511230606,0.3013888888888889,-5.3,0.32437154868754486,4.8655732303131725,1.1353004204064072,0.32437154868754486,-0.5181384974243686,9695.445593794459,100.0
2022-04-13 16:00:00+00:00,2022-04-21 18:49:00+00:00,long,363.182265625,369.56375,325.80499999999995,335.7875,323.31892857142856,369.56375,stop,-0.03670991031418532,9701.953186654564,0.11,0.008822181484876235,0.002807057745187893,0.0008020164986251122,-0.03450436494296761,-0.0014035288725926,0.010225710357471527,8.11736111111111,-5.3,0.07775907327745303,0.8553498060519834,0.27215675647108567,0.07775907327745304,-3.345351930529713,9691.886404412417,100.0
2022-05-05 10:00:00+00:00,2022-05-05 15:06:00+00:00,long,329.837109375,384.15,303.11171875,313.6575,296.6315,384.15,stop,-1.0022766651004338,9604.833934254266,0.15,0.008810055209679308,0.002055679548925172,0.0005873370139786206,-0.0006614883119934214,-1.0010278397744616,-0.9901621050158572,0.2125,-5.3,0.05692403620587578,0.8538605430881366,0.19923412672056526,0.056924036205875786,-0.06411069577686761,9594.74688857295,100.0
2022-06-15 12:00:00+00:00,2022-06-15 14:34:00+00:00,long,237.255078125,262.3359375,222.2065625,222.6275,218.1235,262.3359375,stop,-0.007364133116245061,9604.460744658683,0.14,0.031083481349911256,0.007770870337477814,0.002220248667850804,-0.001258449279652657,-0.0038854351687416,0.03496891651864747,0.10694444444444444,-5.3,0.21302723997719739,2.9823813596807636,0.7455953399201909,0.21302723997719739,-0.12074502310374201,9594.040318639909,100.0
2022-06-15 16:00:00+00:00,2022-06-16 14:50:00+00:00,long,237.255078125,262.3359375,222.2065625,226.4375,217.30235714285715,262.3359375,stop,-1.0085300922305989,9508.232146588569,0.07,0.007662715416132366,0.003831357708066183,0.0010946736308760521,-0.005519739745688205,-1.0019156788540344,-0.9904216057298358,0.9513888888888888,-5.3,0.10502342950376786,0.7351640065263751,0.3675820032631876,0.10502342950376786,-0.5295660566853184,9497.281534965688,100.0
2022-07-01 16:00:00+00:00,2022-07-05 12:00:00+00:00,long,236.848515625,249.42046875,223.40953125,223.9475,221.53185714285715,249.42046875,stop,-0.09548872921533835,9507.543327618192,0.08,0.03311747834057799,0.014488896774002872,0.0041396847925722485,-0.08410459603575951,-0.0072444483870066,0.04036192672757426,3.8333333333333335,-5.3,0.39315751941074684,3.1452601552859747,1.376051317937614,0.39315751941074684,-7.987650269361672,9488.212701517947,100.0
2022-09-07 12:00:00+00:00,2022-09-09 15:16:00+00:00,long,293.5740625,298.534375,272.58812500000005,273.5075,271.7187857142857,298.534375,target,13.912876589551525,10836.86527863171,0.07,0.039134254452519016,0.019567127226259508,0.005590607778931287,-0.06329344479052847,13.981760642120983,14.040462023799762,2.136111111111111,-5.3,0.5304487573726088,3.7131413016082617,1.8565706508041309,0.5304487573726087,-6.005416667843171,10808.296025234293,100.0
