entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,daily_swap_usd_per_lot_snapshot,modeled_lots_exact_risk,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-09-07 16:00:00+00:00,2022-09-08 16:07:00+00:00,long,164.69140625,175.056875,153.794375,154.795,153.59,175.056875,stop,-1.0616084601198605,9898.755186721992,0.05,0.04149377593361051,0.024896265560166303,0.008298755186722101,-0.04086157215306648,-1.0124481327800718,-0.946058091286295,1.0048611111111112,-4.9,0.8298755186722101,4.149377593361051,2.4896265560166304,0.8298755186722101,-4.086157215306648,9893.839153988014,100.0
2022-09-15 16:00:00+00:00,2022-09-15 19:13:00+00:00,long,154.980546875,165.6509375,151.960625,152.675,151.76,165.6509375,stop,-1.034499848208849,9798.144888102852,0.05,0.05464480874316818,0.032786885245900906,0.010928961748633635,-0.007177443837279743,-1.0163934426229355,-0.9289617486338665,0.13402777777777777,-4.9,1.0812938966106878,5.406469483053439,3.243881689832063,1.0812938966106878,-0.710124748628283,9791.48740295798,100.0
2022-09-29 10:00:00+00:00,2022-09-29 10:02:00+00:00,long,156.377265625,164.8384375,148.78390625,148.075,146.89,164.8384375,stop,-1.0211544772620607,9698.923167717,0.12,0.10126582278480993,0.025316455696202483,0.008438818565400828,-5.743084857008897e-05,-1.0126582278480898,-0.8860759493670775,0.001388888888888889,-4.9,0.8262858567897015,9.915430281476416,2.478857570369104,0.8262858567897015,-0.005623334303152135,9691.501190952124,100.0
2022-10-05 10:00:00+00:00,2022-10-05 13:00:00+00:00,long,156.335625,166.98875,145.07375,144.64499999999998,144.25,166.98875,stop,-1.0787974683543995,9598.250800659687,0.12,0.3037974683544444,0.0759493670886111,0.025316455696203697,-0.015506329113924766,-1.037974683544271,-0.6582278481012154,0.125,-4.9,2.4535446053044483,29.44253526365338,7.360633815913345,2.4535446053044483,-1.5027960707489747,9586.949521458595,100.0
2022-10-14 10:01:00+00:00,2022-10-14 14:21:00+00:00,long,156.335625,162.7275,142.03,142.465,140.05,162.7275,stop,-1.0140154129284509,9501.672128007089,0.11,0.04554865424430657,0.012422360248447246,0.004140786749482415,-0.003663446054750415,-1.006211180124218,-0.9482401656314642,0.18055555555555555,-4.9,0.39697513546412533,4.366726490105378,1.190925406392376,0.39697513546412533,-0.3512127240147887,9489.736375681334,100.0
2022-12-09 16:00:00+00:00,2022-12-15 13:49:00+00:00,long,147.96921875,151.505,141.08374999999998,144.345,140.89,151.505,stop,-1.0910397571956865,9406.242888400187,0.05,0.014471780028943509,0.008683068017366104,0.0028943560057887014,-0.08380386718121856,-1.0043415340086792,-0.9811866859623696,5.909027777777778,-4.9,0.27466675472304775,1.373333773615239,0.8240002641691431,0.2746667547230477,-7.952766068123768,9386.199578969588,100.0
2023-01-11 20:00:00+00:00,2023-01-24 14:32:00+00:00,long,148.2671875,153.55,131.959375,132.565,131.35,153.55,time,6.505482395976221,10067.389507881157,0.05,0.041152263374485486,0.024691358024691287,0.008230452674897096,-0.5150937357110182,7.028806584362137,7.094650205761313,12.772222222222222,-4.9,0.7725267143184824,3.8626335715924127,2.3175801429554475,0.7725267143184824,-48.34772605260632,9996.817140230649,100.0
2023-10-05 10:10:00+00:00,2023-10-12 10:04:00+00:00,long,177.89812500000002,180.165,173.19,173.255,172.33,180.165,target,7.072653153153325,10817.818163630802,0.12,0.12972972972973212,0.03243243243243303,0.010810810810811011,-0.3705900900900969,7.454054054054233,7.616216216216398,6.995833333333334,-4.9,1.080736988133063,12.968843857596758,3.2422109643991894,1.0807369881330633,-37.04721364612301,10703.857342914145,100.0
2024-01-18 12:00:00+00:00,2024-01-29 16:21:00+00:00,long,193.059375,199.59,185.6175,185.875,182.46,199.59,time,1.3036950951683832,10976.521733176309,0.12,0.03513909224011721,0.008784773060029302,0.0029282576866764345,-0.16043374816983935,1.4670571010248992,1.5109809663250455,11.18125,-4.9,0.3134365254147634,3.7612383049771605,0.9403095762442901,0.3134365254147634,-17.172599533989736,10843.403006087538,100.0
2024-02-01 20:00:00+00:00,2024-02-02 11:00:00+00:00,long,193.970625,198.375,185.6175,186.515,185.23,198.375,stop,-1.0432879377431805,10865.475209805654,0.05,0.03891050583657598,0.023346303501945588,0.007782101167315196,-0.023832684824902788,-1.0116731517509625,-0.949416342412441,0.625,-4.9,0.8438445919134293,4.219222959567147,2.531533775740288,0.8438445919134293,-2.584274062734877,10730.275090484145,100.0
2024-02-02 16:00:00+00:00,2024-02-14 11:01:00+00:00,long,193.970625,198.375,185.31375,185.695,179.2,198.375,time,-0.1366937173894421,10860.456514558631,0.05,0.007698229407236331,0.004618937644341798,0.001539645881447266,-0.08896469506457953,-0.0461893764434153,-0.033872209391837174,11.792361111111111,-4.9,0.16520823849860103,0.8260411924930052,0.49562471549580306,0.16520823849860103,-9.546156513839755,10715.607478576849,100.0
2024-02-27 16:00:00+00:00,2024-02-27 17:55:00+00:00,long,185.76140625,188.305625,180.5390625,181.125,180.28,188.305625,stop,-1.0342167981590897,10749.92405772407,0.05,0.059171597633136175,0.035502958579881706,0.011834319526627234,-0.00463099934253781,-1.0177514792899247,-0.9230769230769068,0.0798611111111111,-4.9,1.2681192282339484,6.340596141169742,3.8043576847018454,1.2681192282339484,-0.4962397118818263,10604.784866008615,100.0
2024-02-27 20:00:00+00:00,2024-02-29 16:39:00+00:00,long,185.76140625,188.305625,180.5390625,182.985,179.98,188.305625,stop,-1.0386557127010494,10641.888215280387,0.05,0.016638935108152945,0.009983361064891767,0.0033277870216305893,-0.030336245146977022,-1.0049916805324417,-0.978369384359397,1.8604166666666666,-4.9,0.35290465444287955,1.7645232722143978,1.0587139633286387,0.35290465444287955,-3.217093534261892,10494.63766217816,100.0
2024-08-07 16:00:00+00:00,2024-08-16 16:32:00+00:00,long,218.262890625,226.45484375,207.2215625,212.455,206.06,226.45484375,target,2.1161461862566364,10874.609315977284,0.05,0.007818608287724772,0.0046911649726348635,0.0015637216575449546,-0.06913039701155406,2.1868403049257354,2.1993500781860953,9.022222222222222,-4.9,0.1641069220043494,0.820534610021747,0.4923207660130482,0.1641069220043494,-7.254984680787838,10716.719536827797,100.0
2024-11-11 20:00:00+00:00,2024-11-21 14:47:00+00:00,long,226.93953125,232.281875,221.965625,223.085,221.47,232.281875,time,2.4214555383557483,11170.883501675742,0.06,0.0371517027863775,0.01857585139318875,0.00619195046439625,-0.2968107155142742,2.724458204334419,2.7801857585139853,9.782638888888888,-4.9,0.6635739651286524,3.9814437907719147,1.9907218953859573,0.6635739651286524,-31.808371936916597,10976.220135582367,100.0
2025-01-13 20:00:00+00:00,2025-01-16 16:25:00+00:00,long,242.81546875,255.3325,230.880625,233.965,230.33,255.3325,stop,-1.045305097050279,11058.713694850112,0.06,0.016506189821182984,0.008253094910591492,0.002751031636863831,-0.03842751795812328,-1.004126547455292,-0.9793672627235176,2.8506944444444446,-4.9,0.301959288461689,1.811755730770134,0.905877865385067,0.301959288461689,-4.217888963724058,10861.485147041667,100.0
2025-01-28 16:00:00+00:00,2025-02-03 14:25:00+00:00,long,243.0796875,255.523125,233.826875,238.905,229.4,255.523125,stop,-1.0332211847565596,10947.95203848507,0.09,0.00946870068385061,0.003156233561283536,0.0010520778537611787,-0.030590990122157945,-1.0015781167806403,-0.9889531825355061,5.934027777777778,-4.9,0.11427127982158519,1.0284415183942668,0.3428138394647555,0.11427127982158518,-3.3226358484511684,10749.261981523245,100.0
2025-03-05 20:00:00+00:00,2025-03-10 13:54:00+00:00,long,238.621640625,246.55453125,230.20796875,235.515,229.2,246.55453125,stop,-1.0407831881762977,10838.212471733508,0.09,0.01425178147268409,0.0047505938242280304,0.0015835312747426767,-0.03682435998944314,-1.0023752969121118,-0.9833729216151996,4.745833333333334,-4.9,0.17021792528144494,1.5319613275330044,0.5106537758443349,0.17021792528144494,-3.9583469282844685,10637.385469966524,100.0
2025-06-17 16:00:00+00:00,2025-06-17 17:46:00+00:00,long,199.07703125,208.743125,196.613125,197.835,196.23,208.743125,stop,-1.0178236413983992,10728.81742996274,0.06,0.03738317757009303,0.018691588785046516,0.006230529595015506,-0.0022473174108687873,-1.0093457943925148,-0.9532710280373753,0.07361111111111111,-4.9,0.6627654498421436,3.976592699052861,1.9882963495264305,0.6627654498421436,-0.23905581572778428,10529.115645826527,100.0
2025-06-18 16:00:00+00:00,2025-06-30 19:31:00+00:00,long,198.813984375,207.16921875,195.70125,196.865,195.01,207.16921875,target,5.220506139562794,11323.917966165976,0.06,0.03234501347708863,0.016172506738544316,0.005390835579514772,-0.32085167714884383,5.546748652291153,5.595266172506786,12.146527777777777,-4.9,0.5676073124434731,3.405643874660838,1.702821937330419,0.5676073124434731,-33.78284413857573,11078.788774558569,100.0
