entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,daily_swap_usd_per_lot_snapshot,modeled_lots_exact_risk,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-02-16 11:01:00+00:00,2022-02-17 14:48:00+00:00,long,24.3765625,25.231875,23.075,26.575,24.78,31.959999999999997,stop,-1.0371448467966577,9899.1643454039,0.02,0.01114206128133706,0.01671309192200559,0.005571030640668529,-0.0232172701949861,-1.008356545961003,-0.9805013927576605,1.1576388888888889,-3.6,0.557103064066853,1.114206128133706,1.671309192200559,0.5571030640668528,-2.32172701949861,9896.285515320335,100.0
2022-08-01 10:01:00+00:00,2022-08-02 10:01:00+00:00,long,16.834609375,17.87359375,16.16859375,18.165,17.69,19.589999999999996,stop,-0.12842105263158063,9896.038293505351,0.02,0.04210526315789492,0.06315789473684238,0.02105263157894746,-0.07578947368421086,-0.0315789473684223,0.073684210526315,1.0,-3.6,2.0834285295411323,4.166857059082265,6.250285588623397,2.0834285295411323,-7.500342706348077,9883.576601290133,100.0
2022-08-03 10:02:00+00:00,2022-08-04 13:46:00+00:00,long,17.913437499999997,18.17125,16.830624999999998,18.315,18.05,19.10999999999999,target,2.748679245283016,10187.31791120098,0.06,0.22641509433962215,0.11320754716981107,0.037735849056603696,-0.15698113207547137,2.9433962264150915,3.2830188679245245,1.1555555555555554,-3.6,3.729651547656646,22.377909285939875,11.188954642969938,3.7296515476566463,-15.515350438251648,10155.244420021443,100.0
2022-10-24 10:01:00+00:00,2022-11-04 14:41:00+00:00,long,11.7196875,12.096875,11.298125,12.465,11.88,14.219999999999995,target,2.2683760683760665,10490.325315739266,0.02,0.03418803418803424,0.051282051282051364,0.01709401709401712,-0.68888888888889,2.9743589743589736,3.059829059829059,11.194444444444445,-3.6,1.7359392170976855,3.4718784341953706,5.207817651293056,1.7359392170976853,-69.95835044903673,10385.603554130304,100.0
2022-11-11 11:01:00+00:00,2022-12-20 14:30:00+00:00,long,13.493125,13.87375,12.895,15.975,13.5,23.4,stop,-0.5794848484848487,10489.689538447405,0.06,0.024242424242424246,0.012121212121212123,0.004040404040404041,-0.5693838383838384,-0.0060606060606062,0.03030303030303017,39.14513888888889,-3.6,0.41962034562142647,2.517722073728559,1.2588610368642794,0.4196203456214265,-59.133948155835476,10325.420555110415,100.0
2023-02-02 11:01:00+00:00,2023-02-21 19:17:00+00:00,long,17.489765625,19.404375,16.73,20.785,19.4,24.940000000000005,stop,-0.5208664259927794,10488.553470988363,0.06,0.04332129963898912,0.02166064981949456,0.007220216606498186,-0.5028158844765337,-0.0108303249097476,0.05415162454873608,19.344444444444445,-3.6,0.7455177296108594,4.4731063776651565,2.2365531888325783,0.7455177296108594,-51.91785469010025,10271.638906096287,100.0
2023-02-27 11:01:00+00:00,2023-03-01 11:58:00+00:00,long,22.3903125,22.979375,21.354375,23.505,22.94,25.199999999999992,stop,-1.1742035398230106,10380.88336456052,0.06,0.10619469026548715,0.05309734513274358,0.01769911504424786,-0.12995575221238992,-1.0265486725663728,-0.8672566371681422,2.0395833333333333,-3.6,1.817989186919704,10.907935121518225,5.4539675607591125,1.8179891869197042,-13.348585604957929,10151.028958463066,100.0
2023-03-27 10:02:00+00:00,2023-03-28 10:04:00+00:00,long,25.910703125,26.39,23.51421875,26.925,26.35,28.65,stop,-1.1061739130434793,10274.366474385028,0.04,0.06956521739130443,0.05217391304347832,0.017391304347826108,-0.06269565217391312,-1.02608695652174,-0.9043478260869574,1.0013888888888889,-3.6,1.7653963406022748,7.061585362409098,5.296189021806824,1.7653963406022746,-6.364253807871201,10038.740924219059,100.0
2023-04-03 10:04:00+00:00,2023-04-05 10:03:00+00:00,long,26.916953125,27.40703125,25.90796875,27.615,27.09,29.189999999999998,stop,-1.1847142857142874,10168.687276362782,0.04,0.07619047619047639,0.057142857142857294,0.019047619047619098,-0.13709523809523846,-1.0285714285714298,-0.8952380952380962,1.9993055555555554,-3.6,1.912141128422683,7.648564513690731,5.736423385268049,1.9121411284226828,-13.76263577182226,9919.81052638399,100.0
2023-05-05 10:06:00+00:00,2023-05-08 17:39:00+00:00,long,27.0571875,27.424375,26.3375,27.675,27.24,28.980000000000008,target,2.668218390804598,10470.241450765265,0.03,0.06896551724137895,0.06896551724137895,0.022988505747126315,-0.27431034482758476,2.965517241379309,3.103448275862067,3.314583333333333,-3.6,2.280416212961825,6.8412486388854745,6.8412486388854745,2.280416212961825,-27.211066461166975,10184.492735181939,100.0
