opened,closed,side,mode,levels_filled,lot_total,average_entry,initial_stop,exit_price,pnl,r_multiple,reason
2025-10-08 06:05:00+00:00,2025-10-08 07:55:00+00:00,BUY,momentum,3,0.06,4014.4754137613313,4007.087389253338,4026.788787941321,73.88024507993669,1.6666666666667214,TARGET
2025-10-08 13:10:00+00:00,2025-10-08 13:25:00+00:00,BUY,momentum,1,0.02,4047.6487124726464,4041.172875273535,4041.172875273535,-12.951674398223076,-1.0,STOP
2025-10-09 07:35:00+00:00,2025-10-09 09:40:00+00:00,BUY,momentum,3,0.03,4041.662702419641,4030.42799308674,4030.42799308674,-33.70412799870246,-1.0,STOP
2025-10-09 14:05:00+00:00,2025-10-09 14:15:00+00:00,BUY,momentum,2,0.04,4041.693307235557,4035.577523397524,4035.577523397524,-24.463135352131758,-1.0,STOP
2025-10-09 16:05:00+00:00,2025-10-09 16:30:00+00:00,BUY,momentum,3,0.06,4055.9795198434044,4048.074229018843,4048.074229018843,-47.431744947369225,-1.0,STOP
2025-10-13 07:35:00+00:00,2025-10-13 13:35:00+00:00,BUY,momentum,3,0.03,4059.4233304195936,4046.720484515447,4077.72,54.890008741218026,1.4403598782878326,TIME
2025-10-13 16:20:00+00:00,2025-10-13 18:55:00+00:00,BUY,momentum,3,0.03,4089.7847408833973,4080.5478831902915,4105.179503705242,46.18428846553161,1.6666666666666832,TARGET
2025-10-14 06:20:00+00:00,2025-10-14 08:05:00+00:00,BUY,momentum,3,0.03,4158.854075162967,4148.308356677234,4176.430272639192,52.72859242867071,1.6666666666666667,TARGET
2025-10-14 18:20:00+00:00,2025-10-15 01:20:00+00:00,BUY,momentum,3,0.03,4142.601557290925,4126.125550597356,4155.98,40.13532812722224,0.8119954645500066,TIME
2025-10-15 07:05:00+00:00,2025-10-15 07:25:00+00:00,BUY,momentum,1,0.01,4186.3058987783,4176.6710122170025,4176.6710122170025,-9.634886561297208,-1.0,STOP
2025-10-15 08:35:00+00:00,2025-10-15 10:55:00+00:00,BUY,momentum,3,0.03,4189.560925197734,4178.178785149328,4208.531158611745,56.91070024203145,1.6666666666666579,TARGET
2025-10-15 17:20:00+00:00,2025-10-15 17:35:00+00:00,BUY,momentum,1,0.01,4210.120004009674,4197.9099599032625,4197.9099599032625,-12.21004410641126,-1.0,STOP
2025-10-20 15:05:00+00:00,2025-10-20 15:30:00+00:00,BUY,momentum,3,0.03,4279.418389176558,4266.811745209832,4300.4294624544345,63.03321983363003,1.6666666666667147,TARGET
2025-10-27 16:20:00+00:00,2025-10-27 19:25:00+00:00,SELL,momentum,3,0.03,3988.3551147913713,4005.96252916751,4005.96252916751,-52.822243128416176,-1.0,STOP
2025-10-28 06:35:00+00:00,2025-10-28 08:45:00+00:00,SELL,momentum,3,0.03,3967.9432107292273,3982.5493979164935,3943.5995654171165,73.0309359363323,1.6666666666666978,TARGET
2025-10-28 10:20:00+00:00,2025-10-28 11:05:00+00:00,SELL,momentum,3,0.03,3914.655359993729,3930.0632571607753,3888.975531381984,77.03948583523379,1.6666666666666963,TARGET
2025-10-30 16:05:00+00:00,2025-10-30 16:50:00+00:00,SELL,momentum,3,0.03,3970.2735189024515,3986.614231707282,3986.614231707282,-49.02213841449202,-1.0,STOP
2025-11-04 15:50:00+00:00,2025-11-04 16:25:00+00:00,SELL,momentum,3,0.03,3974.1291273366583,3984.5082076095496,3956.8306602151724,51.895401364456575,1.666666666666618,TARGET
2025-11-10 14:20:00+00:00,2025-11-10 16:05:00+00:00,BUY,momentum,3,0.06,4094.697307012342,4086.761979964736,4086.761979964736,-47.611962285637674,-1.0,STOP
2025-11-12 09:25:00+00:00,2025-11-12 09:35:00+00:00,BUY,momentum,1,0.02,4124.399303502022,4116.9269649797825,4116.9269649797825,-14.94467704447925,-1.0,STOP
2025-11-12 18:05:00+00:00,2025-11-13 01:05:00+00:00,BUY,momentum,3,0.03,4190.512853645896,4177.464703868868,4207.28,50.30143906231024,1.2850209907632,TIME
2025-11-13 06:05:00+00:00,2025-11-13 10:20:00+00:00,BUY,momentum,3,0.03,4215.029353924848,4202.688988786148,4235.5966291560135,61.701825693497085,1.6666666666666174,TARGET
2025-11-20 09:20:00+00:00,2025-11-20 11:10:00+00:00,SELL,momentum,3,0.03,4058.7937272182894,4071.81649366203,4071.81649366203,-39.068299331221624,-1.0,STOP
2025-11-25 15:35:00+00:00,2025-11-25 16:25:00+00:00,BUY,momentum,3,0.03,4146.696670969404,4134.945225801701,4134.945225801701,-35.25433550310936,-1.0,STOP
2025-11-26 09:05:00+00:00,2025-11-26 13:40:00+00:00,BUY,momentum,3,0.03,4155.318455641868,4145.064412451802,4172.408527625313,51.270215950331476,1.6666666666665977,TARGET
2025-11-26 18:55:00+00:00,2025-11-26 20:35:00+00:00,BUY,momentum,3,0.03,4169.448429301574,4158.577344852645,4158.577344852645,-32.61325334678713,-1.0,STOP
2025-12-11 18:50:00+00:00,2025-12-11 21:00:00+00:00,BUY,momentum,3,0.03,4277.139325907021,4265.454783122798,4265.454783122798,-35.05362835266624,-1.0,STOP
2025-12-12 07:50:00+00:00,2025-12-12 10:05:00+00:00,BUY,momentum,3,0.06,4280.134750970104,4273.173568656847,4291.736721492197,69.61182313256177,1.6666666666666956,TARGET
2025-12-12 11:20:00+00:00,2025-12-12 11:30:00+00:00,BUY,momentum,2,0.04,4316.265662121279,4309.102612794315,4309.102612794315,-28.652197307856113,-1.0,STOP
2025-12-12 12:50:00+00:00,2025-12-12 15:00:00+00:00,BUY,momentum,3,0.06,4332.612546053675,4323.962725560927,4323.962725560927,-51.89892295649406,-1.0,STOP
2025-12-12 17:05:00+00:00,2025-12-12 17:15:00+00:00,BUY,momentum,3,0.03,4344.728722656292,4333.355078124879,4333.355078124879,-34.12093359424034,-1.0,STOP
2025-12-15 07:50:00+00:00,2025-12-15 13:50:00+00:00,BUY,momentum,3,0.06,4340.262160836455,4332.385254752985,4342.68,14.507034981268589,0.30695289977095713,TIME
2025-12-17 06:50:00+00:00,2025-12-17 09:10:00+00:00,BUY,momentum,3,0.06,4330.744741096215,4322.973596867959,4322.973596867959,-46.626865369531515,-1.0,STOP
2025-12-17 16:05:00+00:00,2025-12-17 16:10:00+00:00,BUY,momentum,1,0.01,4345.380374601718,4337.896253982816,4337.896253982816,-7.484120618902125,-1.0,STOP
2025-12-22 06:05:00+00:00,2025-12-22 08:45:00+00:00,BUY,momentum,3,0.06,4396.9446312790205,4389.019624917084,4410.152975215584,79.2500636193763,1.6666666666667687,TARGET
2025-12-22 15:20:00+00:00,2025-12-22 15:20:00+00:00,BUY,momentum,1,0.02,4423.678729098299,4417.862709017,4417.862709017,-11.63204016259806,-1.0,STOP
2025-12-22 18:05:00+00:00,2025-12-23 01:00:00+00:00,BUY,momentum,3,0.03,4433.177781226063,4423.15776792553,4449.877803393623,50.10006650267678,1.6666666666667878,TARGET
2025-12-26 08:40:00+00:00,2025-12-26 08:50:00+00:00,BUY,momentum,1,0.01,4518.101517731127,4509.834822688727,4509.834822688727,-8.266695042399988,-1.0,STOP
2025-12-26 16:35:00+00:00,2025-12-26 16:35:00+00:00,BUY,momentum,1,0.01,4531.856854612217,4524.301453877829,4524.301453877829,-7.5554007343880585,-1.0,STOP
2025-12-26 17:50:00+00:00,2025-12-26 18:10:00+00:00,BUY,momentum,3,0.03,4547.183438199798,4535.791605143431,4535.791605143431,-34.175499169101386,-1.0,STOP
2026-01-06 07:35:00+00:00,2026-01-06 07:35:00+00:00,BUY,momentum,1,0.02,4471.90943205266,4464.765679473401,4464.765679473401,-14.287505158517888,-1.0,STOP
2026-01-06 16:20:00+00:00,2026-01-06 16:50:00+00:00,BUY,momentum,3,0.03,4469.806286858322,4459.7920375476515,4486.496702376106,50.071246553353376,1.666666666666697,TARGET
2026-01-12 10:05:00+00:00,2026-01-12 14:15:00+00:00,BUY,momentum,3,0.03,4589.73799351456,4579.215732815543,4579.215732815543,-31.566782097052055,-1.0,STOP
2026-01-12 15:20:00+00:00,2026-01-12 16:00:00+00:00,BUY,momentum,3,0.03,4611.354743034105,4600.767877045412,4600.767877045412,-31.76059796607933,-1.0,STOP
2026-01-12 18:00:00+00:00,2026-01-12 18:40:00+00:00,BUY,momentum,3,0.03,4625.949483611903,4610.870046823134,4610.870046823134,-45.238310366308724,-1.0,STOP
2026-01-13 07:35:00+00:00,2026-01-13 08:25:00+00:00,BUY,momentum,3,0.03,4593.28885373292,4583.997560763087,4583.997560763087,-27.87387890949958,-1.0,STOP
2026-01-13 15:05:00+00:00,2026-01-13 15:30:00+00:00,BUY,momentum,3,0.06,4596.519542408666,4587.727021689527,4611.17374360723,87.92520719138702,1.666666666666678,TARGET
2026-01-13 16:50:00+00:00,2026-01-13 16:50:00+00:00,BUY,momentum,1,0.01,4634.567902366717,4624.690976332829,4624.690976332829,-9.876926033887685,-1.0,STOP
2026-01-15 12:50:00+00:00,2026-01-15 14:55:00+00:00,BUY,momentum,2,0.02,4620.624058795918,4611.781960907031,4611.781960907031,-17.68419577777331,-1.0,STOP
2026-01-19 09:05:00+00:00,2026-01-19 09:10:00+00:00,BUY,momentum,1,0.01,4677.233342100921,4668.726578990792,4668.726578990792,-8.506763110128304,-1.0,STOP
2026-01-19 18:05:00+00:00,2026-01-19 21:25:00+00:00,BUY,momentum,3,0.06,4675.006106024299,4667.422554216289,4667.422554216289,-45.501310848056164,-1.0,STOP
2026-01-20 06:05:00+00:00,2026-01-20 06:55:00+00:00,BUY,momentum,3,0.06,4681.7123788384515,4673.9889176044235,4694.584814228498,77.23461234027673,1.6666666666665881,TARGET
2026-01-20 08:05:00+00:00,2026-01-20 08:40:00+00:00,BUY,momentum,2,0.02,4714.728576867585,4706.351880588512,4706.351880588512,-16.753392558143787,-1.0,STOP
2026-01-20 10:20:00+00:00,2026-01-20 16:00:00+00:00,BUY,momentum,3,0.03,4724.154786193893,4714.300610874592,4740.578411726062,49.27087659650533,1.6666666666666359,TARGET
2026-01-22 08:05:00+00:00,2026-01-22 14:05:00+00:00,BUY,momentum,3,0.03,4826.921342079119,4811.989022631091,4823.94,-8.944026237356411,-0.1996569983314023,TIME
2026-01-22 16:50:00+00:00,2026-01-22 17:00:00+00:00,BUY,momentum,3,0.03,4842.857947153905,4830.33015098884,4830.33015098884,-37.58338849519714,-1.0,STOP
2026-01-23 15:05:00+00:00,2026-01-23 15:20:00+00:00,BUY,momentum,2,0.02,4945.736709027465,4934.0490709890455,4934.0490709890455,-23.375276076838418,-1.0,STOP
2026-01-23 18:00:00+00:00,2026-01-26 01:00:00+00:00,BUY,momentum,3,0.03,4964.514985569204,4948.450041230844,4991.289892799805,80.32472169179982,1.6666666666666037,TARGET
2026-01-26 08:50:00+00:00,2026-01-26 08:55:00+00:00,BUY,momentum,1,0.01,5108.079809481306,5093.341905186934,5093.341905186934,-14.737904294372129,-1.0,STOP
2026-01-26 18:20:00+00:00,2026-01-26 18:25:00+00:00,BUY,momentum,1,0.01,5098.4877551784275,5083.772448215721,5083.772448215721,-14.715306962706563,-1.0,STOP
2026-01-28 09:05:00+00:00,2026-01-28 10:30:00+00:00,BUY,momentum,3,0.03,5273.373721741258,5255.616509310693,5302.9690757922,88.78606215282525,1.6666666666666496,TARGET
2026-02-11 13:20:00+00:00,2026-02-11 14:20:00+00:00,BUY,momentum,3,0.03,5103.271011058526,5088.995682689924,5088.995682689924,-42.82598510580465,-1.0,STOP
2026-02-18 11:05:00+00:00,2026-02-18 11:20:00+00:00,SELL,momentum,1,0.01,4914.2656353688535,4922.893646311471,4922.893646311471,-8.628010942617038,-1.0,STOP
2026-02-18 12:50:00+00:00,2026-02-18 14:05:00+00:00,SELL,momentum,3,0.03,4910.046984708064,4920.820043691246,4920.820043691246,-32.31917694954427,-1.0,STOP
2026-02-23 12:35:00+00:00,2026-02-23 16:35:00+00:00,BUY,momentum,3,0.03,5152.58762441048,5139.791073112915,5173.915209906422,63.98275648782601,1.6666666666666667,TARGET
2026-02-23 18:35:00+00:00,2026-02-23 19:35:00+00:00,BUY,momentum,3,0.03,5214.05536559415,5195.751812588145,5195.751812588145,-54.910659018014485,-1.0,STOP
2026-02-25 07:35:00+00:00,2026-02-25 08:05:00+00:00,BUY,momentum,3,0.03,5201.075535201225,5187.284185139357,5187.284185139357,-41.374050185603664,-1.0,STOP
2026-02-27 08:05:00+00:00,2026-02-27 08:55:00+00:00,BUY,momentum,3,0.03,5196.257528413825,5185.467061674788,5185.467061674788,-32.37140021710911,-1.0,STOP
2026-03-06 10:35:00+00:00,2026-03-06 12:05:00+00:00,SELL,momentum,3,0.03,5101.981719425199,5116.555087356574,5077.692772872909,72.86683965687189,1.6666666666665972,TARGET
2026-03-13 08:50:00+00:00,2026-03-13 10:15:00+00:00,SELL,momentum,3,0.03,5100.576225238793,5111.043642174877,5083.130530345319,52.33708468042187,1.6666666666666956,TARGET
2026-03-13 17:50:00+00:00,2026-03-13 17:55:00+00:00,SELL,momentum,3,0.03,5073.679071348998,5089.805510431431,5046.801672878279,80.6321954121604,1.666666666666673,TARGET
2026-03-17 09:20:00+00:00,2026-03-17 10:30:00+00:00,SELL,momentum,3,0.03,5009.120568594916,5021.114089728809,5021.114089728809,-35.9805634016775,-1.0,STOP
2026-03-17 13:20:00+00:00,2026-03-17 15:20:00+00:00,SELL,momentum,3,0.03,5002.649788205596,5014.60774798401,5014.60774798401,-35.87387933523951,-1.0,STOP
2026-03-17 18:35:00+00:00,2026-03-17 19:25:00+00:00,SELL,momentum,3,0.03,4989.558197333783,5005.263721903479,5005.263721903479,-47.11657370908779,-1.0,STOP
2026-03-18 07:50:00+00:00,2026-03-18 08:10:00+00:00,SELL,momentum,2,0.04,4983.6093652416685,4991.942821148143,4991.942821148143,-33.33382362589691,-1.0,STOP
2026-03-18 14:35:00+00:00,2026-03-18 14:55:00+00:00,SELL,momentum,3,0.03,4952.339240853199,4968.272168990861,4925.784360623763,79.66464068830828,1.6666666666666097,TARGET
2026-03-19 08:50:00+00:00,2026-03-19 09:30:00+00:00,SELL,momentum,3,0.03,4834.11508894115,4847.518317311,4811.776374991399,67.01614184925256,1.6666666666667571,TARGET
2026-03-27 12:05:00+00:00,2026-03-27 15:45:00+00:00,SELL,momentum,3,0.03,4422.13145487284,4439.405843220456,4439.405843220456,-51.823165042846995,-1.0,STOP
2026-04-06 12:05:00+00:00,2026-04-06 13:45:00+00:00,BUY,momentum,2,0.02,4702.056113855415,4685.635049531489,4685.635049531489,-32.842128647851496,-1.0,STOP
2026-04-08 08:50:00+00:00,2026-04-08 10:00:00+00:00,BUY,momentum,3,0.03,4836.3191492775695,4818.193859206944,4818.193859206944,-54.375870211877555,-1.0,STOP
2026-04-09 13:35:00+00:00,2026-04-09 16:35:00+00:00,BUY,momentum,3,0.03,4742.395186886149,4727.833751753861,4766.664245439962,72.80717566143903,1.6666666666667083,TARGET
2026-04-09 18:35:00+00:00,2026-04-09 21:20:00+00:00,BUY,momentum,3,0.03,4796.829860041559,4779.473257024118,4779.473257024118,-52.06980905232376,-1.0,STOP
2026-04-14 10:05:00+00:00,2026-04-14 10:20:00+00:00,BUY,momentum,3,0.03,4789.537942931666,4779.2087344809515,4779.2087344809515,-30.987625352144278,-1.0,STOP
2026-04-14 16:50:00+00:00,2026-04-14 20:05:00+00:00,BUY,momentum,3,0.03,4798.012982676069,4783.537192354087,4822.139299879374,72.37895160991411,1.6666666666666736,TARGET
2026-04-15 16:35:00+00:00,2026-04-15 18:00:00+00:00,BUY,momentum,3,0.03,4821.913840953447,4810.173311561579,4810.173311561579,-35.221588175604666,-1.0,STOP
2026-04-17 16:05:00+00:00,2026-04-17 16:10:00+00:00,BUY,momentum,3,0.03,4847.60201612635,4834.749953924717,4869.022119795735,64.26031100815726,1.6666666666665724,TARGET
2026-04-23 12:40:00+00:00,2026-04-23 14:45:00+00:00,SELL,momentum,3,0.03,4696.788831082886,4708.711911191755,4708.711911191755,-35.76924032660645,-1.0,STOP
2026-04-24 06:05:00+00:00,2026-04-24 08:30:00+00:00,SELL,momentum,3,0.03,4669.086736646947,4682.946466723007,4682.946466723007,-41.57919022817714,-1.0,STOP
2026-04-28 11:20:00+00:00,2026-04-28 11:30:00+00:00,SELL,momentum,1,0.01,4620.73236178289,4632.1463821711095,4632.1463821711095,-11.414020388219797,-1.0,STOP
2026-04-28 13:05:00+00:00,2026-04-28 14:35:00+00:00,SELL,momentum,3,0.03,4604.061781337249,4617.5549104650045,4581.57323279099,67.46564563877746,1.6666666666666892,TARGET
2026-04-29 09:05:00+00:00,2026-04-29 10:10:00+00:00,SELL,momentum,3,0.03,4594.440918350439,4604.658804713036,4577.4111077461075,51.08943181299037,1.6666666666665777,TARGET
2026-04-29 11:20:00+00:00,2026-04-29 12:15:00+00:00,SELL,momentum,3,0.03,4566.7556684203655,4577.7266616561,4577.7266616561,-32.912979707203704,-1.0,STOP
2026-04-29 16:05:00+00:00,2026-04-29 16:40:00+00:00,SELL,momentum,3,0.03,4544.562000340922,4556.897141883081,4524.003431103991,61.675707710793176,1.6666666666666503,TARGET
2026-04-30 07:05:00+00:00,2026-04-30 08:30:00+00:00,SELL,momentum,3,0.03,4550.68398487072,4561.430043226512,4561.430043226512,-32.23817506737214,-1.0,STOP
2026-05-01 11:05:00+00:00,2026-05-01 12:50:00+00:00,SELL,momentum,3,0.03,4579.109507476275,4589.0242643535,4562.584912680901,49.573784386124316,1.666666666666687,TARGET
2026-05-04 18:20:00+00:00,2026-05-04 19:05:00+00:00,SELL,momentum,3,0.03,4535.611030766587,4552.925626381183,4506.753371408925,86.57297807298437,1.66666666666669,TARGET
2026-05-07 15:05:00+00:00,2026-05-07 16:10:00+00:00,BUY,momentum,3,0.03,4744.222981146229,4732.022911010776,4732.022911010776,-36.60021040636002,-1.0,STOP
2026-05-07 18:10:00+00:00,2026-05-07 18:20:00+00:00,BUY,momentum,1,0.01,4760.6007185371345,4747.942814628656,4747.942814628656,-12.657903908478147,-1.0,STOP
2026-05-08 09:35:00+00:00,2026-05-08 10:10:00+00:00,BUY,momentum,3,0.03,4730.010413949635,4716.508817286756,4716.508817286756,-40.50478998863673,-1.0,STOP
2026-05-08 13:50:00+00:00,2026-05-08 15:05:00+00:00,BUY,momentum,3,0.03,4722.633376125219,4711.08749678509,4711.08749678509,-34.637638020388295,-1.0,STOP
2026-05-15 12:20:00+00:00,2026-05-15 13:05:00+00:00,SELL,momentum,3,0.03,4542.205434572613,4559.233044078248,4559.233044078248,-51.082828516905465,-1.0,STOP
2026-05-19 06:45:00+00:00,2026-05-19 10:55:00+00:00,SELL,momentum,3,0.03,4543.5545323698825,4557.345621800338,4557.345621800338,-41.37326829136964,-1.0,STOP
2026-05-20 17:20:00+00:00,2026-05-20 17:20:00+00:00,SELL,momentum,1,0.01,4497.5001726972705,4508.388273027293,4508.388273027293,-10.888100330022098,-1.0,STOP
2026-05-21 16:05:00+00:00,2026-05-21 20:00:00+00:00,SELL,momentum,3,0.03,4508.700329570379,4521.851915513201,4521.851915513201,-39.4547578284637,-1.0,STOP
2026-05-26 12:50:00+00:00,2026-05-26 13:10:00+00:00,SELL,momentum,1,0.01,4518.162559115938,4526.824408840614,4526.824408840614,-8.661849724675449,-1.0,STOP
2026-05-26 14:50:00+00:00,2026-05-26 15:50:00+00:00,SELL,momentum,3,0.03,4509.427971176068,4521.3929394969455,4521.3929394969455,-35.89490496262988,-1.0,STOP
2026-05-27 07:30:00+00:00,2026-05-27 07:40:00+00:00,SELL,momentum,1,0.01,4498.99294684473,4507.320531552698,4507.320531552698,-8.327584707968526,-1.0,STOP
2026-05-27 08:50:00+00:00,2026-05-27 10:50:00+00:00,SELL,momentum,3,0.03,4495.079816060367,4505.841954113237,4477.142919305583,53.81069026435216,1.6666666666667043,TARGET
2026-05-27 13:50:00+00:00,2026-05-27 14:55:00+00:00,SELL,momentum,3,0.03,4445.660297614952,4456.690578242998,4427.276496568209,55.15140314022756,1.6666666666665841,TARGET
2026-05-27 16:20:00+00:00,2026-05-27 16:35:00+00:00,SELL,momentum,3,0.03,4406.616567531234,4424.8740927679055,4424.8740927679055,-54.7725757100161,-1.0,STOP
2026-05-28 06:05:00+00:00,2026-05-28 06:55:00+00:00,SELL,momentum,3,0.03,4392.039531328425,4405.50276763307,4369.600804154015,67.3161815232288,1.6666666666667418,TARGET
2026-06-01 16:20:00+00:00,2026-06-01 16:50:00+00:00,SELL,momentum,3,0.03,4478.802196547103,4491.792295579705,4457.1520314927675,64.95049516300787,1.66666666666669,TARGET
2026-06-03 08:05:00+00:00,2026-06-03 11:00:00+00:00,SELL,momentum,3,0.03,4468.3097737108765,4478.030646540352,4452.108318995085,48.604364147375236,1.6666666666666563,TARGET
2026-06-03 12:15:00+00:00,2026-06-03 13:05:00+00:00,SELL,momentum,3,0.03,4447.895646973843,4460.216722931878,4460.216722931878,-36.96322787410645,-1.0,STOP
2026-06-03 16:50:00+00:00,2026-06-03 16:55:00+00:00,SELL,momentum,1,0.01,4435.948547500702,4448.504524992978,4448.504524992978,-12.555977492275815,-1.0,STOP
2026-06-05 16:05:00+00:00,2026-06-05 16:50:00+00:00,SELL,momentum,3,0.03,4407.8304345307415,4422.910187055025,4382.6975136569345,75.39876262142025,1.6666666666667136,TARGET
2026-06-10 11:20:00+00:00,2026-06-10 15:10:00+00:00,SELL,momentum,3,0.03,4169.157125868057,4185.368211805547,4142.138649305577,81.05542968744248,1.6666666666666292,TARGET
2026-06-11 15:20:00+00:00,2026-06-11 15:55:00+00:00,SELL,momentum,3,0.03,4071.6279994498996,4085.1742872860023,4085.1742872860023,-40.63886350830944,-1.0,STOP
2026-06-18 18:35:00+00:00,2026-06-19 01:35:00+00:00,SELL,momentum,3,0.03,4228.891095829239,4245.241154773604,4203.72,75.5132874877163,1.5395110142960275,TIME
2026-06-19 06:25:00+00:00,2026-06-19 06:55:00+00:00,SELL,momentum,3,0.03,4165.342723389116,4175.515076031096,4148.388802319148,50.861763209902165,1.6666666666666765,TARGET
2026-06-19 08:05:00+00:00,2026-06-19 08:25:00+00:00,SELL,momentum,1,0.01,4123.73579728927,4133.5720271073005,4133.5720271073005,-9.836229818030915,-1.0,STOP
2026-06-19 14:05:00+00:00,2026-06-19 15:00:00+00:00,SELL,momentum,3,0.03,4145.415258565011,4156.580689814256,4156.580689814256,-33.49629374773667,-1.0,STOP
2026-06-22 16:05:00+00:00,2026-06-22 16:45:00+00:00,SELL,momentum,3,0.03,4190.851159513243,4200.682401390732,4200.682401390732,-29.493725632464702,-1.0,STOP
2026-06-23 08:05:00+00:00,2026-06-23 10:40:00+00:00,SELL,momentum,3,0.03,4131.0759356113,4144.398755396284,4108.871235969661,66.61409892491793,1.6666666666666212,TARGET
2026-06-24 12:35:00+00:00,2026-06-24 14:10:00+00:00,SELL,momentum,3,0.03,4067.1080813050853,4080.0754819854697,4045.4957468377775,64.83700340192354,1.6666666666667134,TARGET
2026-06-24 15:35:00+00:00,2026-06-24 15:55:00+00:00,SELL,momentum,3,0.03,4014.93699700392,4031.071437131657,3988.046263457691,80.67220063868626,1.6666666666666636,TARGET
2026-06-25 14:35:00+00:00,2026-06-25 14:40:00+00:00,SELL,momentum,2,0.02,3975.162998155686,3986.3077859747273,3986.3077859747273,-22.289575638081715,-1.0,STOP
2026-06-29 17:20:00+00:00,2026-06-29 17:25:00+00:00,SELL,momentum,1,0.01,4016.5204715980585,4028.395284019413,4028.395284019413,-11.874812421354363,-1.0,STOP
2026-06-30 16:05:00+00:00,2026-06-30 16:10:00+00:00,SELL,momentum,1,0.01,4015.4740438746003,4024.779561253997,4024.779561253997,-9.30551737939686,-1.0,STOP
2026-07-01 09:30:00+00:00,2026-07-01 10:00:00+00:00,SELL,momentum,2,0.02,3964.7017408102497,3973.8933741766673,3973.8933741766673,-18.38326673283518,-1.0,STOP
2026-07-13 06:25:00+00:00,2026-07-13 08:05:00+00:00,SELL,momentum,3,0.03,4056.1463416913884,4069.969023738891,4069.969023738891,-41.468046142507774,-1.0,STOP
2026-07-13 13:50:00+00:00,2026-07-13 14:00:00+00:00,SELL,momentum,1,0.01,4053.3139477888813,4062.2905221111882,4062.2905221111882,-8.976574322306988,-1.0,STOP
2026-07-13 17:05:00+00:00,2026-07-13 17:15:00+00:00,SELL,momentum,3,0.03,4036.9295460783073,4048.8112969191216,4017.1266280102845,59.40875420406928,1.666666666666658,TARGET
2026-07-15 08:20:00+00:00,2026-07-15 08:40:00+00:00,SELL,momentum,3,0.06,4025.346800068461,4034.2691426615384,4034.2691426615384,-53.53405555846166,-1.0,STOP
2026-07-15 11:20:00+00:00,2026-07-15 11:55:00+00:00,SELL,momentum,1,0.01,4023.366690316348,4031.3230968365215,4031.3230968365215,-7.956406520173459,-1.0,STOP
2026-07-22 15:20:00+00:00,2026-07-22 15:45:00+00:00,BUY,momentum,3,0.06,4128.087424688138,4119.95878660532,4119.95878660532,-48.77182849690507,-1.0,STOP
2026-07-22 16:50:00+00:00,2026-07-22 21:00:00+00:00,BUY,momentum,3,0.03,4149.434071243305,4138.00122501913,4138.00122501913,-34.29853867252314,-1.0,STOP
2026-07-27 10:00:00+00:00,2026-07-27 10:55:00+00:00,BUY,momentum,3,0.06,4099.96467221641,4091.383793667402,4091.383793667402,-51.4852712940401,-1.0,STOP
2026-07-29 13:50:00+00:00,2026-07-29 14:15:00+00:00,SELL,momentum,2,0.04,4026.596204381916,4032.496869413706,4032.496869413706,-23.60266012716056,-1.0,STOP
2026-07-29 15:35:00+00:00,2026-07-29 16:00:00+00:00,SELL,momentum,1,0.02,4017.7958247721535,4023.8917522784627,4023.8917522784627,-12.191855012618362,-1.0,STOP
2026-07-29 17:05:00+00:00,2026-07-29 18:30:00+00:00,SELL,momentum,3,0.03,4003.3556572464477,4013.05383643872,4013.05383643872,-29.094537576816037,-1.0,STOP
