trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
16,2,2,12,12.5,2.61,20.0,28.87,2,52399.91,False,,37.61,18.51,USDCHF
14,3,2,9,21.43,0.81,20.0,19.41,1,52399.91,False,,44.77,12.04,USDCAD
16,3,5,8,18.75,0.79,20.0,17.5,1,52399.91,False,,49.61,10.08,EURUSD
17,5,4,8,29.41,0.96,20.0,17.08,1,52399.91,False,,65.42,8.4,NZDUSD
15,2,5,8,13.33,0.07,20.0,14.62,1,52399.91,False,,58.27,10.69,GBPUSD
15,4,4,7,26.67,-0.25,20.0,13.61,1,52399.91,False,,59.06,9.33,AUDUSD
15,0,0,15,0.0,-1.98,20.0,11.92,1,52399.91,False,,41.34,11.92,EURGBP
14,3,5,6,21.43,-2.38,20.0,8.5,1,52399.91,False,,59.88,8.02,USDJPY
