starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,373.01,73.01,24.34,24,11,13,45.83,5.13,0.214,0.0209,20.93,US30
300.0,291.6,-8.4,-2.8,8,5,3,62.5,-0.55,-0.0682,0.0001,4.53,XAUUSD
