date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,USDJPY,SELL,win,1.1875,20.0,25.46,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 15:00:00,USDJPY,BUY,loss,-1.0625,25.46,19.24,1
2026-06-01,2026-06-01 12:30:00,2026-06-01 13:00:00,USDJPY,SELL,loss,-1.0625,19.24,14.54,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 18:00:00,USDJPY,BUY,win,1.1875,14.54,18.51,1
2026-06-03,2026-06-03 12:30:00,2026-06-03 19:45:00,USDJPY,BUY,win,1.1875,18.51,23.56,1
2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,USDJPY,BUY,timeout,0.75,23.56,27.63,2
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:45:00,USDJPY,BUY,win,1.1875,27.63,35.18,3
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:00:00,USDJPY,SELL,loss,-1.0625,35.18,26.58,2
2026-06-09,2026-06-09 12:45:00,2026-06-09 16:30:00,USDJPY,BUY,win,1.1875,26.58,33.84,3
2026-06-10,2026-06-10 12:30:00,2026-06-10 21:00:00,USDJPY,SELL,timeout,0.0312,33.84,34.08,3
2026-06-11,2026-06-11 12:30:00,2026-06-11 17:15:00,USDJPY,BUY,loss,-1.0625,34.08,25.75,1
2026-06-12,2026-06-12 12:30:00,2026-06-12 20:45:00,USDJPY,BUY,timeout,-0.25,25.75,24.27,1
2026-06-15,2026-06-15 12:30:00,2026-06-15 18:30:00,USDJPY,SELL,loss,-1.0625,24.27,18.34,1
2026-06-16,2026-06-16 12:30:00,2026-06-16 21:00:00,USDJPY,SELL,timeout,-0.3438,18.34,16.89,1
2026-06-17,2026-06-17 12:30:00,2026-06-17 18:00:00,USDJPY,SELL,loss,-1.0625,16.89,12.76,1
2026-06-18,2026-06-18 13:30:00,2026-06-18 15:30:00,USDJPY,SELL,loss,-1.0625,12.76,9.64,1
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,USDJPY,BUY,timeout,0.1375,9.64,9.95,1
2026-06-22,2026-06-22 12:30:00,2026-06-22 13:45:00,USDJPY,SELL,loss,-1.0625,9.95,7.52,1
2026-06-23,2026-06-23 12:30:00,2026-06-23 21:00:00,USDJPY,SELL,timeout,-0.0875,7.52,7.37,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,USDJPY,BUY,timeout,-0.2563,7.37,6.93,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 14:00:00,USDJPY,SELL,win,1.1875,6.93,8.83,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 20:45:00,USDJPY,BUY,timeout,0.3563,8.83,9.55,1
