time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2025-07-23T08:05:00+00:00,9800.0,2.0,USDSGD,-1.0
2025-07-24T00:00:00+00:00,9604.0,3.96,USDSGD,-1.0
2025-07-24T08:05:00+00:00,9411.92,5.88,EURJPY,-1.0
2025-07-24T09:20:00+00:00,9694.28,3.06,EURJPY,1.5
2025-07-28T00:10:00+00:00,9500.39,5.0,USDSGD,-1.0
2025-07-28T08:50:00+00:00,9722.07,2.78,EURJPY,1.1667
2025-07-29T07:35:00+00:00,9527.63,4.72,EURJPY,-1.0
2025-07-29T08:55:00+00:00,9813.46,1.87,EURJPY,1.5
2025-07-30T07:20:00+00:00,9617.19,3.83,EURJPY,-1.0
2025-07-30T09:15:00+00:00,9681.3,3.19,EURJPY,0.3333
2025-07-31T07:05:00+00:00,9971.74,0.28,EURJPY,1.5
2025-08-01T08:40:00+00:00,10270.89,0.0,EURJPY,1.5
2025-08-04T01:00:00+00:00,10226.13,0.44,USDSGD,-0.2179
2025-08-04T08:20:00+00:00,10021.61,2.43,EURJPY,-1.0
2025-08-04T09:35:00+00:00,9821.18,4.38,EURJPY,-1.0
2025-08-05T00:15:00+00:00,9624.75,6.29,USDSGD,-1.0
2025-08-06T01:20:00+00:00,9626.29,6.28,USDSGD,0.008
2025-08-07T01:50:00+00:00,9433.77,8.15,USDSGD,-1.0
2025-08-11T02:40:00+00:00,9685.33,5.7,USDSGD,1.3333
2025-08-11T08:35:00+00:00,9975.89,2.87,EURJPY,1.5
2025-08-12T07:30:00+00:00,9776.37,4.81,USDSGD,-1.0
2025-08-12T08:05:00+00:00,10069.66,1.96,EURJPY,1.5
2025-08-12T10:05:00+00:00,10136.79,1.31,EURJPY,0.3333
2025-08-13T00:50:00+00:00,9934.05,3.28,USDSGD,-1.0
2025-08-13T07:50:00+00:00,10165.85,1.02,EURJPY,1.1667
2025-08-14T05:20:00+00:00,10361.91,0.0,USDSGD,0.9643
2025-08-14T08:15:00+00:00,10154.67,2.0,EURJPY,-1.0
2025-08-14T11:45:00+00:00,9951.58,3.96,EURJPY,-1.0
2025-08-15T02:25:00+00:00,10017.92,3.32,USDSGD,0.3333
2025-08-15T08:45:00+00:00,10251.67,1.06,EURJPY,1.1667
2025-08-18T00:40:00+00:00,10294.87,0.65,USDSGD,0.2107
2025-08-18T08:05:00+00:00,10603.72,0.0,EURJPY,1.5
2025-08-19T02:20:00+00:00,10886.48,0.0,USDSGD,1.3333
2025-08-19T08:35:00+00:00,11140.5,0.0,EURJPY,1.1667
2025-08-20T01:15:00+00:00,11311.15,0.0,USDSGD,0.7659
2025-08-21T01:10:00+00:00,11386.55,0.0,USDSGD,0.3333
2025-08-21T07:05:00+00:00,11728.15,0.0,EURJPY,1.5
2025-08-22T03:35:00+00:00,11493.59,2.0,USDSGD,-1.0
2025-08-25T00:00:00+00:00,11263.72,3.96,USDSGD,-1.0
2025-08-25T07:05:00+00:00,11038.44,5.88,EURJPY,-1.0
2025-08-25T10:45:00+00:00,11112.02,5.25,EURJPY,0.3333
2025-08-26T03:05:00+00:00,10889.78,7.15,USDSGD,-1.0
2025-08-26T09:10:00+00:00,11143.89,4.98,EURJPY,1.1667
2025-08-27T07:25:00+00:00,11403.92,2.76,EURJPY,1.1667
2025-08-27T12:00:00+00:00,11479.94,2.12,EURJPY,0.3333
2025-08-28T09:20:00+00:00,11556.46,1.46,EURJPY,0.3333
2025-08-29T07:35:00+00:00,11826.12,0.0,EURJPY,1.1667
2025-08-29T09:40:00+00:00,11904.95,0.0,EURJPY,0.3333
2025-09-01T02:05:00+00:00,11666.85,2.0,USDSGD,-1.0
2025-09-02T07:40:00+00:00,11433.52,3.96,USDSGD,-1.0
2025-09-03T09:10:00+00:00,11776.52,1.08,EURJPY,1.5
2025-09-04T08:35:00+00:00,11540.99,3.06,EURJPY,-1.0
2025-09-04T11:50:00+00:00,11310.17,5.0,EURJPY,-1.0
2025-09-05T07:05:00+00:00,11649.48,2.15,EURJPY,1.5
2025-09-08T03:25:00+00:00,12115.46,0.0,USDSGD,2.0
2025-09-08T07:05:00+00:00,11873.15,2.0,EURJPY,-1.0
2025-09-08T11:55:00+00:00,12229.34,0.0,EURJPY,1.5
2025-09-09T00:15:00+00:00,12310.86,0.0,USDSGD,0.3333
2025-09-09T07:05:00+00:00,12680.19,0.0,EURJPY,1.5
2025-09-09T09:40:00+00:00,13060.59,0.0,EURJPY,1.5
2025-09-10T11:55:00+00:00,13583.02,0.0,USDSGD,2.0
2025-09-11T01:15:00+00:00,14008.93,0.0,USDSGD,1.5678
2025-09-11T07:05:00+00:00,13728.75,2.0,EURJPY,-1.0
2025-09-12T01:05:00+00:00,13820.26,1.35,USDSGD,0.3333
2025-09-15T00:45:00+00:00,13867.75,1.01,USDSGD,0.1718
2025-09-15T09:00:00+00:00,14283.78,0.0,EURJPY,1.5
2025-09-16T01:05:00+00:00,13998.11,2.0,USDSGD,-1.0
2025-09-16T08:20:00+00:00,13718.14,3.96,EURJPY,-1.0
2025-09-16T10:40:00+00:00,14129.69,1.08,EURJPY,1.5
2025-09-17T00:45:00+00:00,14223.88,0.42,USDSGD,0.3333
2025-09-17T11:05:00+00:00,14650.59,0.0,EURJPY,1.5
2025-09-18T00:15:00+00:00,14357.58,2.0,USDSGD,-1.0
2025-09-19T00:40:00+00:00,14070.43,3.96,USDSGD,-1.0
2025-09-19T09:25:00+00:00,13923.2,4.96,EURJPY,-0.5232
2025-09-22T04:20:00+00:00,14277.12,2.55,USDSGD,1.271
2025-09-23T02:25:00+00:00,13991.58,4.5,USDSGD,-1.0
2025-09-24T03:20:00+00:00,14084.85,3.86,USDSGD,0.3333
2025-09-24T07:05:00+00:00,14166.37,3.31,EURJPY,0.2894
2025-09-25T01:05:00+00:00,14117.47,3.64,USDSGD,-0.1726
2025-09-25T07:05:00+00:00,13835.12,5.57,EURJPY,-1.0
2025-09-25T11:50:00+00:00,13927.35,4.94,EURJPY,0.3333
2025-09-26T04:55:00+00:00,13648.8,6.84,USDSGD,-1.0
2025-09-26T08:00:00+00:00,13375.82,8.7,EURJPY,-1.0
2025-09-26T10:15:00+00:00,13108.31,10.53,EURJPY,-1.0
2025-09-29T00:35:00+00:00,13195.69,9.93,USDSGD,0.3333
2025-09-30T04:10:00+00:00,12931.77,11.73,USDSGD,-1.0
2025-09-30T11:35:00+00:00,12673.14,13.5,EURJPY,-1.0
2025-10-01T04:15:00+00:00,12757.62,12.92,USDSGD,0.3333
2025-10-02T01:15:00+00:00,12630.45,13.79,USDSGD,-0.4984
2025-10-03T00:10:00+00:00,12377.84,15.51,USDSGD,-1.0
2025-10-06T00:55:00+00:00,12872.95,12.13,USDSGD,2.0
2025-10-06T08:55:00+00:00,13259.14,9.5,EURJPY,1.5
2025-10-06T11:25:00+00:00,13592.56,7.22,EURJPY,1.2573
2025-10-07T00:20:00+00:00,13320.71,9.08,USDSGD,-1.0
2025-10-07T07:40:00+00:00,13054.29,10.9,EURJPY,-1.0
2025-10-08T01:05:00+00:00,13576.46,7.33,USDSGD,2.0
2025-10-08T07:15:00+00:00,13893.26,5.17,EURJPY,1.1667
2025-10-08T09:40:00+00:00,14310.05,2.32,EURJPY,1.5
2025-10-09T01:05:00+00:00,14563.97,0.59,USDSGD,0.8872
2025-10-09T09:10:00+00:00,14272.69,2.58,EURJPY,-1.0
2025-10-10T01:05:00+00:00,14019.41,4.31,USDSGD,-0.8873
