starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,max_drawdown_pct,skipped_guardrail,skipped_same_symbol_overlap,policy
300.0,279.61,-20.39,-6.8,2,0,2,0.0,-1.38,6.8,0,0,production_current
300.0,279.61,-20.39,-6.8,2,0,2,0.0,-1.38,6.8,0,0,challenge20_current
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,fixed_current
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,dynamic_balanced
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,dynamic_conservative
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,dynamic_score
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,dynamic_aggressive
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,9.75,0,0,dynamic_capped
