starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,192.95,-107.05,-35.68,86,17,69,19.77,-1.03,-0.012,0.0004,72.28,M15
