trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
70,16,10,44,22.86,10.98,20.0,75.86,6,52399.91,False,,40.09,12.99,0,22.88,mt5_min_step_compounding,EURUSD
71,24,16,31,33.8,10.25,20.0,45.87,4,52399.91,False,,71.48,20.0,0,23.0,mt5_min_step_compounding,AUDUSD
66,12,10,44,18.18,-0.47,20.0,13.69,1,52399.91,False,,69.15,6.17,0,22.93,mt5_min_step_compounding,USDCAD
70,21,17,32,30.0,4.16,20.0,12.33,1,52399.91,False,,54.33,11.66,0,22.97,mt5_min_step_compounding,GBPUSD
