symbol,session_date,phase,side,signal_time,entry_time,exit_time,entry,initial_stop,final_stop,target,exit_price,initial_risk,pnl_r,mae_r,exit_reason,stop_locked,asia_high,asia_low,asia_range,liquidity_level
GBPJPY,2026-02-03,london_v2_reversal,sell,2026-02-03T08:45:00+00:00,2026-02-03T09:06:00+00:00,2026-02-03T09:07:00+00:00,212.8715,212.91137,212.91137,212.79175999999998,212.91137,0.03987000000000762,-1.0,1.0158013544018285,stop,False,212.857,212.378,0.4790000000000134,212.857
GBPJPY,2026-03-10,london_v2_reversal,sell,2026-03-10T10:40:00+00:00,2026-03-10T10:50:00+00:00,2026-03-10T11:01:00+00:00,211.9785,212.09722,212.09722,211.74106,212.09722,0.11871999999999616,-1.0,1.1581873315365692,stop,False,212.063,211.589,0.47399999999998954,212.063
GBPJPY,2026-03-18,london_v2_reversal,buy,2026-03-18T11:15:00+00:00,2026-03-18T11:19:00+00:00,2026-03-18T14:53:00+00:00,212.1505,211.98327,211.98327,212.48495999999997,212.48495999999997,0.16722999999998933,2.0,0.6009687257070436,target,False,212.487,212.096,0.39099999999999113,212.096
GBPJPY,2026-03-27,london_v2_reversal,sell,2026-03-27T11:05:00+00:00,2026-03-27T11:25:00+00:00,2026-03-27T11:42:00+00:00,212.964,213.05145,213.05145,212.78910000000002,212.78910000000002,0.08744999999998981,2.0,0.32018296169266175,target,False,213.003,212.588,0.41499999999999204,213.003
GBPJPY,2026-04-01,london_v2_reversal,sell,2026-04-01T09:40:00+00:00,2026-04-01T09:42:00+00:00,2026-04-01T09:45:00+00:00,210.36950000000002,210.40014,210.40014,210.30822000000006,210.30822000000006,0.030639999999976908,2.0,0.7996083550916302,target,False,210.327,209.589,0.7379999999999995,210.327
GBPJPY,2026-04-15,london_v2_reversal,sell,2026-04-15T08:40:00+00:00,2026-04-15T08:45:00+00:00,2026-04-15T10:23:00+00:00,215.6775,215.76452999999998,215.76452999999998,215.50344000000007,215.50344000000007,0.08702999999997019,2.0,0.47684706423071593,target,False,215.734,215.183,0.5510000000000161,215.734
GBPJPY,2026-05-15,london_v2_reversal,buy,2026-05-15T09:10:00+00:00,2026-05-15T09:13:00+00:00,2026-05-15T09:18:00+00:00,211.7325,211.57762,211.57762,212.04225999999997,211.57762,0.15487999999999147,-1.0,1.1073088842974554,stop,False,212.219,211.773,0.44599999999999795,211.773
GBPJPY,2026-06-10,london_v2_reversal,sell,2026-06-10T10:00:00+00:00,2026-06-10T10:15:00+00:00,2026-06-10T10:58:00+00:00,214.7475,214.78698999999997,214.78698999999997,214.66852000000006,214.78698999999997,0.03948999999997227,-1.0,1.2281590276025336,stop,False,214.719,214.186,0.532999999999987,214.719
GBPJPY,2026-07-20,london_v2_reversal,sell,2026-07-20T09:35:00+00:00,2026-07-20T09:37:00+00:00,2026-07-20T10:02:00+00:00,218.606,218.66762,218.66762,218.48275999999998,218.66762,0.06162000000000489,-1.0,1.0386238234342144,stop,False,218.639,218.085,0.554000000000002,218.639
