policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_capped,ORB,USDCAD,2026-05,6,0,2,4,0,0.0,2.0,0.333,2.0,4.33
dynamic_capped,ORB,USDCAD,2026-06,11,0,3,8,0,0.0,4.0,0.364,2.33,4.18
dynamic_capped,ORB,USDCHF,2026-05,6,0,3,3,0,0.0,0.0,0.0,1.0,4.5
dynamic_capped,ORB,USDCHF,2026-06,13,0,3,10,0,0.0,6.0,0.462,3.0,4.15
dynamic_conservative,LTA,AUDUSD,2026-05,5,0,1,4,0,0.0,2.0,0.4,3.0,3.0
dynamic_conservative,LTA,AUDUSD,2026-06,12,1,7,4,0,8.33,-2.0,-0.167,0.71,3.0
dynamic_conservative,LTA,GBPJPY,2026-05,5,2,0,3,0,40.0,6.0,1.2,6.0,3.0
dynamic_conservative,LTA,GBPJPY,2026-06,15,1,6,8,0,6.67,0.5,0.033,1.08,3.0
dynamic_conservative,LTA,USDCAD,2026-05,14,1,9,4,0,7.14,-4.5,-0.321,0.5,2.93
dynamic_conservative,LTA,USDCAD,2026-06,13,2,5,6,0,15.38,3.0,0.231,1.6,2.92
dynamic_conservative,ORB,AUDUSD,2026-05,7,3,3,1,0,42.86,4.0,0.571,2.33,3.0
dynamic_conservative,ORB,AUDUSD,2026-06,12,3,6,3,0,25.0,3.0,0.25,1.5,2.75
dynamic_conservative,ORB,GBPUSD,2026-05,7,1,1,5,0,14.29,4.0,0.571,5.0,2.86
dynamic_conservative,ORB,GBPUSD,2026-06,12,3,7,2,0,25.0,1.0,0.083,1.14,2.92
dynamic_conservative,ORB,NZDUSD,2026-05,7,4,1,2,0,57.14,9.5,1.357,10.5,2.71
dynamic_conservative,ORB,NZDUSD,2026-06,14,1,7,6,0,7.14,0.0,0.0,1.0,2.64
dynamic_conservative,ORB,USDCAD,2026-05,6,1,2,3,0,16.67,2.5,0.417,2.25,2.83
dynamic_conservative,ORB,USDCAD,2026-06,11,1,4,6,0,9.09,2.0,0.182,1.5,2.91
dynamic_conservative,ORB,USDCHF,2026-05,6,0,3,3,0,0.0,-1.0,-0.167,0.67,2.83
dynamic_conservative,ORB,USDCHF,2026-06,13,1,3,9,0,7.69,4.5,0.346,2.5,2.69
dynamic_score,LTA,AUDUSD,2026-05,5,0,1,4,0,0.0,2.0,0.4,3.0,3.4
dynamic_score,LTA,AUDUSD,2026-06,12,0,7,5,0,0.0,-2.0,-0.167,0.71,4.67
dynamic_score,LTA,GBPJPY,2026-05,5,1,0,4,0,20.0,5.5,1.1,5.5,4.6
dynamic_score,LTA,GBPJPY,2026-06,15,1,6,8,0,6.67,0.5,0.033,1.08,4.07
dynamic_score,LTA,USDCAD,2026-05,14,0,9,5,0,0.0,-4.5,-0.321,0.5,4.36
dynamic_score,LTA,USDCAD,2026-06,13,1,5,7,0,7.69,3.5,0.269,1.7,4.38
dynamic_score,ORB,AUDUSD,2026-05,7,0,4,3,0,0.0,-0.5,-0.071,0.88,6.0
dynamic_score,ORB,AUDUSD,2026-06,12,1,6,5,0,8.33,2.0,0.167,1.33,5.5
dynamic_score,ORB,GBPUSD,2026-05,7,0,1,6,0,0.0,4.0,0.571,5.0,5.71
dynamic_score,ORB,GBPUSD,2026-06,12,0,7,5,0,0.0,0.0,0.0,1.0,5.75
dynamic_score,ORB,NZDUSD,2026-05,7,1,1,4,1,14.29,8.42,1.203,9.42,5.29
dynamic_score,ORB,NZDUSD,2026-06,14,0,8,6,0,0.0,-1.5,-0.107,0.81,5.43
dynamic_score,ORB,USDCAD,2026-05,6,0,2,4,0,0.0,2.0,0.333,2.0,5.5
dynamic_score,ORB,USDCAD,2026-06,11,0,2,9,0,0.0,7.0,0.636,4.5,5.45
dynamic_score,ORB,USDCHF,2026-05,6,0,4,2,0,0.0,-1.5,-0.25,0.62,5.5
dynamic_score,ORB,USDCHF,2026-06,13,0,1,12,0,0.0,9.0,0.692,10.0,5.54
fixed_current,LTA,AUDUSD,2026-05,5,0,1,4,0,0.0,2.0,0.4,3.0,6.0
fixed_current,LTA,AUDUSD,2026-06,12,0,7,5,0,0.0,-2.0,-0.167,0.71,6.0
fixed_current,LTA,GBPJPY,2026-05,5,0,0,5,0,0.0,5.0,1.0,5.0,6.0
fixed_current,LTA,GBPJPY,2026-06,15,1,6,8,0,6.67,2.5,0.167,1.42,6.0
fixed_current,LTA,USDCAD,2026-05,14,0,9,5,0,0.0,-4.5,-0.321,0.5,6.0
fixed_current,LTA,USDCAD,2026-06,13,1,5,7,0,7.69,4.0,0.308,1.8,6.0
fixed_current,ORB,AUDUSD,2026-05,7,0,4,3,0,0.0,-0.5,-0.071,0.88,6.0
fixed_current,ORB,AUDUSD,2026-06,12,0,6,6,0,0.0,0.5,0.042,1.08,6.0
fixed_current,ORB,GBPUSD,2026-05,7,1,2,4,0,14.29,2.5,0.357,2.25,3.0
fixed_current,ORB,GBPUSD,2026-06,12,5,7,0,0,41.67,4.0,0.333,1.57,3.0
fixed_current,ORB,NZDUSD,2026-05,7,3,0,4,0,42.86,10.0,1.429,10.0,3.0
fixed_current,ORB,NZDUSD,2026-06,14,1,8,5,0,7.14,-1.5,-0.107,0.81,3.0
fixed_current,ORB,USDCAD,2026-05,6,0,2,4,0,0.0,3.0,0.5,2.5,6.0
fixed_current,ORB,USDCAD,2026-06,11,1,4,6,0,9.09,8.0,0.727,3.0,6.0
fixed_current,ORB,USDCHF,2026-05,6,1,3,2,0,16.67,1.0,0.167,1.33,3.0
fixed_current,ORB,USDCHF,2026-06,13,5,1,7,0,38.46,13.5,1.038,14.5,3.0
