starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,224.71,-75.29,-25.1,44,8,36,18.18,-1.38,-0.0313,0.0002,50.24,XAUUSD
