session,buffer_pips,minimum_asia_range_pips,maximum_asia_range_pips,stop_mode,stop_value,reward_risk,management,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
london_0800,5.0,15.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.0255645889792,0.9137431802249543,-9.906532883728902,369,0.9873787902108461,-0.41376255992450206,108
london_0800,2.0,15.0,100.0,fixed_pips,50.0,1.5,be_1r,-500.02574065934067,0.8713221560570193,-11.562786735034713,455,0.9187143356235623,-1.456273398980923,130
london_0700,5.0,15.0,40.0,fixed_pips,30.0,2.0,be_1r,-500.0261258865248,0.9193861640725792,-10.424215823363614,376,0.9969909729187681,-0.2368654460203512,110
london_0800,2.0,15.0,100.0,fixed_pips,50.0,1.5,trail_1_5r,-500.0262065934066,0.8692973802477012,-11.75020609650035,455,0.9187143356235623,-1.456273398980923,130
london_0800,2.0,15.0,100.0,fixed_pips,50.0,1.5,none,-500.0262065934066,0.8692973802477012,-11.75020609650035,455,0.9187143356235623,-1.456273398980923,130
london_0800,5.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0263233965673,0.9111829071291594,-10.136579727918127,369,0.9873787902108461,-0.41376255992450206,108
london_0800,2.0,15.0,60.0,fixed_pips,40.0,3.0,none,-500.02652247191014,0.8930400108749549,-11.922123497297854,445,0.880156009927849,-2.60414218397238,128
london_0700,5.0,15.0,40.0,fixed_pips,30.0,2.0,none,-500.02663120567377,0.9180399432500618,-10.594739645320283,376,1.0125840125840253,0.12541639606160615,110
london_0800,5.0,15.0,100.0,fixed_pips,50.0,1.5,be_1r,-500.0267759815242,0.862372688207783,-11.407577847669659,433,1.0239377618192371,0.26424254173871287,113
london_0800,5.0,15.0,40.0,asia_fraction,1.0,3.0,be_1r,-500.0268006575337,0.9201389222662024,-10.558603527905685,369,0.9332022810161814,-2.235447436898119,108
london_0800,2.0,15.0,40.0,fixed_pips,30.0,2.0,none,-500.0271490094746,0.9119036306213076,-10.959919964540642,387,0.9033059905542654,-2.723785690477687,125
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,1.5,be_1r,-500.02717803030305,1.2198743450944114,27.21798983548478,397,0.885666480758445,-3.747019953303765,132
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.02724747474747,1.1492702910301202,23.99274539895151,400,0.9124401525602227,-3.8880048522887622,132
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.02724747474747,1.1492702910301202,23.99274539895151,400,0.9124401525602227,-3.8880048522887622,132
london_0800,5.0,15.0,100.0,fixed_pips,50.0,1.5,trail_1_5r,-500.02740415704386,0.859597226495019,-11.648393348698027,433,1.0239377618192371,0.26424254173871287,113
london_0800,5.0,15.0,100.0,fixed_pips,50.0,1.5,none,-500.02740415704386,0.859597226495019,-11.648393348698027,433,1.0239377618192371,0.26424254173871287,113
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,1.5,trail_1_5r,-500.0274242424243,1.1621933803762934,19.836878026157144,400,0.8874728007459698,-3.785778594939204,132
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,1.5,none,-500.0274242424243,1.1621933803762934,19.836878026157144,400,0.8874728007459698,-3.785778594939204,132
london_0800,2.0,15.0,60.0,fixed_pips,40.0,1.5,be_1r,-500.02812921348317,0.8858309011309471,-12.49287266088528,445,0.880156009927849,-2.60414218397238,128
london_0700,5.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0283510638298,0.9127469169486299,-11.159753885950618,376,1.0314600314600444,0.5639073208577594,110
london_0800,2.0,15.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.028406546081,0.9076086956521631,-11.393410942009375,387,0.9226945065870766,-2.220143844823763,125
london_0800,5.0,0.0,40.0,fixed_pips,40.0,3.0,be_1r,-500.0284282178218,0.8772609473937303,-11.487186400726745,404,0.8488117573483193,-4.856350164891177,213
london_0800,5.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.0286646367855,0.9165342234984604,-11.188227730310917,369,0.9756367540494627,-1.0250390327433134,108
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,3.0,trail_1_5r,-500.02880681818186,1.1005964381719948,11.438372314992652,400,0.8817998134907609,-3.962189583786535,132
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0288825757576,1.1227108534945742,14.363613799630603,400,0.8814889648740385,-3.971604132400919,132
london_0800,2.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.02912144702844,0.9052835051546312,-11.613907126958834,387,0.9226945065870766,-2.220143844823763,125
london_0800,5.0,15.0,60.0,fixed_pips,40.0,3.0,be_1r,-500.0292058823529,0.879255836575874,-12.391327297715494,425,0.9778048038917238,-0.4453931261208188,111
london_0800,2.0,15.0,100.0,fixed_pips,40.0,3.0,be_1r,-500.0294065934066,0.8829421928653954,-13.327383939340653,455,0.9323956979079933,-1.5249585819655298,130
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,2.0,none,-500.02944444444444,1.1503939342595615,24.217254243971542,400,0.9053801833968647,-4.171953993292732,132
london_0700,5.0,15.0,40.0,fixed_pips,40.0,3.0,none,-500.0295811170213,0.8843995219040824,-11.240384827036575,376,1.0266375545851494,0.3620679896840562,110
london_0700,5.0,15.0,40.0,fixed_pips,40.0,3.0,be_1r,-500.0295811170213,0.8843995219040824,-11.240384827036575,376,1.008733624454144,0.054400707508484025,110
london_0800,2.0,15.0,60.0,fixed_pips,40.0,1.5,none,-500.0295842696629,0.8806301711435746,-13.058293826214285,445,0.880156009927849,-2.60414218397238,128
london_0800,2.0,15.0,60.0,fixed_pips,40.0,1.5,trail_1_5r,-500.0295842696629,0.8806301711435746,-13.058293826214285,445,0.880156009927849,-2.60414218397238,128
london_0800,5.0,0.0,40.0,fixed_pips,40.0,3.0,none,-500.0296410891089,0.8726910299003297,-11.920380336314174,404,0.8488117573483193,-4.856350164891177,213
london_0800,0.0,15.0,40.0,fixed_pips,40.0,1.5,be_1r,-500.0296527777778,0.8825133194926954,-11.740573213225003,396,0.9548464780251953,-1.0413290867759106,130
london_0800,2.0,15.0,60.0,fixed_pips,40.0,3.0,trail_1_5r,-500.02984831460674,0.8795647738864063,-13.190444517451215,445,0.880156009927849,-2.60414218397238,128
london_0800,0.0,15.0,40.0,fixed_pips,40.0,2.0,be_1r,-500.0300883838384,0.8807874133919918,-11.901150744631273,396,0.9548464780251953,-1.0413290867759106,130
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.03025252525254,1.1140436971920908,17.297377610789088,400,0.902783413129879,-4.280798299684918,132
new_york_0800,0.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.03039425808265,1.0748209622111393,11.947825645405041,400,0.9278976378862906,-4.597992700202525,132
london_0800,0.0,15.0,40.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03040404040405,0.880124455507117,-12.003459153302543,396,0.9548464780251953,-1.0413290867759106,130
london_0800,0.0,15.0,40.0,fixed_pips,40.0,1.5,none,-500.03040404040405,0.880124455507117,-12.003459153302543,396,0.9548464780251953,-1.0413290867759106,130
london_0800,5.0,15.0,40.0,fixed_pips,30.0,1.5,be_1r,-500.03043360433605,0.8965517241379528,-11.435253027842862,369,1.0074039796390404,0.011753307876660735,108
london_0800,0.0,15.0,40.0,fixed_pips,40.0,3.0,trail_1_5r,-500.0304356060606,0.8799999999999597,-12.042167536352776,396,0.9548464780251953,-1.0413290867759106,130
london_0800,2.0,15.0,60.0,fixed_pips,40.0,2.0,be_1r,-500.0305,0.8762085005472187,-13.41855980303308,445,0.880156009927849,-2.60414218397238,128
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,3.0,be_1r,-500.03058712121214,1.1912215482944792,23.073127027362016,397,0.8713249940243192,-4.178242387705467,132
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,3.0,none,-500.03062500000004,1.1243571859839994,14.687520119628793,400,0.8743394466893928,-4.190873724077104,132
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,2.0,be_1r,-500.0306628787879,1.2231352855496365,27.61439597260198,397,0.8710062943191178,-4.1876357567488975,132
new_york_0800,0.0,15.0,40.0,fixed_pips,40.0,2.0,none,-500.0307007575758,1.1540111629456322,18.785617154379118,400,0.8740285980726705,-4.200265854875617,132
london_0800,0.0,15.0,40.0,fixed_pips,40.0,2.0,none,-500.03083964646464,0.8784069695083611,-12.163558395002605,396,0.9548464780251953,-1.0413290867759106,130
london_0800,2.0,15.0,100.0,fixed_pips,40.0,3.0,none,-500.03095604395605,0.8775297263221687,-13.936927706121482,455,0.9323956979079933,-1.5249585819655298,130
london_0800,5.0,15.0,60.0,fixed_pips,40.0,3.0,none,-500.03121764705884,0.8720032801119078,-13.138034322991066,425,0.9778048038917238,-0.4453931261208188,111
london_0700,5.0,15.0,40.0,fixed_pips,40.0,3.0,trail_1_5r,-500.03124335106384,0.8779036532765311,-11.776842946019428,376,1.0266375545851494,0.3620679896840562,110
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,3.0,none,-500.0312878787879,1.1635028201026882,26.772846687013875,400,0.8994563012253136,-4.412290241280137,132
london_0800,5.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.0314814814815,0.8937791459660661,-11.778590000802103,369,1.0149299676773726,0.17511578904900738,108
london_0800,5.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0314814814815,0.8937791459660661,-11.778590000802103,369,1.0149299676773726,0.17511578904900738,108
london_0800,5.0,15.0,100.0,fixed_pips,40.0,3.0,be_1r,-500.0315300230947,0.8715391310484323,-13.492987451701499,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,15.0,60.0,fixed_pips,40.0,1.5,be_1r,-500.03193529411766,0.8679717898832667,-13.351065074651803,425,0.9778048038917238,-0.4453931261208188,111
london_0800,2.0,15.0,60.0,fixed_pips,40.0,2.0,none,-500.0320842696629,0.8706103584212876,-14.027462355992226,445,0.880156009927849,-2.60414218397238,128
london_0700,5.0,15.0,40.0,fixed_pips,40.0,1.5,be_1r,-500.03216755319147,0.8742919503196092,-12.045413687995389,376,1.0128093158660776,0.12345136362121867,110
london_0700,5.0,15.0,40.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03216755319147,0.8742919503196092,-12.045413687995389,376,1.030713245997083,0.43133097656431474,110
london_0700,5.0,15.0,40.0,fixed_pips,40.0,1.5,none,-500.03216755319147,0.8742919503196092,-12.045413687995389,376,1.030713245997083,0.43133097656431474,110
london_0800,2.0,15.0,100.0,fixed_pips,40.0,1.5,be_1r,-500.0325274725275,0.870519017519275,-14.494620834951434,455,0.9323956979079933,-1.5249585819655298,130
new_york_0800,0.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0327272727273,1.145493727063225,23.16406326989886,400,0.8948308041872541,-4.580065550969414,132
london_0800,2.0,15.0,60.0,fixed_pips,40.0,2.0,trail_1_5r,-500.033,0.8668480108806262,-14.368705235483015,445,0.880156009927849,-2.60414218397238,128
london_0800,5.0,15.0,100.0,fixed_pips,40.0,3.0,none,-500.0335046189376,0.864583576412384,-14.230304797267458,433,1.0404378230464828,0.5826037622746583,113
london_0700,5.0,15.0,40.0,fixed_pips,40.0,2.0,none,-500.0335505319149,0.8688873876214861,-12.513613226288655,376,1.0266375545851494,0.3620679896840562,110
london_0700,5.0,15.0,40.0,fixed_pips,40.0,2.0,be_1r,-500.0335505319149,0.8688873876214861,-12.513613226288655,376,1.008733624454144,0.054400707508484025,110
new_york_0800,2.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.0336314106022,1.1117757918515947,19.438705805631983,397,0.9194413824028866,-4.986243707944671,132
london_0800,5.0,15.0,60.0,fixed_pips,40.0,1.5,none,-500.03363529411763,0.8619140766500013,-13.975609737197136,425,0.9778048038917238,-0.4453931261208188,111
london_0800,5.0,15.0,60.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03363529411763,0.8619140766500013,-13.975609737197136,425,0.9778048038917238,-0.4453931261208188,111
london_0800,5.0,0.0,40.0,fixed_pips,40.0,1.5,be_1r,-500.0337004950495,0.8544978492612663,-13.300626891679912,404,0.8674171357097953,-4.295322746508612,213
london_0800,5.0,0.0,40.0,fixed_pips,40.0,2.0,be_1r,-500.03371905940594,0.854417697507279,-13.317003720253783,404,0.8488117573483193,-4.856350164891177,213
london_0800,0.0,15.0,40.0,fixed_pips,40.0,2.0,trail_1_5r,-500.03375631313133,0.866907280647129,-13.161458234715662,396,0.9548464780251953,-1.0413290867759106,130
london_0800,2.0,15.0,100.0,fixed_pips,40.0,1.5,none,-500.03395054945054,0.8656154849934483,-15.04710784486133,455,0.9323956979079933,-1.5249585819655298,130
london_0800,2.0,15.0,100.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03395054945054,0.8656154849934483,-15.04710784486133,455,0.9323956979079933,-1.5249585819655298,130
london_0800,2.0,15.0,100.0,fixed_pips,40.0,3.0,trail_1_5r,-500.0342087912088,0.8645933014353799,-15.176235554851814,455,0.9323956979079933,-1.5249585819655298,130
london_0800,5.0,15.0,100.0,fixed_pips,40.0,1.5,be_1r,-500.0342090069284,0.8606243090023734,-14.440656733196533,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,15.0,60.0,fixed_pips,40.0,3.0,trail_1_5r,-500.0342823529412,0.85925764930329,-14.237908924091357,425,0.9778048038917238,-0.4453931261208188,111
london_0700,5.0,15.0,40.0,fixed_pips,40.0,2.0,trail_1_5r,-500.03430186170215,0.8659512550018328,-12.755055313202835,376,1.0266375545851494,0.3620679896840562,110
london_0800,5.0,15.0,60.0,fixed_pips,30.0,3.0,be_1r,-500.03431372549016,0.8889114592590909,-14.659931678812155,425,0.938965059708077,-1.5122797625047535,111
london_0800,0.0,15.0,60.0,fixed_pips,40.0,3.0,be_1r,-500.0343681318681,0.8691039216506552,-15.296542521544254,455,0.9575921781127615,-1.0059320193389398,133
london_0800,5.0,15.0,60.0,fixed_pips,40.0,2.0,be_1r,-500.0345,0.8573686770428003,-14.296978786018787,425,0.9778048038917238,-0.4453931261208188,111
london_0800,5.0,0.0,40.0,fixed_pips,40.0,3.0,trail_1_5r,-500.03478341584156,0.8506046511627884,-13.705344166841261,404,0.8478736710443802,-4.884637261616298,213
london_0800,2.0,15.0,100.0,fixed_pips,40.0,2.0,be_1r,-500.03484615384616,0.861289123160009,-15.399132644267578,455,0.9323956979079933,-1.5249585819655298,130
london_0800,5.0,0.0,40.0,fixed_pips,40.0,1.5,none,-500.03491336633664,0.8500465116279046,-13.724945599022998,404,0.8674171357097953,-4.295322746508612,213
london_0800,5.0,0.0,40.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03491336633664,0.8500465116279046,-13.724945599022998,404,0.8674171357097953,-4.295322746508612,213
london_0800,5.0,0.0,40.0,fixed_pips,40.0,2.0,none,-500.03493193069306,0.8499667774086358,-13.741242277135656,404,0.8488117573483193,-4.856350164891177,213
london_0800,5.0,15.0,60.0,fixed_pips,30.0,2.0,be_1r,-500.0350588235294,0.8864992509458589,-14.87692894657766,425,0.938965059708077,-1.5122797625047535,111
london_0800,5.0,15.0,100.0,fixed_pips,30.0,3.0,be_1r,-500.03518860662047,0.8870632998962488,-15.244040112701319,433,0.9997051452159662,-0.15516975352336537,113
london_0800,5.0,15.0,40.0,asia_fraction,1.0,1.5,be_1r,-500.0352254699442,0.8950345158552495,-13.16729646629825,369,1.0745664471636371,1.9590452801207636,108
london_0800,2.0,15.0,40.0,asia_fraction,1.0,3.0,be_1r,-500.0352419817988,0.899161337054615,-13.94777290746686,387,0.9882839867160087,-0.778814872303013,125
london_0800,5.0,15.0,40.0,asia_fraction,1.0,2.0,be_1r,-500.03531119294286,0.8947790769335825,-13.246249001348676,369,1.0043102014523424,-0.16067273697388806,108
london_0800,0.0,15.0,60.0,fixed_pips,40.0,3.0,none,-500.03534065934065,0.8661115736885547,-15.671282273642252,455,0.9575921781127615,-1.0059320193389398,133
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.0353776486127,0.9352230620199745,-16.53636827112297,400,1.2627551371562236,15.987656843371777,132
london_0800,5.0,15.0,60.0,fixed_pips,30.0,3.0,none,-500.03543529411763,0.8866532865027784,-15.07014247448748,425,0.9462998381638774,-1.3514066869826147,111
london_0800,2.0,15.0,40.0,fixed_pips,30.0,1.5,be_1r,-500.03559000861327,0.883257049217377,-13.733580814901615,387,0.9587372607506419,-1.2854117395425413,125
london_0800,5.0,15.0,60.0,fixed_pips,30.0,2.0,none,-500.03576470588234,0.8854472831411744,-15.13617058584532,425,0.9462998381638774,-1.3514066869826147,111
london_0800,5.0,15.0,100.0,fixed_pips,40.0,1.5,trail_1_5r,-500.0358775981524,0.8548130841121466,-15.05734788138209,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,15.0,100.0,fixed_pips,40.0,1.5,none,-500.0358775981524,0.8548130841121466,-15.05734788138209,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,15.0,100.0,fixed_pips,30.0,2.0,be_1r,-500.03591993841417,0.8847161140485433,-15.459552146898003,433,0.9997051452159662,-0.15516975352336537,113
london_0800,5.0,15.0,100.0,fixed_pips,30.0,3.0,none,-500.0362894534257,0.8848868159507888,-15.651443228582963,433,1.006914815359701,0.007920070040445815,113
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,1.5,trail_1_5r,-500.03630681818186,1.219316762159086,27.427444330387928,397,0.8529118391774155,-4.904895176775604,132
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,1.5,none,-500.03630681818186,1.219316762159086,27.427444330387928,397,0.8529118391774155,-4.904895176775604,132
london_0800,5.0,15.0,40.0,asia_fraction,1.0,1.5,trail_1_5r,-500.0363458642984,0.8939581741333131,-13.545457119820226,369,1.1147907823567618,3.2938959649463584,108
london_0800,5.0,15.0,40.0,asia_fraction,1.0,1.5,none,-500.0363458642984,0.8939581741333131,-13.545457119820226,369,1.1147907823567618,3.2938959649463584,108
london_0800,2.0,15.0,100.0,fixed_pips,40.0,2.0,none,-500.03639560439564,0.8560093906918844,-15.994106393818052,455,0.9323956979079933,-1.5249585819655298,130
london_0800,5.0,15.0,60.0,fixed_pips,40.0,2.0,none,-500.0365117647059,0.8502966571800668,-15.02744354543002,425,0.9778048038917238,-0.4453931261208188,111
london_0800,5.0,15.0,100.0,fixed_pips,40.0,3.0,trail_1_5r,-500.03651270207854,0.8522429906542034,-15.316348712603089,433,1.0404378230464828,0.5826037622746583,113
london_0800,2.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0365891472868,0.8809950694755656,-14.06834516857809,387,0.9722843649017705,-0.926389968282948,125
london_0800,2.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.0365891472868,0.8809950694755656,-14.06834516857809,387,0.9722843649017705,-0.926389968282948,125
london_0800,5.0,15.0,100.0,fixed_pips,30.0,2.0,none,-500.0366127790608,0.8837106948995237,-15.717019411819766,433,1.006914815359701,0.007920070040445815,113
london_0800,5.0,15.0,60.0,asia_fraction,1.0,3.0,be_1r,-500.0366516280833,0.8885773127848634,-15.59393316610198,425,0.9272599719618737,-2.451574696016323,111
london_0800,5.0,15.0,100.0,fixed_pips,40.0,2.0,be_1r,-500.03672632794456,0.8503681400108186,-15.37467578376358,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,0.0,40.0,fixed_pips,30.0,3.0,be_1r,-500.0368234323432,0.8771437223002385,-14.785991782457785,404,0.8245493431102877,-7.60598999068659,213
london_0800,2.0,15.0,60.0,fixed_pips,30.0,3.0,be_1r,-500.0369513108614,0.8847402976705013,-16.339138205082804,445,0.8894545454545008,-3.160184521560838,128
london_0800,5.0,15.0,60.0,fixed_pips,40.0,2.0,trail_1_5r,-500.03705294117646,0.8478833103914591,-15.215500498833057,425,0.9778048038917238,-0.4453931261208188,111
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.0370707070707,1.2180860403863,36.72855835939448,397,0.881879626649478,-5.120563273122047,132
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0370707070707,1.2180860403863,36.72855835939448,397,0.881879626649478,-5.120563273122047,132
london_0800,5.0,15.0,40.0,asia_fraction,1.0,2.0,none,-500.0371751721946,0.8917532206312161,-13.856953478611844,369,1.044448483876251,1.0754231445709195,108
london_0800,2.0,15.0,100.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0372912087912,0.8523923444975812,-16.327543254168464,455,0.9323956979079933,-1.5249585819655298,130
london_0800,5.0,0.0,40.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0374195544554,0.839282392026576,-14.594913374372387,404,0.8478736710443802,-4.884637261616298,213
london_0800,0.0,15.0,60.0,fixed_pips,40.0,1.5,be_1r,-500.03765384615383,0.8565897961745756,-16.497785306385072,455,0.9575921781127615,-1.0059320193389398,133
london_0800,5.0,15.0,60.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0377490196078,0.8788389890242839,-15.8258244282396,425,0.9657201706635095,-0.9193547171986949,111
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,3.0,trail_1_5r,-500.03789772727276,1.1644121828285412,19.623274921351186,397,0.8464666615513884,-5.10496724977394,132
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0379734848485,1.1884073579459309,22.94783305972148,397,0.8461597483311027,-5.114269772345215,132
london_0800,5.0,15.0,60.0,fixed_pips,30.0,3.0,trail_1_5r,-500.038031372549,0.8779327358775699,-15.948930107994618,425,0.9657201706635095,-0.9193547171986949,111
london_0800,2.0,15.0,60.0,fixed_pips,30.0,2.0,be_1r,-500.03828464419473,0.8805813219934997,-16.775858932740107,445,0.8894545454545008,-3.160184521560838,128
london_0800,5.0,0.0,40.0,fixed_pips,30.0,3.0,none,-500.0384653465346,0.8728036669213333,-15.351183816833714,404,0.8284755074011807,-7.45507058150372,213
london_0800,5.0,15.0,60.0,asia_fraction,1.0,3.0,none,-500.03851028174074,0.8853821352461182,-16.27369933032573,425,0.9691186277059683,-1.243842131354811,111
london_0800,0.0,15.0,60.0,fixed_pips,40.0,3.0,trail_1_5r,-500.03853296703295,0.8540083685492056,-16.86301424204053,455,0.9575921781127615,-1.0059320193389398,133
london_0800,0.0,15.0,60.0,fixed_pips,40.0,1.5,trail_1_5r,-500.0386098901099,0.8537169265357583,-16.860975168235036,455,0.9575921781127615,-1.0059320193389398,133
london_0800,0.0,15.0,60.0,fixed_pips,40.0,1.5,none,-500.0386098901099,0.8537169265357583,-16.860975168235036,455,0.9575921781127615,-1.0059320193389398,133
london_0800,5.0,15.0,100.0,fixed_pips,40.0,2.0,none,-500.03870092378753,0.8435815462161318,-16.09595510645361,433,1.0404378230464828,0.5826037622746583,113
london_0800,2.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.03879460493835,0.8917572127182369,-15.139425825399556,387,0.9999743809354394,-0.3675818387190888,125
london_0800,5.0,15.0,100.0,fixed_pips,30.0,2.0,trail_1_5r,-500.03888375673597,0.876246478010551,-16.517900292639553,433,1.0263351478593332,0.445925493221222,113
london_0800,2.0,15.0,60.0,fixed_pips,30.0,3.0,none,-500.0390861423221,0.879408366073486,-17.13245735894401,445,0.9026666666666194,-2.8079812383968394,128
london_0800,5.0,15.0,100.0,fixed_pips,30.0,3.0,trail_1_5r,-500.03916089299463,0.8753644493446178,-16.63999380364879,433,1.0263351478593332,0.445925493221222,113
london_0800,5.0,15.0,100.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0392321016166,0.8412383177570071,-16.28164728424888,433,1.0404378230464828,0.5826037622746583,113
london_0800,5.0,15.0,100.0,asia_fraction,1.0,3.0,be_1r,-500.03970273959993,0.8794003033155845,-16.956909965389567,433,0.9483725515282153,-1.8217064073463685,113
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,3.0,none,-500.03971590909094,1.180632351999266,22.03383280091846,397,0.839100744264501,-5.330930220902552,132
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,2.0,none,-500.03977272727275,1.2124768644529043,35.70113463799718,397,0.8732700354038987,-5.462931699206908,132
new_york_0800,2.0,15.0,40.0,fixed_pips,40.0,2.0,none,-500.0397916666667,1.2123606543372833,26.58422196551662,397,0.8387938310442155,-5.340210592413075,132
london_0800,2.0,15.0,100.0,fixed_pips,30.0,3.0,be_1r,-500.03989743589744,0.8769654798481781,-17.790855708568166,455,0.9430303030302587,-1.728180168545912,130
london_0800,0.0,15.0,60.0,fixed_pips,40.0,2.0,be_1r,-500.0401373626374,0.8471309588582067,-17.44240669090552,455,0.9575921781127615,-1.0059320193389398,133
london_0800,2.0,15.0,60.0,fixed_pips,30.0,2.0,none,-500.04024719101125,0.87576016833537,-17.50178822700814,445,0.9026666666666194,-2.8079812383968394,128
london_0800,5.0,0.0,40.0,fixed_pips,30.0,2.0,be_1r,-500.04035478547854,0.8653618520659769,-15.943062543789088,404,0.8427283837457907,-6.881736832718821,213
london_0800,0.0,15.0,40.0,fixed_pips,30.0,3.0,be_1r,-500.04055555555556,0.877712632300298,-15.91220945823525,396,1.0066538707612749,0.0008713852058805927,130
london_0800,2.0,15.0,40.0,asia_fraction,1.0,1.5,be_1r,-500.04065235288135,0.8836805224648003,-15.61155295271044,387,1.1048163580844583,3.5192368069702384,125
london_0800,5.0,15.0,40.0,asia_fraction,1.0,2.0,trail_1_5r,-500.04082564705305,0.8808880669296807,-14.976677345682853,369,1.0781349774981495,2.1304095232910214,108
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.0408585858586,1.1816286215978742,29.283204884485436,397,0.8698101062117481,-5.604247225265158,132
london_0800,0.0,15.0,60.0,fixed_pips,40.0,2.0,none,-500.0411098901099,0.8442547876768987,-17.80765284462157,455,0.9575921781127615,-1.0059320193389398,133
london_0800,2.0,15.0,100.0,fixed_pips,30.0,2.0,be_1r,-500.0412014652015,0.8729441532622393,-18.21999827947596,455,0.9430303030302587,-1.728180168545912,130
london_0700,5.0,15.0,40.0,fixed_pips,30.0,1.5,be_1r,-500.04129432624114,0.8725825423311875,-15.283367600781151,376,1.0285141137698952,0.4931557673882203,110
london_0800,5.0,15.0,100.0,asia_fraction,1.0,3.0,none,-500.041527053236,0.8764542750385965,-17.625699365198855,433,0.9895617262231758,-0.6061755369582311,113
london_0800,2.0,15.0,60.0,fixed_pips,30.0,3.0,trail_1_5r,-500.04156554307116,0.8714437957557126,-17.989897152650315,445,0.9215757575757103,-2.3047753102120816,128
london_0800,0.0,15.0,40.0,fixed_pips,30.0,3.0,none,-500.0417255892256,0.875339503068086,-16.303127030784804,396,1.01471529110676,0.21098121605582776,130
london_0800,5.0,15.0,40.0,asia_fraction,1.0,3.0,trail_1_5r,-500.04173026496886,0.8782487752976504,-15.271566295653994,369,1.053986029117002,1.38213519521031,108
london_0800,2.0,15.0,60.0,fixed_pips,30.0,2.0,trail_1_5r,-500.04173782771534,0.8709109443054326,-18.026357464140506,445,0.9215757575757103,-2.3047753102120816,128
london_0700,5.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.0417996453901,0.8713576339627088,-15.44464114220533,376,1.0440440440440593,0.8580886231049911,110
london_0700,5.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0417996453901,0.8713576339627088,-15.44464114220533,376,1.0440440440440593,0.8580886231049911,110
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,3.0,none,-500.04189393939396,1.2279718766900933,38.98831925012982,397,0.8665111039587744,-5.733921110861795,132
