date,direction,entry_time,entry,exit_time,exit,exit_reason,result_r,asia_range_pips
2026-06-16,LONG,2026-06-16 12:00:00+00:00,1.15999,2026-06-16 15:59:00+00:00,1.16134,time,0.6818181818181308,19.800000000000928
2026-06-18,SHORT,2026-06-18 12:00:00+00:00,1.14567,2026-06-18 12:21:00+00:00,1.1479300000000001,stop,-1.0,22.600000000001508
2026-06-22,SHORT,2026-06-22 12:00:00+00:00,1.14479,2026-06-22 14:51:00+00:00,1.14479,stop,0.0,20.900000000001473
2026-06-24,SHORT,2026-06-24 12:00:00+00:00,1.13396,2026-06-24 15:27:00+00:00,1.1362,stop,-1.0,22.400000000000198
2026-06-25,SHORT,2026-06-25 12:00:00+00:00,1.13369,2026-06-25 12:42:00+00:00,1.13604,stop,-1.0,23.499999999998522
2026-06-26,LONG,2026-06-26 12:00:00+00:00,1.13992,2026-06-26 14:56:00+00:00,1.13992,stop,0.0,27.900000000000702
2026-07-01,SHORT,2026-07-01 12:00:00+00:00,1.13849,2026-07-01 13:27:00+00:00,1.13849,stop,0.0,18.599999999999728
2026-07-06,SHORT,2026-07-06 12:00:00+00:00,1.14146,2026-07-06 15:59:00+00:00,1.1426200000000002,time,-0.6408839779006711,18.100000000000893
2026-07-07,SHORT,2026-07-07 14:04:00+00:00,1.14275,2026-07-07 15:59:00+00:00,1.1423800000000002,time,0.18499999999987954,20.000000000000018
2026-07-08,SHORT,2026-07-08 12:00:00+00:00,1.13974,2026-07-08 15:59:00+00:00,1.13961,time,0.05855855855854504,22.199999999998887
2026-07-09,LONG,2026-07-09 12:02:00+00:00,1.14333,2026-07-09 15:59:00+00:00,1.14382,time,0.2934131736527448,16.700000000000603
2026-07-10,SHORT,2026-07-10 12:02:00+00:00,1.14298,2026-07-10 15:59:00+00:00,1.14386,time,-0.28947368421053016,30.399999999999316
2026-07-13,LONG,2026-07-13 12:00:00+00:00,1.1428200000000002,2026-07-13 14:16:00+00:00,1.1403400000000004,stop,-1.0,24.799999999998157
2026-07-14,LONG,2026-07-14 12:00:00+00:00,1.14074,2026-07-14 12:30:00+00:00,1.14444,target,2.0,18.499999999999073
2026-07-15,SHORT,2026-07-15 12:00:00+00:00,1.14114,2026-07-15 13:57:00+00:00,1.1434700000000002,stop,-1.0,23.300000000001653
2026-07-20,SHORT,2026-07-20 12:13:00+00:00,1.14231,2026-07-20 15:59:00+00:00,1.1412200000000001,time,0.5117370892017986,21.299999999999653
2026-07-23,SHORT,2026-07-23 12:00:00+00:00,1.13938,2026-07-23 15:59:00+00:00,1.1373600000000001,time,0.7292418772563015,27.69999999999939
2026-07-27,SHORT,2026-07-27 12:00:00+00:00,1.1386,2026-07-27 15:59:00+00:00,1.1376000000000002,time,0.3875968992247595,25.800000000000267
2026-07-28,SHORT,2026-07-28 12:31:00+00:00,1.13611,2026-07-28 14:31:00+00:00,1.13796,stop,-1.0,18.500000000001293
2026-07-29,SHORT,2026-07-29 12:00:00+00:00,1.13814,2026-07-29 15:59:00+00:00,1.13837,time,-0.10697674418613394,21.499999999998742
2026-07-30,LONG,2026-07-30 12:00:00+00:00,1.1476600000000001,2026-07-30 14:02:00+00:00,1.1531000000000002,target,2.0,27.200000000000557
2026-07-31,SHORT,2026-07-31 12:00:00+00:00,1.14845,2026-07-31 14:35:00+00:00,1.14845,stop,0.0,26.399999999999757
2026-08-03,SHORT,2026-08-03 12:38:00+00:00,1.15262,2026-08-03 15:59:00+00:00,1.15103,time,0.5426621160409305,29.300000000000992
2026-08-06,SHORT,2026-08-06 12:00:00+00:00,1.15439,2026-08-06 15:59:00+00:00,1.15216,time,1.4671052631578976,15.199999999999658
